panel,kind,condition,seed,arm,nmae,mae,normalized_mse,pinball,crossing
electricity,shape,RAMP8_D32,81553,C3,0.4934146169881212,35.822823767362756,0.5047259594864302,0.3840139607178559,0.0
electricity,shape,RAMP8_D32,81553,C3_W_MAG_G,0.49292088184934996,35.73087223121669,0.503760817253795,0.38357495557876586,0.0
electricity,shape,RAMP8_D32,81553,MAG_W_C3_G,0.49730336036541706,36.14095045261761,0.5112188084987552,0.3872050647187437,0.0
electricity,shape,RAMP8_D32,81553,MAG_ONLY,0.4964005598407427,36.01078280933453,0.509648270552149,0.38650633158680514,0.0
electricity,shape,PULSE8_D32,81551,C3,2.998005954676624,227.37603820032382,13.346371061886353,2.896418360365074,0.0010223388671875
electricity,shape,PULSE8_D32,81551,C3_W_MAG_G,3.000152089964989,227.6095389308466,13.367039493638657,2.898372417798601,0.000812530517578125
electricity,shape,PULSE8_D32,81551,MAG_W_C3_G,2.99631651520867,227.249280986769,13.330933182408582,2.8946487995025327,0.000949859619140625
electricity,shape,PULSE8_D32,81551,MAG_ONLY,2.998370158958872,227.47182003916532,13.350847138742227,2.8964778467322687,0.000812530517578125
electricity,shape,PULSE8_D32,81552,C3,2.9906015840521256,226.72282574337441,13.237785359261236,2.882819510401032,0.002269744873046875
electricity,shape,PULSE8_D32,81552,C3_W_MAG_G,2.984165500545541,226.19902277823712,13.180168839878487,2.8761604753101166,0.002532958984375
electricity,shape,PULSE8_D32,81552,MAG_W_C3_G,2.996901599127224,227.22437115323555,13.294034482289323,2.8892619451493977,0.002166748046875
electricity,shape,PULSE8_D32,81552,MAG_ONLY,2.9921740200159173,226.82484868579195,13.251491731720934,2.88424720253038,0.002384185791015625
electricity,shape,PULSE8_D32,81553,C3,3.0214286114031688,229.59236482373672,13.596007653170942,2.928535454514467,0.0005035400390625
electricity,shape,PULSE8_D32,81553,C3_W_MAG_G,3.024851776339375,229.92383946405607,13.629711185847858,2.9317583382125667,0.000316619873046875
electricity,shape,PULSE8_D32,81553,MAG_W_C3_G,3.018596006723085,229.35687261009298,13.568550433125347,2.9258963293980935,0.00058746337890625
electricity,shape,PULSE8_D32,81553,MAG_ONLY,3.0220891906155973,229.6985512352112,13.602955420422063,2.929256564145203,0.000377655029296875
electricity,shape,PAIRED_SHIFT8_D32,81551,C3,0.2047833183822831,13.391985777561048,0.16245942535870708,0.16845487683833474,0.0010223388671875
electricity,shape,PAIRED_SHIFT8_D32,81551,C3_W_MAG_G,0.20462142297382865,13.38210614264064,0.16240084258832485,0.1682494675330605,0.000812530517578125
electricity,shape,PAIRED_SHIFT8_D32,81551,MAG_W_C3_G,0.20483053468729828,13.382276113205299,0.16239745780043816,0.16851379588291862,0.000949859619140625
electricity,shape,PAIRED_SHIFT8_D32,81551,MAG_ONLY,0.2046230931787361,13.369926046186924,0.16225848579885976,0.16828334589112973,0.000812530517578125
electricity,shape,PAIRED_SHIFT8_D32,81552,C3,0.2049563213411613,13.2076208751625,0.1634991400638568,0.1686081019043513,0.002269744873046875
electricity,shape,PAIRED_SHIFT8_D32,81552,C3_W_MAG_G,0.2060369766832335,13.27098589607822,0.16410888847295427,0.16950446259336469,0.002532958984375
electricity,shape,PAIRED_SHIFT8_D32,81552,MAG_W_C3_G,0.20423327564945798,13.169282846441671,0.1631535539086764,0.16794293775540697,0.002166748046875
electricity,shape,PAIRED_SHIFT8_D32,81552,MAG_ONLY,0.20470281626954856,13.196565845051492,0.16333955057551405,0.16837616734651098,0.002384185791015625
electricity,shape,PAIRED_SHIFT8_D32,81553,C3,0.20506294612476444,13.319112817659319,0.1631861388355323,0.1672849946551771,0.0005035400390625
electricity,shape,PAIRED_SHIFT8_D32,81553,C3_W_MAG_G,0.20526885975379913,13.349802106107427,0.16345479566202584,0.16738239450764397,0.000316619873046875
electricity,shape,PAIRED_SHIFT8_D32,81553,MAG_W_C3_G,0.20506324532352685,13.306626086295609,0.1629835107683322,0.1673347037943076,0.00058746337890625
electricity,shape,PAIRED_SHIFT8_D32,81553,MAG_ONLY,0.20510903593463303,13.32666243628926,0.1631322093061967,0.16731240058164515,0.000377655029296875
electricity_transfer,standard,REFERENCE,81551,C3,0.24194120200666755,1418.4182986165106,0.18192696534935032,0.19420125280943853,0.0023984909057617188
electricity_transfer,standard,REFERENCE,81551,C3_W_MAG_G,0.2419462622975324,1418.4260154706135,0.18187100152814847,0.19418545446545848,0.0024232864379882812
electricity_transfer,standard,REFERENCE,81551,MAG_W_C3_G,0.24185931883066478,1416.6937664609577,0.18185087542523945,0.1941155592987502,0.0024061203002929688
electricity_transfer,standard,REFERENCE,81551,MAG_ONLY,0.24185982864283523,1416.7001583251986,0.18179407008675055,0.1940974262409493,0.0024318695068359375
electricity_transfer,standard,REFERENCE,81552,C3,0.23842922966221503,1396.412643442687,0.17932726507857882,0.1913126023763901,0.001834869384765625
electricity_transfer,standard,REFERENCE,81552,C3_W_MAG_G,0.23841647642645938,1396.4081305121363,0.1792054096539202,0.19129328401839452,0.0018711090087890625
electricity_transfer,standard,REFERENCE,81552,MAG_W_C3_G,0.23871316247239763,1396.2533593848057,0.1797590615292004,0.19156730595973184,0.001766204833984375
electricity_transfer,standard,REFERENCE,81552,MAG_ONLY,0.2386863046316397,1396.2448849674547,0.17961022254060316,0.1915371149735573,0.0018033981323242188
electricity_transfer,standard,REFERENCE,81553,C3,0.24650877683232802,1436.7972392140946,0.18764019350989442,0.1983425182547909,0.0015935897827148438
electricity_transfer,standard,REFERENCE,81553,C3_W_MAG_G,0.24652402231467657,1436.7996760292153,0.18754230963805887,0.19833319177197264,0.0015993118286132812
electricity_transfer,standard,REFERENCE,81553,MAG_W_C3_G,0.2465615005976902,1436.2691128116276,0.18762710611230543,0.19840040156680688,0.0016222000122070312
electricity_transfer,standard,REFERENCE,81553,MAG_ONLY,0.24657352324423684,1436.2701371431467,0.1875314393495659,0.19838859741366394,0.0016260147094726562
electricity_transfer,standard,POINT4,81551,C3,0.24373090113775217,1452.5520402921538,0.18301234938965177,0.19527025821472413,0.0020914077758789062
electricity_transfer,standard,POINT4,81551,C3_W_MAG_G,0.24373142526810468,1452.5297292020987,0.18293275658615554,0.1952502195980554,0.0021157264709472656
electricity_transfer,standard,POINT4,81551,MAG_W_C3_G,0.24367041891354688,1451.4708595210686,0.1829554373038083,0.1951999481457131,0.0020999908447265625
electricity_transfer,standard,POINT4,81551,MAG_ONLY,0.24366664242811198,1451.4581861570332,0.1828734244679146,0.19517758405320168,0.0021343231201171875
electricity_transfer,standard,POINT4,81552,C3,0.23983599645256448,1415.398287825621,0.18016021429971704,0.19219874041293103,0.0015053749084472656
electricity_transfer,standard,POINT4,81552,C3_W_MAG_G,0.23982771271667833,1415.2981720731623,0.1800473092382406,0.19218188201485834,0.0015234947204589844
electricity_transfer,standard,POINT4,81552,MAG_W_C3_G,0.24012674195044234,1415.7461544283433,0.18059524780165345,0.19245486687652513,0.0014429092407226562
electricity_transfer,standard,POINT4,81552,MAG_ONLY,0.24010315102521948,1415.6644006666902,0.18045008830242687,0.19242648247248953,0.0014700889587402344
electricity_transfer,standard,POINT4,81553,C3,0.2485717124809502,1474.838439051222,0.18905910278510127,0.1996402576780776,0.0014090538024902344
electricity_transfer,standard,POINT4,81553,C3_W_MAG_G,0.24858801049354806,1474.8137094939884,0.18895534903113215,0.19963038456965068,0.0014057159423828125
electricity_transfer,standard,POINT4,81553,MAG_W_C3_G,0.24861068461910424,1473.6976711174939,0.18904761906191922,0.19968783485399766,0.001438140869140625
electricity_transfer,standard,POINT4,81553,MAG_ONLY,0.24862585301158927,1473.6734909451043,0.18894610057622546,0.19967681499721612,0.0014410018920898438
electricity_transfer,standard,POINT8,81551,C3,0.24613278524966534,1487.819542938596,0.1850883621944273,0.19696149432395185,0.0019941329956054688
electricity_transfer,standard,POINT8,81551,C3_W_MAG_G,0.2461372232713103,1487.804126173316,0.1850264239856687,0.19694515215916092,0.0020198822021484375
electricity_transfer,standard,POINT8,81551,MAG_W_C3_G,0.24607186146422075,1487.4735871435405,0.18503012069157349,0.19690038523018932,0.0020189285278320312
electricity_transfer,standard,POINT8,81551,MAG_ONLY,0.2460715476507844,1487.448564148799,0.18496482549994886,0.19688110545409412,0.0020427703857421875
electricity_transfer,standard,POINT8,81552,C3,0.24194983920696964,1454.314219525142,0.18205839280048175,0.19363470398047752,0.0013837814331054688
electricity_transfer,standard,POINT8,81552,C3_W_MAG_G,0.24196927511743374,1454.3687443841627,0.18198232474443948,0.19364147546394353,0.0014071464538574219
electricity_transfer,standard,POINT8,81552,MAG_W_C3_G,0.24219244448021693,1454.0540647446032,0.18243584083340889,0.19385354188935433,0.0013184547424316406
electricity_transfer,standard,POINT8,81552,MAG_ONLY,0.24219715926323834,1454.091496199413,0.18232845281871804,0.19384848959547282,0.0013594627380371094
electricity_transfer,standard,POINT8,81553,C3,0.2508479394585985,1507.2441247112438,0.1912455710512411,0.20122694732743177,0.0013804435729980469
electricity_transfer,standard,POINT8,81553,C3_W_MAG_G,0.25087050770043945,1507.2604942692851,0.19114279149404848,0.20122223767067984,0.00138092041015625
electricity_transfer,standard,POINT8,81553,MAG_W_C3_G,0.25085167544858145,1506.346802802378,0.19116734364276336,0.20126286608290317,0.0014138221740722656
electricity_transfer,standard,POINT8,81553,MAG_ONLY,0.25087139121592056,1506.376554702234,0.19106287551980305,0.2012559964517499,0.0014190673828125
electricity_transfer,standard,POINT16,81551,C3,0.24931892716713044,1521.3015712892084,0.18847894925690573,0.19958900431374432,0.0020589828491210938
electricity_transfer,standard,POINT16,81551,C3_W_MAG_G,0.2493194241837837,1521.3105173337535,0.18841159496259655,0.19956955397671045,0.002078533172607422
electricity_transfer,standard,POINT16,81551,MAG_W_C3_G,0.24924932211562625,1521.3743485895684,0.18839294201892215,0.19952821419227706,0.0020923614501953125
electricity_transfer,standard,POINT16,81551,MAG_ONLY,0.24924667998789393,1521.3948420557572,0.18832839911264151,0.19950694213731882,0.002105712890625
electricity_transfer,standard,POINT16,81552,C3,0.24477695027639995,1471.9943725756311,0.18684317757232735,0.19610199886060936,0.0013108253479003906
electricity_transfer,standard,POINT16,81552,C3_W_MAG_G,0.2448167661808498,1472.5289192865603,0.18685817890050033,0.1961299083753541,0.0013365745544433594
electricity_transfer,standard,POINT16,81552,MAG_W_C3_G,0.2449899870676552,1471.641023165168,0.1872314106140704,0.19629257106456127,0.0012574195861816406
electricity_transfer,standard,POINT16,81552,MAG_ONLY,0.24501255015757745,1472.2215423428715,0.18720511998682338,0.19630592724898835,0.00128936767578125
electricity_transfer,standard,POINT16,81553,C3,0.25429949692161136,1550.334318158537,0.19443334568542264,0.20394964418607317,0.0016703605651855469
electricity_transfer,standard,POINT16,81553,C3_W_MAG_G,0.25432636101001893,1550.592642500269,0.1943181067876848,0.2039511302590639,0.0016679763793945312
electricity_transfer,standard,POINT16,81553,MAG_W_C3_G,0.25432234712947893,1548.2493707776011,0.19437630457882635,0.2040105231350761,0.0017352104187011719
electricity_transfer,standard,POINT16,81553,MAG_ONLY,0.2543450648013829,1548.5079960201401,0.19425366116942697,0.20400864522245868,0.0017333030700683594
electricity_transfer,standard,BURST4,81551,C3,0.2532438590270132,1740.1694586361846,0.20252887306041067,0.20305021367921952,0.0020036697387695312
electricity_transfer,standard,BURST4,81551,C3_W_MAG_G,0.2533083872265643,1739.5904041836911,0.2025578651897424,0.2030937868162856,0.002025127410888672
electricity_transfer,standard,BURST4,81551,MAG_W_C3_G,0.25312593236155057,1736.9927752606454,0.2023666516139306,0.20294701810823315,0.0020360946655273438
electricity_transfer,standard,BURST4,81551,MAG_ONLY,0.2531831315456642,1736.5811796071357,0.20238362135669175,0.20298427812651074,0.0020608901977539062
electricity_transfer,standard,BURST4,81552,C3,0.24934306230855105,1717.4031644286733,0.19906190843950552,0.19987260347581104,0.0013699531555175781
electricity_transfer,standard,BURST4,81552,C3_W_MAG_G,0.24940314891132018,1717.9263552155899,0.1990434664319974,0.19993065899240986,0.0013914108276367188
electricity_transfer,standard,BURST4,81552,MAG_W_C3_G,0.2495469629743527,1714.435399231661,0.19918122825886939,0.2000666404937132,0.0013194084167480469
electricity_transfer,standard,BURST4,81552,MAG_ONLY,0.2496181856273827,1715.8591160701908,0.19924994675671567,0.2001328303186244,0.0013442039489746094
electricity_transfer,standard,BURST4,81553,C3,0.258601646842373,1765.5871520020883,0.2100593534616889,0.20787634775017347,0.0017604827880859375
electricity_transfer,standard,BURST4,81553,C3_W_MAG_G,0.2587082172013213,1768.6817933715793,0.21004699007699287,0.2079448373466845,0.0017461776733398438
electricity_transfer,standard,BURST4,81553,MAG_W_C3_G,0.2585618460006419,1761.4905765471776,0.20991918356289066,0.20787946987217396,0.0018382072448730469
electricity_transfer,standard,BURST4,81553,MAG_ONLY,0.25869518040084627,1765.5916631363798,0.2099785723809307,0.207970770826948,0.0018076896667480469
electricity_transfer,standard,BURST8,81551,C3,0.26680694811442335,2155.868769726454,0.2681711088639777,0.21542323358339152,0.0037398338317871094
electricity_transfer,standard,BURST8,81551,C3_W_MAG_G,0.2668142983117764,2154.243424407221,0.26804202562078405,0.21543138624350444,0.003776073455810547
electricity_transfer,standard,BURST8,81551,MAG_W_C3_G,0.2666474194749835,2151.0598258310492,0.26786828566333676,0.21531107906066935,0.003891468048095703
electricity_transfer,standard,BURST8,81551,MAG_ONLY,0.2666645637396045,2149.7518180385086,0.26779241635334267,0.2153276837426598,0.003939151763916016
electricity_transfer,standard,BURST8,81552,C3,0.26220827207216385,2124.420929318323,0.2662973565713425,0.21155471915896482,0.0018591880798339844
electricity_transfer,standard,BURST8,81552,C3_W_MAG_G,0.2623117310282258,2126.6968329834926,0.2667479193327546,0.21169193405101744,0.0018863677978515625
electricity_transfer,standard,BURST8,81552,MAG_W_C3_G,0.2622038298492316,2118.262030916274,0.2659056938906702,0.21160447372774463,0.0018210411071777344
electricity_transfer,standard,BURST8,81552,MAG_ONLY,0.2623571639017119,2122.545541983709,0.26673412548463843,0.21178030891300048,0.0018587112426757812
electricity_transfer,standard,BURST8,81553,C3,0.2728905137708589,2214.17700451336,0.28096636499401956,0.2210727456458259,0.004317760467529297
electricity_transfer,standard,BURST8,81553,C3_W_MAG_G,0.27294622921384326,2214.781079447115,0.2811278780601268,0.22112584139454847,0.004331111907958984
electricity_transfer,standard,BURST8,81553,MAG_W_C3_G,0.272974347375204,2210.3825788856775,0.28067709627205756,0.22120724505898362,0.004509449005126953
electricity_transfer,standard,BURST8,81553,MAG_ONLY,0.2730468207811796,2211.856115974646,0.28102205271286174,0.22128180627839744,0.0045604705810546875
electricity_transfer,standard,BURST16,81551,C3,0.2900267649792481,2451.5258192545734,0.4362207454305487,0.23508213150782964,0.008342266082763672
electricity_transfer,standard,BURST16,81551,C3_W_MAG_G,0.2901233627668541,2453.8962801787275,0.4366059088927495,0.23518145622868344,0.008471012115478516
electricity_transfer,standard,BURST16,81551,MAG_W_C3_G,0.2898365986892695,2454.5311317768355,0.43503821393700853,0.23494447818327066,0.008700847625732422
electricity_transfer,standard,BURST16,81551,MAG_ONLY,0.28993391303733507,2456.655015516124,0.435582400898273,0.23504878769293766,0.008860588073730469
electricity_transfer,standard,BURST16,81552,C3,0.2800504169093285,2222.3387011253362,0.43076271700836644,0.22721598006001006,0.0033855438232421875
electricity_transfer,standard,BURST16,81552,C3_W_MAG_G,0.280544753951999,2226.5952888646716,0.43427947133913725,0.2277186887327588,0.003464221954345703
electricity_transfer,standard,BURST16,81552,MAG_W_C3_G,0.28014128177107545,2225.7009830470924,0.4298007406710432,0.2273120662495848,0.003383159637451172
electricity_transfer,standard,BURST16,81552,MAG_ONLY,0.28067102987653986,2231.0610219987284,0.4341072456360947,0.2278562299433352,0.003440380096435547
electricity_transfer,standard,BURST16,81553,C3,0.29867901830220217,2439.634977567286,0.44750971958514935,0.24371540709941766,0.010451316833496094
electricity_transfer,standard,BURST16,81553,C3_W_MAG_G,0.2988490994152936,2441.901433869454,0.44933305460836187,0.24392361876539081,0.01062774658203125
electricity_transfer,standard,BURST16,81553,MAG_W_C3_G,0.29916363257421635,2443.9089845396957,0.4477600858411616,0.24418690800263046,0.010808944702148438
electricity_transfer,standard,BURST16,81553,MAG_ONLY,0.29930719902299585,2445.484205146364,0.44983955003492576,0.24438871962358394,0.011019706726074219
electricity_transfer,standard,SHIFT4,81551,C3,0.320400945549917,2105.3406557904063,0.25121567325963906,0.2564649551415467,0.0010180473327636719
electricity_transfer,standard,SHIFT4,81551,C3_W_MAG_G,0.32099374517017815,2113.8369351462748,0.2517015726843695,0.2568026953691641,0.0009970664978027344
electricity_transfer,standard,SHIFT4,81551,MAG_W_C3_G,0.3202472299660305,2112.693611838047,0.2509217043051839,0.2563627149313093,0.001033782958984375
electricity_transfer,standard,SHIFT4,81551,MAG_ONLY,0.32045840554790983,2114.8291687505794,0.2510806028518388,0.2564433019258428,0.0010008811950683594
electricity_transfer,standard,SHIFT4,81552,C3,0.3188698854221863,2076.176000485436,0.25378016728003233,0.2550273826108787,0.0005512237548828125
electricity_transfer,standard,SHIFT4,81552,C3_W_MAG_G,0.3178621151795369,2050.2283105941733,0.25289703651589196,0.25438668969034406,0.0005803108215332031
electricity_transfer,standard,SHIFT4,81552,MAG_W_C3_G,0.31918537201915387,2082.272378879345,0.25435532141160283,0.2552215454333587,0.0005955696105957031
electricity_transfer,standard,SHIFT4,81552,MAG_ONLY,0.3177381796468651,2044.0100961180963,0.25313259684833034,0.2542020643453555,0.0006284713745117188
electricity_transfer,standard,SHIFT4,81553,C3,0.3204779844534321,2056.2092472174577,0.255265873091189,0.2564052962433671,0.0006999969482421875
electricity_transfer,standard,SHIFT4,81553,C3_W_MAG_G,0.3218288532449516,2073.4503204653743,0.2565353216102945,0.2573133536290803,0.0006666183471679688
electricity_transfer,standard,SHIFT4,81553,MAG_W_C3_G,0.3197698951795338,2039.0325181489427,0.25446632965555743,0.2559760471117573,0.0007433891296386719
electricity_transfer,standard,SHIFT4,81553,MAG_ONLY,0.3207890626746935,2049.6439268369045,0.2554192029449139,0.25663171651830446,0.0007143020629882812
electricity_transfer,standard,SHIFT8,81551,C3,0.36140159416027684,2773.825373086434,0.2930555049229469,0.2906168540798485,0.00494384765625
electricity_transfer,standard,SHIFT8,81551,C3_W_MAG_G,0.3611296698847872,2765.351333565038,0.29301421729764027,0.2903021860552531,0.004658699035644531
electricity_transfer,standard,SHIFT8,81551,MAG_W_C3_G,0.36112826597509534,2777.4442387591857,0.29261972384124474,0.2903886188839946,0.004838466644287109
electricity_transfer,standard,SHIFT8,81551,MAG_ONLY,0.36070907067080343,2766.9009013559507,0.2923971745406805,0.2900323219173238,0.004596710205078125
electricity_transfer,standard,SHIFT8,81552,C3,0.3676752283120135,2953.912944068254,0.3023108238175244,0.2950427544043963,0.004332542419433594
electricity_transfer,standard,SHIFT8,81552,C3_W_MAG_G,0.3730491235121066,3066.540237405223,0.30761863073928436,0.2995990568569612,0.004375934600830078
electricity_transfer,standard,SHIFT8,81552,MAG_W_C3_G,0.3626068021082502,2847.9151432014687,0.297906195836503,0.2908480905898755,0.004490852355957031
electricity_transfer,standard,SHIFT8,81552,MAG_ONLY,0.3653702045829997,2909.650423201286,0.3006157345109393,0.29332204010142665,0.004536628723144531
electricity_transfer,standard,SHIFT8,81553,C3,0.34690385008438623,2373.3419580851805,0.2842088207023972,0.2765188268769533,0.003386974334716797
electricity_transfer,standard,SHIFT8,81553,C3_W_MAG_G,0.3476485324183783,2377.638501838564,0.28537545684284915,0.27695953667597506,0.00324249267578125
electricity_transfer,standard,SHIFT8,81553,MAG_W_C3_G,0.346940910311542,2381.5008756422767,0.2838461962899496,0.2766861860587751,0.003398895263671875
electricity_transfer,standard,SHIFT8,81553,MAG_ONLY,0.3472018918076322,2377.4523448459167,0.2845256687766989,0.27674122269415397,0.003329753875732422
electricity_transfer,standard,SHIFT_POINT,81551,C3,0.33601449991044324,2293.1317618972757,0.28346216820871306,0.2685380058443513,0.00047397613525390625
electricity_transfer,standard,SHIFT_POINT,81551,C3_W_MAG_G,0.3363431842462656,2301.1250312942097,0.28343044251264704,0.26871418403450475,0.00046634674072265625
electricity_transfer,standard,SHIFT_POINT,81551,MAG_W_C3_G,0.33601172514968647,2303.410374080832,0.28338258767291813,0.26858000191069736,0.00047969818115234375
electricity_transfer,standard,SHIFT_POINT,81551,MAG_ONLY,0.33585635955350956,2300.8206312174702,0.2829033730503197,0.26841456458235036,0.0004734992980957031
electricity_transfer,standard,SHIFT_POINT,81552,C3,0.3341265415484769,2223.9793262638827,0.28828922463709905,0.2664875790092681,0.0002655982971191406
electricity_transfer,standard,SHIFT_POINT,81552,C3_W_MAG_G,0.3327918067906726,2187.22829700328,0.2869378108727063,0.2655219216426913,0.00027179718017578125
electricity_transfer,standard,SHIFT_POINT,81552,MAG_W_C3_G,0.33435944685654967,2229.2517391569586,0.288595806813811,0.26656878641888004,0.0002803802490234375
electricity_transfer,standard,SHIFT_POINT,81552,MAG_ONLY,0.33273405923139227,2183.0791131503374,0.28721862401905135,0.26535198753228423,0.0002865791320800781
electricity_transfer,standard,SHIFT_POINT,81553,C3,0.3351244665890856,2197.139569534396,0.2841937932684943,0.2676285879570654,0.00040531158447265625
electricity_transfer,standard,SHIFT_POINT,81553,C3_W_MAG_G,0.33615919483596785,2206.4484216736055,0.2855241752970014,0.2682941555181496,0.0003924369812011719
electricity_transfer,standard,SHIFT_POINT,81553,MAG_W_C3_G,0.3345859213105208,2190.4967482526013,0.28326461622919785,0.267325107855403,0.0004305839538574219
electricity_transfer,standard,SHIFT_POINT,81553,MAG_ONLY,0.3353755634309158,2193.911337411989,0.2844615879903284,0.2678130522881559,0.00041675567626953125
electricity_transfer,shape,STEP6_D17,81551,C3,0.4007410873369388,3307.8018420835933,0.3397652456164997,0.31936701335243317,0.0009365081787109375
electricity_transfer,shape,STEP6_D17,81551,C3_W_MAG_G,0.4012505708501409,3320.831227482266,0.33990190198160414,0.31989791269311985,0.0009517669677734375
electricity_transfer,shape,STEP6_D17,81551,MAG_W_C3_G,0.4007706067628601,3297.484242044535,0.34029446940162345,0.3193462831939808,0.0009317398071289062
electricity_transfer,shape,STEP6_D17,81551,MAG_ONLY,0.4012206186980559,3308.4234419484005,0.3404432423284312,0.31975159678075726,0.0009326934814453125
electricity_transfer,shape,STEP6_D17,81552,C3,0.4080503570275455,3517.470231422917,0.35279476768749823,0.3268228092003623,0.001148223876953125
electricity_transfer,shape,STEP6_D17,81552,C3_W_MAG_G,0.40724679303512223,3500.250659690464,0.35211250486414697,0.3259016729850985,0.0013399124145507812
electricity_transfer,shape,STEP6_D17,81552,MAG_W_C3_G,0.4016440061949993,3378.7233905544285,0.3453402140858286,0.32194862351484443,0.0012254714965820312
electricity_transfer,shape,STEP6_D17,81552,MAG_ONLY,0.39900794215663793,3318.1317068565404,0.34272316201599723,0.319624124359515,0.0014410018920898438
electricity_transfer,shape,STEP6_D17,81553,C3,0.38624410457315356,2817.2156149276984,0.326286943924219,0.308933308086236,0.0008392333984375
electricity_transfer,shape,STEP6_D17,81553,C3_W_MAG_G,0.38763462135211013,2842.8356735953903,0.3273245942461774,0.3099225782746194,0.0008249282836914062
electricity_transfer,shape,STEP6_D17,81553,MAG_W_C3_G,0.38491567796292947,2796.903967664701,0.32543599170917403,0.30778419822770936,0.0008945465087890625
electricity_transfer,shape,STEP6_D17,81553,MAG_ONLY,0.38622671006314413,2823.7405092385648,0.3260599108529705,0.3087262644577647,0.000885009765625
electricity_transfer,shape,STEP6_D63,81551,C3,0.35204694845432755,2602.9764636006603,0.2848401255765707,0.27825794964780537,0.0006160736083984375
electricity_transfer,shape,STEP6_D63,81551,C3_W_MAG_G,0.35241770686877916,2605.8703667227887,0.28520618116501795,0.2785451652945342,0.0005960464477539062
electricity_transfer,shape,STEP6_D63,81551,MAG_W_C3_G,0.3500277500178383,2575.5421632479547,0.28272958363540435,0.27683404574533127,0.0006208419799804688
electricity_transfer,shape,STEP6_D63,81551,MAG_ONLY,0.3502664942749951,2577.371983421082,0.2829037928610354,0.2769936501588077,0.0005979537963867188
electricity_transfer,shape,STEP6_D63,81552,C3,0.3376336348955963,2323.178610093433,0.27440974765984083,0.26677607442237006,0.0008020401000976562
electricity_transfer,shape,STEP6_D63,81552,C3_W_MAG_G,0.3372543605727027,2322.3300590840345,0.2738257686853466,0.2664860057254461,0.000797271728515625
electricity_transfer,shape,STEP6_D63,81552,MAG_W_C3_G,0.3416732757224895,2384.8116216190533,0.27815546185379386,0.2696349786615848,0.0008020401000976562
electricity_transfer,shape,STEP6_D63,81552,MAG_ONLY,0.3409834181872409,2378.551345430667,0.2772091689816197,0.26910035361214174,0.0007944107055664062
electricity_transfer,shape,STEP6_D63,81553,C3,0.3567230453515876,2671.5236491254586,0.2899113337122353,0.2830551395522811,0.00051116943359375
electricity_transfer,shape,STEP6_D63,81553,C3_W_MAG_G,0.3569602446115193,2670.3559176116023,0.2902769774111313,0.28332226573134256,0.000507354736328125
electricity_transfer,shape,STEP6_D63,81553,MAG_W_C3_G,0.35495475075937827,2648.8667547514096,0.28772158016755955,0.28172619014171785,0.0005340576171875
electricity_transfer,shape,STEP6_D63,81553,MAG_ONLY,0.35499453619470145,2644.205939881021,0.28791308433437285,0.28184837923128037,0.0005445480346679688
electricity_transfer,shape,STEP12_D17,81551,C3,0.5466698307211072,5403.959397066116,0.5492338959076642,0.43841360860906436,0.0069179534912109375
electricity_transfer,shape,STEP12_D17,81551,C3_W_MAG_G,0.5485110387199029,5440.189101768293,0.5514949127343627,0.44027380774213065,0.007060050964355469
electricity_transfer,shape,STEP12_D17,81551,MAG_W_C3_G,0.5455682650003973,5378.368312570854,0.547800786599702,0.4372767244107338,0.006885528564453125
electricity_transfer,shape,STEP12_D17,81551,MAG_ONLY,0.5479324782277781,5418.479278623932,0.5513385109654355,0.4390445661497316,0.006896018981933594
electricity_transfer,shape,STEP12_D17,81552,C3,0.5964889819700583,6204.672871344734,0.6252243459563708,0.48474984476574107,0.006810188293457031
electricity_transfer,shape,STEP12_D17,81552,C3_W_MAG_G,0.5979548411443507,6220.136757511708,0.6285613540668002,0.48492230350184795,0.007701873779296875
electricity_transfer,shape,STEP12_D17,81552,MAG_W_C3_G,0.5702372070923216,5799.9930683101375,0.5822897712133943,0.46496069366023096,0.007006645202636719
electricity_transfer,shape,STEP12_D17,81552,MAG_ONLY,0.5648136600404106,5701.50745719462,0.5751957494798315,0.4594755384700022,0.008040428161621094
electricity_transfer,shape,STEP12_D17,81553,C3,0.48176544533366883,4137.8083249758765,0.45209601748612105,0.38981590153229095,0.004151344299316406
electricity_transfer,shape,STEP12_D17,81553,C3_W_MAG_G,0.4835791817586435,4157.3970326946555,0.4542078580194857,0.3912221175424433,0.0040760040283203125
electricity_transfer,shape,STEP12_D17,81553,MAG_W_C3_G,0.4820084541815929,4154.7116690048515,0.4527509383361106,0.38945224189911076,0.004344940185546875
electricity_transfer,shape,STEP12_D17,81553,MAG_ONLY,0.4837600221250383,4173.454020132695,0.45464263308871133,0.3909112697351697,0.004235267639160156
electricity_transfer,shape,STEP12_D63,81551,C3,0.41358668457825953,3345.8457685484914,0.3595158046955552,0.32715844147283424,0.0024576187133789062
electricity_transfer,shape,STEP12_D63,81551,C3_W_MAG_G,0.4142781320056991,3354.8034079587546,0.3605930431803202,0.3277090803476282,0.002349853515625
electricity_transfer,shape,STEP12_D63,81551,MAG_W_C3_G,0.41009954286148215,3298.64169171432,0.35509330923366406,0.32466887101901415,0.0024766921997070312
electricity_transfer,shape,STEP12_D63,81551,MAG_ONLY,0.4109538360080624,3309.671734505451,0.3562745385022564,0.3253048697775629,0.002376556396484375
