panel,kind,condition,family,stratum,seed,contexts,A,B,C,D,total,gate,weights,interaction
electricity,shape,STEP6_D17,position,RECENT128,81551,511,0.23928117412299588,0.239336034226021,0.23934053946089598,0.2395396243132898,-0.0002584501902939129,-0.00012697247770947218,-0.00013147771258444074,0.00014422474936867657
electricity,shape,STEP6_D17,position,RECENT128,81552,511,0.23492071146410598,0.23458325999600355,0.23385878829408693,0.23328115902149357,0.0016395524426124075,0.0004575403703478975,0.00118201207226451,-0.0002401778044909264
electricity,shape,STEP6_D17,position,RECENT128,81553,511,0.23474084924597044,0.23523352790166727,0.2344602552709656,0.23491587837251815,-0.00017502912654770997,-0.0004741508786246934,0.00029912175207698344,-3.705555414426631e-05
electricity,shape,STEP6_D63,ALL,ALL,81551,512,0.19716696559272232,0.1975486896540363,0.19664265893885807,0.1969135890900064,0.00025337650271592405,-0.00032632710623115013,0.0005797036089470742,-0.00011079391016566298
electricity,shape,STEP6_D63,ALL,ALL,81552,512,0.19436920089812965,0.1941328585868413,0.19562148676810853,0.19518129462457412,-0.0008120937264444739,0.0003382672274113846,-0.0011503609538558585,-0.0002038498322460558
electricity,shape,STEP6_D63,ALL,ALL,81553,512,0.19661268639854626,0.1967624591184466,0.19615094608488862,0.1962167772007757,0.0003959091977705498,-0.00010780191789371008,0.0005037111156642599,-8.394160401323236e-05
electricity,shape,STEP6_D63,gate,EQUAL,81551,4,0.18558387938335685,0.18558387938335685,0.18225249689831258,0.18225249689831258,0.0033313824850442764,0.0,0.0033313824850442764,0.0
electricity,shape,STEP6_D63,gate,EQUAL,81552,4,0.1581763252454258,0.1581763252454258,0.16127007172258084,0.16127007172258084,-0.003093746477155046,0.0,-0.003093746477155046,0.0
electricity,shape,STEP6_D63,gate,EQUAL,81553,4,0.20579939074187237,0.20579939074187237,0.21413333495746933,0.21413333495746933,-0.008333944215596967,0.0,-0.008333944215596967,0.0
electricity,shape,STEP6_D63,gate,DIFFERENT,81551,508,0.19725817099594564,0.19764290075852983,0.1967559673013821,0.1970290307608071,0.00022914023513853632,-0.0003288966110046032,0.0005580368461431395,-0.0001116663031591747
electricity,shape,STEP6_D63,gate,DIFFERENT,81552,508,0.1946541841709856,0.1944159808966162,0.19589197035114417,0.1954483121277394,-0.0007941279567537929,0.0003409307488870944,-0.0011350587056408873,-0.00020545494903537187
electricity,shape,STEP6_D63,gate,DIFFERENT,81553,508,0.1965403501438744,0.1966913021765299,0.19600935247171872,0.196075701942849,0.00046464820102537496,-0.00010865075189289697,0.0005732989529182719,-8.46025615252044e-05
electricity,shape,STEP6_D63,magnitude,LE3,81551,4,0.18558387938335685,0.18558387938335685,0.18225249689831258,0.18225249689831258,0.0033313824850442764,0.0,0.0033313824850442764,0.0
electricity,shape,STEP6_D63,magnitude,LE3,81552,4,0.1581763252454258,0.1581763252454258,0.16127007172258084,0.16127007172258084,-0.003093746477155046,0.0,-0.003093746477155046,0.0
electricity,shape,STEP6_D63,magnitude,LE3,81553,4,0.20579939074187237,0.20579939074187237,0.21413333495746933,0.21413333495746933,-0.008333944215596967,0.0,-0.008333944215596967,0.0
electricity,shape,STEP6_D63,magnitude,GT3_LE6,81551,50,0.2191848203942289,0.21976412844751056,0.2184345471688009,0.21865175812260226,0.0005330622716266387,-0.00039825950354151207,0.0009313217751681507,-0.0003620970994802908
electricity,shape,STEP6_D63,magnitude,GT3_LE6,81552,50,0.21291718511846683,0.21311044083176284,0.21474021516259736,0.21445332233691292,-0.0015361372184460875,4.681855619421971e-05,-0.0015829557746403072,-0.0004801485389804572
electricity,shape,STEP6_D63,magnitude,GT3_LE6,81553,50,0.21814518232583396,0.2180159374773546,0.21748349993862637,0.2172310037293708,0.0009141785964631721,0.00019087052886747335,0.0007233080675956988,-0.00012325136077620535
electricity,shape,STEP6_D63,magnitude,GT6_LE12,81551,386,0.17837092259653117,0.17869873636547515,0.177887801017697,0.17811496326516035,0.0002559593313708197,-0.00027748800820366626,0.000533447339574486,-0.00010065152148061585
electricity,shape,STEP6_D63,magnitude,GT6_LE12,81552,386,0.17588657182635506,0.17552927581446545,0.17725374491895762,0.17668039807346977,-0.0007938262471147151,0.00046532142868872806,-0.0012591476758034431,-0.0002160508335982414
electricity,shape,STEP6_D63,magnitude,GT6_LE12,81553,386,0.1777760275168731,0.17794616412561062,0.1772703406374017,0.1773542823489881,0.0004217451678850126,-0.0001270391601619486,0.0005487843280469612,-8.619489715114281e-05
electricity,shape,STEP6_D63,magnitude,GT12,81551,72,0.28328796838844394,0.283842707303947,0.28285573385876506,0.2834136652778894,-0.0001256968894454702,-0.0005563351673137096,0.0004306382778682394,3.1925036212965274e-06
electricity,shape,STEP6_D63,magnitude,GT12,81552,72,0.2825867996939487,0.2826874415209611,0.28272450891019063,0.28286726094009285,-0.00028046124614417023,-0.0001216969284573155,-0.00015876431768685473,4.2110202889800163e-05
electricity,shape,STEP6_D63,magnitude,GT12,81553,72,0.28213461299004816,0.2823772955461636,0.2815586746203432,0.2817521307470747,0.00038248224297343647,-0.000218069341423488,0.0006005515843969245,-4.9226429383875114e-05
electricity,shape,STEP6_D63,run,NONE,81551,4,0.18558387938335685,0.18558387938335685,0.18225249689831258,0.18225249689831258,0.0033313824850442764,0.0,0.0033313824850442764,0.0
electricity,shape,STEP6_D63,run,NONE,81552,4,0.1581763252454258,0.1581763252454258,0.16127007172258084,0.16127007172258084,-0.003093746477155046,0.0,-0.003093746477155046,0.0
electricity,shape,STEP6_D63,run,NONE,81553,4,0.20579939074187237,0.20579939074187237,0.21413333495746933,0.21413333495746933,-0.008333944215596967,0.0,-0.008333944215596967,0.0
electricity,shape,STEP6_D63,run,LEN1_7,81551,2,0.39198563603165293,0.39071439122461027,0.3880221121789077,0.3872705815510096,0.004715054480643355,0.0010113877174703911,0.0037036667631729636,0.000519714179144537
electricity,shape,STEP6_D63,run,LEN1_7,81552,2,0.3127212562300185,0.32688699121383225,0.3089654721744308,0.32492344886803687,-0.012202192638018361,-0.015061855838709892,0.0028596632006915312,0.0017922417097923082
electricity,shape,STEP6_D63,run,LEN1_7,81553,2,0.4759955177320048,0.4729487752776847,0.48350720665975033,0.4795573675477637,-0.003561849815758855,0.0034982907831533905,-0.007060140598912246,-0.0009030966576665245
electricity,shape,STEP6_D63,run,LEN8_31,81551,144,0.2765270650533382,0.2778044331950697,0.27593047194909626,0.27685333954426367,-0.0003262744909254822,-0.0011001178684494628,0.0007738433775239806,-0.0003545005465641071
electricity,shape,STEP6_D63,run,LEN8_31,81552,144,0.2733025606961204,0.2727360927874459,0.2753595456225575,0.2742254321079009,-0.0009228714117804904,0.0008502907116655356,-0.001773162123446026,-0.0005676456059821033
electricity,shape,STEP6_D63,run,LEN8_31,81553,144,0.27108424161129957,0.2715919389103245,0.26983173002708627,0.27014593007712917,0.0009383115341703996,-0.00041094867453392303,0.0013492602087043226,-0.00019349724898204412
electricity,shape,STEP6_D63,run,LEN32_PLUS,81551,362,0.16464995090109513,0.16468874702429223,0.16420441769081348,0.1642246562679946,0.00042529463310053695,-2.9517350189106617e-05,0.00045481198328964356,-1.8557546015984805e-05
electricity,shape,STEP6_D63,run,LEN32_PLUS,81552,362,0.16271633786231854,0.16252913522558338,0.16365584371376815,0.16339622497132006,-0.0006798871090015202,0.00022341068959162713,-0.0009032977985931473,-7.241610571293022e-05
electricity,shape,STEP6_D63,run,LEN32_PLUS,81553,362,0.1653435802364559,0.1653702893702628,0.16505515889064415,0.165045104753495,0.00029847548296091375,-8.3274983288667e-06,0.00030680298128978045,-3.676327095605836e-05
electricity,shape,STEP6_D63,position,NONE,81551,4,0.18558387938335685,0.18558387938335685,0.18225249689831258,0.18225249689831258,0.0033313824850442764,0.0,0.0033313824850442764,0.0
electricity,shape,STEP6_D63,position,NONE,81552,4,0.1581763252454258,0.1581763252454258,0.16127007172258084,0.16127007172258084,-0.003093746477155046,0.0,-0.003093746477155046,0.0
electricity,shape,STEP6_D63,position,NONE,81553,4,0.20579939074187237,0.20579939074187237,0.21413333495746933,0.21413333495746933,-0.008333944215596967,0.0,-0.008333944215596967,0.0
electricity,shape,STEP6_D63,position,RECENT128,81551,508,0.19725817099594564,0.19764290075852983,0.1967559673013821,0.1970290307608071,0.00022914023513853632,-0.0003288966110046032,0.0005580368461431395,-0.0001116663031591747
electricity,shape,STEP6_D63,position,RECENT128,81552,508,0.1946541841709856,0.1944159808966162,0.19589197035114417,0.1954483121277394,-0.0007941279567537929,0.0003409307488870944,-0.0011350587056408873,-0.00020545494903537187
electricity,shape,STEP6_D63,position,RECENT128,81553,508,0.1965403501438744,0.1966913021765299,0.19600935247171872,0.196075701942849,0.00046464820102537496,-0.00010865075189289697,0.0005732989529182719,-8.46025615252044e-05
electricity,shape,STEP12_D17,ALL,ALL,81551,512,0.2969892494415744,0.29742836787622356,0.29670550848642485,0.2973773903823255,-0.00038814094075112493,-0.0005555001652749192,0.00016735922452379426,0.00023276346125150615
electricity,shape,STEP12_D17,ALL,ALL,81552,512,0.3033284513344172,0.3032766244839755,0.29556381834577533,0.29347326117411676,0.009855190160300453,0.0010711920110501316,0.008783998149250322,-0.002038730321216875
electricity,shape,STEP12_D17,ALL,ALL,81553,512,0.2793493507593787,0.2801113677660244,0.2791235799966354,0.2798668642631456,-0.0005175135037668865,-0.0007526506365779506,0.00023513713281106408,-1.8732740135474213e-05
electricity,shape,STEP12_D17,gate,DIFFERENT,81551,512,0.2969892494415744,0.29742836787622356,0.29670550848642485,0.2973773903823255,-0.00038814094075112493,-0.0005555001652749192,0.00016735922452379426,0.00023276346125150615
electricity,shape,STEP12_D17,gate,DIFFERENT,81552,512,0.3033284513344172,0.3032766244839755,0.29556381834577533,0.29347326117411676,0.009855190160300453,0.0010711920110501316,0.008783998149250322,-0.002038730321216875
electricity,shape,STEP12_D17,gate,DIFFERENT,81553,512,0.2793493507593787,0.2801113677660244,0.2791235799966354,0.2798668642631456,-0.0005175135037668865,-0.0007526506365779506,0.00023513713281106408,-1.8732740135474213e-05
electricity,shape,STEP12_D17,magnitude,GT3_LE6,81551,1,0.2942024715648661,0.30404241042780356,0.29763901771167783,0.30111757715161525,-0.006915105586749126,-0.006659249151437424,-0.0002558564353117021,-0.006361379423000024
electricity,shape,STEP12_D17,magnitude,GT3_LE6,81552,1,0.32561472050426454,0.3073080478324764,0.3178419226800975,0.2855888723088552,0.04002584819540933,0.025279861521515207,0.014745986673894124,-0.013946377699454116
electricity,shape,STEP12_D17,magnitude,GT3_LE6,81553,1,0.5513659091561213,0.5572174510065464,0.5552020879338917,0.5634866019923747,-0.012120692836253388,-0.007068027954454048,-0.00505266488179934,0.0024329722080578264
electricity,shape,STEP12_D17,magnitude,GT6_LE12,81551,61,0.2597703835649238,0.2615379901750229,0.2586669137626921,0.260350603547534,-0.0005802199826101528,-0.0017256481974704807,0.0011454282148603279,-8.39168252571576e-05
electricity,shape,STEP12_D17,magnitude,GT6_LE12,81552,61,0.2557728909935774,0.2545850375408295,0.24876751161857627,0.24542510928352618,0.01034778171005124,0.002265127893899002,0.008082653816152238,-0.002154548882302182
electricity,shape,STEP12_D17,magnitude,GT6_LE12,81553,61,0.25074018961868993,0.25138876394726517,0.25126041792337517,0.2516905451222442,-0.0009503555035542677,-0.0005393507637221351,-0.0004110047398321326,-0.00021844712970620073
electricity,shape,STEP12_D17,magnitude,GT12,81551,450,0.3020406663223575,0.3022788100922717,0.30185977686180804,0.30238826551599873,-0.0003475991936412459,-0.0003833162120524536,3.571701841120767e-05,0.0002903448842764833
electricity,shape,STEP12_D17,magnitude,GT12,81552,450,0.3097253466935758,0.30986808088438295,0.30185781080360835,0.30000397596120854,0.009721370732367285,0.0008555503257963448,0.00886582040657094,-0.001996569033206941
electricity,shape,STEP12_D17,magnitude,GT12,81553,450,0.2826230002509016,0.2833890849875883,0.2822870786155946,0.28305605477395834,-0.00043305452305675285,-0.0007675304475252276,0.00033447592446847474,2.8914216770314916e-06
electricity,shape,STEP12_D17,run,LEN8_31,81551,499,0.2815374891329403,0.28188205053354964,0.2812584897618827,0.28183847057320255,-0.00030098144026224904,-0.00046227110596458454,0.0001612896657023355,0.00023541941071048011
electricity,shape,STEP12_D17,run,LEN8_31,81552,499,0.28914899456915966,0.28907036012949794,0.281140485199526,0.27897441946806983,0.010174575101089822,0.001122350085558943,0.00905222501553088,-0.0020874312917944504
electricity,shape,STEP12_D17,run,LEN8_31,81553,499,0.2632208200207846,0.26401624843437665,0.2629431449177791,0.26371899515880226,-0.0004981751380176425,-0.0007856393273076023,0.00028746418928995987,-1.957817256886818e-05
electricity,shape,STEP12_D17,run,LEN32_PLUS,81551,13,0.890099125903762,0.8941677797219398,0.889633381066927,0.8938328507478895,-0.003733724844127595,-0.004134061749570206,0.0004003369054426109,0.00013081586278462787
electricity,shape,STEP12_D17,run,LEN32_PLUS,81552,13,0.8476014456316092,0.8485786177827642,0.8491979137287304,0.8500057235831495,-0.0024042779515403012,-0.0008924910027870436,-0.0015117869487532576,-0.00016936229673591985
electricity,shape,STEP12_D17,run,LEN32_PLUS,81553,13,0.898436799879262,0.8979163328808106,0.9002033572542735,0.8996966091144778,-0.0012598092352158474,0.0005136075691234976,-0.001773416804339345,1.3718858655642485e-05
electricity,shape,STEP12_D17,position,RECENT128,81551,512,0.2969892494415744,0.29742836787622356,0.29670550848642485,0.2973773903823255,-0.00038814094075112493,-0.0005555001652749192,0.00016735922452379426,0.00023276346125150615
electricity,shape,STEP12_D17,position,RECENT128,81552,512,0.3033284513344172,0.3032766244839755,0.29556381834577533,0.29347326117411676,0.009855190160300453,0.0010711920110501316,0.008783998149250322,-0.002038730321216875
electricity,shape,STEP12_D17,position,RECENT128,81553,512,0.2793493507593787,0.2801113677660244,0.2791235799966354,0.2798668642631456,-0.0005175135037668865,-0.0007526506365779506,0.00023513713281106408,-1.8732740135474213e-05
electricity,shape,STEP12_D63,ALL,ALL,81551,512,0.2214372881221064,0.22191484328507105,0.22011374010997467,0.22059949053546246,0.0008377975866439291,-0.00048165279422622553,0.0013194503808701546,8.195262523130742e-06
electricity,shape,STEP12_D63,ALL,ALL,81552,512,0.21722091871764354,0.21693925238456724,0.2198335705642818,0.2192241159603945,-0.0020031972427509703,0.00044556046848179265,-0.002448757711232763,-0.0003277882708109803
electricity,shape,STEP12_D63,ALL,ALL,81553,512,0.2253083832279865,0.22578139453518203,0.22450368464796983,0.22485005403292382,0.0004583291950626678,-0.0004096903460747703,0.0008680195411374381,-0.0001266419222415438
electricity,shape,STEP12_D63,gate,EQUAL,81551,1,0.14157958347842686,0.14157958347842686,0.15584818662200384,0.15584818662200384,-0.014268603143576974,0.0,-0.014268603143576974,0.0
electricity,shape,STEP12_D63,gate,EQUAL,81552,1,0.2439386538459572,0.2439386538459572,0.2613406400060813,0.2613406400060813,-0.017401986160124117,0.0,-0.017401986160124117,0.0
electricity,shape,STEP12_D63,gate,EQUAL,81553,1,0.13558634165970584,0.13558634165970584,0.1318078037324937,0.1318078037324937,0.003778537927212139,0.0,0.003778537927212139,0.0
electricity,shape,STEP12_D63,gate,DIFFERENT,81551,511,0.22159356543060674,0.22207205514379247,0.22023950440251472,0.2207262054159193,0.0008673600146874294,-0.0004825953632951602,0.0013499553779825896,8.211300218857742e-06
electricity,shape,STEP12_D63,gate,DIFFERENT,81552,511,0.2171686335216977,0.21688641598249014,0.219752343422517,0.21914169614817203,-0.0019730626264743145,0.00044643240677627594,-0.0024194950332505905,-0.00032842973513741436
electricity,shape,STEP12_D63,gate,DIFFERENT,81553,511,0.2254839645226407,0.22595790148797165,0.22468508558909603,0.22503213280063503,0.00045183172200566335,-0.00041049208843498,0.0008623238104406433,-0.00012688975379196443
electricity,shape,STEP12_D63,magnitude,LE3,81551,1,0.14157958347842686,0.14157958347842686,0.15584818662200384,0.15584818662200384,-0.014268603143576974,0.0,-0.014268603143576974,0.0
electricity,shape,STEP12_D63,magnitude,LE3,81552,1,0.2439386538459572,0.2439386538459572,0.2613406400060813,0.2613406400060813,-0.017401986160124117,0.0,-0.017401986160124117,0.0
electricity,shape,STEP12_D63,magnitude,LE3,81553,1,0.13558634165970584,0.13558634165970584,0.1318078037324937,0.1318078037324937,0.003778537927212139,0.0,0.003778537927212139,0.0
electricity,shape,STEP12_D63,magnitude,GT3_LE6,81551,4,0.3324869787916525,0.3333820696558746,0.32969993549325105,0.33020378861469385,0.0022831901769586604,-0.0006994719928324344,0.002982662169791095,-0.00039123774277927126
electricity,shape,STEP12_D63,magnitude,GT3_LE6,81552,4,0.2593548521148469,0.2597669019943274,0.26148658042596074,0.26088196786213813,-0.0015271157472912522,9.628134217104511e-05,-0.0016233970894622973,-0.001016662443303118
electricity,shape,STEP12_D63,magnitude,GT3_LE6,81553,4,0.3695150419815029,0.3672134895137855,0.3656215806416971,0.3619244930537833,0.007590548927719598,0.002999320027815583,0.004591228899904015,-0.0013955351201963562
electricity,shape,STEP12_D63,magnitude,GT6_LE12,81551,197,0.2896985326269896,0.2901275524462609,0.287808434622456,0.28822696749982535,0.0014715651271642316,-0.0004237763483203316,0.0018953414754845632,-1.0486941901921565e-05
electricity,shape,STEP12_D63,magnitude,GT6_LE12,81552,197,0.28481548688233427,0.2842064900714454,0.2891040026745378,0.2879956255018681,-0.003180138619533812,0.000858686991779295,-0.004038825611313107,-0.0004993803617808212
electricity,shape,STEP12_D63,magnitude,GT6_LE12,81553,197,0.29410395915585674,0.2948422330111213,0.2930255894538188,0.2935784105993172,0.0005255485565395235,-0.0006455475003814826,0.001171096056921006,-0.00018545270976610961
electricity,shape,STEP12_D63,magnitude,GT12,81551,310,0.17688307449147253,0.17738762602561634,0.17588814640996195,0.17641794585680784,0.000465128634664691,-0.0005171754904948478,0.0009823041251595388,2.5247912702086595e-05
electricity,shape,STEP12_D63,magnitude,GT12,81552,310,0.1736358109848655,0.17355229811290462,0.17514197625909175,0.1748475504399979,-0.0012117394551323935,0.00018896934552736777,-0.0014007088006597612,-0.0002109129471329907
electricity,shape,STEP12_D63,magnitude,GT12,81553,310,0.18001859919174043,0.18036036709389502,0.17943726222922246,0.1797057258091739,0.0003128733825665253,-0.0003051157410530192,0.0006179891236195445,-7.330432220314931e-05
electricity,shape,STEP12_D63,run,NONE,81551,1,0.14157958347842686,0.14157958347842686,0.15584818662200384,0.15584818662200384,-0.014268603143576974,0.0,-0.014268603143576974,0.0
electricity,shape,STEP12_D63,run,NONE,81552,1,0.2439386538459572,0.2439386538459572,0.2613406400060813,0.2613406400060813,-0.017401986160124117,0.0,-0.017401986160124117,0.0
electricity,shape,STEP12_D63,run,NONE,81553,1,0.13558634165970584,0.13558634165970584,0.1318078037324937,0.1318078037324937,0.003778537927212139,0.0,0.003778537927212139,0.0
electricity,shape,STEP12_D63,run,LEN8_31,81551,9,0.5747488723467062,0.5746030640882154,0.574166542323868,0.5739243888624458,0.000824483484260452,0.00019398085995653291,0.0006305026243039191,-9.634520293133608e-05
electricity,shape,STEP12_D63,run,LEN8_31,81552,9,0.570778503393751,0.5709399470929679,0.5715675344158493,0.5712315355708906,-0.00045303217713954513,8.727757287091409e-05,-0.0005403097500104592,-0.0004974425441756081
electricity,shape,STEP12_D63,run,LEN8_31,81553,9,0.5826991162016891,0.5829882889177461,0.5827026927683101,0.5829031337546972,-0.00020401755300802904,-0.0002448068512220236,4.0789298213994574e-05,-8.873172966994414e-05
electricity,shape,STEP12_D63,run,LEN32_PLUS,81551,502,0.2152620957847006,0.215751778091004,0.2138941989417733,0.21439396706727643,0.0008681287174241714,-0.000494725215903255,0.0013628539333274264,1.008581919972884e-05
electricity,shape,STEP12_D63,run,LEN32_PLUS,81552,502,0.21082901434072468,0.21053884271556925,0.21344489975928996,0.21282932850911931,-0.0020003141683946346,0.0004528714376630383,-0.002453185606057673,-0.00032539962501521025
electricity,shape,STEP12_D63,run,LEN32_PLUS,81553,502,0.2190797088152474,0.2195569582870394,0.2182664432293093,0.21861611883930723,0.00046358997594017626,-0.00041346254089495715,0.0008770525168351334,-0.00012757386179404473
electricity,shape,STEP12_D63,position,NONE,81551,1,0.14157958347842686,0.14157958347842686,0.15584818662200384,0.15584818662200384,-0.014268603143576974,0.0,-0.014268603143576974,0.0
electricity,shape,STEP12_D63,position,NONE,81552,1,0.2439386538459572,0.2439386538459572,0.2613406400060813,0.2613406400060813,-0.017401986160124117,0.0,-0.017401986160124117,0.0
electricity,shape,STEP12_D63,position,NONE,81553,1,0.13558634165970584,0.13558634165970584,0.1318078037324937,0.1318078037324937,0.003778537927212139,0.0,0.003778537927212139,0.0
electricity,shape,STEP12_D63,position,RECENT128,81551,511,0.22159356543060674,0.22207205514379247,0.22023950440251472,0.2207262054159193,0.0008673600146874294,-0.0004825953632951602,0.0013499553779825896,8.211300218857742e-06
electricity,shape,STEP12_D63,position,RECENT128,81552,511,0.2171686335216977,0.21688641598249014,0.219752343422517,0.21914169614817203,-0.0019730626264743145,0.00044643240677627594,-0.0024194950332505905,-0.00032842973513741436
electricity,shape,STEP12_D63,position,RECENT128,81553,511,0.2254839645226407,0.22595790148797165,0.22468508558909603,0.22503213280063503,0.00045183172200566335,-0.00041049208843498,0.0008623238104406433,-0.00012688975379196443
electricity,shape,STEP8_D31,ALL,ALL,81551,512,0.20789581644530947,0.20756876287219583,0.20800128376886265,0.2078585136730087,3.730277230076795e-05,0.00023491183448379194,-0.000197609062183024,0.00018428347725968353
electricity,shape,STEP8_D31,ALL,ALL,81552,512,0.2067941801108488,0.20769537183014142,0.2061554791776499,0.20677616282098132,1.801728986747242e-05,-0.0007609376813120239,0.0007789549711794963,-0.0002805080759611944
electricity,shape,STEP8_D31,ALL,ALL,81553,512,0.20845919342320754,0.2085445723370794,0.20877389369128507,0.20870007308822727,-0.00024087966501973312,-5.7791554070318885e-06,-0.00023510050961270124,-0.0001591995169296645
electricity,shape,STEP8_D31,gate,EQUAL,81551,1,0.19012352372946392,0.19012352372946392,0.16609773587012494,0.16609773587012494,0.024025787859338982,0.0,0.024025787859338982,0.0
electricity,shape,STEP8_D31,gate,EQUAL,81552,1,0.10847075732172429,0.10847075732172429,0.10919339400476369,0.10919339400476369,-0.0007226366830394015,0.0,-0.0007226366830394015,0.0
electricity,shape,STEP8_D31,gate,EQUAL,81553,1,0.15788877209809044,0.15788877209809044,0.16127857184163014,0.16127857184163014,-0.003389799743539701,0.0,-0.003389799743539701,0.0
electricity,shape,STEP8_D31,gate,DIFFERENT,81551,511,0.20793059588310955,0.2076029022834341,0.20808328679801869,0.2079402373086308,-9.641425521234037e-06,0.00023537154453168174,-0.0002450129700529158,0.00018464411028756844
electricity,shape,STEP8_D31,gate,DIFFERENT,81552,511,0.20698659385407606,0.20788954915794652,0.20634522885509193,0.20696712714351795,1.9466710558108113e-05,-0.0007624267961482412,0.0007818935067063493,-0.0002810570154444525
electricity,shape,STEP8_D31,gate,DIFFERENT,81553,511,0.20855815706572245,0.20864370306161753,0.20886683952660726,0.2087928744605298,-0.00023471739480734888,-5.79046490881141e-06,-0.00022892692989853747,-0.00015951106197253928
electricity,shape,STEP8_D31,magnitude,LE3,81551,1,0.19012352372946392,0.19012352372946392,0.16609773587012494,0.16609773587012494,0.024025787859338982,0.0,0.024025787859338982,0.0
electricity,shape,STEP8_D31,magnitude,LE3,81552,1,0.10847075732172429,0.10847075732172429,0.10919339400476369,0.10919339400476369,-0.0007226366830394015,0.0,-0.0007226366830394015,0.0
electricity,shape,STEP8_D31,magnitude,LE3,81553,1,0.15788877209809044,0.15788877209809044,0.16127857184163014,0.16127857184163014,-0.003389799743539701,0.0,-0.003389799743539701,0.0
electricity,shape,STEP8_D31,magnitude,GT3_LE6,81551,3,0.3310430228981224,0.3258590648704449,0.3336965232029372,0.3323406761339383,-0.001297653235815932,0.0032699025483381716,-0.004567555784154104,0.0038281109586785766
electricity,shape,STEP8_D31,magnitude,GT3_LE6,81552,3,0.2938256695203563,0.29389049815540247,0.29400001196085784,0.2957747695089295,-0.0019490999885731775,-0.0009197930915589014,-0.001029306897014276,0.0017099289130255158
electricity,shape,STEP8_D31,magnitude,GT3_LE6,81553,3,0.35369501576224455,0.34917793122863006,0.35869793478510936,0.3540788742545791,-0.0003838584923345767,0.004568072532072365,-0.0049519310244069414,-0.00010197599691574855
electricity,shape,STEP8_D31,magnitude,GT6_LE12,81551,417,0.18593823144187227,0.18553179975003978,0.18615784957914255,0.1859433673880448,-5.135946172518668e-06,0.0003104569414651287,-0.00031559288763764737,0.00019194950073472827
electricity,shape,STEP8_D31,magnitude,GT6_LE12,81552,417,0.18371416320061854,0.1848892101036963,0.18279513590087668,0.18360844660077455,0.00010571659984398574,-0.000994178801487819,0.0010998954013318046,-0.00036173620317989097
electricity,shape,STEP8_D31,magnitude,GT6_LE12,81553,417,0.18499988297907172,0.18507147391128057,0.1853517625597243,0.18524323612753468,-0.00024335314846296585,1.8467749990383475e-05,-0.0002618208984533493,-0.00018011736439846326
electricity,shape,STEP8_D31,magnitude,GT12,81551,91,0.30465014193751533,0.3048433557852404,0.3044137001063328,0.3046379674230099,1.217451450541418e-05,-0.0002087405822011057,0.00022091509670651988,3.105346895204697e-05
electricity,shape,STEP8_D31,magnitude,GT12,81552,91,0.31076776259575667,0.31045151112091335,0.31137187075169037,0.3110786310910757,-0.0003108684953190277,0.00030474556772899786,-0.0006156140630480256,2.3011814228646177e-05
electricity,shape,STEP8_D31,magnitude,GT12,81553,91,0.31172727484642415,0.31202850384391917,0.3116832550146809,0.3119175028723629,-0.00019022802593876564,-0.00026773842758850974,7.75104016497441e-05,-6.698113981301601e-05
electricity,shape,STEP8_D31,run,NONE,81551,1,0.19012352372946392,0.19012352372946392,0.16609773587012494,0.16609773587012494,0.024025787859338982,0.0,0.024025787859338982,0.0
electricity,shape,STEP8_D31,run,NONE,81552,1,0.10847075732172429,0.10847075732172429,0.10919339400476369,0.10919339400476369,-0.0007226366830394015,0.0,-0.0007226366830394015,0.0
electricity,shape,STEP8_D31,run,NONE,81553,1,0.15788877209809044,0.15788877209809044,0.16127857184163014,0.16127857184163014,-0.003389799743539701,0.0,-0.003389799743539701,0.0
electricity,shape,STEP8_D31,run,LEN8_31,81551,496,0.19639938752758485,0.19605127347142706,0.1965641796913873,0.1964120216896264,-1.2634162041558206e-05,0.00025013602895933296,-0.00026277019100089116,0.00019595605439690078
electricity,shape,STEP8_D31,run,LEN8_31,81552,496,0.19544046307742036,0.196381603534211,0.19472923902373085,0.19538605020580035,5.441287162000208e-05,-0.0007989758194300728,0.0008533886910500749,-0.00028432927472113456
electricity,shape,STEP8_D31,run,LEN8_31,81553,496,0.19650764520462813,0.1965844509194938,0.19680482896517523,0.19672183896116494,-0.00021419375653680683,3.092144572308664e-06,-0.0002172859011091155,-0.00015979571887597688
electricity,shape,STEP8_D31,run,LEN32_PLUS,81551,15,0.5892292188391263,0.5895767616671319,0.588981761790631,0.5891399004437106,8.931839541570508e-05,-0.00025284074054260364,0.0003421591359583087,-0.00018940417492607775
electricity,shape,STEP8_D31,run,LEN32_PLUS,81552,15,0.5887786515354917,0.5884189511161322,0.5904472926120985,0.5899147378840468,-0.0011360863485551098,0.0004461275737056014,-0.0015822139222607112,-0.000172854308692183
electricity,shape,STEP8_D31,run,LEN32_PLUS,81553,15,0.6070284159392411,0.6074029738945084,0.6077173220912939,0.6079417816395284,-0.0009133657002873274,-0.00029950875175088765,-0.0006138569485364398,-0.00015009840703283928
electricity,shape,STEP8_D31,position,NONE,81551,1,0.19012352372946392,0.19012352372946392,0.16609773587012494,0.16609773587012494,0.024025787859338982,0.0,0.024025787859338982,0.0
electricity,shape,STEP8_D31,position,NONE,81552,1,0.10847075732172429,0.10847075732172429,0.10919339400476369,0.10919339400476369,-0.0007226366830394015,0.0,-0.0007226366830394015,0.0
