panel,kind,condition,family,stratum,contexts,fraction,status,A,B,C,D,total,gate,weights,interaction,MAG_gain_pct,weighted_total,weighted_gate,weighted_weights,bootstrap_nonempty,posthoc,total_low,total_high,gate_low,gate_high,weights_low,weights_high,interaction_low,interaction_high,MAG_gain_pct_low,MAG_gain_pct_high
electricity_transfer,standard,BURST4,gate,EQUAL,49,0.011962890625,SCORED,0.21327590997981768,0.21327590997981768,0.21334979353960434,0.21334979353960434,-7.388355978665828e-05,0.0,-7.388355978665828e-05,0.0,-0.03464224337087573,-8.838609447134414e-07,0.0,-8.838609447134414e-07,2000.0,True,-0.000271274677656113,0.0001693166643053715,0.0,0.0,-0.000271274677656113,0.0001693166643053715,0.0,0.0,-0.13053558092291637,0.0790472696728516
electricity_transfer,standard,BURST4,gate,DIFFERENT,4047,0.988037109375,SCORED,0.2542193243134669,0.2542973190767113,0.2542340071546136,0.2543223156587057,-0.00010299134523883424,-8.315163366828804e-05,-1.9839711570546203e-05,1.0313740847700537e-05,-0.04051279166796937,-0.00010175927104042045,-8.215689976942424e-05,-1.9602371270996212e-05,2000.0,True,-0.00015665092495054865,-4.890197294187833e-05,-0.00012238805431308495,-4.8258019839850924e-05,-6.710125545756791e-05,2.675804986746743e-05,-5.202726106073862e-07,2.2343286011890227e-05,-0.06245630800073101,-0.01871704565845734
electricity_transfer,standard,BURST4,magnitude,LE3,47,0.011474609375,SCORED,0.20496050948177488,0.20496050948177488,0.2050196375804985,0.2050196375804985,-5.912809872360425e-05,0.0,-5.912809872360425e-05,0.0,-0.028848532272438526,-6.784718359397949e-07,0.0,-6.784718359397949e-07,2000.0,True,-0.00026753368278620917,0.00019532362717367133,0.0,0.0,-0.00026753368278620917,0.00019532362717367133,0.0,0.0,-0.1327888482872728,0.09414917035859374
electricity_transfer,standard,BURST4,magnitude,GT3_LE6,3385,0.826416015625,SCORED,0.24001171064179352,0.24009760178698428,0.24001379615683502,0.24011661778501878,-0.00010490714322525241,-9.435638668725543e-05,-1.0550756537996975e-05,1.6930482993005036e-05,-0.043709176916713666,-8.669694331481431e-05,-7.797762913485343e-05,-8.719314179960879e-06,2000.0,True,-0.0001609359038296565,-4.9539991780549194e-05,-0.00013133093298277782,-6.108546190008344e-05,-6.58949654809178e-05,4.424794441274758e-05,4.4468408484668594e-06,3.1483744192262186e-05,-0.06702154869588517,-0.020454507445097813
electricity_transfer,standard,BURST4,magnitude,GT6_LE12,406,0.09912109375,SCORED,0.24865922065136914,0.24868080480436835,0.24872261074057866,0.24873951958766097,-8.029893629182827e-05,-1.924650004075934e-05,-6.105243625106893e-05,-4.675305916912453e-06,-0.03229276440321946,-7.959318392207587e-06,-1.9077341348994854e-06,-6.051584257308102e-06,2000.0,True,-0.00018682585273611732,2.2265923095086844e-05,-8.904077819760145e-05,5.5600377524509636e-05,-0.00014343445401646045,1.5441602793425635e-05,-1.7163017972499084e-05,6.324101622311167e-06,-0.07650703639852575,0.008765644055595306
electricity_transfer,standard,BURST4,magnitude,GT12,258,0.06298828125,SCORED,0.4505724691203132,0.45063502770272623,0.45067892992370956,0.4506884970273644,-0.00011602790705123045,-3.6062843033951575e-05,-7.996506401727888e-05,-5.299147875820198e-05,-0.02575121983767906,-7.308398442191762e-06,-2.271536499697145e-06,-5.036861942494617e-06,2000.0,True,-0.00039064565959143064,0.00017005542754009587,-0.000285734881007111,0.0002234017072637842,-0.00029982749711748716,0.0001270907763746942,-0.00010860217510832854,-1.0325773290243008e-06,-0.09015600896356467,0.03638761968365035
electricity_transfer,standard,BURST4,run,NONE,47,0.011474609375,SCORED,0.20496050948177488,0.20496050948177488,0.2050196375804985,0.2050196375804985,-5.912809872360425e-05,0.0,-5.912809872360425e-05,0.0,-0.028848532272438526,-6.784718359397949e-07,0.0,-6.784718359397949e-07,2000.0,True,-0.00026753368278620917,0.00019532362717367133,0.0,0.0,-0.00026753368278620917,0.00019532362717367133,0.0,0.0,-0.1327888482872728,0.09414917035859374
electricity_transfer,standard,BURST4,run,LEN1_7,1535,0.374755859375,SCORED,0.23501605250403257,0.23507466476577746,0.23504472810912347,0.23511433285495564,-9.828035092307452e-05,-6.410850378853195e-05,-3.417184713454258e-05,1.0992484087285481e-05,-0.04181856935980497,-3.683113736985337e-05,-2.4025037430516732e-05,-1.2806099939336635e-05,2000.0,True,-0.00017522718809966296,-1.969261801809745e-05,-0.00010681839821568839,-2.6139817704816386e-05,-0.00010971450580184623,4.9601522504451654e-05,-7.656196103134754e-06,3.596631019719892e-05,-0.07455177463159013,-0.008571977688583364
electricity_transfer,standard,BURST4,run,LEN8_31,2514,0.61376953125,SCORED,0.266067359008066,0.2661571263052308,0.2660738210916364,0.2661734794970494,-0.00010612048898339665,-9.471285128889728e-05,-1.1407637694499373e-05,9.891108248172298e-06,-0.039884820663093644,-6.513352277936015e-05,-5.813186233893744e-05,-7.001660440422711e-06,2000.0,True,-0.0001696397939731989,-4.4059875344965037e-05,-0.00015745546933794153,-3.987666158059845e-05,-6.177458682062667e-05,4.1603459262347995e-05,-3.162309343076458e-06,2.3630644960383175e-05,-0.06463134226079895,-0.0163732478050411
electricity_transfer,standard,BURST4,run,LEN32_PLUS,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST4,position,NONE,47,0.011474609375,SCORED,0.20496050948177488,0.20496050948177488,0.2050196375804985,0.2050196375804985,-5.912809872360425e-05,0.0,-5.912809872360425e-05,0.0,-0.028848532272438526,-6.784718359397949e-07,0.0,-6.784718359397949e-07,2000.0,True,-0.00026753368278620917,0.00019532362717367133,0.0,0.0,-0.00026753368278620917,0.00019532362717367133,0.0,0.0,-0.1327888482872728,0.09414917035859374
electricity_transfer,standard,BURST4,position,OLD,2178,0.53173828125,SCORED,0.2197676393991187,0.21979835060977518,0.21981889433745713,0.2198548511945053,-8.721179538659363e-05,-3.33340338523197e-05,-5.387776153427393e-05,5.245646391677239e-06,-0.03968363842149153,-4.6373850183593974e-05,-1.7724981867761794e-05,-2.864886831583218e-05,2000.0,True,-0.00014223363949072352,-3.458391859475852e-05,-5.640001706714547e-05,-1.041890398379396e-05,-0.00010623684224426027,-5.211073260243466e-06,1.0949373128288365e-06,9.320284396836797e-06,-0.0639913806348485,-0.015523405787119932
electricity_transfer,standard,BURST4,position,RECENT128,1871,0.456787109375,SCORED,0.29448907671228614,0.29462203010087024,0.2944616205264012,0.2946107763155033,-0.00012169960321717355,-0.00014105458884311473,1.935498562594118e-05,1.6202400518028348e-05,-0.041325676516033645,-5.5590809965657155e-05,-6.44319179017255e-05,8.841107936068346e-06,2000.0,True,-0.00023252483595752744,-1.5131545407112775e-05,-0.00022822270935795517,-6.719453559361839e-05,-5.917942179959265e-05,9.924361533907711e-05,-5.9045445195429754e-06,4.089082184035167e-05,-0.07930619560355288,-0.005189276902885915
electricity_transfer,standard,BURST8,ALL,ALL,4096,1.0,SCORED,0.2673019113191487,0.26735741951794806,0.2672751988998063,0.26735618280749857,-5.427148834985518e-05,-6.824605324581845e-05,1.397456489596327e-05,2.5475708892941373e-05,-0.020303441932765308,-5.427148834985518e-05,-6.824605324581845e-05,1.397456489596327e-05,2000.0,True,-0.0001190390156909249,7.717359321646035e-06,-0.00011843587299028985,-1.5048934434705456e-05,-5.3854337229472526e-05,8.161382696913181e-05,8.320722463632525e-06,4.3356040803228786e-05,-0.0452835106421145,0.0029811030673312093
electricity_transfer,standard,BURST8,gate,EQUAL,4,0.0009765625,SCORED,0.1921792341898488,0.1921792341898488,0.19209526333074525,0.19209526333074525,8.397085910355484e-05,0.0,8.397085910355484e-05,0.0,0.04369403357107888,8.200279209331527e-08,0.0,8.200279209331527e-08,1899.0,True,-0.0009968861662516815,0.0005540435735179039,0.0,0.0,-0.0009968861662516815,0.0005540435735179039,0.0,0.0,-0.5821598708516365,0.23921995025993323
electricity_transfer,standard,BURST8,gate,DIFFERENT,4092,0.9990234375,SCORED,0.26737534502113236,0.2674309074801457,0.26734868857289434,0.26742975164374166,-5.440662260930429e-05,-6.831276493032834e-05,1.3906142321024051e-05,2.5500611833984e-05,-0.020348406695839583,-5.435349114191239e-05,-6.824605324582607e-05,1.3892562103913676e-05,2000.0,True,-0.0001193383650258173,7.629444773914067e-06,-0.00011861028586621081,-1.5060068377149852e-05,-5.392636572100415e-05,8.15274321180947e-05,8.338104604616038e-06,4.3396289597820424e-05,-0.04523823996207661,0.0028557372306609744
electricity_transfer,standard,BURST8,magnitude,LE3,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST8,magnitude,GT3_LE6,6,0.00146484375,SCORED,0.3099281323547551,0.3100953873153813,0.310497249470381,0.310479762054217,-0.0005516296994619307,-7.48837722311102e-05,-0.00047674592723082054,-0.00018474237679017014,-0.17798632711099463,-8.080513175711876e-07,-1.0969302572916533e-07,-6.983582918420223e-07,1976.0,True,-0.0008097123886656732,6.24020541906134e-07,-0.0008849588860576907,0.0009445996415929636,-0.0014446902891174507,7.52464973920175e-05,-0.0002987613167070857,-9.123345782680037e-06,-0.30017959741335604,0.0008130101518387208
electricity_transfer,standard,BURST8,magnitude,GT6_LE12,3801,0.927978515625,SCORED,0.25331620116037884,0.253374526264954,0.25327316594373445,0.2533638268387076,-4.762567832877762e-05,-7.449299977416168e-05,2.6867321445384063e-05,3.233579039801926e-05,-0.018800881313795238,-4.419560628117279e-05,-6.912790335488001e-05,2.4932297073707232e-05,2000.0,True,-0.00011184612143398734,1.6290589543992835e-05,-0.00012173504822512657,-2.5449842946273536e-05,-4.3092949402789844e-05,9.890594041441906e-05,1.52595015848557e-05,5.015220293362042e-05,-0.04513005395528632,0.006180855232741588
electricity_transfer,standard,BURST8,magnitude,GT12,289,0.070556640625,SCORED,0.4503604822093578,0.45037662175962967,0.45053608112335414,0.4504918352707996,-0.00013135306144179681,1.405315114133554e-05,-0.00014540621258313235,-6.03854028263795e-05,-0.02916620499147949,-9.267830751142402e-06,9.915431347280203e-07,-1.0259373885870422e-05,2000.0,True,-0.0004135391388717491,0.0001535470089423451,-0.00022372565178944843,0.00025183180088434034,-0.0003350291784155454,3.131146065549334e-05,-0.00011298008830821216,-1.0025599620294716e-05,-0.09660786251414565,0.03241605024519563
electricity_transfer,standard,BURST8,run,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST8,run,LEN1_7,3,0.000732421875,SCORED,0.4024919790141133,0.4020313025719713,0.4031268183967926,0.40264802927434534,-0.0001560502602320213,0.0004697327822946462,-0.0006257830425266675,-1.8112680305215623e-05,-0.038771023614994675,-1.1429462419337497e-07,3.440425651572116e-07,-4.5833718935058655e-07,1904.0,True,-0.00041136229674554325,0.0001533522178789326,-0.0001247371120442209,0.0009972983118327061,-0.0009479994438409411,-8.540358978542661e-05,-7.213437358144503e-05,4.0220928749779006e-05,-0.10398714981360664,0.02609458055583207
electricity_transfer,standard,BURST8,run,LEN8_31,4093,0.999267578125,SCORED,0.2672028225815272,0.2672587091223551,0.26717562527202937,0.26725701947023967,-5.4196888712443325e-05,-6.86403695190907e-05,1.4443480806647369e-05,2.5507657382406457e-05,-0.02028305247258648,-5.415719372559339e-05,-6.859009581094683e-05,1.4432902085353437e-05,2000.0,True,-0.00011905270074635127,7.84608791157812e-06,-0.00011888716284351175,-1.5264045583319317e-05,-5.340383980158292e-05,8.18773560847231e-05,8.325987640400712e-06,4.338434880432894e-05,-0.045260096893587794,0.0030294399360323455
electricity_transfer,standard,BURST8,run,LEN32_PLUS,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST8,position,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST8,position,OLD,2231,0.544677734375,SCORED,0.22640520538464878,0.2263595287216401,0.22644566433143817,0.22640725192303604,-2.046538387256991e-06,4.2044535705401676e-05,-4.4091074092658666e-05,7.264254606537124e-06,-0.0009039272678293971,-1.1147038920826042e-06,2.2900722450866977e-05,-2.401542634294958e-05,2000.0,True,-6.86524431781299e-05,6.268033693034441e-05,-8.803518821166173e-06,9.239153859430283e-05,-0.00011266077662630685,2.299192408222458e-05,2.1620088385354564e-06,1.2535279364541545e-05,-0.030244241038511373,0.027626641092333537
electricity_transfer,standard,BURST8,position,RECENT128,1865,0.455322265625,SCORED,0.31622445873999006,0.31640100899063617,0.31611739279901757,0.31634120414971617,-0.00011674540972611558,-0.000200180800672356,8.343539094624042e-05,4.726110005248696e-05,-0.036918526223838816,-5.3156784457813856e-05,-9.114677569676366e-05,3.79899912389498e-05,2000.0,True,-0.00022106268182352923,-1.1371887351464983e-05,-0.0002868825152140521,-0.00010493732333963502,-1.8035225788556874e-05,0.00019091979690597782,1.0312661320648065e-05,8.909333598230983e-05,-0.07096398267289902,-0.0036481402694543102
electricity_transfer,standard,BURST16,ALL,ALL,4096,1.0,SCORED,0.2895854000635927,0.28983907204471526,0.28971383767818715,0.2899707139789567,-0.00038531391536400506,-0.00025527414094606016,-0.0001300397744179449,3.2043196469544455e-06,-0.13305709309909633,-0.00038531391536400506,-0.00025527414094606016,-0.0001300397744179449,2000.0,True,-0.00050574679398563,-0.00026337921025631073,-0.00036130683445717294,-0.00014211240103335215,-0.00024035139789002695,-2.930739300098587e-05,-1.5836989155336435e-05,2.430948991656301e-05,-0.17506466001169346,-0.08981522134164406
electricity_transfer,standard,BURST16,gate,EQUAL,7,0.001708984375,SCORED,0.22070332638948298,0.22070332638948298,0.22011192376119923,0.22011192376119923,0.0005914026282837492,0.0,0.0005914026282837492,0.0,0.2679627162664871,1.0106978510708605e-06,0.0,1.0106978510708605e-06,2000.0,True,8.259903261167304e-06,0.0012786619815065691,0.0,0.0,8.259903261167304e-06,0.0012786619815065691,0.0,0.0,0.0033053899481401017,0.5079887843668743
electricity_transfer,standard,BURST16,gate,DIFFERENT,4089,0.998291015625,SCORED,0.2897033199745045,0.289957426219229,0.289832989890811,0.29009030594068924,-0.0003869859661847497,-0.00025571114730135736,-0.00013127481888339232,3.209805153725487e-06,-0.13358009366920842,-0.00038632461321519565,-0.000255274140946106,-0.00013105047226908965,2000.0,True,-0.0005072658409375153,-0.000265082684798071,-0.0003617461084781823,-0.00014235664545794033,-0.00024155685012985234,-3.026265528278534e-05,-1.587504750096419e-05,2.432723259022662e-05,-0.1760380521181495,-0.09025715041604852
electricity_transfer,standard,BURST16,magnitude,LE3,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST16,magnitude,GT3_LE6,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST16,magnitude,GT6_LE12,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST16,magnitude,GT12,4096,1.0,SCORED,0.2895854000635927,0.28983907204471526,0.28971383767818715,0.2899707139789567,-0.00038531391536400506,-0.00025527414094606016,-0.0001300397744179449,3.2043196469544455e-06,-0.13305709309909633,-0.00038531391536400506,-0.00025527414094606016,-0.0001300397744179449,2000.0,True,-0.00050574679398563,-0.00026337921025631073,-0.00036130683445717294,-0.00014211240103335215,-0.00024035139789002695,-2.930739300098587e-05,-1.5836989155336435e-05,2.430948991656301e-05,-0.17506466001169346,-0.08981522134164406
electricity_transfer,standard,BURST16,run,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST16,run,LEN1_7,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST16,run,LEN8_31,4096,1.0,SCORED,0.2895854000635927,0.28983907204471526,0.28971383767818715,0.2899707139789567,-0.00038531391536400506,-0.00025527414094606016,-0.0001300397744179449,3.2043196469544455e-06,-0.13305709309909633,-0.00038531391536400506,-0.00025527414094606016,-0.0001300397744179449,2000.0,True,-0.00050574679398563,-0.00026337921025631073,-0.00036130683445717294,-0.00014211240103335215,-0.00024035139789002695,-2.930739300098587e-05,-1.5836989155336435e-05,2.430948991656301e-05,-0.17506466001169346,-0.08981522134164406
electricity_transfer,standard,BURST16,run,LEN32_PLUS,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST16,position,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,BURST16,position,OLD,2222,0.54248046875,SCORED,0.23635916789552547,0.2363632783080908,0.23644882463691363,0.23645307345163213,-9.390555610666595e-05,-4.1796136419219865e-06,-8.972594246474397e-05,1.3840215315474858e-07,-0.03973002483583531,-5.094193009497357e-05,-2.267358767663734e-06,-4.867457132730984e-05,2000.0,True,-0.00019045771408285757,8.096990038868775e-07,-0.00010446381679598792,0.00010224638184019161,-0.00017446544348088296,-9.772018705492319e-06,-1.0262462254886224e-05,9.889433678752358e-06,-0.08286060171963547,0.00034386521708058886
electricity_transfer,standard,BURST16,position,RECENT128,1874,0.45751953125,SCORED,0.35269569242082066,0.3532452693140746,0.35287011247952654,0.3534265289478549,-0.000730836527034262,-0.0005529966807911457,-0.00017783984624311633,6.839575074468751e-06,-0.2072144748970341,-0.0003343719852690935,-0.00025300678217837086,-8.136520309072266e-05,2000.0,True,-0.0009758921515462301,-0.000496526213137813,-0.0007652780473362076,-0.0003687551735898201,-0.00041516706478406107,2.5776895023547147e-05,-3.3139427382974926e-05,4.811367233456957e-05,-0.2778711196725634,-0.1386372455370236
electricity_transfer,standard,SHIFT4,ALL,ALL,4096,1.0,SCORED,0.3199162718085115,0.3202282378648887,0.3197341657215727,0.3196618826231567,0.0002543891853548086,-0.00011984147898058684,0.0003742306643353954,-0.00038424915479318145,0.07951742620552771,0.0002543891853548086,-0.00011984147898058684,0.0003742306643353954,2000.0,True,7.18932965860175e-05,0.00043877748246996383,-0.0002793636521207579,4.612360307944513e-05,0.00020185299551301328,0.0005439488469019738,-0.00047220210001660406,-0.0003036769030700062,0.02221787480568446,0.13886681147345312
electricity_transfer,standard,SHIFT4,gate,EQUAL,6,0.00146484375,SCORED,0.8120621219034575,0.8120621219034575,0.8178985056056683,0.8178985056056683,-0.005836383702210846,0.0,-0.005836383702210846,0.0,-0.718711480906224,-8.549390188785418e-06,0.0,-8.549390188785418e-06,1985.0,True,-0.007773240038055351,-0.003218486013911067,0.0,0.0,-0.007773240038055351,-0.003218486013911067,0.0,0.0,-1.0095137595315562,-0.3498519240748059
electricity_transfer,standard,SHIFT4,gate,DIFFERENT,4090,0.99853515625,SCORED,0.31919429745629396,0.3195067211645876,0.3190033622889799,0.3189309731517887,0.00026332430450526356,-0.0001200172855512216,0.00038334159005648516,-0.00038481284548486094,0.08249655667527066,0.00026293857554358593,-0.00011984147898058993,0.00038278005452417586,2000.0,True,7.809594680159432e-05,0.00044728196800865316,-0.0002797052797727094,4.619314448827516e-05,0.00020859994139860242,0.000552901790098835,-0.00047287960313992515,-0.0003039365852915366,0.02515787454744971,0.14246188983492133
electricity_transfer,standard,SHIFT4,magnitude,LE3,6,0.00146484375,SCORED,0.8120621219034575,0.8120621219034575,0.8178985056056683,0.8178985056056683,-0.005836383702210846,0.0,-0.005836383702210846,0.0,-0.718711480906224,-8.549390188785418e-06,0.0,-8.549390188785418e-06,1985.0,True,-0.007773240038055351,-0.003218486013911067,0.0,0.0,-0.007773240038055351,-0.003218486013911067,0.0,0.0,-1.0095137595315562,-0.3498519240748059
electricity_transfer,standard,SHIFT4,magnitude,GT3_LE6,3461,0.844970703125,SCORED,0.2975895545994487,0.2977823591573959,0.297383351323318,0.2971176793384574,0.0004718752609912946,3.6433713456685e-05,0.0004354415475346096,-0.00045847654280783967,0.158565801016246,0.0003987207710671071,3.07854204769499e-05,0.00036793535059015717,2000.0,True,0.0002918206308294952,0.0006566814033097307,-0.00013556470713962446,0.00021502156556436333,0.0002529438571774095,0.0006226909050379997,-0.0005517750561657875,-0.0003730536820830799,0.09792882821530986,0.2234014856862209
electricity_transfer,standard,SHIFT4,magnitude,GT6_LE12,373,0.091064453125,SCORED,0.3906736282712923,0.39185494284649364,0.3904909597271405,0.3918056305671276,-0.001132002295835266,-0.0012479927075942088,0.00011599041175894276,0.00013335626478577778,-0.2897565164160963,-0.00010308517000648296,-0.00011364777342105466,1.0562603414571692e-05,2000.0,True,-0.0018725155810048895,-0.00042987800201085163,-0.0017569461145695137,-0.0007657143961102106,-0.00033423704490345154,0.000523147192592598,-2.9359907327382306e-05,0.00027810051677136093,-0.47758279822514327,-0.11004845581242736
electricity_transfer,standard,SHIFT4,magnitude,GT12,256,0.0625,SCORED,0.5071326749310877,0.5077962923346625,0.5071361127097676,0.5076558273393581,-0.0005231524082703887,-0.0005916660165826704,6.85136083122817e-05,-0.00014390277398423912,-0.10315888408126686,-3.269702551689929e-05,-3.69791260364169e-05,4.2821005195176065e-06,2000.0,True,-0.0008985403994289348,-0.00016675084736176025,-0.0009639146767419511,-0.00021742608632558305,-0.00014750558491188198,0.0002715613716715163,-0.0002016999104321099,-8.671884608795479e-05,-0.18071907509968504,-0.03295549734688218
electricity_transfer,standard,SHIFT4,run,NONE,6,0.00146484375,SCORED,0.8120621219034575,0.8120621219034575,0.8178985056056683,0.8178985056056683,-0.005836383702210846,0.0,-0.005836383702210846,0.0,-0.718711480906224,-8.549390188785418e-06,0.0,-8.549390188785418e-06,1985.0,True,-0.007773240038055351,-0.003218486013911067,0.0,0.0,-0.007773240038055351,-0.003218486013911067,0.0,0.0,-1.0095137595315562,-0.3498519240748059
electricity_transfer,standard,SHIFT4,run,LEN1_7,86,0.02099609375,SCORED,0.5449391466182244,0.5424771043181742,0.544314606080848,0.541471690520386,0.003467456097838384,0.002652478930256108,0.0008149771675822759,-0.000380873260411807,0.6363015245567645,7.280303330422388e-05,5.5691696289556956e-05,1.7111337014666926e-05,2000.0,True,0.0018316103059090288,0.005345821879636311,0.0014303279483833143,0.00385509670251105,5.327241926833607e-05,0.0017772069324141326,-0.0005931312050205903,-0.00019503527872886402,0.3296722435313869,1.0101258391893504
electricity_transfer,standard,SHIFT4,run,LEN8_31,3531,0.862060546875,SCORED,0.3038055402505289,0.3041146634424276,0.3036802389857076,0.30360645055883045,0.0001990896916984619,-0.00011766738251076103,0.00031675707420922294,-0.00038291161877584967,0.06553194900076063,0.00017162736850275122,-0.00010143640811657647,0.0002730637766193277,2000.0,True,1.7379144864548837e-06,0.000399929842726902,-0.0002750555968593513,4.686294837389012e-05,0.0001616410205513806,0.0004603583574101254,-0.0004699099133916917,-0.00029957836274006476,0.0005368994018339847,0.1337279428907297
electricity_transfer,standard,SHIFT4,run,LEN32_PLUS,473,0.115478515625,SCORED,0.3930286413582604,0.3938701521703769,0.39242657881700077,0.3928683676169819,0.0001602737412784716,-0.0006416498060488329,0.0008019235473273045,-0.00039972201213539504,0.04077915052821203,1.850817373650319e-05,-7.409676715358838e-05,9.260494089009157e-05,2000.0,True,-0.00023370749288433024,0.0005639675057261817,-0.0010757540080394035,-0.00021841052812894294,0.00018370305918991996,0.0013830632286453049,-0.0005844395569651953,-0.000229264486701207,-0.058604818021355885,0.14219165993518962
electricity_transfer,standard,SHIFT4,position,NONE,6,0.00146484375,SCORED,0.8120621219034575,0.8120621219034575,0.8178985056056683,0.8178985056056683,-0.005836383702210846,0.0,-0.005836383702210846,0.0,-0.718711480906224,-8.549390188785418e-06,0.0,-8.549390188785418e-06,1985.0,True,-0.007773240038055351,-0.003218486013911067,0.0,0.0,-0.007773240038055351,-0.003218486013911067,0.0,0.0,-1.0095137595315562,-0.3498519240748059
electricity_transfer,standard,SHIFT4,position,OLD,3,0.000732421875,SCORED,0.9752716515154978,0.9755145027809128,0.9727741361931054,0.9730502105387048,0.002221440976792999,-0.0002594628055072046,0.0024809037823002034,3.32230801843858e-05,0.22777663775431686,1.6270319654245597e-06,-1.900362345023471e-07,1.8170681999269068e-06,1742.0,True,-0.00012990173574345398,0.0033971123330611697,-0.000915670364297072,6.864097388747936e-05,0.0007857686285536181,0.0033284713591736903,-4.5916014165703345e-05,7.27926273595969e-05,-0.016341286947332622,0.3188451609047146
electricity_transfer,standard,SHIFT4,position,RECENT128,4087,0.997802734375,SCORED,0.31871271388345873,0.3190251886603427,0.31852347182611895,0.31845082690462434,0.0002618869788343914,-0.00011991492769466983,0.0003818019065290612,-0.0003851196983785665,0.08217023276020097,0.00026131154357816346,-0.00011965144274612196,0.0003809629863242854,2000.0,True,7.67395084329242e-05,0.00044734039128998675,-0.0002798662341402601,4.666886218421724e-05,0.00020576958820473084,0.0005518168618894605,-0.00047309895824341753,-0.00030428638551262824,0.024663909805287567,0.14230064470058326
electricity_transfer,standard,SHIFT8,ALL,ALL,4096,1.0,SCORED,0.35866022418555943,0.3606091086050906,0.35689199279829564,0.3577603890204782,0.000899835165081242,-0.0014086403208568576,0.0023084754859380996,-0.001080488197348628,0.25088791686465234,0.000899835165081242,-0.0014086403208568576,0.0023084754859380996,2000.0,True,0.0006486083005472528,0.001146727681381551,-0.0017031881348909428,-0.001119330386443885,0.0018567731901699726,0.0027802943265880288,-0.0012238724135276075,-0.0009464003906991287,0.17642766239895563,0.3233584412789662
electricity_transfer,standard,SHIFT8,gate,EQUAL,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,SHIFT8,gate,DIFFERENT,4096,1.0,SCORED,0.35866022418555943,0.3606091086050906,0.35689199279829564,0.3577603890204782,0.000899835165081242,-0.0014086403208568576,0.0023084754859380996,-0.001080488197348628,0.25088791686465234,0.000899835165081242,-0.0014086403208568576,0.0023084754859380996,2000.0,True,0.0006486083005472528,0.001146727681381551,-0.0017031881348909428,-0.001119330386443885,0.0018567731901699726,0.0027802943265880288,-0.0012238724135276075,-0.0009464003906991287,0.17642766239895563,0.3233584412789662
electricity_transfer,standard,SHIFT8,magnitude,LE3,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,SHIFT8,magnitude,GT3_LE6,12,0.0029296875,SCORED,1.0025211706894195,1.0086929197608752,0.9977560617824688,1.0006390170867956,0.0018821536026238928,-0.004527352187891243,0.006409505790515135,-0.0032887937671288725,0.1877420305577749,5.514121882687186e-06,-1.3263727112962625e-05,1.877784899564981e-05,2000.0,True,0.0003001636610366898,0.003738057326519415,-0.006169455102679711,-0.0029073962815549803,0.0051051347977604895,0.007905329360839996,-0.004190362371507062,-0.002343331916969269,0.03653904128534765,0.33808005718627054
electricity_transfer,standard,SHIFT8,magnitude,GT6_LE12,3808,0.9296875,SCORED,0.3441230832186324,0.34620035806350663,0.34225887340673466,0.3431828722132217,0.000940211005410696,-0.0015006368256806346,0.0024408478310913306,-0.0011532760383872187,0.27321939482140173,0.0008741024190927565,-0.001395123298874965,0.0022692257179677214,2000.0,True,0.0006761787299953109,0.0011958329288831197,-0.0018144192845304988,-0.001193330785194785,0.0019543538791785735,0.002938327454290051,-0.0013100118171564742,-0.0010082982197482868,0.19237413677512324,0.3522685357837516
electricity_transfer,standard,SHIFT8,magnitude,GT12,276,0.0673828125,SCORED,0.531236678692846,0.5312305445778516,0.5309229703897955,0.530936622590179,0.0003000561026669235,-3.7590426945621758e-06,0.0003038151453614857,1.978631537791209e-05,0.05648256506031128,2.0218624105486057e-05,-2.5329486906717786e-07,2.0471918974553235e-05,2000.0,True,-0.00020303777964317954,0.000810264685147532,-0.0004453299593539725,0.00043297846375107236,1.3441021583906345e-05,0.000604024338127945,-6.121564939469137e-05,9.025005626855931e-05,-0.039438235924198525,0.15308291592096301
electricity_transfer,standard,SHIFT8,run,NONE,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity_transfer,standard,SHIFT8,run,LEN1_7,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
