key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17016,0.16551834700991647
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17040,0.23777984858283235
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17064,0.25199028427019016
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17088,0.20175335850480622
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17112,0.22969886122274805
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17136,0.1837909829599975
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17160,0.2730195569855489
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17184,0.18506529185874737
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17208,0.2074476726868269
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17232,0.2643062550183261
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17256,0.23525552391549712
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,17280,0.1819366690995663
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,13944,0.35785276694964047
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,13968,0.45360284129229983
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,13992,0.8391167621815006
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14016,0.8579973837573274
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14040,0.7497655922509322
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14064,0.35781237151329043
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14088,0.39996615121666673
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14112,0.5053847037621575
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14136,0.6530293578281814
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14160,0.679892588690094
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14184,0.6205283070100955
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14208,0.49986250719746256
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14232,0.23488933624164238
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14256,0.2420087369322678
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14280,0.3074270807559107
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14304,0.4357707289406303
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14328,0.4370491697319556
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14352,0.3248076790882182
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14376,0.27079952088520887
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14400,0.2426296747751834
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14424,0.28437671205443543
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14448,0.24500693082199046
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14472,0.2284857196562365
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14496,0.2283326065202509
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14520,0.23014176993962102
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14544,0.37192446173712485
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14568,0.26309721984925527
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,14592,0.27755821601387815
