dataset,seed,arm,role,channel,valid_count,standardized_mse,standardized_mae,raw_mae
electricity,41001,FACTOR_BUDGET,INIT,column_010,5184,0.735665882230438,0.6514489162285894,33.17688031141383
electricity,41001,FACTOR_BUDGET,INIT,column_011,5184,2.356541577852923,1.2616430521273196,186.35346966407715
electricity,41001,FACTOR_BUDGET,INIT,column_012,5184,0.5029049358927955,0.54315500477026,41.46588558396777
electricity,41001,FACTOR_BUDGET,INIT,column_013,5184,0.9296478520748719,0.7285437649018796,33.625022184563626
electricity,41001,FACTOR_BUDGET,INIT,column_014,5184,0.9203762449307141,0.7683666606341527,41.32295806511906
electricity,41001,FACTOR_BUDGET,INIT,column_015,5184,0.9325068345210306,0.7679809836722092,265.9451389385699
electricity,41001,FACTOR_BUDGET,INIT,column_016,5184,0.952804417228255,0.7457847822928962,7.444212250008709
electricity,41001,FACTOR_BUDGET,INIT,column_017,5184,1.009443842251961,0.7824101736174428,34.36111674331543
electricity,41001,FACTOR_BUDGET,INIT,column_018,5184,0.7624434615867846,0.693231398819063,141.2973135847096
electricity,41001,FACTOR_BUDGET,INIT,column_019,5184,1.8084853335473068,1.0618419977488234,49.39744408231323
electricity,41001,FACTOR_BUDGET,INIT,column_020,5184,1.8077452188014946,1.003126376125973,14.705741508668924
electricity,41001,FACTOR_BUDGET,INIT,column_021,5184,0.8361038616797888,0.7163726616657152,214.09305561118308
electricity,41001,FACTOR_BUDGET,INIT,column_022,5184,0.8377462022919888,0.6539612408066463,22.73509296459823
electricity,41001,FACTOR_BUDGET,INIT,column_023,5184,1.0208178674228143,0.7516691599122607,22.584892290462275
electricity,41001,FACTOR_BUDGET,INIT,column_024,5184,0.9828097621238628,0.7671105213664339,66.64917554124706
electricity,41001,FACTOR_BUDGET,INIT,column_025,5184,1.5038788733424064,0.9861530563944986,120.46654000471865
electricity,41001,FACTOR_BUDGET,INIT,column_026,5184,0.8023442230159932,0.6635345651587237,69.6745731326581
electricity,41001,FACTOR_BUDGET,INIT,column_027,5184,1.3684946767364035,0.9283266801126215,15.77455162019273
electricity,41001,FACTOR_BUDGET,INIT,column_028,5184,1.069507637755965,0.8074700441567175,103.4785847027234
electricity,41001,FACTOR_BUDGET,INIT,column_029,5184,1.7944132157521504,1.0420844628465546,104.68286922127282
electricity,41001,FACTOR_BUDGET,INIT,column_030,5184,1.0375940006289806,0.7559721753284212,112.67377834664957
electricity,41001,FACTOR_BUDGET,INIT,column_031,5184,1.0792747457748237,0.8483374677051881,99.00196515646891
electricity,41001,FACTOR_BUDGET,selected,column_000,5184,0.35198244102291065,0.31096601424836495,7.665088992638516
electricity,41001,FACTOR_BUDGET,selected,column_001,5184,0.4836961408573739,0.5531924126808906,14.533300881205003
electricity,41001,FACTOR_BUDGET,selected,column_002,5184,0.0007504836192804232,0.016912155584892098,0.9871448180375075
electricity,41001,FACTOR_BUDGET,selected,column_003,5184,0.5651957230030704,0.5842511744757095,89.56853609161965
electricity,41001,FACTOR_BUDGET,selected,column_004,5184,0.5201083617071545,0.569584729273584,39.68260991569345
electricity,41001,FACTOR_BUDGET,selected,column_005,5184,0.5041392893004485,0.5427917324858204,138.38387281558278
electricity,41001,FACTOR_BUDGET,selected,column_006,5184,0.7053801486347402,0.4452083863569122,12.694567329647827
electricity,41001,FACTOR_BUDGET,selected,column_007,5184,0.7063420313217875,0.6464229806087592,153.28551485483092
electricity,41001,FACTOR_BUDGET,selected,column_008,5184,0.509091958914497,0.5677759527933418,50.95414323334344
electricity,41001,FACTOR_BUDGET,selected,column_009,5184,1.0139831073961918,0.7828278312334549,82.09874855217716
electricity,41001,FACTOR_BUDGET,selected,column_010,5184,0.47651387529873696,0.5355541770334605,27.27461261979008
electricity,41001,FACTOR_BUDGET,selected,column_011,5184,1.6110214344332534,1.018232552875198,150.40004289109754
electricity,41001,FACTOR_BUDGET,selected,column_012,5184,0.43664116098857825,0.49506560882708317,37.794614266445194
electricity,41001,FACTOR_BUDGET,selected,column_013,5184,0.5358057087118386,0.5683404791711894,26.231040798339087
electricity,41001,FACTOR_BUDGET,selected,column_014,5184,0.5945764946040615,0.6008601225087065,32.31441304980269
electricity,41001,FACTOR_BUDGET,selected,column_015,5184,0.7814034784696046,0.7067513802150508,244.74185950226845
electricity,41001,FACTOR_BUDGET,selected,column_016,5184,0.6154072838541523,0.6158351291636297,6.147091656135627
electricity,41001,FACTOR_BUDGET,selected,column_017,5184,0.7260679469278825,0.6759251506526108,29.684612744661845
electricity,41001,FACTOR_BUDGET,selected,column_018,5184,0.47189590906659357,0.5389238567530205,109.84570709813997
electricity,41001,FACTOR_BUDGET,selected,column_019,5184,1.5276492089080556,0.9985707832890994,46.454034154169115
electricity,41001,FACTOR_BUDGET,selected,column_020,5184,1.336848883996138,0.8868439292752925,13.001051405727303
electricity,41001,FACTOR_BUDGET,selected,column_021,5184,0.5795486856236322,0.6123052758073889,182.99177855229695
electricity,41001,FACTOR_BUDGET,selected,column_022,5184,0.5735150632656779,0.5685867831721056,19.767032917600247
electricity,41001,FACTOR_BUDGET,selected,column_023,5184,0.5996026932590023,0.6051147682321895,18.181472106009075
electricity,41001,FACTOR_BUDGET,selected,column_024,5184,0.5706686585316575,0.6014075334940256,52.25233542654633
electricity,41001,FACTOR_BUDGET,selected,column_025,5184,1.1272945430346535,0.8326625886600842,101.71644289578273
electricity,41001,FACTOR_BUDGET,selected,column_026,5184,0.5503433279508516,0.5707726016740641,59.93408552566383
electricity,41001,FACTOR_BUDGET,selected,column_027,5184,0.6409377684887279,0.6290756556051669,10.689541316583098
electricity,41001,FACTOR_BUDGET,selected,column_028,5184,0.7518987887313101,0.6793726688199878,87.06270005176825
electricity,41001,FACTOR_BUDGET,selected,column_029,5184,1.3187318087485465,0.8802572583072218,88.42647476073128
electricity,41001,FACTOR_BUDGET,selected,column_030,5184,0.6816907383040188,0.6228639658424925,92.8346819073906
electricity,41001,FACTOR_BUDGET,selected,column_031,5184,0.7644632431087448,0.7215609348204003,84.20699691668415
electricity,41000,BASIS_BUDGET,INIT,column_000,5184,0.4208338649371227,0.35398555297640233,8.725489736332968
electricity,41000,BASIS_BUDGET,INIT,column_001,5184,0.5979621096501461,0.6133807743871229,16.114551003534615
electricity,41000,BASIS_BUDGET,INIT,column_002,5184,0.0007603020492079617,0.016301353736550627,0.9514929535302629
electricity,41000,BASIS_BUDGET,INIT,column_003,5184,0.832099105647193,0.7111167568581112,109.01764461005689
electricity,41000,BASIS_BUDGET,INIT,column_004,5184,0.7295800289849157,0.6638658510444791,46.25111638253622
electricity,41000,BASIS_BUDGET,INIT,column_005,5184,0.7319357785200391,0.6769947436385135,172.5987130854789
electricity,41000,BASIS_BUDGET,INIT,column_006,5184,0.8926384228911085,0.5178858381521781,14.766875115024103
electricity,41000,BASIS_BUDGET,INIT,column_007,5184,0.9538337782797952,0.7840561535010608,185.92230593554476
electricity,41000,BASIS_BUDGET,INIT,column_008,5184,0.5617249232778923,0.5917807370934374,53.10841414160394
electricity,41000,BASIS_BUDGET,INIT,column_009,5184,1.2104503535877769,0.8526779507398861,89.42425126030436
electricity,41000,BASIS_BUDGET,INIT,column_010,5184,0.6574714271908426,0.6308089059585867,32.12572935652615
electricity,41000,BASIS_BUDGET,INIT,column_011,5184,2.498971941494739,1.2949372389657696,191.27125304704552
electricity,41000,BASIS_BUDGET,INIT,column_012,5184,0.5337578601737548,0.561428791880992,42.860954687381266
electricity,41000,BASIS_BUDGET,INIT,column_013,5184,0.8266686508945134,0.7096802498138144,32.75440034429509
electricity,41000,BASIS_BUDGET,INIT,column_014,5184,0.8771194882409258,0.7633822297029388,41.05489407835128
electricity,41000,BASIS_BUDGET,INIT,column_015,5184,0.8968491131953756,0.7729108043282776,267.6522929790923
electricity,41000,BASIS_BUDGET,INIT,column_016,5184,0.8522387547481894,0.7145677011348321,7.132612196636863
electricity,41000,BASIS_BUDGET,INIT,column_017,5184,0.9345471766346902,0.7611067486583057,33.42553398028852
electricity,41000,BASIS_BUDGET,INIT,column_018,5184,0.7106685086284694,0.6833638812473162,139.28607501846332
electricity,41000,BASIS_BUDGET,INIT,column_019,5184,1.865950308026869,1.0807592096031313,50.277482653727404
electricity,41000,BASIS_BUDGET,INIT,column_020,5184,1.5717699367679772,0.9789892776555204,14.351893838700779
electricity,41000,BASIS_BUDGET,INIT,column_021,5184,0.7991994219442569,0.7293102310910332,217.95954008032473
electricity,41000,BASIS_BUDGET,INIT,column_022,5184,0.6991421948577198,0.6165708745174027,21.435209423307942
electricity,41000,BASIS_BUDGET,INIT,column_023,5184,0.8496368816656873,0.7030515649531469,21.1241124632028
electricity,41000,BASIS_BUDGET,INIT,column_024,5184,0.8289039361784362,0.7237064625404417,62.87808303850937
electricity,41000,BASIS_BUDGET,INIT,column_025,5184,1.5082898525574426,0.9993244780939059,122.07553527049606
electricity,41000,BASIS_BUDGET,INIT,column_026,5184,0.7003546799100152,0.6541549294250464,68.68966269965381
electricity,41000,BASIS_BUDGET,INIT,column_027,5184,1.2602751836803128,0.8995313209987801,15.285247705424093
electricity,41000,BASIS_BUDGET,INIT,column_028,5184,0.9760162436875466,0.7903008646005477,101.27832673174836
electricity,41000,BASIS_BUDGET,INIT,column_029,5184,1.9257606009559165,1.0854121556181826,109.03536401203307
electricity,41000,BASIS_BUDGET,INIT,column_030,5184,0.905317039064009,0.7249762305186048,108.0539916281384
electricity,41000,BASIS_BUDGET,INIT,column_031,5184,1.1109459164234468,0.8662843637518597,101.096388713978
electricity,41000,BASIS_BUDGET,selected,column_000,5184,0.3519287043400565,0.31034080662824254,7.6496780736713825
electricity,41000,BASIS_BUDGET,selected,column_001,5184,0.3375277566424889,0.442675754279651,11.629841231158991
electricity,41000,BASIS_BUDGET,selected,column_002,5184,0.0006347176224502418,0.014141685799350616,0.8254353967517993
electricity,41000,BASIS_BUDGET,selected,column_003,5184,0.36411179873738664,0.468512758033745,71.8252760295896
electricity,41000,BASIS_BUDGET,selected,column_004,5184,0.36422476051327013,0.4679131057195331,32.59921183699824
electricity,41000,BASIS_BUDGET,selected,column_005,5184,0.35005900252336286,0.47431595354493855,120.92608391281887
electricity,41000,BASIS_BUDGET,selected,column_006,5184,0.7925646177335176,0.4584410972025513,13.071881737757511
electricity,41000,BASIS_BUDGET,selected,column_007,5184,0.505227582011891,0.5656771285235933,134.13834669937538
electricity,41000,BASIS_BUDGET,selected,column_008,5184,0.35893326135651565,0.47191553979297884,42.35130404933559
electricity,41000,BASIS_BUDGET,selected,column_009,5184,0.846414782478011,0.7087361625391044,74.32841510814983
electricity,41000,BASIS_BUDGET,selected,column_010,5184,0.32402079628866937,0.45449317946433976,23.146351834824937
electricity,41000,BASIS_BUDGET,selected,column_011,5184,1.2919972245488547,0.9148525138280766,135.13009079335103
electricity,41000,BASIS_BUDGET,selected,column_012,5184,0.3158762328482805,0.4188067101891243,31.972808818811508
electricity,41000,BASIS_BUDGET,selected,column_013,5184,0.3643410819316819,0.46957956263409917,21.672854770935853
electricity,41000,BASIS_BUDGET,selected,column_014,5184,0.4062852485626871,0.5209370635641756,28.016130234570802
electricity,41000,BASIS_BUDGET,selected,column_015,5184,0.5662278327033231,0.6210652184397785,215.0694865100696
electricity,41000,BASIS_BUDGET,selected,column_016,5184,0.41507161061686637,0.5176787438593484,5.1673224475816575
electricity,41000,BASIS_BUDGET,selected,column_017,5184,0.6055709978702021,0.6176478703705077,27.125248745088697
electricity,41000,BASIS_BUDGET,selected,column_018,5184,0.3121894009409033,0.45748653805423917,93.24681331277208
electricity,41000,BASIS_BUDGET,selected,column_019,5184,1.1406737143600483,0.833750332586791,38.78650074105312
electricity,41000,BASIS_BUDGET,selected,column_020,5184,1.0284400404953122,0.8270632763476582,12.124672466746196
electricity,41000,BASIS_BUDGET,selected,column_021,5184,0.4117190089240241,0.5261574614684641,157.24589265659571
electricity,41000,BASIS_BUDGET,selected,column_022,5184,0.3248863455951786,0.43162558841311377,15.005549665859988
electricity,41000,BASIS_BUDGET,selected,column_023,5184,0.3315385457702021,0.4532774031793025,13.61931801179649
electricity,41000,BASIS_BUDGET,selected,column_024,5184,0.38300276964833446,0.4866473250775375,42.28157754634383
electricity,41000,BASIS_BUDGET,selected,column_025,5184,0.9860063509762454,0.7668294444150506,93.674393993327
electricity,41000,BASIS_BUDGET,selected,column_026,5184,0.3530990067191677,0.4651013756028763,48.83805834710469
electricity,41000,BASIS_BUDGET,selected,column_027,5184,0.4916202981223391,0.545519701210943,9.269720316063914
electricity,41000,BASIS_BUDGET,selected,column_028,5184,0.5643913080727121,0.604111416011159,77.41784947189961
electricity,41000,BASIS_BUDGET,selected,column_029,5184,1.1545871969403219,0.8244860057306208,82.82395889187835
electricity,41000,BASIS_BUDGET,selected,column_030,5184,0.5710732832873636,0.5699652367181701,84.95039743940211
electricity,41000,BASIS_BUDGET,selected,column_031,5184,0.5798184221194812,0.6219656488841186,72.58411168130175
electricity,41000,INDIV_REF,INIT,column_000,5184,0.42048710468468153,0.3586352766753048,8.840102087233804
electricity,41000,INDIV_REF,INIT,column_001,5184,0.6129538299638182,0.6177209254947903,16.228574118226195
electricity,41000,INDIV_REF,INIT,column_002,5184,0.0007624862815960623,0.01676208242331344,0.9783852046910447
electricity,41000,INDIV_REF,INIT,column_003,5184,0.8997030062886657,0.7254906220014051,111.22122778645104
electricity,41000,INDIV_REF,INIT,column_004,5184,0.8137132423516669,0.696724658471345,48.540368833314105
electricity,41000,INDIV_REF,INIT,column_005,5184,0.7414851374807523,0.6702678489850825,170.88370219188806
electricity,41000,INDIV_REF,INIT,column_006,5184,0.8868691248934818,0.5240810455710924,14.943523803841686
electricity,41000,INDIV_REF,INIT,column_007,5184,0.90659794120786,0.7373903426724262,174.8564975506866
electricity,41000,INDIV_REF,INIT,column_008,5184,0.5613256719956524,0.5727706544473256,51.40238473112582
electricity,41000,INDIV_REF,INIT,column_009,5184,1.2145337918488053,0.8436984873948443,88.48253371541776
electricity,41000,INDIV_REF,INIT,column_010,5184,0.6684873540195122,0.6281294626360586,31.989271119819925
electricity,41000,INDIV_REF,INIT,column_011,5184,2.303558540605902,1.2427661451006708,183.56521896590172
electricity,41000,INDIV_REF,INIT,column_012,5184,0.4860635807970804,0.530104568770409,40.46958088045204
electricity,41000,INDIV_REF,INIT,column_013,5184,0.8857057874135896,0.7344840267611109,33.899187507803575
electricity,41000,INDIV_REF,INIT,column_014,5184,0.8414834930910638,0.7363478660489043,39.60097899740433
electricity,41000,INDIV_REF,INIT,column_015,5184,0.9222901870423672,0.7754571356170704,268.534065370309
electricity,41000,INDIV_REF,INIT,column_016,5184,0.8991408184070043,0.742030224300609,7.4067353166317345
electricity,41000,INDIV_REF,INIT,column_017,5184,1.0118438071314644,0.7909965326168422,34.73820397189055
electricity,41000,INDIV_REF,INIT,column_018,5184,0.7056766556171462,0.6698051077667874,136.52246928513105
electricity,41000,INDIV_REF,INIT,column_019,5184,1.808804223219218,1.05155685615242,48.91897392577004
electricity,41000,INDIV_REF,INIT,column_020,5184,1.833554953915928,1.0673248716069523,15.646885617983195
electricity,41000,INDIV_REF,INIT,column_021,5184,0.7994088490378266,0.7140469417369146,213.39799769971145
electricity,41000,INDIV_REF,INIT,column_022,5184,0.8045111371229445,0.6603165695663465,22.956037236454687
electricity,41000,INDIV_REF,INIT,column_023,5184,0.9943011545218394,0.7612843944001791,22.873794705033234
electricity,41000,INDIV_REF,INIT,column_024,5184,0.8849535617830566,0.7409314652471005,64.37464995698886
electricity,41000,INDIV_REF,INIT,column_025,5184,1.4599984292113695,0.9751802604400444,119.12612458518556
electricity,41000,INDIV_REF,INIT,column_026,5184,0.7424968424854882,0.6561120689833909,68.89517251097173
electricity,41000,INDIV_REF,INIT,column_027,5184,1.4655752673078544,0.9707352672189756,16.495177732508562
electricity,41000,INDIV_REF,INIT,column_028,5184,0.9955107572934002,0.7919134825225891,101.48498631181162
electricity,41000,INDIV_REF,INIT,column_029,5184,1.769740564698517,1.0354226095369086,104.01365099218609
electricity,41000,INDIV_REF,INIT,column_030,5184,0.9812302412770758,0.7459835389257439,111.18502328297066
electricity,41000,INDIV_REF,INIT,column_031,5184,1.0122073149223294,0.8080337020054472,94.29846901327265
electricity,41000,INDIV_REF,selected,column_000,5184,0.29680949758230524,0.28774759099663544,7.09277152919021
electricity,41000,INDIV_REF,selected,column_001,5184,0.5092230051813981,0.5431835381248136,14.270350808009377
electricity,41000,INDIV_REF,selected,column_002,5184,0.0007449994784459647,0.017324566529247402,1.0112168131524277
electricity,41000,INDIV_REF,selected,column_003,5184,0.9246287273521138,0.7730645578199017,118.51454267144588
electricity,41000,INDIV_REF,selected,column_004,5184,0.5897896428752076,0.5898751155646658,41.09622836935987
electricity,41000,INDIV_REF,selected,column_005,5184,0.7566188809444895,0.679498080086,173.23693465708809
electricity,41000,INDIV_REF,selected,column_006,5184,0.6807142702865783,0.4299296995592203,12.258914443930594
electricity,41000,INDIV_REF,selected,column_007,5184,1.080505884704694,0.8114922265049133,192.42818939288986
electricity,41000,INDIV_REF,selected,column_008,5184,0.5839363051431979,0.6192205362653405,55.57095495619922
electricity,41000,INDIV_REF,selected,column_009,5184,0.9495969622669076,0.765407796520226,80.27182953802028
electricity,41000,INDIV_REF,selected,column_010,5184,0.7108948175091984,0.6568007644583517,33.44943833360167
electricity,41000,INDIV_REF,selected,column_011,5184,2.4073361410200116,1.2173846490235363,179.81619514235368
electricity,41000,INDIV_REF,selected,column_012,5184,0.6775822006590964,0.6056274221546231,46.23519469216531
electricity,41000,INDIV_REF,selected,column_013,5184,0.9418419202245985,0.7701326827752584,35.544506439998436
electricity,41000,INDIV_REF,selected,column_014,5184,0.8538517025060157,0.7342924700388934,39.49043926750663
electricity,41000,INDIV_REF,selected,column_015,5184,1.1023169280048877,0.8528634864679016,295.33921181197985
electricity,41000,INDIV_REF,selected,column_016,5184,0.9440944886144955,0.7557170516647826,7.543353346856064
electricity,41000,INDIV_REF,selected,column_017,5184,1.004286873184254,0.795730131777901,34.94608950159575
electricity,41000,INDIV_REF,selected,column_018,5184,0.628094724512226,0.6244805411093907,127.2842271642591
electricity,41000,INDIV_REF,selected,column_019,5184,1.5720780675707067,1.0216634719150466,47.52831808485645
electricity,41000,INDIV_REF,selected,column_020,5184,1.903722573016845,1.0735414452268024,15.73802002228047
electricity,41000,INDIV_REF,selected,column_021,5184,0.9824405127928879,0.8213188624617885,245.4569727530974
electricity,41000,INDIV_REF,selected,column_022,5184,0.8593809350024488,0.702166430246215,24.410955989649736
electricity,41000,INDIV_REF,selected,column_023,5184,1.0051899103913908,0.7801187002139753,23.43969628894266
electricity,41000,INDIV_REF,selected,column_024,5184,0.8884304003085591,0.762404678126238,66.24031584834816
electricity,41000,INDIV_REF,selected,column_025,5184,0.9488101844791148,0.7482944918919662,91.41020023037171
electricity,41000,INDIV_REF,selected,column_026,5184,0.7604803144468394,0.6643826462427512,69.76362604808138
electricity,41000,INDIV_REF,selected,column_027,5184,0.9934972381939395,0.790497909956123,13.43250210663399
electricity,41000,INDIV_REF,selected,column_028,5184,1.0797760364271203,0.8273490152895209,106.02610682203256
electricity,41000,INDIV_REF,selected,column_029,5184,1.5012601415078093,0.9178026246938518,92.1981044313054
electricity,41000,INDIV_REF,selected,column_030,5184,0.7642813634055462,0.6357480383958543,94.75498689010901
electricity,41000,INDIV_REF,selected,column_031,5184,0.8703190171386691,0.7788267463806676,90.889983459861
electricity,41000,INDIV_BUDGET,INIT,column_000,5184,0.42937313135648814,0.3670724010672406,9.048071146047082
electricity,41000,INDIV_BUDGET,INIT,column_001,5184,0.5964021135012681,0.6161638171693478,16.187666247330757
electricity,41000,INDIV_BUDGET,INIT,column_002,5184,0.0007509763453949346,0.01708617064969637,0.9973018952131368
electricity,41000,INDIV_BUDGET,INIT,column_003,5184,0.8177530309752471,0.6965256767315746,106.78076132419584
electricity,41000,INDIV_BUDGET,INIT,column_004,5184,0.7622072006772119,0.6787955849801092,47.29126155754517
electricity,41000,INDIV_BUDGET,INIT,column_005,5184,0.7063785584975496,0.6648794858039405,169.50994772859067
electricity,41000,INDIV_BUDGET,INIT,column_006,5184,0.9057820064574553,0.5246013011666587,14.958358249662856
electricity,41000,INDIV_BUDGET,INIT,column_007,5184,0.8830039939991075,0.7508655699933419,178.05186222619247
electricity,41000,INDIV_BUDGET,INIT,column_008,5184,0.573289556386248,0.5893063987665906,52.88635861266929
electricity,41000,INDIV_BUDGET,INIT,column_009,5184,1.1938292993446762,0.8540079066825669,89.56372984571897
electricity,41000,INDIV_BUDGET,INIT,column_010,5184,0.6206228691588104,0.615301179038835,31.33595446074881
electricity,41000,INDIV_BUDGET,INIT,column_011,5184,2.4239336510279683,1.3002176918263204,192.0512127276398
electricity,41000,INDIV_BUDGET,INIT,column_012,5184,0.5001984574454602,0.5463044235367295,41.70632051889332
electricity,41000,INDIV_BUDGET,INIT,column_013,5184,0.818344763843766,0.7053769350524626,32.55578625782754
electricity,41000,INDIV_BUDGET,INIT,column_014,5184,0.8274472826238218,0.7467044629551827,40.15795946204639
electricity,41000,INDIV_BUDGET,INIT,column_015,5184,0.9148561952541351,0.7809522681050617,270.4369819842293
electricity,41000,INDIV_BUDGET,INIT,column_016,5184,0.8525997855051468,0.7252652880575444,7.239392476291741
electricity,41000,INDIV_BUDGET,INIT,column_017,5184,0.9703904673209255,0.7831025138000791,34.391522255211655
electricity,41000,INDIV_BUDGET,INIT,column_018,5184,0.6567962328014287,0.6581410534124278,134.14505310262024
electricity,41000,INDIV_BUDGET,INIT,column_019,5184,1.7796323138107593,1.0710524166569046,49.825917578324116
electricity,41000,INDIV_BUDGET,INIT,column_020,5184,1.700295862874944,1.0133099971686916,14.855032467655386
electricity,41000,INDIV_BUDGET,INIT,column_021,5184,0.793528440907545,0.720485238331116,215.32212834363997
electricity,41000,INDIV_BUDGET,INIT,column_022,5184,0.7405155864088661,0.6329673657881493,22.00523671249994
electricity,41000,INDIV_BUDGET,INIT,column_023,5184,0.9031862224796035,0.7310542594324358,21.965490389006334
electricity,41000,INDIV_BUDGET,INIT,column_024,5184,0.8179786203993104,0.7160703154418396,62.21462856323122
electricity,41000,INDIV_BUDGET,INIT,column_025,5184,1.4994094328717125,0.990003270908975,120.9368747238856
electricity,41000,INDIV_BUDGET,INIT,column_026,5184,0.6859059990650591,0.6383138428957156,67.0262663977225
electricity,41000,INDIV_BUDGET,INIT,column_027,5184,1.417369034692015,0.9561439019503549,16.247234578907698
electricity,41000,INDIV_BUDGET,INIT,column_028,5184,0.9537378686610999,0.7810269010703821,100.08985339130584
electricity,41000,INDIV_BUDGET,INIT,column_029,5184,1.8392050843093728,1.0850036055793524,108.99432301026208
electricity,41000,INDIV_BUDGET,INIT,column_030,5184,0.9473284805911684,0.736320331306733,109.74477171166241
electricity,41000,INDIV_BUDGET,INIT,column_031,5184,1.0417257741243626,0.8391441596340433,97.92909545545925
electricity,41000,INDIV_BUDGET,selected,column_000,5184,0.36736324082099747,0.3309915100503138,8.158703086817471
electricity,41000,INDIV_BUDGET,selected,column_001,5184,0.4973017476128484,0.5532329205982225,14.534365092747244
electricity,41000,INDIV_BUDGET,selected,column_002,5184,0.0007285638859175595,0.016846148430852702,0.9832920495517682
electricity,41000,INDIV_BUDGET,selected,column_003,5184,0.6226393611600035,0.6274259308635391,96.18743545325196
electricity,41000,INDIV_BUDGET,selected,column_004,5184,0.5772267242464874,0.5957493071298724,41.505479601831354
electricity,41000,INDIV_BUDGET,selected,column_005,5184,0.588237917035761,0.602226272738784,153.53661256265255
electricity,41000,INDIV_BUDGET,selected,column_006,5184,0.7428094047753806,0.45890710407161633,13.085169348136626
electricity,41000,INDIV_BUDGET,selected,column_007,5184,0.747166029510631,0.6838210246152902,162.15366868300413
electricity,41000,INDIV_BUDGET,selected,column_008,5184,0.5119506793312804,0.5703091870811792,51.18148428593829
electricity,41000,INDIV_BUDGET,selected,column_009,5184,0.9829666504178657,0.7656040014440401,80.29240644913948
electricity,41000,INDIV_BUDGET,selected,column_010,5184,0.5594709056976521,0.5862247448605535,29.855154734808284
electricity,41000,INDIV_BUDGET,selected,column_011,5184,1.8304835598854245,1.0954290605707537,161.80250496684846
electricity,41000,INDIV_BUDGET,selected,column_012,5184,0.43956819897965427,0.4996679323702227,38.14596778392027
electricity,41000,INDIV_BUDGET,selected,column_013,5184,0.6420386951369994,0.6247123375484461,28.832813100618864
electricity,41000,INDIV_BUDGET,selected,column_014,5184,0.6964785114430739,0.6802999114425117,36.58670547865984
electricity,41000,INDIV_BUDGET,selected,column_015,5184,0.8796309111693713,0.7634003247771438,264.3588965807796
electricity,41000,INDIV_BUDGET,selected,column_016,5184,0.7016540616869797,0.6601301238589247,6.58923173455209
electricity,41000,INDIV_BUDGET,selected,column_017,5184,0.8288035296442736,0.7240331495608481,31.79737229523165
electricity,41000,INDIV_BUDGET,selected,column_018,5184,0.5217199990559966,0.5791925589968977,118.0534418578396
electricity,41000,INDIV_BUDGET,selected,column_019,5184,1.624482519283534,0.9993527267935501,46.49041057421892
electricity,41000,INDIV_BUDGET,selected,column_020,5184,1.41286518525025,0.9610082949975213,14.088294267067955
electricity,41000,INDIV_BUDGET,selected,column_021,5184,0.755601589792148,0.7042720042408303,210.47668823477605
electricity,41000,INDIV_BUDGET,selected,column_022,5184,0.6220105431671595,0.6045872934690258,21.01859783812044
electricity,41000,INDIV_BUDGET,selected,column_023,5184,0.6828751842901041,0.6557045361179108,19.701508472582727
electricity,41000,INDIV_BUDGET,selected,column_024,5184,0.661719371130185,0.6561459461633974,57.00819520585377
electricity,41000,INDIV_BUDGET,selected,column_025,5184,1.0816746203749152,0.7979466068081595,97.4756060505791
electricity,41000,INDIV_BUDGET,selected,column_026,5184,0.5876055667332281,0.6046714009545089,63.49363538725946
electricity,41000,INDIV_BUDGET,selected,column_027,5184,1.029818663730088,0.8155393460233707,13.858017643727713
electricity,41000,INDIV_BUDGET,selected,column_028,5184,0.846960358342,0.7417916705920634,95.0617955088346
electricity,41000,INDIV_BUDGET,selected,column_029,5184,1.4760615151475989,0.9358316423805476,94.00921415222857
electricity,41000,INDIV_BUDGET,selected,column_030,5184,0.6882093197256957,0.6251409702373941,93.17405774271687
electricity,41000,INDIV_BUDGET,selected,column_031,5184,0.784823533298983,0.7366756288238883,85.97089921506056
traffic,,SEASONAL_NAIVE,seasonal_naive,column_000,3456,1.8013868706262355,0.49335005089800754,0.030197048571749138
traffic,,SEASONAL_NAIVE,seasonal_naive,column_001,3456,1.0372042243963386,0.44271066107734847,0.021760069417808985
traffic,,SEASONAL_NAIVE,seasonal_naive,column_002,3456,0.8210360507671898,0.5974171570884143,0.048758477984437276
traffic,,SEASONAL_NAIVE,seasonal_naive,column_003,3456,1.4840353027629445,0.5935511989228636,0.02123836809863087
traffic,,SEASONAL_NAIVE,seasonal_naive,column_004,3456,1.3946369926721716,0.4515753645871343,0.016211950174154083
traffic,,SEASONAL_NAIVE,seasonal_naive,column_005,3456,1.1181308432182564,0.47951690817045445,0.030603211736055954
traffic,,SEASONAL_NAIVE,seasonal_naive,column_006,3456,0.9673341463909246,0.5162355026673645,0.030439120355739258
traffic,,SEASONAL_NAIVE,seasonal_naive,column_007,3456,0.47887514630117467,0.36196964962307365,0.01981976269658976
traffic,,SEASONAL_NAIVE,seasonal_naive,column_008,3456,1.1717717878849634,0.6210749214813875,0.02476394676644896
traffic,,SEASONAL_NAIVE,seasonal_naive,column_009,3456,0.8431853537069374,0.41851408323375633,0.039992505927677745
traffic,,SEASONAL_NAIVE,seasonal_naive,column_010,3456,0.9198230981490215,0.4997521499728834,0.01706571182907265
traffic,,SEASONAL_NAIVE,seasonal_naive,column_011,3456,0.6548724537672285,0.3492737694876235,0.018844502260057516
