dataset,panel,arm,policy,seed,channel,mse,mae,raw_mae,valid_count
traffic,E_MIXED,LH,P_LR_FIXED,41001,3,0.7485250721797817,0.42547222038660104,0.015224188997867344,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,4,0.35306547094891866,0.23666739628444905,0.008496566326017824,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,5,0.33260721564219037,0.2941304414801009,0.018771676296001284,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,6,0.24669061520275956,0.2851805023475646,0.016815278277482318,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,7,0.16413750728425908,0.2170891771049052,0.011886786581962357,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,8,0.5240358899185394,0.41918067607900444,0.016713873944845213,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,9,0.36010352929626666,0.3065734731192909,0.029295648419419975,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,10,0.46261213644046034,0.3753449270954021,0.012817410315617412,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,11,0.22967832945085964,0.22034268838917712,0.011888233964515138,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,12,1.1122687116794334,0.4935968910294327,0.024887273473827846,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,13,0.334226262948781,0.33439215447442955,0.012297275622403722,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,14,0.3251288428454589,0.37439649862106444,0.02654347177465509,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,15,0.6513246812204975,0.4120341868584984,0.01783727287944369,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,16,0.27306490125139593,0.3085376238014861,0.008654954343280815,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,17,0.18171985283648293,0.2546844976392364,0.015470469433940755,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,18,0.18833293158050088,0.24349371723282173,0.007337898439010269,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,19,0.44086948792493674,0.30134413522636416,0.020431464458072236,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,20,0.0488604102743525,0.16059240419983528,0.004909590692309231,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,21,0.6470851105823876,0.4555575016165508,0.026613857771096882,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,22,0.25351578482379183,0.26771866108371495,0.009522363230063557,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,23,0.350396380020664,0.40393826870829935,0.029827608976591733,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,24,0.2486066026716913,0.24821930325048958,0.015967174556477372,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,25,0.48217276077289134,0.42216577808508443,0.024404552939108103,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,26,0.2502254646317548,0.2778925740757485,0.012672820366132197,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,27,0.11007083643885884,0.1509979831272277,0.010837841457767785,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,28,0.40816016747819084,0.3480661428822916,0.012699257551000886,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,29,0.8109566841931851,0.4618550955008821,0.014288028839771535,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,30,0.25301492990316854,0.2869761505181587,0.016091744486286932,3456
traffic,E_MIXED,LH,P_LR_FIXED,41001,31,0.29968026054366315,0.30701409842561556,0.01885067669057857,3456
traffic,E_FIXED,LH,P_LAST20,41001,0,0.5888528882284217,0.32830343939344353,0.020094849260866167,3456
traffic,E_FIXED,LH,P_LAST20,41001,1,0.3412285215617413,0.2601242196536549,0.01278559920635834,3456
traffic,E_FIXED,LH,P_LAST20,41001,2,0.3916390378170655,0.4353952138602566,0.03553498204336452,3456
traffic,E_FIXED,LH,P_LAST20,41001,3,0.6991951821981407,0.41994780054035263,0.015026514959909157,3456
traffic,E_FIXED,LH,P_LAST20,41001,4,0.3292011480032289,0.22705458829834782,0.00815145811966811,3456
traffic,E_FIXED,LH,P_LAST20,41001,5,0.3318410948599321,0.2823799435992711,0.01802174867400535,3456
traffic,E_FIXED,LH,P_LAST20,41001,6,0.26558748858216513,0.28980668369560453,0.017088054733407704,3456
traffic,E_FIXED,LH,P_LAST20,41001,7,0.17592782021575507,0.22346770040967048,0.012236044643754997,3456
traffic,E_FIXED,LH,P_LAST20,41001,8,0.513845197012923,0.4128877389112623,0.016462957419903473,3456
traffic,E_FIXED,LH,P_LAST20,41001,9,0.359174654023255,0.3036724852961975,0.0290184348742634,3456
traffic,E_FIXED,LH,P_LAST20,41001,10,0.4369888324680274,0.35752709601439603,0.012208960765847505,3456
traffic,E_FIXED,LH,P_LAST20,41001,11,0.21649578007469128,0.2172562073999163,0.011721707866483001,3456
traffic,E_FIXED,LH,P_LAST20,41001,12,1.0826897076196629,0.49164691814330247,0.024788955373844557,3456
traffic,E_FIXED,LH,P_LAST20,41001,13,0.36275150605533,0.3457121471068334,0.01271356849166389,3456
traffic,E_FIXED,LH,P_LAST20,41001,14,0.33594622380082795,0.3890757361680328,0.027584181100026674,3456
traffic,E_FIXED,LH,P_LAST20,41001,15,0.6178977703275952,0.40817315655571024,0.017670125945273674,3456
traffic,E_FIXED,LH,P_LAST20,41001,16,0.26959649454824075,0.31286146175184343,0.0087762446403506,3456
traffic,E_FIXED,LH,P_LAST20,41001,17,0.17195088498136848,0.25115256040776834,0.015255926627101278,3456
traffic,E_FIXED,LH,P_LAST20,41001,18,0.18922662414909844,0.24928855288894905,0.007512530934660083,3456
traffic,E_FIXED,LH,P_LAST20,41001,19,0.43381061270589744,0.29579100687937154,0.020054956236442288,3456
traffic,E_FIXED,LH,P_LAST20,41001,20,0.05179818669124377,0.16383594024712997,0.005008751262619591,3456
traffic,E_FIXED,LH,P_LAST20,41001,21,0.6733796897149482,0.4602733145820653,0.02688935751612125,3456
traffic,E_FIXED,LH,P_LAST20,41001,22,0.2603162289381451,0.2730419261303083,0.009711704022141224,3456
traffic,E_FIXED,LH,P_LAST20,41001,23,0.367391262039568,0.4173770737247819,0.030819957194615537,3456
traffic,E_FIXED,LH,P_LAST20,41001,24,0.23966709736657735,0.2455616791689358,0.015796217878008074,3456
traffic,E_FIXED,LH,P_LAST20,41001,25,0.49667582256036424,0.42174213811077793,0.024380063165856038,3456
traffic,E_FIXED,LH,P_LAST20,41001,26,0.2367996705862361,0.26460809190797996,0.01206700404761723,3456
traffic,E_FIXED,LH,P_LAST20,41001,27,0.1109397281604201,0.1512032283553708,0.010852572881304113,3456
traffic,E_FIXED,LH,P_LAST20,41001,28,0.4251059310856624,0.3565541387555034,0.013008943649146324,3456
traffic,E_FIXED,LH,P_LAST20,41001,29,0.7585856337716563,0.44906303878188836,0.013892291568273516,3456
traffic,E_FIXED,LH,P_LAST20,41001,30,0.27627249137460147,0.2931587283902546,0.016438422993210605,3456
traffic,E_FIXED,LH,P_LAST20,41001,31,0.3040403971824275,0.31310400380462616,0.019224597099982043,3456
traffic,E_MIXED,LH,P_LAST20,41001,0,0.6258565437578703,0.33778299540010803,0.020675075436278164,3456
traffic,E_MIXED,LH,P_LAST20,41001,1,0.3470210536774105,0.26822834333417495,0.013183932269830275,3456
traffic,E_MIXED,LH,P_LAST20,41001,2,0.3811931833586596,0.42587582169879307,0.034758052442962616,3456
traffic,E_MIXED,LH,P_LAST20,41001,3,0.7485250721797817,0.42547222038660104,0.015224188997867344,3456
traffic,E_MIXED,LH,P_LAST20,41001,4,0.35306547094891866,0.23666739628444905,0.008496566326017824,3456
traffic,E_MIXED,LH,P_LAST20,41001,5,0.33260721564219037,0.2941304414801009,0.018771676296001284,3456
traffic,E_MIXED,LH,P_LAST20,41001,6,0.24669061520275956,0.2851805023475646,0.016815278277482318,3456
traffic,E_MIXED,LH,P_LAST20,41001,7,0.16413750728425908,0.2170891771049052,0.011886786581962357,3456
traffic,E_MIXED,LH,P_LAST20,41001,8,0.5240358899185394,0.41918067607900444,0.016713873944845213,3456
traffic,E_MIXED,LH,P_LAST20,41001,9,0.36010352929626666,0.3065734731192909,0.029295648419419975,3456
traffic,E_MIXED,LH,P_LAST20,41001,10,0.46261213644046034,0.3753449270954021,0.012817410315617412,3456
traffic,E_MIXED,LH,P_LAST20,41001,11,0.22967832945085964,0.22034268838917712,0.011888233964515138,3456
traffic,E_MIXED,LH,P_LAST20,41001,12,1.1122687116794334,0.4935968910294327,0.024887273473827846,3456
traffic,E_MIXED,LH,P_LAST20,41001,13,0.334226262948781,0.33439215447442955,0.012297275622403722,3456
traffic,E_MIXED,LH,P_LAST20,41001,14,0.3251288428454589,0.37439649862106444,0.02654347177465509,3456
traffic,E_MIXED,LH,P_LAST20,41001,15,0.6513246812204975,0.4120341868584984,0.01783727287944369,3456
traffic,E_MIXED,LH,P_LAST20,41001,16,0.27306490125139593,0.3085376238014861,0.008654954343280815,3456
traffic,E_MIXED,LH,P_LAST20,41001,17,0.18171985283648293,0.2546844976392364,0.015470469433940755,3456
traffic,E_MIXED,LH,P_LAST20,41001,18,0.18833293158050088,0.24349371723282173,0.007337898439010269,3456
traffic,E_MIXED,LH,P_LAST20,41001,19,0.44086948792493674,0.30134413522636416,0.020431464458072236,3456
traffic,E_MIXED,LH,P_LAST20,41001,20,0.0488604102743525,0.16059240419983528,0.004909590692309231,3456
traffic,E_MIXED,LH,P_LAST20,41001,21,0.6470851105823876,0.4555575016165508,0.026613857771096882,3456
traffic,E_MIXED,LH,P_LAST20,41001,22,0.25351578482379183,0.26771866108371495,0.009522363230063557,3456
traffic,E_MIXED,LH,P_LAST20,41001,23,0.350396380020664,0.40393826870829935,0.029827608976591733,3456
traffic,E_MIXED,LH,P_LAST20,41001,24,0.2486066026716913,0.24821930325048958,0.015967174556477372,3456
traffic,E_MIXED,LH,P_LAST20,41001,25,0.48217276077289134,0.42216577808508443,0.024404552939108103,3456
traffic,E_MIXED,LH,P_LAST20,41001,26,0.2502254646317548,0.2778925740757485,0.012672820366132197,3456
traffic,E_MIXED,LH,P_LAST20,41001,27,0.11007083643885884,0.1509979831272277,0.010837841457767785,3456
traffic,E_MIXED,LH,P_LAST20,41001,28,0.40816016747819084,0.3480661428822916,0.012699257551000886,3456
traffic,E_MIXED,LH,P_LAST20,41001,29,0.8109566841931851,0.4618550955008821,0.014288028839771535,3456
traffic,E_MIXED,LH,P_LAST20,41001,30,0.25301492990316854,0.2869761505181587,0.016091744486286932,3456
traffic,E_MIXED,LH,P_LAST20,41001,31,0.29968026054366315,0.30701409842561556,0.01885067669057857,3456
traffic,E_FIXED,LH,P_MAIN,41002,0,0.5990516846922481,0.33138275129488615,0.02028332827467426,3456
traffic,E_FIXED,LH,P_MAIN,41002,1,0.3514761688259425,0.262980619987182,0.012925996705237959,3456
traffic,E_FIXED,LH,P_MAIN,41002,2,0.39338084672773865,0.4314086393101038,0.035209615914972306,3456
traffic,E_FIXED,LH,P_MAIN,41002,3,0.6915921993619434,0.408976411307911,0.014633938205797956,3456
traffic,E_FIXED,LH,P_MAIN,41002,4,0.3357282949218072,0.22357824460892448,0.008026654343596994,3456
traffic,E_FIXED,LH,P_MAIN,41002,5,0.33816029801640857,0.285319677314217,0.018209365193450646,3456
traffic,E_FIXED,LH,P_MAIN,41002,6,0.2726247302730502,0.2901445598822142,0.017107977140635434,3456
traffic,E_FIXED,LH,P_MAIN,41002,7,0.1719856833675317,0.21767933541274975,0.011919100886841455,3456
traffic,E_FIXED,LH,P_MAIN,41002,8,0.5131669725941816,0.4064987498944969,0.016208211046430162,3456
traffic,E_FIXED,LH,P_MAIN,41002,9,0.37880300450892884,0.30740195332165327,0.0293748166021199,3456
traffic,E_FIXED,LH,P_MAIN,41002,10,0.44075865859933616,0.35733521933966755,0.012202408493810627,3456
traffic,E_FIXED,LH,P_MAIN,41002,11,0.21312103658312254,0.21824142167228006,0.01177486351172208,3456
traffic,E_FIXED,LH,P_MAIN,41002,12,1.0653467000803247,0.4832746959496709,0.02436682592549652,3456
traffic,E_FIXED,LH,P_MAIN,41002,13,0.37158757388230645,0.34680090051262125,0.012753607411646469,3456
traffic,E_FIXED,LH,P_MAIN,41002,14,0.34383301496283464,0.39251869226727315,0.02782827528460947,3456
traffic,E_FIXED,LH,P_MAIN,41002,15,0.625857379480598,0.41628050802541516,0.01802109934774124,3456
traffic,E_FIXED,LH,P_MAIN,41002,16,0.26520442526944316,0.3104164823906238,0.008707659213131406,3456
traffic,E_FIXED,LH,P_MAIN,41002,17,0.1748698629567111,0.2523137292668994,0.01532646027759569,3456
traffic,E_FIXED,LH,P_MAIN,41002,18,0.185093222523547,0.23891910001963912,0.007200038304920709,3456
traffic,E_FIXED,LH,P_MAIN,41002,19,0.44668545297485146,0.2964327494591872,0.020098467090572187,3456
traffic,E_FIXED,LH,P_MAIN,41002,20,0.046388843149994134,0.15085054274499676,0.004611764947917702,3456
traffic,E_FIXED,LH,P_MAIN,41002,21,0.6781472367457609,0.4618242429794885,0.026979963394930636,3456
traffic,E_FIXED,LH,P_MAIN,41002,22,0.2553422196998492,0.2641611685655705,0.009395828397531236,3456
traffic,E_FIXED,LH,P_MAIN,41002,23,0.36955819056405254,0.4157285209369177,0.030698224762353236,3456
traffic,E_FIXED,LH,P_MAIN,41002,24,0.2468473720157615,0.2471103027864619,0.01589583601124556,3456
traffic,E_FIXED,LH,P_MAIN,41002,25,0.48772349059252235,0.4167844393630402,0.0240934685913405,3456
traffic,E_FIXED,LH,P_MAIN,41002,26,0.240315328231394,0.26671067684367666,0.012162888873914738,3456
traffic,E_FIXED,LH,P_MAIN,41002,27,0.10608495069072782,0.14774449738211437,0.010604323354013142,3456
traffic,E_FIXED,LH,P_MAIN,41002,28,0.4128567827634154,0.3534996886575283,0.012897501472812661,3456
traffic,E_FIXED,LH,P_MAIN,41002,29,0.7354570245644004,0.4419201041600226,0.01367131651165508,3456
traffic,E_FIXED,LH,P_MAIN,41002,30,0.29644632633726564,0.29684871077107444,0.016645333057074246,3456
traffic,E_FIXED,LH,P_MAIN,41002,31,0.30528243413447953,0.3108567394692727,0.01908661498892834,3456
traffic,E_MIXED,LH,P_MAIN,41002,0,0.6417801650814596,0.3438268169238149,0.021045006627687098,3456
traffic,E_MIXED,LH,P_MAIN,41002,1,0.35829791309783726,0.2701622175426295,0.013278985858372451,3456
traffic,E_MIXED,LH,P_MAIN,41002,2,0.3759216899155564,0.4163584142577545,0.03398128482643747,3456
traffic,E_MIXED,LH,P_MAIN,41002,3,0.7196897709621005,0.413241383632171,0.014786546864187471,3456
traffic,E_MIXED,LH,P_MAIN,41002,4,0.3482392984796846,0.23157182573029583,0.008313630890626334,3456
traffic,E_MIXED,LH,P_MAIN,41002,5,0.3340689463405053,0.2899348622089814,0.018503910553851817,3456
traffic,E_MIXED,LH,P_MAIN,41002,6,0.24663011665833917,0.2821315700375972,0.01663550215387193,3456
traffic,E_MIXED,LH,P_MAIN,41002,7,0.15583083571595402,0.21135179967446943,0.011572634665384768,3456
traffic,E_MIXED,LH,P_MAIN,41002,8,0.5132801331138256,0.4128733506955979,0.016462383722601497,3456
traffic,E_MIXED,LH,P_MAIN,41002,9,0.3719981258422109,0.3056664249332883,0.029208972411589828,3456
traffic,E_MIXED,LH,P_MAIN,41002,10,0.44590944312325687,0.3683955876906482,0.012580101834422514,3456
traffic,E_MIXED,LH,P_MAIN,41002,11,0.23102081610238798,0.2174651449858158,0.011732980756558514,3456
traffic,E_MIXED,LH,P_MAIN,41002,12,1.0840849122982055,0.48900953367806493,0.024655977817391355,3456
traffic,E_MIXED,LH,P_MAIN,41002,13,0.3420447930721749,0.3372677565477581,0.012403025924266084,3456
traffic,E_MIXED,LH,P_MAIN,41002,14,0.33238652766169857,0.37541430978675366,0.0266156312153761,3456
traffic,E_MIXED,LH,P_MAIN,41002,15,0.6536727277000556,0.40959081843808504,0.017731497604842758,3456
traffic,E_MIXED,LH,P_MAIN,41002,16,0.2711921002962148,0.3075185333736954,0.008626367291188012,3456
traffic,E_MIXED,LH,P_MAIN,41002,17,0.18282858755885362,0.25319533049507836,0.015380011965978338,3456
traffic,E_MIXED,LH,P_MAIN,41002,18,0.18461651623477013,0.24084469047816295,0.007258067675782318,3456
traffic,E_MIXED,LH,P_MAIN,41002,19,0.43586462678478666,0.2956510122403331,0.020045464445637443,3456
traffic,E_MIXED,LH,P_MAIN,41002,20,0.04517930105277538,0.15306513565263702,0.004679468926700379,3456
traffic,E_MIXED,LH,P_MAIN,41002,21,0.6479599885659999,0.4498054521332051,0.02627782065986756,3456
traffic,E_MIXED,LH,P_MAIN,41002,22,0.2505136623926169,0.2644514359982774,0.009406152787758292,3456
traffic,E_MIXED,LH,P_MAIN,41002,23,0.3526571040307907,0.40003851026014875,0.029539643019648457,3456
traffic,E_MIXED,LH,P_MAIN,41002,24,0.2550917884014782,0.2486112395878687,0.015992386600150076,3456
traffic,E_MIXED,LH,P_MAIN,41002,25,0.48024823512786297,0.4181115905408466,0.024170188526632008,3456
traffic,E_MIXED,LH,P_MAIN,41002,26,0.2536724267454306,0.27604119706824415,0.012588391452102653,3456
traffic,E_MIXED,LH,P_MAIN,41002,27,0.11582400847860252,0.1548253034790024,0.011112546393036172,3456
traffic,E_MIXED,LH,P_MAIN,41002,28,0.40515738686801933,0.3497722566163348,0.012761505425903335,3456
traffic,E_MIXED,LH,P_MAIN,41002,29,0.7606430037820706,0.44746194491286856,0.01384275985237694,3456
traffic,E_MIXED,LH,P_MAIN,41002,30,0.26251206930110427,0.28543595498545243,0.016005380400189603,3456
traffic,E_MIXED,LH,P_MAIN,41002,31,0.2959794252545424,0.30343017996660315,0.018630623968235567,3456
traffic,E_FIXED,LH,P_VFIXED,41002,0,0.6011946455763862,0.3301182657059885,0.020205931439148013,3456
traffic,E_FIXED,LH,P_VFIXED,41002,1,0.3516862686213855,0.26254469681388976,0.01290457025372991,3456
traffic,E_FIXED,LH,P_VFIXED,41002,2,0.392651764935058,0.4292724681943043,0.03503527131993536,3456
traffic,E_FIXED,LH,P_VFIXED,41002,3,0.6887699296018867,0.4112214304845852,0.014714269175980847,3456
traffic,E_FIXED,LH,P_VFIXED,41002,4,0.335237250965271,0.22151455029301428,0.00795256591440465,3456
traffic,E_FIXED,LH,P_VFIXED,41002,5,0.3313323578512282,0.284532276771693,0.018159112563953417,3456
traffic,E_FIXED,LH,P_VFIXED,41002,6,0.26708734666500644,0.2899343023818801,0.017095579594698943,3456
traffic,E_FIXED,LH,P_VFIXED,41002,7,0.17031854526375168,0.21944265478279906,0.012015651996883609,3456
traffic,E_FIXED,LH,P_VFIXED,41002,8,0.507460532885371,0.40794091096618273,0.01626571393178687,3456
traffic,E_FIXED,LH,P_VFIXED,41002,9,0.38194700799242837,0.3133266252329105,0.029940968342342604,3456
traffic,E_FIXED,LH,P_VFIXED,41002,10,0.4407261791486405,0.3607451193844032,0.012318850957404946,3456
traffic,E_FIXED,LH,P_VFIXED,41002,11,0.21460078062477742,0.21890472511552583,0.011810650977965782,3456
traffic,E_FIXED,LH,P_VFIXED,41002,12,1.0606485933746208,0.4868096327697997,0.02454505828666835,3456
traffic,E_FIXED,LH,P_VFIXED,41002,13,0.3674197094217539,0.3468639460276824,0.012755925911243691,3456
traffic,E_FIXED,LH,P_VFIXED,41002,14,0.34336945174691874,0.3965520800272349,0.02811422911846501,3456
traffic,E_FIXED,LH,P_VFIXED,41002,15,0.6234624809013501,0.41807721777601087,0.01809888027740361,3456
traffic,E_FIXED,LH,P_VFIXED,41002,16,0.2626074783052114,0.30857127050024213,0.00865589818487118,3456
traffic,E_FIXED,LH,P_VFIXED,41002,17,0.17387244103496158,0.2519634287087279,0.015305181738351575,3456
traffic,E_FIXED,LH,P_VFIXED,41002,18,0.188202860633885,0.24255514615877607,0.007309613769913224,3456
traffic,E_FIXED,LH,P_VFIXED,41002,19,0.4440425600443318,0.2956793230883258,0.020047383952330702,3456
traffic,E_FIXED,LH,P_VFIXED,41002,20,0.04754887104808684,0.15093023763647243,0.004614201360146307,3456
traffic,E_FIXED,LH,P_VFIXED,41002,21,0.6765943107001606,0.46566874098026445,0.0272045605591324,3456
traffic,E_FIXED,LH,P_VFIXED,41002,22,0.26294094030156756,0.27368174684424623,0.009734461513963321,3456
traffic,E_FIXED,LH,P_VFIXED,41002,23,0.36828267345846716,0.4136019790039764,0.030541196656422763,3456
traffic,E_FIXED,LH,P_VFIXED,41002,24,0.24455727202816982,0.24862711775420865,0.015993407993129052,3456
traffic,E_FIXED,LH,P_VFIXED,41002,25,0.4869293915469823,0.4168556393271577,0.02409758451779349,3456
traffic,E_FIXED,LH,P_VFIXED,41002,26,0.23776544413320871,0.2651255185975498,0.012090600415787089,3456
traffic,E_FIXED,LH,P_VFIXED,41002,27,0.10939182922172351,0.1522270959953689,0.010926060718202494,3456
traffic,E_FIXED,LH,P_VFIXED,41002,28,0.4098461976149372,0.349686753849272,0.01275838584164483,3456
traffic,E_FIXED,LH,P_VFIXED,41002,29,0.7467860910188224,0.4456967148202643,0.013788150389977029,3456
traffic,E_FIXED,LH,P_VFIXED,41002,30,0.28839120988430184,0.2977817855798666,0.016697653786105434,3456
traffic,E_FIXED,LH,P_VFIXED,41002,31,0.30232413872284725,0.3107755282782684,0.019081628618878462,3456
traffic,E_MIXED,LH,P_VFIXED,41002,0,0.6372115234036754,0.3437348723114492,0.021039378867194397,3456
traffic,E_MIXED,LH,P_VFIXED,41002,1,0.3597831318160043,0.2755813453812455,0.01354534627911611,3456
traffic,E_MIXED,LH,P_VFIXED,41002,2,0.3727392307069297,0.4169296050197739,0.03402790282504094,3456
traffic,E_MIXED,LH,P_VFIXED,41002,3,0.7159696858858827,0.41475385366575884,0.01484066586077914,3456
traffic,E_MIXED,LH,P_VFIXED,41002,4,0.34830088369513196,0.23474445288600151,0.008427530977750205,3456
traffic,E_MIXED,LH,P_VFIXED,41002,5,0.32782836661135156,0.2907268156490385,0.01855445375347253,3456
traffic,E_MIXED,LH,P_VFIXED,41002,6,0.24411132452084874,0.2843941179424426,0.016768910196577957,3456
traffic,E_MIXED,LH,P_VFIXED,41002,7,0.15415152905839172,0.21218923578815654,0.011618488744764397,3456
traffic,E_MIXED,LH,P_VFIXED,41002,8,0.510531044937938,0.41155760631939603,0.01640992141481293,3456
traffic,E_MIXED,LH,P_VFIXED,41002,9,0.3710101616235723,0.31013795621484624,0.029636264463273592,3456
traffic,E_MIXED,LH,P_VFIXED,41002,10,0.4396570322171176,0.3696006228490963,0.012621251797977632,3456
traffic,E_MIXED,LH,P_VFIXED,41002,11,0.23062885493225893,0.22157192130426934,0.011954555241605524,3456
traffic,E_MIXED,LH,P_VFIXED,41002,12,1.0716019141490816,0.49017226997296315,0.02471460325988295,3456
traffic,E_MIXED,LH,P_VFIXED,41002,13,0.33351845207324116,0.32982638993160907,0.012129369574792324,3456
traffic,E_MIXED,LH,P_VFIXED,41002,14,0.3255154966316994,0.3750687234614142,0.02659113028946963,3456
traffic,E_MIXED,LH,P_VFIXED,41002,15,0.6402762349018417,0.40904497528794714,0.01770786764031817,3456
traffic,E_MIXED,LH,P_VFIXED,41002,16,0.27394387517897634,0.3101263535467364,0.008699520653345486,3456
traffic,E_MIXED,LH,P_VFIXED,41002,17,0.18548553475944296,0.2575545524294756,0.015644807076465924,3456
traffic,E_MIXED,LH,P_VFIXED,41002,18,0.17793998087661328,0.23576372617487693,0.007104948324476428,3456
traffic,E_MIXED,LH,P_VFIXED,41002,19,0.43284041147900126,0.2972091184082762,0.02015110576090087,3456
traffic,E_MIXED,LH,P_VFIXED,41002,20,0.046438400649631166,0.1538553225333022,0.004703626321776618,3456
traffic,E_MIXED,LH,P_VFIXED,41002,21,0.6456394140295735,0.45193643134163924,0.02640231334710283,3456
traffic,E_MIXED,LH,P_VFIXED,41002,22,0.25182923152870673,0.2675600425412557,0.009516721399306574,3456
traffic,E_MIXED,LH,P_VFIXED,41002,23,0.3521477049399103,0.4017242854191931,0.029664124026182494,3456
traffic,E_MIXED,LH,P_VFIXED,41002,24,0.24953391886142054,0.2475183212426836,0.015922082567526405,3456
traffic,E_MIXED,LH,P_VFIXED,41002,25,0.4809681268050784,0.42329354624641163,0.024469746943986924,3456
traffic,E_MIXED,LH,P_VFIXED,41002,26,0.25162569537554663,0.27929259635773096,0.012736666012051867,3456
traffic,E_MIXED,LH,P_VFIXED,41002,27,0.1177438930250893,0.1587820464672539,0.011396540604797745,3456
traffic,E_MIXED,LH,P_VFIXED,41002,28,0.40224402016890476,0.3502758173296267,0.0127798779315935,3456
traffic,E_MIXED,LH,P_VFIXED,41002,29,0.7785583194334412,0.45088669577415674,0.013948708535311898,3456
traffic,E_MIXED,LH,P_VFIXED,41002,30,0.2548523669035311,0.28552602230936625,0.0160104307862944,3456
traffic,E_MIXED,LH,P_VFIXED,41002,31,0.2957264227189229,0.3095925186391334,0.0190089917844675,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,0,0.5990516846922481,0.33138275129488615,0.02028332827467426,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,1,0.3514761688259425,0.262980619987182,0.012925996705237959,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,2,0.39338084672773865,0.4314086393101038,0.035209615914972306,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,3,0.6915921993619434,0.408976411307911,0.014633938205797956,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,4,0.3357282949218072,0.22357824460892448,0.008026654343596994,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,5,0.33816029801640857,0.285319677314217,0.018209365193450646,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,6,0.2726247302730502,0.2901445598822142,0.017107977140635434,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,7,0.1719856833675317,0.21767933541274975,0.011919100886841455,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,8,0.5131669725941816,0.4064987498944969,0.016208211046430162,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,9,0.37880300450892884,0.30740195332165327,0.0293748166021199,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,10,0.44075865859933616,0.35733521933966755,0.012202408493810627,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,11,0.21312103658312254,0.21824142167228006,0.01177486351172208,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,12,1.0653467000803247,0.4832746959496709,0.02436682592549652,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,13,0.37158757388230645,0.34680090051262125,0.012753607411646469,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,14,0.34383301496283464,0.39251869226727315,0.02782827528460947,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,15,0.625857379480598,0.41628050802541516,0.01802109934774124,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,16,0.26520442526944316,0.3104164823906238,0.008707659213131406,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,17,0.1748698629567111,0.2523137292668994,0.01532646027759569,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,18,0.185093222523547,0.23891910001963912,0.007200038304920709,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,19,0.44668545297485146,0.2964327494591872,0.020098467090572187,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,20,0.046388843149994134,0.15085054274499676,0.004611764947917702,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,21,0.6781472367457609,0.4618242429794885,0.026979963394930636,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,22,0.2553422196998492,0.2641611685655705,0.009395828397531236,3456
traffic,E_FIXED,LH,P_LR_FIXED,41002,23,0.36955819056405254,0.4157285209369177,0.030698224762353236,3456
