fit,dataset,arm,seed,lr,epoch,mse,mae
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,6,0.28509183545221567,0.36366258962529036
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,7,0.292175127819463,0.37062030718979955
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,8,0.27915400823953884,0.3608065742351224
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,9,0.2905335238791859,0.369874161957765
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,10,0.2835891311340524,0.36455748327054105
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,11,0.2822806531649041,0.3625084224497602
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,12,0.28330106995564447,0.36233362283916515
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,13,0.27736097411015564,0.3590901379519973
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,14,0.2842871388714862,0.3650458927774173
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,15,0.279653513028153,0.3593108997331891
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,16,0.27816089258975685,0.3587406175966668
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,17,0.2772861792702996,0.35895391141755095
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,18,0.2845552881482333,0.36483730597673464
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,19,0.27971530748870527,0.36007132001319975
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,20,0.2770288947003212,0.3570163600611508
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,0,0.9800923596408937,0.7028393650113227
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,1,0.39884756021002576,0.37972592102724667
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,2,0.3478997073158298,0.34053824367458596
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,3,0.3274602870875294,0.32548648389115836
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,4,0.323028339544797,0.340468905351815
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,5,0.31922597886125625,0.3219045563708602
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,6,0.29919745967608974,0.30317110337084985
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,7,0.2957021499119432,0.3013066065779355
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,8,0.3021214842282641,0.301076877444333
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,9,0.3009207862131083,0.30991370008425756
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,10,0.30075905139830517,0.30798239665652427
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,11,0.2963111713731076,0.3002925397150804
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,12,0.2881165193641456,0.2972640973542474
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,13,0.28734165923110855,0.2906513592979749
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,14,0.29030249267487596,0.29492056973090436
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,15,0.2855504951336425,0.28995432867091897
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,16,0.2858593137805894,0.29232561509094235
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,17,0.2847906894735492,0.29209208091732214
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,18,0.28368459553120273,0.290930195050806
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,19,0.2839064942898725,0.28601920155842253
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,20,0.283841349353702,0.2892880908544415
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,0,1.081559191588431,0.7506489366511693
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,1,0.41922054380786,0.385353061411227
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,2,0.37277334585038524,0.3628426084729265
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,3,0.3338114668938995,0.33528377134523324
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,4,0.3140179604587193,0.3168290440893831
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,5,0.3206094729866892,0.32195788786835433
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,6,0.30025837099784536,0.29967615586553
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,7,0.3017258200374192,0.30386548611121145
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,8,0.29381637846059194,0.300801141314616
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,9,0.3100731084614769,0.30292908590756995
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,10,0.2969291797985387,0.2990032576321837
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,11,0.29100663832083773,0.2947864072896001
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,12,0.29029620637486764,0.29403034669353556
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,13,0.29649080400492056,0.2968211548371482
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,14,0.29133094473438625,0.2946939531150245
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,15,0.2876571988870319,0.2915164089183009
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,16,0.28632935910189566,0.28895560167242573
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,17,0.28869735459614576,0.2926923326953022
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,18,0.2861280584264905,0.29178770101811236
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,19,0.2845433229125708,0.28871598418763467
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,20,0.28863111079661885,0.2913656630066902
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,0,0.848024961321334,0.7044639315070468
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,1,0.3345724106628548,0.39886600475352835
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,2,0.3276441833427574,0.39757662160454327
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,3,0.30960797360379555,0.386837651003368
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,4,0.312248917313147,0.38607636682138774
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,5,0.3204570564130179,0.3911281304513573
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,6,0.2834243919466527,0.36447724139490334
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,7,0.28543809251941754,0.3650768698348818
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,8,0.2858631751410984,0.3669932422848108
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,9,0.28922725030108,0.3687109013396428
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,10,0.283836550791175,0.3632953534673886
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,11,0.27916960786940503,0.3608518228127094
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,12,0.2828774566258724,0.36495972978699165
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,13,0.277974987770209,0.3591329685071758
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,14,0.27957643770545165,0.3604855254691905
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,15,0.27884198406932986,0.36077802450787333
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,16,0.27751735629296503,0.35988957319382514
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,17,0.27773913902775155,0.3594956830387035
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,18,0.27678328439211125,0.3585602786734473
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,19,0.27773590627563727,0.35959706488098236
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,20,0.2794783118670197,0.36166954594373546
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,0,0.8383321692591228,0.7009848382629043
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,1,0.3423907474531913,0.4064699877532388
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,2,0.3269331383157694,0.39745274171262274
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,3,0.30861542701497147,0.3811724711521942
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,4,0.31150842573453974,0.3828243586934295
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,5,0.3022809848030652,0.3785235033106881
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,6,0.29739813147574823,0.3738709185507271
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,7,0.2935207254751948,0.37036870379765746
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,8,0.2873070368201811,0.36524096060548045
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,9,0.2870658020378276,0.36464169367062904
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,10,0.2844288739074119,0.3636233700742503
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,11,0.28531441701914756,0.36348143164749136
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,12,0.28681017572363976,0.36467958209622664
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,13,0.28490456656857227,0.3637882896365282
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,14,0.2858514548301252,0.3645857823232226
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,15,0.28311596596327676,0.36187757933874065
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,16,0.28124669593012847,0.36069064278834057
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,17,0.280088722588853,0.35954232946271547
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,18,0.2848522991680492,0.36392943502233166
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,19,0.28240939926465275,0.3611015732918752
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,20,0.2802258187267971,0.35952984663329474
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,0,0.848024961321334,0.7044639315070468
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,1,0.32653433570107615,0.39087566645929817
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,2,0.3149863627537687,0.3846918066483505
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,3,0.3056024269349477,0.38025805864093326
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,4,0.30122714818119833,0.37812190945788726
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,5,0.321410085240031,0.3962567083750298
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,6,0.2765701257218397,0.3589642960620274
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,7,0.27889475225194116,0.36092762891356406
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,8,0.2801773260610255,0.3624928374211187
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,9,0.27341730926167374,0.3553187226050779
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,10,0.27867986564025327,0.36223144943575203
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,11,0.26787881978032024,0.3504062953838676
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,12,0.26979595250194083,0.35348955760614575
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,13,0.26835459261970085,0.3520839616831365
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,14,0.26923645722689016,0.3520813427214744
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,15,0.27092972431212015,0.35346361729076786
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,16,0.2654228351158259,0.3492005049006064
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,17,0.2661913876792382,0.3496266465630632
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,18,0.26561533700530826,0.34960360450168115
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,19,0.26956635100814,0.35378964703141247
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,20,0.26714235796058944,0.3510333140819041
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,0,1.0306974713457309,0.7308741210698226
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,1,0.41965400731364877,0.38351982733410334
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,2,0.3719754322417992,0.3441217639168689
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,3,0.3390920077865512,0.32648215851041007
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,4,0.3218826270313535,0.32171800426869096
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,5,0.3242635935322131,0.3207724681716557
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,6,0.3127609382700801,0.3108879391568349
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,7,0.30894351009784476,0.30654736955812734
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,8,0.30071733284538427,0.30388154157749914
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,9,0.3043312607022901,0.30638077934468655
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,10,0.30176565032682373,0.30449878478750253
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,11,0.29849687900760724,0.2979056295579841
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,12,0.2958125026996665,0.2975173379128314
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,13,0.29682828382085974,0.30032289124318895
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,14,0.29501363392234026,0.2963535421890779
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,15,0.2969448500266999,0.2981061005831407
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,16,0.29313710407737403,0.29735913103194084
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,17,0.29435129801801035,0.29567567844110254
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,18,0.29304612689118575,0.29487966479556527
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,19,0.2932235433135049,0.2940595957880345
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,20,0.29269620732574303,0.2943341325607881
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,0,1.081559191588431,0.7506489366511693
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,1,0.43664673890345507,0.3828417513347778
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,2,0.36557982102643366,0.3427045005531739
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,3,0.3395014156987827,0.3253165687449466
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,4,0.31881205802577994,0.3193872488353767
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,5,0.3268329631815933,0.3204756197310251
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,6,0.3060796933930685,0.30348262570928075
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,7,0.3081992355851313,0.3075181112287545
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,8,0.3005761128721649,0.30129332591894886
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,9,0.3093746063054696,0.30286194503463865
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,10,0.3007039516117021,0.3038372983170651
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,11,0.2971396223676953,0.29686308103519876
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,12,0.297182479493758,0.2968223324406317
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,13,0.2995536960983333,0.29535759908951975
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,14,0.2947108651548618,0.29361318306661
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,15,0.29613090517800533,0.29536493366048766
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,16,0.29498794887590407,0.29257860397830604
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,17,0.29484292002886026,0.2939607373663625
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,18,0.29419624025112745,0.29212018457827565
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,19,0.2926477683916589,0.29240384138510117
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,20,0.29388162129231793,0.29056008283497453
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,0,1.0306974713457309,0.7308741210698226
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,1,0.3774368801581259,0.3611925779882649
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,2,0.363518751735779,0.3446795781837829
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,3,0.3373511993631326,0.3337778586870236
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,4,0.31979850080400846,0.3240597487689967
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,5,0.32237783377371554,0.321617123963232
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,6,0.31069557435432665,0.3046382784053726
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,7,0.31686265853902545,0.3083809206508885
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,8,0.2913745365421212,0.29819140312118325
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,9,0.30065861871710564,0.30582891819450764
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,10,0.2926638407818051,0.2946741012297314
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,11,0.2921703636347137,0.29064353861108305
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,12,0.29186506190681716,0.29010685323145785
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,13,0.2916214633312487,0.29133566718362114
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,14,0.2937427420123794,0.29251725623656066
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,15,0.2966114481616631,0.29638889558360193
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,16,0.28575567580033284,0.28900945260853206
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,17,0.28806977191085525,0.2891934150423128
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,18,0.2872351359665122,0.2864238574058975
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,19,0.28659689506145164,0.28623880166670546
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,20,0.28663614001474813,0.289180940002563
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,0,1.081559191588431,0.7506489366511693
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,1,0.42014455195300193,0.37758086388796547
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,2,0.34105411370493155,0.33086803336319176
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,3,0.32629700265408357,0.31553854492912015
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,4,0.3087759862823808,0.31126756083992896
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,5,0.31516094841148146,0.30793439756541907
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,6,0.29704759669809466,0.2939499890272433
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,7,0.2982119702628452,0.2951569829829676
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,8,0.2925819058597465,0.29217966795137934
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,9,0.2980985381787908,0.29125184928192027
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,10,0.2917744688152179,0.29349693848518055
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,11,0.2876711787851084,0.28349346316581364
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,12,0.28699746535576437,0.2845679141756319
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,13,0.28825871316180357,0.2829172678265169
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,14,0.28406058552522606,0.281370448958866
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,15,0.2840926238579593,0.2799768091694914
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,16,0.2847930678835754,0.27923344907281894
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,17,0.2831371376741178,0.2790883504280875
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,18,0.28348816573919666,0.27754927994024303
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,19,0.28159561848558357,0.2795767270982368
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,20,0.28403396586606716,0.2780758420177694
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,0,0.8748266301864135,0.7184326716212627
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,1,0.34830373069904097,0.4075816674836926
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,2,0.3192850536413061,0.38980864298650286
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,3,0.3041962489151188,0.374994025892571
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,4,0.3005284120628386,0.37613871373246055
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,5,0.2879511742022444,0.3674871632518385
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,6,0.2895188647596039,0.3696970487474711
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,7,0.2807818028363349,0.3614846198861176
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,8,0.2859408602906275,0.36700227130384877
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,9,0.2866566452585948,0.36746331531804655
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,10,0.2759924505100445,0.35847756399399494
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,11,0.2789761663952932,0.3601121927106018
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,12,0.275550021045896,0.3572303804298833
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,13,0.2758495764811839,0.3573521185696064
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,14,0.27791458039218087,0.3603279751553679
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,15,0.27300115830353544,0.3550584876857768
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,16,0.2732464597702259,0.3548465258518747
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,17,0.275234991240519,0.35637981328170065
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,18,0.2725449090491141,0.35467573418816656
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,19,0.27386410235019903,0.35555667009362213
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,20,0.2787192658798114,0.3601761065007182
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,0,0.8748266301864135,0.7184326716212627
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,1,0.3515845259844903,0.4094384434875437
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,2,0.3194617624990719,0.39020661570742277
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,3,0.3022756904852842,0.37508206350727247
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,4,0.3009488938429775,0.3745531385770509
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,5,0.2919382604491406,0.36902339726761235
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,6,0.2959650593855646,0.3725506270972024
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,7,0.2856438370738428,0.36430412711870175
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,8,0.2893619962516125,0.36734377033953447
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,9,0.2898045404593361,0.368442632896864
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,10,0.283897900516038,0.3633153797956712
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,11,0.2839058423200519,0.3628195977289442
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,12,0.28148005976726054,0.3614859998573601
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,13,0.2782457108559839,0.3585774453527973
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,14,0.28288822799946456,0.3631525977809531
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,15,0.2794331357846267,0.360273176580258
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,16,0.28229359318402025,0.3615384392764254
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,17,0.27971645517300747,0.35950830999889466
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,18,0.2802921987670949,0.36030027530510284
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,19,0.27975825283182587,0.3598345623932814
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,20,0.2855093773809417,0.3654416228974773
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,0,1.0306974713457309,0.7308741210698226
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,1,0.38214072924481696,0.37031300183704596
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,2,0.36939468439630296,0.35432380443645584
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,3,0.3371156326875471,0.3430402975464909
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,4,0.317853612031512,0.3229019990736438
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,5,0.31477893625530107,0.3205459970094793
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,6,0.30523586069934,0.30272065609471094
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,7,0.30955440867117734,0.3069257408283082
