dataset,arm,seed,policy,panel,fit,lr,epoch,updates,checkpoint_path,checkpoint_sha256,prediction_path,prediction_sha256,seconds,peak_allocated,peak_reserved,exposure,mse,mae,raw_mae
traffic,LH,41002,P_LR_FIXED,E_MIXED,35_traffic_LH_41002_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/35_traffic_LH_41002_0.001_20.pt,ca471d9a92b772678b326f41e25766187f91c4e678891f84153462713cb017ea,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_35_traffic_LH_41002_0.001_20.npz,0dc570c19f9cbe6633fe77a321e72a385dd5d94009d5efc4dd81f62677b572d4,0.10926334199029952,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38608738893878664,0.31945379951726516,0.016744526659957973
traffic,LH,41002,P_LAST20,E_MIXED,35_traffic_LH_41002_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/35_traffic_LH_41002_0.001_20.pt,ca471d9a92b772678b326f41e25766187f91c4e678891f84153462713cb017ea,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_35_traffic_LH_41002_0.001_20.npz,0dc570c19f9cbe6633fe77a321e72a385dd5d94009d5efc4dd81f62677b572d4,0.10926334199029952,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38608738893878664,0.31945379951726516,0.016744526659957973
traffic,SIDE,41000,P_MAIN,E_MIXED,06_traffic_SIDE_41000_0.001,0.001,17,1071,.cache/channel_attention_prior_20260916/04_traffic_41000_SIDE_17.pt,a0f40371dafc1603c26f41ee08decca0c5c5b87d1c4640d9bd9825a80bf13f90,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_06_traffic_SIDE_41000_0.001_17.npz,8c22dda4c71f316c0b1b484d199db6c169f3c4e744feab090ed785259080c7f3,0.14189382299082354,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4010883874946094,0.3420267827047403,0.017908394060059847
traffic,SIDE,41000,P_VFIXED,E_MIXED,06_traffic_SIDE_41000_0.001,0.001,20,1260,.cache/channel_attention_prior_20260916/04_traffic_41000_SIDE_20.pt,531c7ffd05abf8a306e0dd062c34e57fde673c513455a6ba08c62797de313e4b,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_06_traffic_SIDE_41000_0.001_20.npz,f1fe16d87a6778e609f656c1b434629e96296feb11990b22067281021b50ea08,0.1367180850065779,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4010249985948723,0.33968025371105837,0.01778143407214997
traffic,SIDE,41000,P_LR_FIXED,E_MIXED,06_traffic_SIDE_41000_0.001,0.001,17,1071,.cache/channel_attention_prior_20260916/04_traffic_41000_SIDE_17.pt,a0f40371dafc1603c26f41ee08decca0c5c5b87d1c4640d9bd9825a80bf13f90,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_06_traffic_SIDE_41000_0.001_17.npz,8c22dda4c71f316c0b1b484d199db6c169f3c4e744feab090ed785259080c7f3,0.14189382299082354,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4010883874946094,0.3420267827047403,0.017908394060059847
traffic,SIDE,41000,P_LAST20,E_MIXED,06_traffic_SIDE_41000_0.001,0.001,20,1260,.cache/channel_attention_prior_20260916/04_traffic_41000_SIDE_20.pt,531c7ffd05abf8a306e0dd062c34e57fde673c513455a6ba08c62797de313e4b,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_06_traffic_SIDE_41000_0.001_20.npz,f1fe16d87a6778e609f656c1b434629e96296feb11990b22067281021b50ea08,0.1367180850065779,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4010249985948723,0.33968025371105837,0.01778143407214997
traffic,SIDE,41001,P_MAIN,E_MIXED,20_traffic_SIDE_41001_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/20_traffic_SIDE_41001_0.001_20.pt,728b865b2108602e8f4993ce91301f2464bba77b13604667cb650add63f01485,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_20_traffic_SIDE_41001_0.001_20.npz,fa7fad0a2e5fbfdfca14576897d6f3ccdb7c4e62b3e30ff2e7b3be88ce278a21,0.16731462199823,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4018669461735642,0.337302281508135,0.017660733145277836
traffic,SIDE,41001,P_VFIXED,E_MIXED,20_traffic_SIDE_41001_0.001,0.001,16,1008,.cache/channel_controlled_improvement_v1_20260916/20_traffic_SIDE_41001_0.001_16.pt,c10277198f44da240346a4cbcfc0ada56cceb17fa8d34447e071fd5da6527c21,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_20_traffic_SIDE_41001_0.001_16.npz,902ea592bec883845c6a16af75c4875b77f186ab7a955eeab1f8d5fd7a95a6da,0.14753014699090272,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4044139309381932,0.3405785145126068,0.017839440237589693
traffic,SIDE,41001,P_LR_FIXED,E_MIXED,20_traffic_SIDE_41001_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/20_traffic_SIDE_41001_0.001_20.pt,728b865b2108602e8f4993ce91301f2464bba77b13604667cb650add63f01485,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_20_traffic_SIDE_41001_0.001_20.npz,fa7fad0a2e5fbfdfca14576897d6f3ccdb7c4e62b3e30ff2e7b3be88ce278a21,0.16731462199823,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4018669461735642,0.337302281508135,0.017660733145277836
traffic,SIDE,41001,P_LAST20,E_MIXED,20_traffic_SIDE_41001_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/20_traffic_SIDE_41001_0.001_20.pt,728b865b2108602e8f4993ce91301f2464bba77b13604667cb650add63f01485,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_20_traffic_SIDE_41001_0.001_20.npz,fa7fad0a2e5fbfdfca14576897d6f3ccdb7c4e62b3e30ff2e7b3be88ce278a21,0.16731462199823,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4018669461735642,0.337302281508135,0.017660733145277836
traffic,SIDE,41002,P_MAIN,E_MIXED,26_traffic_SIDE_41002_0.001,0.001,18,1134,.cache/channel_controlled_improvement_v1_20260916/26_traffic_SIDE_41002_0.001_18.pt,84f60e134d62f72234099908a84321fc1c6db1c45090c016c54cfbee7a2a99be,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_26_traffic_SIDE_41002_0.001_18.npz,65da5160923a282cf4416b752164f77c74f8b98c68f5da83a6ccba1be4d4db47,0.13813072099583223,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4061764864525913,0.33977591125760703,0.017800205949705827
traffic,SIDE,41002,P_VFIXED,E_MIXED,26_traffic_SIDE_41002_0.001,0.001,19,1197,.cache/channel_controlled_improvement_v1_20260916/26_traffic_SIDE_41002_0.001_19.pt,a5af15ec77be1f1f93989b411bd710f3d55af6e297e161402def7842e381dbcc,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_26_traffic_SIDE_41002_0.001_19.npz,60d1bdde00078ec9613ab87ee5b1de6b4886371d1e0f188e76e3fba6a23fcb5c,0.14347469399217516,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.40536548744337125,0.3420084333044443,0.017936137973599976
traffic,SIDE,41002,P_LR_FIXED,E_MIXED,26_traffic_SIDE_41002_0.001,0.001,18,1134,.cache/channel_controlled_improvement_v1_20260916/26_traffic_SIDE_41002_0.001_18.pt,84f60e134d62f72234099908a84321fc1c6db1c45090c016c54cfbee7a2a99be,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_26_traffic_SIDE_41002_0.001_18.npz,65da5160923a282cf4416b752164f77c74f8b98c68f5da83a6ccba1be4d4db47,0.13813072099583223,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4061764864525913,0.33977591125760703,0.017800205949705827
traffic,SIDE,41002,P_LAST20,E_MIXED,26_traffic_SIDE_41002_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/26_traffic_SIDE_41002_0.001_20.pt,adda2e5481b02a17a7a53144460ed72a0ea772208a616ae877657d5261f01b88,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_26_traffic_SIDE_41002_0.001_20.npz,9592875169c1388f0660fe4719561d9df730cbc5e23c211a4856c7b0c31947b8,0.14280989099643193,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4071133801013374,0.34041986763492643,0.017840459520469615
traffic,PRIOR,41000,P_MAIN,E_MIXED,13_traffic_PRIOR_41000_0.001,0.001,15,945,.cache/channel_attention_prior_20260916/05_traffic_41000_PRIOR_15.pt,c44f1fc60d846d5bb23623ccd1293f5f7e90bbf0c35da34a5db5ab6c6431a41f,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_13_traffic_PRIOR_41000_0.001_15.npz,27bbde161afe1c8fd33cf9fc08505eff44846d558f65e9c7223de2946519d4e1,0.13647942600073293,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4057436314796097,0.3419723927270285,0.017885872442623768
traffic,PRIOR,41000,P_VFIXED,E_MIXED,13_traffic_PRIOR_41000_0.001,0.001,18,1134,.cache/channel_attention_prior_20260916/05_traffic_41000_PRIOR_18.pt,0b26154782ebca6ef490c74a2e521fdf73ae6227a76a4a03675d85dabbbf8924,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_13_traffic_PRIOR_41000_0.001_18.npz,d8df9586830654599d78f6f1abce17a1d5f61b31383b4e32895924368c57376f,0.13973920699208975,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4027332683619634,0.34042331551171173,0.017796598778528495
traffic,PRIOR,41000,P_LR_FIXED,E_MIXED,13_traffic_PRIOR_41000_0.001,0.001,15,945,.cache/channel_attention_prior_20260916/05_traffic_41000_PRIOR_15.pt,c44f1fc60d846d5bb23623ccd1293f5f7e90bbf0c35da34a5db5ab6c6431a41f,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_13_traffic_PRIOR_41000_0.001_15.npz,27bbde161afe1c8fd33cf9fc08505eff44846d558f65e9c7223de2946519d4e1,0.13647942600073293,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4057436314796097,0.3419723927270285,0.017885872442623768
traffic,PRIOR,41000,P_LAST20,E_MIXED,13_traffic_PRIOR_41000_0.001,0.001,20,1260,.cache/channel_attention_prior_20260916/05_traffic_41000_PRIOR_20.pt,114c7822fc4f1ac94f3fddf07f02c040c18a56712d5bae5bc74213f7825bcb40,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_13_traffic_PRIOR_41000_0.001_20.npz,dc791c36e45134014c1cfad620954b2feda2186d96fe36e0ce85ce6cfae18eb9,0.1415760400122963,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4021822301184038,0.337090507221936,0.017638928659367708
traffic,PRIOR,41001,P_MAIN,E_MIXED,24_traffic_PRIOR_41001_0.001,0.001,20,1260,.cache/channel_attention_prior_20260916/07_traffic_41001_PRIOR_20.pt,53838548de5f04641971c7d1cc3d04f54dd0980815279f66f868a8ddc0a6adff,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_24_traffic_PRIOR_41001_0.001_20.npz,d5f7367be6d94216935466f93fa35a8a2acdd1cc58aff835c310db7ab31cf964,0.13613957300549373,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4025100265750827,0.33628457340040163,0.017610746327029983
traffic,PRIOR,41001,P_VFIXED,E_MIXED,24_traffic_PRIOR_41001_0.001,0.001,16,1008,.cache/channel_attention_prior_20260916/07_traffic_41001_PRIOR_16.pt,90d01a8ac932180c52eefa03c275f63532cdcbf931059b91edce5bf81f453b6e,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_24_traffic_PRIOR_41001_0.001_16.npz,e2bcb20d7d592f30f77426bb586a707361859a777d98f8f8b372fb9e7a6cf35b,0.14074870600597933,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4042026475185936,0.34191313611346186,0.017900974988445104
traffic,PRIOR,41001,P_LR_FIXED,E_MIXED,24_traffic_PRIOR_41001_0.001,0.001,20,1260,.cache/channel_attention_prior_20260916/07_traffic_41001_PRIOR_20.pt,53838548de5f04641971c7d1cc3d04f54dd0980815279f66f868a8ddc0a6adff,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_24_traffic_PRIOR_41001_0.001_20.npz,d5f7367be6d94216935466f93fa35a8a2acdd1cc58aff835c310db7ab31cf964,0.13613957300549373,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4025100265750827,0.33628457340040163,0.017610746327029983
traffic,PRIOR,41001,P_LAST20,E_MIXED,24_traffic_PRIOR_41001_0.001,0.001,20,1260,.cache/channel_attention_prior_20260916/07_traffic_41001_PRIOR_20.pt,53838548de5f04641971c7d1cc3d04f54dd0980815279f66f868a8ddc0a6adff,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_24_traffic_PRIOR_41001_0.001_20.npz,d5f7367be6d94216935466f93fa35a8a2acdd1cc58aff835c310db7ab31cf964,0.13613957300549373,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4025100265750827,0.33628457340040163,0.017610746327029983
traffic,PRIOR,41002,P_MAIN,E_MIXED,14_traffic_PRIOR_41002_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/14_traffic_PRIOR_41002_0.001_20.pt,66027d2433eb0ddf7ed2fb2c8f2d59ba2a96b62e62ae5acb6a335609a22b9b79,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_14_traffic_PRIOR_41002_0.001_20.npz,84a433187e6e60192fc4f820da1161d9e0881d1a6c01ec27c7c37b7e29efed5c,0.1361774769902695,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.40376032819062435,0.3398303182012195,0.017794023080551936
traffic,PRIOR,41002,P_VFIXED,E_MIXED,14_traffic_PRIOR_41002_0.001,0.001,19,1197,.cache/channel_controlled_improvement_v1_20260916/14_traffic_PRIOR_41002_0.001_19.pt,47269bbb10001b1744574e9fa05e2a4db2017c9ce51ddfa532635e95c832de04,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_14_traffic_PRIOR_41002_0.001_19.npz,64182ecc94ca684c6e13bb048868cc3764a27d568653e29d8c3c2e85c3a83f02,0.13723631700850092,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.4014021674566758,0.34080994181412866,0.01785282606541122
traffic,PRIOR,41002,P_LR_FIXED,E_MIXED,14_traffic_PRIOR_41002_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/14_traffic_PRIOR_41002_0.001_20.pt,66027d2433eb0ddf7ed2fb2c8f2d59ba2a96b62e62ae5acb6a335609a22b9b79,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_14_traffic_PRIOR_41002_0.001_20.npz,84a433187e6e60192fc4f820da1161d9e0881d1a6c01ec27c7c37b7e29efed5c,0.1361774769902695,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.40376032819062435,0.3398303182012195,0.017794023080551936
traffic,PRIOR,41002,P_LAST20,E_MIXED,14_traffic_PRIOR_41002_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/14_traffic_PRIOR_41002_0.001_20.pt,66027d2433eb0ddf7ed2fb2c8f2d59ba2a96b62e62ae5acb6a335609a22b9b79,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_14_traffic_PRIOR_41002_0.001_20.npz,84a433187e6e60192fc4f820da1161d9e0881d1a6c01ec27c7c37b7e29efed5c,0.1361774769902695,330035712,360710144,DISCOVERY_REUSED_PERIODS,0.40376032819062435,0.3398303182012195,0.017794023080551936
electricity,SEASONAL_NAIVE,,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_electricity_SEASONAL_NAIVE.npz,d9ce86a7d741ca905046dccc09e7446d9ec8e583e1423dd79ccded34212b0b87,0.026177886000368744,67600384,69206016,DISCOVERY_REUSED_PERIODS,0.5121597214147464,0.44070922159680237,46.299569591492315
electricity,LAST_VALUE,,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_electricity_LAST_VALUE.npz,997d36cec34367473f51826178372883e6de8d4c7a6ddbb06e4b218fe0190351,0.023835864005377516,67600384,69206016,DISCOVERY_REUSED_PERIODS,1.403344764183717,0.8554291073635334,90.44558383532528
electricity,INIT,41000,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_electricity_41000_INIT.npz,8dc410a089e8a934d54416b04129f0d61111516b09317dee097b1ea81187b6f6,0.1449342539999634,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.8289411415731457,0.6883235717295493,72.9177591185928
electricity,INIT,41001,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_electricity_41001_INIT.npz,3fa2965edd8bfcc693ee28a53e5443901863ff499d7326e923495c6fb45d0bda,0.14816746700671501,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.8298735326323227,0.6890969239210549,72.99025887644753
electricity,INIT,41002,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_electricity_41002_INIT.npz,73d54c25969b93bd5c3581d7285a08012d8722fe50229e437d077d56ee197eee,0.15057059199898504,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.8419661832613525,0.6977182325111366,73.8224472305208
traffic,SEASONAL_NAIVE,,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_traffic_SEASONAL_NAIVE.npz,45df61857f341528126f4235ffc29974535bb7bac7ad885117addb4f752eb561,0.01797464900300838,67600384,69206016,DISCOVERY_REUSED_PERIODS,0.951668496046134,0.48109239269306203,0.02502657606932731
traffic,LAST_VALUE,,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_traffic_LAST_VALUE.npz,b128787c0bad432b5a52d51f0c7295fbf6bef41672fe14494bcff628ef0534f3,0.016012001025956124,67600384,69206016,DISCOVERY_REUSED_PERIODS,2.2623996562520743,1.0254811340208645,0.052427881823779596
traffic,INIT,41000,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_traffic_41000_INIT.npz,d4b10cc303c2fb982ca11e3981c8e93ec58b36d3bc2da0fa3f445a3658428362,0.10616999299963936,290763264,322961408,DISCOVERY_REUSED_PERIODS,1.3025851195078286,0.7914648233655289,0.04075308264363363
traffic,INIT,41001,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_traffic_41001_INIT.npz,78d1cda3b87d28cb61e3e904d0edffb4e24bfb26ea645896b11fe98970dd3949,0.10833607299719006,290763264,322961408,DISCOVERY_REUSED_PERIODS,1.2954119830610424,0.7891129755460697,0.04061366065852842
traffic,INIT,41002,BASELINE,E_MIXED,,,0,0,,,.cache/channel_controlled_improvement_v1_20260916/E_MIXED_traffic_41002_INIT.npz,8d79d5630446a40ae8c5fe58b295b6a93e7cfa611c941d4f81c6f96d9e4ea5f6,0.10920141101814806,290763264,322961408,DISCOVERY_REUSED_PERIODS,1.324718456700137,0.806588043693774,0.04153108974424645
