dataset,panel,arm,policy,seed,phase,origins,mse,mae
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,12,3,0.32212258568497476,0.3717684817414314
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,13,2,0.2838267431275182,0.3517787253182216
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,14,2,0.33592227543126685,0.3972963214673939
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,15,2,0.23526409646728136,0.32825432600999704
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,16,3,0.31240036963012874,0.3683862739370214
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,17,2,0.46921225537507716,0.4288336268618475
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,18,2,0.19648969319467824,0.3108664730148073
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,19,2,0.24065224997668327,0.35561899915506484
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,20,3,0.28960616342592604,0.36191289615589994
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,21,2,0.3289532270481022,0.38710450792655376
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,22,2,0.17925654175085282,0.30478987320564244
electricity,E_MIXED,SIDE,P_LR_FIXED,41002,23,2,0.24543539716492901,0.3295655087883441
electricity,E_MIXED,SIDE,P_LAST20,41002,0,3,0.24342028627528983,0.3365669756792613
electricity,E_MIXED,SIDE,P_LAST20,41002,1,2,0.2549416386228004,0.33968838396816164
electricity,E_MIXED,SIDE,P_LAST20,41002,2,2,0.36799232262214465,0.4283039707787376
electricity,E_MIXED,SIDE,P_LAST20,41002,3,2,0.1873049365977441,0.3033344800690922
electricity,E_MIXED,SIDE,P_LAST20,41002,4,3,0.3375163416959854,0.3904245496268462
electricity,E_MIXED,SIDE,P_LAST20,41002,5,2,0.24687698269243405,0.35448972896687064
electricity,E_MIXED,SIDE,P_LAST20,41002,6,2,0.29091097215713463,0.3690958433679394
electricity,E_MIXED,SIDE,P_LAST20,41002,7,2,0.16635469539715297,0.2880080199050023
electricity,E_MIXED,SIDE,P_LAST20,41002,8,3,0.21307178571579355,0.3217344435983275
electricity,E_MIXED,SIDE,P_LAST20,41002,9,2,0.3197931153838318,0.3968565370508491
electricity,E_MIXED,SIDE,P_LAST20,41002,10,2,0.18891187693121209,0.29448310159516683
electricity,E_MIXED,SIDE,P_LAST20,41002,11,2,0.2795517883035692,0.3574093174977572
electricity,E_MIXED,SIDE,P_LAST20,41002,12,3,0.32475897096894235,0.37285338190526496
electricity,E_MIXED,SIDE,P_LAST20,41002,13,2,0.2818735888056366,0.35168861848366834
electricity,E_MIXED,SIDE,P_LAST20,41002,14,2,0.3340003831862411,0.3954173034551616
electricity,E_MIXED,SIDE,P_LAST20,41002,15,2,0.22947574459916137,0.32453761065229497
electricity,E_MIXED,SIDE,P_LAST20,41002,16,3,0.315651730379398,0.37159390139807313
electricity,E_MIXED,SIDE,P_LAST20,41002,17,2,0.4721872973816819,0.43245538461902083
electricity,E_MIXED,SIDE,P_LAST20,41002,18,2,0.19618911911137837,0.3109885769829314
electricity,E_MIXED,SIDE,P_LAST20,41002,19,2,0.2343175712006628,0.3493520833852083
electricity,E_MIXED,SIDE,P_LAST20,41002,20,3,0.2911614405420633,0.3624416412821019
electricity,E_MIXED,SIDE,P_LAST20,41002,21,2,0.3291380816981967,0.3863319770871409
electricity,E_MIXED,SIDE,P_LAST20,41002,22,2,0.17682526166408155,0.30106214043119195
electricity,E_MIXED,SIDE,P_LAST20,41002,23,2,0.25112094650901845,0.33233232478485775
electricity,E_MIXED,PRIOR,P_MAIN,41000,0,3,0.23202070502413066,0.33058695136512345
electricity,E_MIXED,PRIOR,P_MAIN,41000,1,2,0.2709728743541816,0.34573687211795817
electricity,E_MIXED,PRIOR,P_MAIN,41000,2,2,0.37765596627571885,0.4383668982159369
electricity,E_MIXED,PRIOR,P_MAIN,41000,3,2,0.18331439840920655,0.2992494724004284
electricity,E_MIXED,PRIOR,P_MAIN,41000,4,3,0.34633457786436533,0.39685309624629245
electricity,E_MIXED,PRIOR,P_MAIN,41000,5,2,0.27280603919422064,0.3659424299498326
electricity,E_MIXED,PRIOR,P_MAIN,41000,6,2,0.2975930277486146,0.3748987129970421
electricity,E_MIXED,PRIOR,P_MAIN,41000,7,2,0.19608128422762072,0.30892365290006296
electricity,E_MIXED,PRIOR,P_MAIN,41000,8,3,0.21758400176160486,0.3225603394191062
electricity,E_MIXED,PRIOR,P_MAIN,41000,9,2,0.3138951722679104,0.3892579640866979
electricity,E_MIXED,PRIOR,P_MAIN,41000,10,2,0.18585133714151764,0.29828654072788174
electricity,E_MIXED,PRIOR,P_MAIN,41000,11,2,0.2646465315789997,0.3489768502010383
electricity,E_MIXED,PRIOR,P_MAIN,41000,12,3,0.32466691041650064,0.37239158321141175
electricity,E_MIXED,PRIOR,P_MAIN,41000,13,2,0.30259962599092183,0.3627733112401567
electricity,E_MIXED,PRIOR,P_MAIN,41000,14,2,0.3149477792467481,0.38404542682674975
electricity,E_MIXED,PRIOR,P_MAIN,41000,15,2,0.24769733921056736,0.33197811929041166
electricity,E_MIXED,PRIOR,P_MAIN,41000,16,3,0.3174406531889763,0.3763040341836503
electricity,E_MIXED,PRIOR,P_MAIN,41000,17,2,0.4530619356794975,0.4284536281285535
electricity,E_MIXED,PRIOR,P_MAIN,41000,18,2,0.20963546397605465,0.32161122751661253
electricity,E_MIXED,PRIOR,P_MAIN,41000,19,2,0.24050611701223684,0.35557362025381184
electricity,E_MIXED,PRIOR,P_MAIN,41000,20,3,0.2868830639445723,0.3580596055051804
electricity,E_MIXED,PRIOR,P_MAIN,41000,21,2,0.3135086629706092,0.38432726375515597
electricity,E_MIXED,PRIOR,P_MAIN,41000,22,2,0.1669826358098426,0.29446540587913955
electricity,E_MIXED,PRIOR,P_MAIN,41000,23,2,0.23297260492296856,0.3220404319954753
electricity,E_MIXED,PRIOR,P_VFIXED,41000,0,3,0.2259265598603755,0.3289015769086474
electricity,E_MIXED,PRIOR,P_VFIXED,41000,1,2,0.2705439839014676,0.3491902723682708
electricity,E_MIXED,PRIOR,P_VFIXED,41000,2,2,0.38278439896900174,0.4389059241268759
electricity,E_MIXED,PRIOR,P_VFIXED,41000,3,2,0.18037337622933464,0.29893894593914183
electricity,E_MIXED,PRIOR,P_VFIXED,41000,4,3,0.3664244165758461,0.4088852279029125
electricity,E_MIXED,PRIOR,P_VFIXED,41000,5,2,0.26445995929423194,0.3621645980820058
electricity,E_MIXED,PRIOR,P_VFIXED,41000,6,2,0.3011836622485168,0.37812466963457325
electricity,E_MIXED,PRIOR,P_VFIXED,41000,7,2,0.19239152809165505,0.30709713260585164
electricity,E_MIXED,PRIOR,P_VFIXED,41000,8,3,0.22301772119676375,0.32874978831519763
electricity,E_MIXED,PRIOR,P_VFIXED,41000,9,2,0.29960383183452793,0.3823897832025101
electricity,E_MIXED,PRIOR,P_VFIXED,41000,10,2,0.18974207332411705,0.30252360387423965
electricity,E_MIXED,PRIOR,P_VFIXED,41000,11,2,0.28029660362885367,0.35904584686479046
electricity,E_MIXED,PRIOR,P_VFIXED,41000,12,3,0.32715168549184165,0.37517278817482397
electricity,E_MIXED,PRIOR,P_VFIXED,41000,13,2,0.305176108285007,0.36999169330823634
electricity,E_MIXED,PRIOR,P_VFIXED,41000,14,2,0.328245474318841,0.39306022695082277
electricity,E_MIXED,PRIOR,P_VFIXED,41000,15,2,0.24086427425361112,0.3289443368512508
electricity,E_MIXED,PRIOR,P_VFIXED,41000,16,3,0.3026709604176014,0.36608073908377353
electricity,E_MIXED,PRIOR,P_VFIXED,41000,17,2,0.43574644441342103,0.42546064769548997
electricity,E_MIXED,PRIOR,P_VFIXED,41000,18,2,0.21192225658850997,0.3237930120488528
electricity,E_MIXED,PRIOR,P_VFIXED,41000,19,2,0.23974081456638738,0.3566832013795865
electricity,E_MIXED,PRIOR,P_VFIXED,41000,20,3,0.28973176646772825,0.36024968004974456
electricity,E_MIXED,PRIOR,P_VFIXED,41000,21,2,0.3259705446205644,0.3940390555859139
electricity,E_MIXED,PRIOR,P_VFIXED,41000,22,2,0.17230490500473383,0.2988753889049439
electricity,E_MIXED,PRIOR,P_VFIXED,41000,23,2,0.2376833973225828,0.3240081550348558
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,0,3,0.23202070502413066,0.33058695136512345
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,1,2,0.2709728743541816,0.34573687211795817
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,2,2,0.37765596627571885,0.4383668982159369
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,3,2,0.18331439840920655,0.2992494724004284
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,4,3,0.34633457786436533,0.39685309624629245
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,5,2,0.27280603919422064,0.3659424299498326
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,6,2,0.2975930277486146,0.3748987129970421
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,7,2,0.19608128422762072,0.30892365290006296
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,8,3,0.21758400176160486,0.3225603394191062
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,9,2,0.3138951722679104,0.3892579640866979
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,10,2,0.18585133714151764,0.29828654072788174
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,11,2,0.2646465315789997,0.3489768502010383
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,12,3,0.32466691041650064,0.37239158321141175
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,13,2,0.30259962599092183,0.3627733112401567
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,14,2,0.3149477792467481,0.38404542682674975
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,15,2,0.24769733921056736,0.33197811929041166
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,16,3,0.3174406531889763,0.3763040341836503
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,17,2,0.4530619356794975,0.4284536281285535
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,18,2,0.20963546397605465,0.32161122751661253
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,19,2,0.24050611701223684,0.35557362025381184
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,20,3,0.2868830639445723,0.3580596055051804
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,21,2,0.3135086629706092,0.38432726375515597
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,22,2,0.1669826358098426,0.29446540587913955
electricity,E_MIXED,PRIOR,P_LR_FIXED,41000,23,2,0.23297260492296856,0.3220404319954753
electricity,E_MIXED,PRIOR,P_LAST20,41000,0,3,0.22786121160825623,0.3313368839208376
electricity,E_MIXED,PRIOR,P_LAST20,41000,1,2,0.2603141653002822,0.3411742441716636
electricity,E_MIXED,PRIOR,P_LAST20,41000,2,2,0.38153760875441534,0.4405685641179578
electricity,E_MIXED,PRIOR,P_LAST20,41000,3,2,0.1738240364580055,0.29474265056556226
electricity,E_MIXED,PRIOR,P_LAST20,41000,4,3,0.36540505687123026,0.4090653327180339
electricity,E_MIXED,PRIOR,P_LAST20,41000,5,2,0.27646597408643675,0.3680902129756566
electricity,E_MIXED,PRIOR,P_LAST20,41000,6,2,0.2974062642652754,0.3765484399136009
electricity,E_MIXED,PRIOR,P_LAST20,41000,7,2,0.19468390716356698,0.3104838196963252
electricity,E_MIXED,PRIOR,P_LAST20,41000,8,3,0.22159930208744855,0.32694719420913365
electricity,E_MIXED,PRIOR,P_LAST20,41000,9,2,0.3048219703935101,0.3857896970758432
electricity,E_MIXED,PRIOR,P_LAST20,41000,10,2,0.19088717684197243,0.30284818413115505
electricity,E_MIXED,PRIOR,P_LAST20,41000,11,2,0.2752319307016182,0.35781852323007257
electricity,E_MIXED,PRIOR,P_LAST20,41000,12,3,0.33133916690351406,0.3781875797552503
electricity,E_MIXED,PRIOR,P_LAST20,41000,13,2,0.2952600521312079,0.3620119124659027
electricity,E_MIXED,PRIOR,P_LAST20,41000,14,2,0.3265121262236015,0.3927349588878949
electricity,E_MIXED,PRIOR,P_LAST20,41000,15,2,0.2475963954497834,0.3330646442148909
electricity,E_MIXED,PRIOR,P_LAST20,41000,16,3,0.3068554461648406,0.36893430650578
electricity,E_MIXED,PRIOR,P_LAST20,41000,17,2,0.43565276356912974,0.4230484850706067
electricity,E_MIXED,PRIOR,P_LAST20,41000,18,2,0.21482839910528742,0.3252002140381999
electricity,E_MIXED,PRIOR,P_LAST20,41000,19,2,0.24610192340179307,0.3619261595462291
electricity,E_MIXED,PRIOR,P_LAST20,41000,20,3,0.29042838804350424,0.3588834379794308
electricity,E_MIXED,PRIOR,P_LAST20,41000,21,2,0.3180578296197666,0.3877865339594588
electricity,E_MIXED,PRIOR,P_LAST20,41000,22,2,0.17143189110646376,0.29919799684676934
electricity,E_MIXED,PRIOR,P_LAST20,41000,23,2,0.2506110567587155,0.3323992237310355
electricity,E_MIXED,PRIOR,P_MAIN,41001,0,3,0.2566505193158121,0.33954743717451186
electricity,E_MIXED,PRIOR,P_MAIN,41001,1,2,0.26187765119464823,0.3453966548722889
electricity,E_MIXED,PRIOR,P_MAIN,41001,2,2,0.3682653853641209,0.4251246794240349
electricity,E_MIXED,PRIOR,P_MAIN,41001,3,2,0.17741870479465333,0.2975543031584682
electricity,E_MIXED,PRIOR,P_MAIN,41001,4,3,0.3542965197747881,0.4009690831248744
electricity,E_MIXED,PRIOR,P_MAIN,41001,5,2,0.2650355927919562,0.363216270083728
electricity,E_MIXED,PRIOR,P_MAIN,41001,6,2,0.29894101576793364,0.37280149151827874
electricity,E_MIXED,PRIOR,P_MAIN,41001,7,2,0.18664436628334855,0.30144747744805045
electricity,E_MIXED,PRIOR,P_MAIN,41001,8,3,0.21376901023530032,0.31929724192871667
electricity,E_MIXED,PRIOR,P_MAIN,41001,9,2,0.3111503188781513,0.39441112210040546
electricity,E_MIXED,PRIOR,P_MAIN,41001,10,2,0.18928306633378386,0.3010427270719541
electricity,E_MIXED,PRIOR,P_MAIN,41001,11,2,0.274830508829105,0.3585284183357255
electricity,E_MIXED,PRIOR,P_MAIN,41001,12,3,0.33634136575159057,0.3780175137273495
electricity,E_MIXED,PRIOR,P_MAIN,41001,13,2,0.28482771815607355,0.35199007603032817
electricity,E_MIXED,PRIOR,P_MAIN,41001,14,2,0.3200742921486369,0.3913393520345162
electricity,E_MIXED,PRIOR,P_MAIN,41001,15,2,0.2292868215330179,0.3203102548707335
electricity,E_MIXED,PRIOR,P_MAIN,41001,16,3,0.2970069982514885,0.37146654234593746
electricity,E_MIXED,PRIOR,P_MAIN,41001,17,2,0.43884388865377183,0.41758612645871784
electricity,E_MIXED,PRIOR,P_MAIN,41001,18,2,0.1984677258498231,0.31230932033425063
electricity,E_MIXED,PRIOR,P_MAIN,41001,19,2,0.23727245437327668,0.34884141833948945
electricity,E_MIXED,PRIOR,P_MAIN,41001,20,3,0.28585142970473554,0.35917169053967274
electricity,E_MIXED,PRIOR,P_MAIN,41001,21,2,0.31598738166122103,0.38789861933825637
electricity,E_MIXED,PRIOR,P_MAIN,41001,22,2,0.1745396845109779,0.2990491535762369
electricity,E_MIXED,PRIOR,P_MAIN,41001,23,2,0.26271144252792095,0.33695998274825456
electricity,E_MIXED,PRIOR,P_VFIXED,41001,0,3,0.2566505193158121,0.33954743717451186
electricity,E_MIXED,PRIOR,P_VFIXED,41001,1,2,0.26187765119464823,0.3453966548722889
electricity,E_MIXED,PRIOR,P_VFIXED,41001,2,2,0.3682653853641209,0.4251246794240349
electricity,E_MIXED,PRIOR,P_VFIXED,41001,3,2,0.17741870479465333,0.2975543031584682
electricity,E_MIXED,PRIOR,P_VFIXED,41001,4,3,0.3542965197747881,0.4009690831248744
electricity,E_MIXED,PRIOR,P_VFIXED,41001,5,2,0.2650355927919562,0.363216270083728
electricity,E_MIXED,PRIOR,P_VFIXED,41001,6,2,0.29894101576793364,0.37280149151827874
electricity,E_MIXED,PRIOR,P_VFIXED,41001,7,2,0.18664436628334855,0.30144747744805045
electricity,E_MIXED,PRIOR,P_VFIXED,41001,8,3,0.21376901023530032,0.31929724192871667
electricity,E_MIXED,PRIOR,P_VFIXED,41001,9,2,0.3111503188781513,0.39441112210040546
electricity,E_MIXED,PRIOR,P_VFIXED,41001,10,2,0.18928306633378386,0.3010427270719541
electricity,E_MIXED,PRIOR,P_VFIXED,41001,11,2,0.274830508829105,0.3585284183357255
electricity,E_MIXED,PRIOR,P_VFIXED,41001,12,3,0.33634136575159057,0.3780175137273495
electricity,E_MIXED,PRIOR,P_VFIXED,41001,13,2,0.28482771815607355,0.35199007603032817
electricity,E_MIXED,PRIOR,P_VFIXED,41001,14,2,0.3200742921486369,0.3913393520345162
electricity,E_MIXED,PRIOR,P_VFIXED,41001,15,2,0.2292868215330179,0.3203102548707335
electricity,E_MIXED,PRIOR,P_VFIXED,41001,16,3,0.2970069982514885,0.37146654234593746
electricity,E_MIXED,PRIOR,P_VFIXED,41001,17,2,0.43884388865377183,0.41758612645871784
electricity,E_MIXED,PRIOR,P_VFIXED,41001,18,2,0.1984677258498231,0.31230932033425063
electricity,E_MIXED,PRIOR,P_VFIXED,41001,19,2,0.23727245437327668,0.34884141833948945
electricity,E_MIXED,PRIOR,P_VFIXED,41001,20,3,0.28585142970473554,0.35917169053967274
electricity,E_MIXED,PRIOR,P_VFIXED,41001,21,2,0.31598738166122103,0.38789861933825637
electricity,E_MIXED,PRIOR,P_VFIXED,41001,22,2,0.1745396845109779,0.2990491535762369
electricity,E_MIXED,PRIOR,P_VFIXED,41001,23,2,0.26271144252792095,0.33695998274825456
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,0,3,0.2566505193158121,0.33954743717451186
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,1,2,0.26187765119464823,0.3453966548722889
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,2,2,0.3682653853641209,0.4251246794240349
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,3,2,0.17741870479465333,0.2975543031584682
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,4,3,0.3542965197747881,0.4009690831248744
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,5,2,0.2650355927919562,0.363216270083728
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,6,2,0.29894101576793364,0.37280149151827874
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,7,2,0.18664436628334855,0.30144747744805045
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,8,3,0.21376901023530032,0.31929724192871667
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,9,2,0.3111503188781513,0.39441112210040546
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,10,2,0.18928306633378386,0.3010427270719541
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,11,2,0.274830508829105,0.3585284183357255
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,12,3,0.33634136575159057,0.3780175137273495
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,13,2,0.28482771815607355,0.35199007603032817
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,14,2,0.3200742921486369,0.3913393520345162
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,15,2,0.2292868215330179,0.3203102548707335
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,16,3,0.2970069982514885,0.37146654234593746
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,17,2,0.43884388865377183,0.41758612645871784
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,18,2,0.1984677258498231,0.31230932033425063
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,19,2,0.23727245437327668,0.34884141833948945
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,20,3,0.28585142970473554,0.35917169053967274
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,21,2,0.31598738166122103,0.38789861933825637
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,22,2,0.1745396845109779,0.2990491535762369
electricity,E_MIXED,PRIOR,P_LR_FIXED,41001,23,2,0.26271144252792095,0.33695998274825456
electricity,E_MIXED,PRIOR,P_LAST20,41001,0,3,0.2566505193158121,0.33954743717451186
electricity,E_MIXED,PRIOR,P_LAST20,41001,1,2,0.26187765119464823,0.3453966548722889
electricity,E_MIXED,PRIOR,P_LAST20,41001,2,2,0.3682653853641209,0.4251246794240349
electricity,E_MIXED,PRIOR,P_LAST20,41001,3,2,0.17741870479465333,0.2975543031584682
electricity,E_MIXED,PRIOR,P_LAST20,41001,4,3,0.3542965197747881,0.4009690831248744
electricity,E_MIXED,PRIOR,P_LAST20,41001,5,2,0.2650355927919562,0.363216270083728
electricity,E_MIXED,PRIOR,P_LAST20,41001,6,2,0.29894101576793364,0.37280149151827874
electricity,E_MIXED,PRIOR,P_LAST20,41001,7,2,0.18664436628334855,0.30144747744805045
electricity,E_MIXED,PRIOR,P_LAST20,41001,8,3,0.21376901023530032,0.31929724192871667
electricity,E_MIXED,PRIOR,P_LAST20,41001,9,2,0.3111503188781513,0.39441112210040546
electricity,E_MIXED,PRIOR,P_LAST20,41001,10,2,0.18928306633378386,0.3010427270719541
electricity,E_MIXED,PRIOR,P_LAST20,41001,11,2,0.274830508829105,0.3585284183357255
electricity,E_MIXED,PRIOR,P_LAST20,41001,12,3,0.33634136575159057,0.3780175137273495
electricity,E_MIXED,PRIOR,P_LAST20,41001,13,2,0.28482771815607355,0.35199007603032817
electricity,E_MIXED,PRIOR,P_LAST20,41001,14,2,0.3200742921486369,0.3913393520345162
electricity,E_MIXED,PRIOR,P_LAST20,41001,15,2,0.2292868215330179,0.3203102548707335
electricity,E_MIXED,PRIOR,P_LAST20,41001,16,3,0.2970069982514885,0.37146654234593746
electricity,E_MIXED,PRIOR,P_LAST20,41001,17,2,0.43884388865377183,0.41758612645871784
electricity,E_MIXED,PRIOR,P_LAST20,41001,18,2,0.1984677258498231,0.31230932033425063
electricity,E_MIXED,PRIOR,P_LAST20,41001,19,2,0.23727245437327668,0.34884141833948945
electricity,E_MIXED,PRIOR,P_LAST20,41001,20,3,0.28585142970473554,0.35917169053967274
electricity,E_MIXED,PRIOR,P_LAST20,41001,21,2,0.31598738166122103,0.38789861933825637
electricity,E_MIXED,PRIOR,P_LAST20,41001,22,2,0.1745396845109779,0.2990491535762369
electricity,E_MIXED,PRIOR,P_LAST20,41001,23,2,0.26271144252792095,0.33695998274825456
electricity,E_MIXED,PRIOR,P_MAIN,41002,0,3,0.2345129612266079,0.3362544890825474
electricity,E_MIXED,PRIOR,P_MAIN,41002,1,2,0.2739518099572756,0.34738350914211935
electricity,E_MIXED,PRIOR,P_MAIN,41002,2,2,0.393562393409833,0.44467727329684215
electricity,E_MIXED,PRIOR,P_MAIN,41002,3,2,0.1882824828644744,0.3021329405850679
electricity,E_MIXED,PRIOR,P_MAIN,41002,4,3,0.3417299849473747,0.39309037324746676
electricity,E_MIXED,PRIOR,P_MAIN,41002,5,2,0.25495930256540666,0.3609796399757125
electricity,E_MIXED,PRIOR,P_MAIN,41002,6,2,0.2960844247542882,0.3737667573905175
electricity,E_MIXED,PRIOR,P_MAIN,41002,7,2,0.18307025965150192,0.3015720161458736
electricity,E_MIXED,PRIOR,P_MAIN,41002,8,3,0.21487213473325653,0.3236161056331007
electricity,E_MIXED,PRIOR,P_MAIN,41002,9,2,0.31961033316608134,0.39828489602252404
electricity,E_MIXED,PRIOR,P_MAIN,41002,10,2,0.18868421423175527,0.2998981562753613
electricity,E_MIXED,PRIOR,P_MAIN,41002,11,2,0.28076307130300326,0.35836930485244756
electricity,E_MIXED,PRIOR,P_MAIN,41002,12,3,0.33370576061486845,0.38105849718484325
electricity,E_MIXED,PRIOR,P_MAIN,41002,13,2,0.3035284402191786,0.3639165949018851
electricity,E_MIXED,PRIOR,P_MAIN,41002,14,2,0.33536848688586085,0.40241006312373884
electricity,E_MIXED,PRIOR,P_MAIN,41002,15,2,0.23342363033970398,0.3271943579348573
electricity,E_MIXED,PRIOR,P_MAIN,41002,16,3,0.30884235695986273,0.3678133841788641
electricity,E_MIXED,PRIOR,P_MAIN,41002,17,2,0.4527358628667037,0.4196395967656983
electricity,E_MIXED,PRIOR,P_MAIN,41002,18,2,0.2080677420128189,0.3201320304177244
electricity,E_MIXED,PRIOR,P_MAIN,41002,19,2,0.24367798166220195,0.3550829515855251
electricity,E_MIXED,PRIOR,P_MAIN,41002,20,3,0.29956271179566235,0.3668209599998388
electricity,E_MIXED,PRIOR,P_MAIN,41002,21,2,0.3432922398008357,0.40311064780273165
electricity,E_MIXED,PRIOR,P_MAIN,41002,22,2,0.17630727065111246,0.299005488440019
electricity,E_MIXED,PRIOR,P_MAIN,41002,23,2,0.2504406247321354,0.33476521704577067
electricity,E_MIXED,PRIOR,P_VFIXED,41002,0,3,0.23934655220606119,0.34159803563534297
electricity,E_MIXED,PRIOR,P_VFIXED,41002,1,2,0.27379601288082517,0.34611493801326765
electricity,E_MIXED,PRIOR,P_VFIXED,41002,2,2,0.38422083214746794,0.4389248896101776
electricity,E_MIXED,PRIOR,P_VFIXED,41002,3,2,0.18665464435883503,0.3017982128269712
electricity,E_MIXED,PRIOR,P_VFIXED,41002,4,3,0.3405575478702335,0.3928639549068499
electricity,E_MIXED,PRIOR,P_VFIXED,41002,5,2,0.25402903478056693,0.36109647371497766
electricity,E_MIXED,PRIOR,P_VFIXED,41002,6,2,0.2986492705298134,0.3752138780143923
electricity,E_MIXED,PRIOR,P_VFIXED,41002,7,2,0.183366893151653,0.3012263220907225
electricity,E_MIXED,PRIOR,P_VFIXED,41002,8,3,0.21785969145644365,0.32372265991899796
electricity,E_MIXED,PRIOR,P_VFIXED,41002,9,2,0.3193511295490403,0.39645637554393665
electricity,E_MIXED,PRIOR,P_VFIXED,41002,10,2,0.19490580753965556,0.30310633759250055
electricity,E_MIXED,PRIOR,P_VFIXED,41002,11,2,0.2809960946876471,0.35537368152095183
electricity,E_MIXED,PRIOR,P_VFIXED,41002,12,3,0.3365707463683503,0.3819976180292694
electricity,E_MIXED,PRIOR,P_VFIXED,41002,13,2,0.30173764614703075,0.3632373100386796
electricity,E_MIXED,PRIOR,P_VFIXED,41002,14,2,0.3390362233706208,0.4038069628671697
electricity,E_MIXED,PRIOR,P_VFIXED,41002,15,2,0.23497830675956477,0.32786686255401776
electricity,E_MIXED,PRIOR,P_VFIXED,41002,16,3,0.31298167616516803,0.37151571205127554
electricity,E_MIXED,PRIOR,P_VFIXED,41002,17,2,0.45057957921264313,0.4199492485709513
electricity,E_MIXED,PRIOR,P_VFIXED,41002,18,2,0.20984806278625892,0.3231264156114122
electricity,E_MIXED,PRIOR,P_VFIXED,41002,19,2,0.23940420247961056,0.35240097691785854
electricity,E_MIXED,PRIOR,P_VFIXED,41002,20,3,0.30183914165661274,0.3682646272724115
electricity,E_MIXED,PRIOR,P_VFIXED,41002,21,2,0.3572314389688278,0.4139860375812935
electricity,E_MIXED,PRIOR,P_VFIXED,41002,22,2,0.17800684451161822,0.30225320570841774
electricity,E_MIXED,PRIOR,P_VFIXED,41002,23,2,0.25687829865638423,0.3401007764232702
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,0,3,0.2345129612266079,0.3362544890825474
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,1,2,0.2739518099572756,0.34738350914211935
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,2,2,0.393562393409833,0.44467727329684215
electricity,E_MIXED,PRIOR,P_LR_FIXED,41002,3,2,0.1882824828644744,0.3021329405850679
