fit,dataset,arm,seed,lr,epoch,mse,mae
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,8,0.31895099352179335,0.31280811298388533
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,9,0.31694514225507187,0.30976130619852965
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,10,0.31272372122203385,0.30953865987496687
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,11,0.30448186367932295,0.29486578263673713
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,12,0.30858467544172047,0.2976288011856153
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,13,0.3054360535812544,0.2997703596790961
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,14,0.3005891079943714,0.29539690822703324
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,15,0.30150555274366386,0.2951043909437705
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,16,0.30179698012997686,0.29690764518631163
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,17,0.3018508979369157,0.292409567844652
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,18,0.299936751620891,0.29088641494146683
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,19,0.3009025126771049,0.2921792011127239
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,20,0.29806773514985885,0.29143903792810005
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,0,0.8607080145556054,0.7126718935230952
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,1,0.3294101288460116,0.3941436838976581
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,2,0.3108599737834375,0.38393177328480665
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,3,0.3005655775007912,0.37654481042656196
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,4,0.29604770305593925,0.3717845027311964
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,5,0.28740574095391475,0.36603757193822056
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,6,0.2854487659685183,0.36391972156691127
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,7,0.284384427782871,0.36407380149011714
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,8,0.28027357204311554,0.35894604379203054
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,9,0.28047033572577884,0.3589320516952783
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,10,0.28148815852931725,0.36051236523748686
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,11,0.27897655377099256,0.3575547990914725
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,12,0.2757440038035184,0.3555129566564347
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,13,0.2776128758695043,0.3565745069839048
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,14,0.2764967022252261,0.35641863875760416
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,15,0.2746027410713653,0.3545160116283436
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,16,0.27570169561119395,0.35530878348777295
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,17,0.2750784663447709,0.35491698459526155
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,18,0.2768678172521246,0.35657870809757697
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,19,0.27480763752035187,0.3549059007537013
25_electricity_LH_41001_0.0003,electricity,LH,41001,0.0003,20,0.27437313115825324,0.35378205873977386
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,0,1.0431277041739433,0.7412502230458996
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,1,0.43883142463540187,0.39687176956756537
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,2,0.37229048780764745,0.3528949043162861
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,3,0.3594311467313872,0.3421890889783724
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,4,0.3469045495547016,0.3321607440072868
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,5,0.3428881797370982,0.3368888516960025
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,6,0.3215796219408203,0.31095368175015914
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,7,0.3154042900812585,0.3094810848306694
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,8,0.3193751429051321,0.32043286029439033
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,9,0.3265043157322992,0.30986233821776066
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,10,0.32312871099765517,0.311678961707073
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,11,0.31093279572449856,0.30424551631080693
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,12,0.30874675287717207,0.3021960290062957
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,13,0.3094228638531277,0.30201849085478827
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,14,0.3093866766010037,0.3003981769388374
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,15,0.3118559979813988,0.30376378387547853
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,16,0.3032630956275368,0.29736131660443504
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,17,0.3053893679743885,0.2992082523718571
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,18,0.30316303507581255,0.29600387700652137
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,19,0.3049626858330856,0.2995487444042796
26_traffic_SIDE_41002_0.001,traffic,SIDE,41002,0.001,20,0.30328682503688614,0.2956720885981316
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,0,0.8755940051729646,0.7228060281690062
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,1,0.3506795530439688,0.4129594597458148
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,2,0.31235696683186076,0.38408316247687335
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,3,0.2968641366925082,0.37390122540594567
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,4,0.29840947692195324,0.3763645812801249
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,5,0.29989882744908924,0.37553838973691656
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,6,0.28714066373187047,0.36566191839168694
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,7,0.2800855352813384,0.3599761657938522
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,8,0.2844952473136434,0.3642602028478853
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,9,0.2860814648041799,0.3648065855254235
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,10,0.28881416667006776,0.36605492245223664
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,11,0.2825391860119855,0.36163549828686214
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,12,0.278516589474214,0.35564274034583515
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,13,0.28012903904413455,0.35878414578725126
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,14,0.2781963435863173,0.3557733719762812
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,15,0.28203789868053186,0.35793875790204943
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,16,0.27855972899770326,0.35565487310157623
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,17,0.2794976502959372,0.3550241718700662
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,18,0.27942731843688556,0.3561907718495708
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,19,0.2772503410035916,0.35430747734767326
27_electricity_SIDE_41002_0.001,electricity,SIDE,41002,0.001,20,0.2790084335401684,0.35536537418068365
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,0,0.8585666340216902,0.7106401899096901
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,1,0.33717721550815594,0.4043979918884171
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,2,0.3115356075467966,0.3828450945431382
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,3,0.30565553442072296,0.37938767076338176
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,4,0.2944005064294166,0.3718292771226236
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,5,0.30335949242773325,0.3772203316240495
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,6,0.2909815477012796,0.36730958702145733
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,7,0.2904557049922887,0.36702034412268014
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,8,0.28436082756476955,0.36201324398242607
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,9,0.2842244481282049,0.36285460819501036
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,10,0.2849956359259486,0.3659806588532495
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,11,0.2798752169758524,0.35895757118004074
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,12,0.28081839523821656,0.35967405107448785
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,13,0.2793772880073607,0.3586934360322698
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,14,0.2803823199477294,0.35889375766342824
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,15,0.27910207588149916,0.3584324852534703
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,16,0.2781275385491351,0.35805717362957223
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,17,0.2774716910463343,0.35720179457138035
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,18,0.2767750604833757,0.3564127115377612
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,19,0.27728424551960396,0.3573048336069536
28_electricity_PRIOR_41000_0.0003,electricity,PRIOR,41000,0.0003,20,0.27805043444344796,0.3579974585111169
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,0,0.8755940051729646,0.7228060281690062
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,1,0.32917214327792393,0.3981950064470423
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,2,0.30485978807262404,0.37826659388632167
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,3,0.2950787239013945,0.3717178477547447
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,4,0.29470355778531365,0.37298921051522793
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,5,0.29173403495113265,0.36793952500698773
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,6,0.28138348744234454,0.3599356516209747
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,7,0.2771483749642678,0.35745635055073666
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,8,0.2792807260142115,0.358939607993446
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,9,0.27756972898194004,0.35708385031255724
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,10,0.2753914214684202,0.35668977684847425
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,11,0.27203551682351346,0.3526669519216987
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,12,0.27079440731392695,0.34980219994038375
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,13,0.2695921023745349,0.35064932997760967
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,14,0.27064430494001324,0.35033865166057987
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,15,0.2708317418406172,0.35143694864900565
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,16,0.26860001525001326,0.34874497619952266
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,17,0.2705143069328324,0.350813978675951
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,18,0.27060450521049706,0.3505293323266041
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,19,0.2688693683209134,0.3489842700842906
29_electricity_LH_41002_0.001,electricity,LH,41002,0.001,20,0.2689610390429498,0.34915429651812846
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,0,1.011339666580719,0.7216836613612421
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,1,0.4153460374196676,0.37967619111033574
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,2,0.3530103812349874,0.337319804409534
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,3,0.3376068015633933,0.3260657727259814
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,4,0.33036147523039255,0.31953710915030803
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,5,0.32570037430112075,0.3143883909888165
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,6,0.31479496056289547,0.29817014821591264
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,7,0.31027451104381587,0.29871415447557964
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,8,0.3125705986063284,0.298034057973693
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,9,0.3121624545982328,0.3000310632406294
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,10,0.30643946756185814,0.29437308761007
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,11,0.303578363404597,0.2896548532845372
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,12,0.3029816403030694,0.28952203459517634
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,13,0.3043732231150275,0.29442628867889975
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,14,0.2998731003960631,0.2900394980080664
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,15,0.2989164364927105,0.2887398606229535
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,16,0.3002638018853868,0.28816461896208695
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,17,0.2995096543818473,0.2864661958473858
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,18,0.29879644937727046,0.2855205391394179
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,19,0.29824478321160675,0.2857366580084816
30_traffic_LH_41001_0.0003,traffic,LH,41001,0.0003,20,0.2964187653507346,0.28522889530608575
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,0,0.8607080145556054,0.7126718935230952
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,1,0.31552006375341357,0.38519681436510966
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,2,0.3100728282824675,0.3857829954665353
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,3,0.3031241288135724,0.37979588500799843
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,4,0.2962565354883143,0.37413756132379683
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,5,0.2884561938039611,0.36670665432561966
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,6,0.27718652489813944,0.3560588120269754
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,7,0.27904614470885053,0.35975093475071374
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,8,0.2750653290690895,0.35624462686746206
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,9,0.27842596059093727,0.35690938738349026
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,10,0.2806967236760792,0.3598842547003447
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,11,0.27702725218728663,0.3564626766984674
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,12,0.2738985492630791,0.35362096318229663
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,13,0.27526746811045266,0.3556365261984138
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,14,0.2746679713703287,0.35547862808180086
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,15,0.2723658343821751,0.3535104289347326
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,16,0.27030747181185033,0.35073218973142617
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,17,0.27029975558209646,0.3512630832269489
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,18,0.2739678516009516,0.3544555325908976
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,19,0.27095419822715955,0.3516860481191206
31_electricity_LH_41001_0.001,electricity,LH,41001,0.001,20,0.2696256185010472,0.3491256900671341
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,0,1.0431277041739433,0.7412502230458996
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,1,0.46023156623443306,0.3976743675858886
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,2,0.38220197418755475,0.35412565774782157
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,3,0.35440943593069807,0.33129304337386634
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,4,0.341172711201378,0.3273024263095759
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,5,0.3341482118095753,0.32344332318214497
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,6,0.3246803520563528,0.3138057269939616
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,7,0.3210927250908837,0.31124280122999637
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,8,0.32150559252356614,0.3164745734365999
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,9,0.3224266204856645,0.3079534419152272
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,10,0.32002745386119513,0.30925182280455316
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,11,0.3140750802558323,0.3043521656651526
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,12,0.3137067304170029,0.30427474068902727
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,13,0.31095775998255726,0.301105337181375
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,14,0.31059838529375305,0.30095079477887565
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,15,0.3127735039776876,0.30227392431408895
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,16,0.3090961106197586,0.29927195627126446
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,17,0.3097327724819247,0.3008932385582974
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,18,0.3088167261327268,0.2988614351893937
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,19,0.3094576497994713,0.3012420534352478
32_traffic_PRIOR_41002_0.0003,traffic,PRIOR,41002,0.0003,20,0.30801471826677285,0.29842485669123436
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,0,0.8585666340216902,0.7106401899096901
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,1,0.3301276146468378,0.3972132731335251
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,2,0.3172598180699191,0.3898788912521942
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,3,0.30670788154099127,0.38257096450367717
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,4,0.298690152713484,0.37551379634601917
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,5,0.32511281950835236,0.39466002348202245
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,6,0.2882805621134309,0.36667880398018593
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,7,0.2870691432615789,0.3656906315657279
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,8,0.28547968242445193,0.36485722368569506
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,9,0.2855819635983019,0.3656702650988925
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,10,0.28428734651070564,0.36693064187911284
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,11,0.27967856568210964,0.3603205079484587
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,12,0.282167811808088,0.3628986576779322
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,13,0.2811557354343093,0.3618117078605043
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,14,0.27930763651934,0.358754034358605
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,15,0.2774877849622619,0.35821239180087633
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,16,0.27941563422732396,0.36043958816550004
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,17,0.277544651974954,0.3581349341116389
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,18,0.27831428548933995,0.3593538179036474
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,19,0.2792442354803155,0.3600932480171548
33_electricity_PRIOR_41000_0.001,electricity,PRIOR,41000,0.001,20,0.2787462739590675,0.35974961137670164
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,0,1.011339666580719,0.7216836613612421
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,1,0.44652993429299537,0.39404958383108946
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,2,0.38391584248612814,0.3531637610382941
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,3,0.35173207891905767,0.3354381417297091
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,4,0.3473159282382734,0.33264752186897834
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,5,0.3352054876304184,0.3273052142903593
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,6,0.32359606972538363,0.3101638524641074
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,7,0.32306754448961494,0.3151987587224566
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,8,0.3218235735281037,0.3097186608718131
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,9,0.32149842623305147,0.31358153229513597
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,10,0.3175155913398242,0.3088730668927938
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,11,0.3124676699264939,0.3013402026891737
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,12,0.31447552185841693,0.3037081034521387
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,13,0.31394070593251655,0.3063448007588914
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,14,0.31057923419030886,0.30351503252506173
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,15,0.307964685132339,0.3008331494410882
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,16,0.3097955441200779,0.30170129784675603
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,17,0.3095395561073284,0.2995695417701618
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,18,0.30955768405994083,0.29981937008381265
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,19,0.3082901843428841,0.29896450433561683
34_traffic_PRIOR_41001_0.0003,traffic,PRIOR,41001,0.0003,20,0.3068377327352873,0.2991753226616226
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,0,1.0431277041739433,0.7412502230458996
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,1,0.4028879777534798,0.3718300471370651
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,2,0.35583775123719985,0.33807440557712043
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,3,0.3499652445457992,0.3361910639062833
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,4,0.32989018130081305,0.3202362720647649
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,5,0.3283406914463025,0.3217844302515175
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,6,0.30975554232404573,0.3035349414214069
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,7,0.30543607468355033,0.3010882604793296
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,8,0.3098051675115615,0.3079254340197199
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,9,0.3064831310596574,0.29346726660727035
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,10,0.3009493193485384,0.2930623269773911
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,11,0.2958610647032349,0.29012650489540726
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,12,0.29356305332943144,0.2870222510666753
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,13,0.2918463846810698,0.2834936891574567
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,14,0.2910912642710863,0.28203152929111713
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,15,0.2923714786846401,0.2846426481332409
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,16,0.2863517871522151,0.2798534601769493
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,17,0.28766971418649945,0.2800471619711977
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,18,0.2874266900017989,0.27856756918985526
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,19,0.28621346776922857,0.28091326518531756
35_traffic_LH_41002_0.001,traffic,LH,41002,0.001,20,0.28601681586041783,0.27782858335459676
