target,seed,arm,variant,condition,metric,date,id,value
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-06,T0_TEST_1006,0.1884030312187419
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-06,T0_TEST_1006,0.17021725593129083
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-07,T0_TEST_1007,0.10337863565733219
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-07,T0_TEST_1007,0.10716619827838489
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-07,T0_TEST_1007,0.12582935428046357
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-07,T0_TEST_1007,0.14591479841044708
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-07,T0_TEST_1007,0.1263034503230985
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-07,T0_TEST_1007,0.12057224665665693
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-08,T0_TEST_1008,0.09405818031683487
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-08,T0_TEST_1008,0.08911523472101518
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-08,T0_TEST_1008,0.08712017121686097
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-08,T0_TEST_1008,0.15054478331501372
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-08,T0_TEST_1008,0.10892672975096329
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-08,T0_TEST_1008,0.10520959239243119
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-09,T0_TEST_1009,0.10104793209261195
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-09,T0_TEST_1009,0.15453285226451074
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-09,T0_TEST_1009,0.1635475145889255
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-09,T0_TEST_1009,0.16064498886198128
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-09,T0_TEST_1009,0.15957511857180584
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-09,T0_TEST_1009,0.14494332195200738
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-10,T0_TEST_1010,0.13234440512446122
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-10,T0_TEST_1010,0.18030239671624235
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-10,T0_TEST_1010,0.13649275916368755
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-10,T0_TEST_1010,0.19043693974482034
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-10,T0_TEST_1010,0.1690773652082501
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-10,T0_TEST_1010,0.15989412518730287
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-11,T0_TEST_1011,0.08359020362941438
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-11,T0_TEST_1011,0.08919737467543115
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-11,T0_TEST_1011,0.08825751646187358
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-11,T0_TEST_1011,0.08902109670440156
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-11,T0_TEST_1011,0.08882532928056876
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-11,T0_TEST_1011,0.08751654786778017
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-12,T0_TEST_1012,0.11668721936013801
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-12,T0_TEST_1012,0.13472599190988468
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-12,T0_TEST_1012,0.20163650751286344
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-12,T0_TEST_1012,0.12030472852972017
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-12,T0_TEST_1012,0.15222240931748943
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-12,T0_TEST_1012,0.14333861182815158
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-13,T0_TEST_1013,0.10668745295954025
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-13,T0_TEST_1013,0.10339105718106455
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-13,T0_TEST_1013,0.10455759253728066
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-13,T0_TEST_1013,0.11161588807442462
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-13,T0_TEST_1013,0.10652151259758995
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-13,T0_TEST_1013,0.10656299768807752
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-14,T0_TEST_1014,0.11912170679161428
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-14,T0_TEST_1014,0.12765196878750548
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-14,T0_TEST_1014,0.1417451609199017
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-14,T0_TEST_1014,0.15193151829371912
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-14,T0_TEST_1014,0.14044288266704208
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-14,T0_TEST_1014,0.13511258869818515
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-15,T0_TEST_1015,0.11805689243297403
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-15,T0_TEST_1015,0.13126390660669324
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-15,T0_TEST_1015,0.13879869017349408
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-15,T0_TEST_1015,0.22872111055281083
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-15,T0_TEST_1015,0.16626123577766605
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-15,T0_TEST_1015,0.15421014994149304
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-16,T0_TEST_1016,0.16730971994754482
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-16,T0_TEST_1016,0.17790392363972085
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-16,T0_TEST_1016,0.19039517747144694
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-16,T0_TEST_1016,0.17553878849745838
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-16,T0_TEST_1016,0.18127929653620875
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-16,T0_TEST_1016,0.17778690238904277
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-17,T0_TEST_1017,0.08860945945643993
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-17,T0_TEST_1017,0.10675214595951191
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-17,T0_TEST_1017,0.10093989493877999
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-17,T0_TEST_1017,0.10512154203698314
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-17,T0_TEST_1017,0.10427119431175835
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-17,T0_TEST_1017,0.10035576059792874
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-18,T0_TEST_1018,0.10146322899689467
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-18,T0_TEST_1018,0.1196016232306636
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-18,T0_TEST_1018,0.10211748261890634
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-18,T0_TEST_1018,0.1339894731955584
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-18,T0_TEST_1018,0.1185695263483761
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-18,T0_TEST_1018,0.11429295201050577
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-19,T0_TEST_1019,0.0835888373504729
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-19,T0_TEST_1019,0.18010167541855882
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-19,T0_TEST_1019,0.10041690666082155
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-19,T0_TEST_1019,0.2435231920412095
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-19,T0_TEST_1019,0.17468059137352995
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-19,T0_TEST_1019,0.1519076528677657
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-20,T0_TEST_1020,0.12039298092059418
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-20,T0_TEST_1020,0.10851227652888133
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-20,T0_TEST_1020,0.11738442230226925
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-20,T0_TEST_1020,0.11191067736740425
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-20,T0_TEST_1020,0.11260245873285162
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-20,T0_TEST_1020,0.11455008927978724
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-21,T0_TEST_1021,0.09390883205758413
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-21,T0_TEST_1021,0.083778860088766
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-21,T0_TEST_1021,0.14189852598443733
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-21,T0_TEST_1021,0.09978066380542776
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-21,T0_TEST_1021,0.10848601662621037
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-21,T0_TEST_1021,0.10484172048405381
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-22,T0_TEST_1022,0.07141889945851863
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-22,T0_TEST_1022,0.08013224668560974
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-22,T0_TEST_1022,0.07921698022958501
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-22,T0_TEST_1022,0.08160691047957405
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-22,T0_TEST_1022,0.08031871246492293
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-22,T0_TEST_1022,0.07809375921332186
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-23,T0_TEST_1023,0.13765983543914198
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-23,T0_TEST_1023,0.22512092469592881
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-23,T0_TEST_1023,0.15783817647897205
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-23,T0_TEST_1023,0.21975079190396063
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-23,T0_TEST_1023,0.20090329769295381
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-23,T0_TEST_1023,0.18509243212950086
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-24,T0_TEST_1024,0.07352225171899443
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-24,T0_TEST_1024,0.06190691445796404
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-24,T0_TEST_1024,0.0652244974398767
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-24,T0_TEST_1024,0.061727513402806626
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-24,T0_TEST_1024,0.06295297510021579
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-24,T0_TEST_1024,0.06559529425491045
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-10-25,T0_TEST_1025,0.09500145967809119
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-10-25,T0_TEST_1025,0.09512013794541055
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-10-25,T0_TEST_1025,0.07949200685245157
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-10-25,T0_TEST_1025,0.0837632925040786
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-10-25,T0_TEST_1025,0.08612514576731357
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-10-25,T0_TEST_1025,0.08834422424500797
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-10,T0_TEST_1110,0.0582282247103925
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-10,T0_TEST_1110,0.06286516401838557
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-10,T0_TEST_1110,0.07422254817738945
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-10,T0_TEST_1110,0.07664699131930328
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-10,T0_TEST_1110,0.07124490117169277
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-10,T0_TEST_1110,0.06799073205636769
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-11,T0_TEST_1111,0.16294926207213434
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-11,T0_TEST_1111,0.1365880640155409
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-11,T0_TEST_1111,0.10518451594075427
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-11,T0_TEST_1111,0.13967839671790314
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-11,T0_TEST_1111,0.12715032555806613
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-11,T0_TEST_1111,0.13610005968658317
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-12,T0_TEST_1112,0.10379782023693931
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-12,T0_TEST_1112,0.11566176416792139
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-12,T0_TEST_1112,0.12149487281148404
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-12,T0_TEST_1112,0.14848765114590137
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-12,T0_TEST_1112,0.12854809604176895
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-12,T0_TEST_1112,0.12236052709056153
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-13,T0_TEST_1113,0.1031521860967193
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-13,T0_TEST_1113,0.09009164059544465
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-13,T0_TEST_1113,0.07472562722131308
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-13,T0_TEST_1113,0.10065242134053907
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-13,T0_TEST_1113,0.0884898963857656
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-13,T0_TEST_1113,0.09215546881350403
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-14,T0_TEST_1114,0.060395311219221676
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-14,T0_TEST_1114,0.05464310104651298
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-14,T0_TEST_1114,0.05666873379546728
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-14,T0_TEST_1114,0.05558683311070831
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-14,T0_TEST_1114,0.055632889317562856
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-14,T0_TEST_1114,0.05682349479297756
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-15,T0_TEST_1115,0.04803848862817391
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-15,T0_TEST_1115,0.05107511923185009
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-15,T0_TEST_1115,0.05380604013405184
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-15,T0_TEST_1115,0.0475112129401782
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-15,T0_TEST_1115,0.050797457435360044
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-15,T0_TEST_1115,0.05010771523356351
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-16,T0_TEST_1116,0.057003393030745496
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-16,T0_TEST_1116,0.07079528067767983
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-16,T0_TEST_1116,0.0765101736340694
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-16,T0_TEST_1116,0.07796652021175843
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-16,T0_TEST_1116,0.07509065817450256
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-16,T0_TEST_1116,0.07056884188856329
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-17,T0_TEST_1117,0.20564639093581605
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-17,T0_TEST_1117,0.10195302404786537
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-17,T0_TEST_1117,0.1156626439627626
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-17,T0_TEST_1117,0.20372602466970505
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-17,T0_TEST_1117,0.14044723089344435
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-17,T0_TEST_1117,0.15674702090403728
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-18,T0_TEST_1118,0.1288980534620711
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-18,T0_TEST_1118,0.10142855758068199
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-18,T0_TEST_1118,0.2130843720218389
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-18,T0_TEST_1118,0.22807527090277668
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-18,T0_TEST_1118,0.18086273350176585
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-18,T0_TEST_1118,0.16787156349184218
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-19,T0_TEST_1119,0.07388347683281082
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-19,T0_TEST_1119,0.0564086553172716
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-19,T0_TEST_1119,0.06074926427030184
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-19,T0_TEST_1119,0.07907745098775798
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-19,T0_TEST_1119,0.06541179019177713
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-19,T0_TEST_1119,0.06752971185203556
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-20,T0_TEST_1120,0.08888665926122626
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-20,T0_TEST_1120,0.10535910923744
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-20,T0_TEST_1120,0.09217099360738623
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-20,T0_TEST_1120,0.11790233577234761
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-20,T0_TEST_1120,0.10514414620572461
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-20,T0_TEST_1120,0.10107977446960002
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-21,T0_TEST_1121,0.05673229018218134
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-21,T0_TEST_1121,0.06105205847031478
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-21,T0_TEST_1121,0.05722400166400874
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-21,T0_TEST_1121,0.08061198860527798
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-21,T0_TEST_1121,0.06629601624653382
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-21,T0_TEST_1121,0.0639050847304457
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-22,T0_TEST_1122,0.050425201876913184
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-22,T0_TEST_1122,0.054713815399453594
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-22,T0_TEST_1122,0.0536834494993485
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-22,T0_TEST_1122,0.05288383934684626
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-22,T0_TEST_1122,0.05376036808188278
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-22,T0_TEST_1122,0.05292657653064038
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-23,T0_TEST_1123,0.06258994951573368
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-23,T0_TEST_1123,0.06989588983340965
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-23,T0_TEST_1123,0.0620551219951655
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-23,T0_TEST_1123,0.06735403944588078
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-23,T0_TEST_1123,0.06643501709148532
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-23,T0_TEST_1123,0.06547375019754739
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-24,T0_TEST_1124,0.05871124188305633
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-24,T0_TEST_1124,0.06415506659082917
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-24,T0_TEST_1124,0.06930151018452112
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-24,T0_TEST_1124,0.05999997816651709
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-24,T0_TEST_1124,0.06448551831395578
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-24,T0_TEST_1124,0.06304194920623092
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-25,T0_TEST_1125,0.06308800900210618
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-25,T0_TEST_1125,0.075426577594553
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-25,T0_TEST_1125,0.07503475535598002
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-25,T0_TEST_1125,0.08279562434718302
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-25,T0_TEST_1125,0.07775231909923867
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-25,T0_TEST_1125,0.07408624157495555
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-26,T0_TEST_1126,0.06784125526147149
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-26,T0_TEST_1126,0.09184211073591553
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-26,T0_TEST_1126,0.08956255291017873
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-26,T0_TEST_1126,0.08538423486804281
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-26,T0_TEST_1126,0.08892963283804568
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-26,T0_TEST_1126,0.08365753844390214
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-27,T0_TEST_1127,0.048398939270949806
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-27,T0_TEST_1127,0.05610650551635108
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-27,T0_TEST_1127,0.053137461470830614
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-27,T0_TEST_1127,0.054558969522269504
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-27,T0_TEST_1127,0.05460097883648374
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-27,T0_TEST_1127,0.05305046894510025
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-28,T0_TEST_1128,0.08775708348411392
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-28,T0_TEST_1128,0.12499970409802395
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-28,T0_TEST_1128,0.18083949525744486
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-28,T0_TEST_1128,0.21404451413792616
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-28,T0_TEST_1128,0.173294571164465
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-28,T0_TEST_1128,0.1519101992443772
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-29,T0_TEST_1129,0.10152992889304768
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-29,T0_TEST_1129,0.10227667734601019
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-29,T0_TEST_1129,0.14940862589095075
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-29,T0_TEST_1129,0.14791207504446519
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-29,T0_TEST_1129,0.1331991260938087
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-29,T0_TEST_1129,0.12528182679361843
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-11-30,T0_TEST_1130,0.07873811466278806
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-11-30,T0_TEST_1130,0.09041905020598727
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-11-30,T0_TEST_1130,0.13831434036762427
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-11-30,T0_TEST_1130,0.10185606357874957
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-11-30,T0_TEST_1130,0.11019648471745369
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-11-30,T0_TEST_1130,0.1023318922037873
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-12-01,T0_TEST_1201,0.06148121874768683
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-12-01,T0_TEST_1201,0.06435337883313891
T0,61731,E1,CALIBRATED,S2,normalized_2pinball,2024-12-01,T0_TEST_1201,0.06633432643746373
T0,61731,E1,CALIBRATED,S3,normalized_2pinball,2024-12-01,T0_TEST_1201,0.067222510911692
T0,61731,E1,CALIBRATED,DELAYED,normalized_2pinball,2024-12-01,T0_TEST_1201,0.06597007206076488
T0,61731,E1,CALIBRATED,MEAN,normalized_2pinball,2024-12-01,T0_TEST_1201,0.06484785873249536
T0,61731,E1,CALIBRATED,S0,normalized_2pinball,2024-12-02,T0_TEST_1202,0.06569232653667824
T0,61731,E1,CALIBRATED,S1,normalized_2pinball,2024-12-02,T0_TEST_1202,0.07703359238909313
