panel,kind,condition,seed,new,baseline,new_nmae,baseline_nmae,gain_pct
electricity_transfer,standard,SHIFT8,81551,C3,M_RECENCY,0.3614015941602764,0.3628675487947933,0.4039916601486837
electricity_transfer,standard,SHIFT8,81551,C3,C2_SHRINK,0.3614015941602764,0.3648465851973454,0.9442300344419063
electricity_transfer,standard,SHIFT8,81551,C3,C0_BIAS,0.3614015941602764,0.3839975449771965,5.884399812572227
electricity_transfer,standard,SHIFT8,81551,C1,C0,0.38432461592642203,0.38432461592642203,0.0
electricity_transfer,standard,SHIFT8,81551,C3_W_RECENCY_G,C3,0.36128420410515677,0.3614015941602764,0.0324818863603471
electricity_transfer,standard,SHIFT8,81551,RECENCY_W_C3_G,M_RECENCY,0.36296886461345224,0.3628675487947933,-0.027920881598642033
electricity_transfer,standard,SHIFT8,81551,C3,RECENCY_W_C3_G,0.3614015941602764,0.36296886461345224,0.43179198161938936
electricity_transfer,standard,SHIFT8,81551,C3_W_RECENCY_G,M_RECENCY,0.36128420410515677,0.3628675487947933,0.4363423223970764
electricity_transfer,standard,SHIFT8,81552,C2,C0,0.38986288588909285,0.4151991933463958,6.102205366320446
electricity_transfer,standard,SHIFT8,81552,C3,C0,0.3676752283120135,0.4151991933463958,11.44606391244446
electricity_transfer,standard,SHIFT8,81552,C3,C2,0.3676752283120135,0.38986288588909285,5.691143830344303
electricity_transfer,standard,SHIFT8,81552,C3,M_MEAN,0.3676752283120135,0.3857224502247215,4.67881034723121
electricity_transfer,standard,SHIFT8,81552,C3,M_ROTATE16,0.3676752283120135,0.390445575756447,5.831887683787517
electricity_transfer,standard,SHIFT8,81552,C3,M_RECENCY,0.3676752283120135,0.36822157247842846,0.14837375299269207
electricity_transfer,standard,SHIFT8,81552,C3,C2_SHRINK,0.3676752283120135,0.38986288588909285,5.691143830344303
electricity_transfer,standard,SHIFT8,81552,C3,C0_BIAS,0.3676752283120135,0.4151261080829513,11.430473498779815
electricity_transfer,standard,SHIFT8,81552,C1,C0,0.4151991933463958,0.4151991933463958,0.0
electricity_transfer,standard,SHIFT8,81552,C3_W_RECENCY_G,C3,0.3676960401498193,0.3676752283120135,-0.0056603861786852505
electricity_transfer,standard,SHIFT8,81552,RECENCY_W_C3_G,M_RECENCY,0.36818730800826927,0.36822157247842846,0.009305394555936264
electricity_transfer,standard,SHIFT8,81552,C3,RECENCY_W_C3_G,0.3676752283120135,0.36818730800826927,0.13908130050052092
electricity_transfer,standard,SHIFT8,81552,C3_W_RECENCY_G,M_RECENCY,0.3676960401498193,0.36822157247842846,0.14272176534141368
electricity_transfer,standard,SHIFT8,81553,C2,C0,0.3477232976748457,0.35883984246214995,3.0979126261534873
electricity_transfer,standard,SHIFT8,81553,C3,C0,0.34690385008438773,0.35883984246214995,3.326272884266246
electricity_transfer,standard,SHIFT8,81553,C3,C2,0.34690385008438773,0.3477232976748457,0.23566082455144244
electricity_transfer,standard,SHIFT8,81553,C3,M_MEAN,0.34690385008438773,0.34778264311792684,0.2526845577055181
electricity_transfer,standard,SHIFT8,81553,C3,M_ROTATE16,0.34690385008438773,0.3478448107856293,0.2705116396925167
electricity_transfer,standard,SHIFT8,81553,C3,M_RECENCY,0.34690385008438773,0.34683608473092314,-0.01953814970467871
electricity_transfer,standard,SHIFT8,81553,C3,C2_SHRINK,0.34690385008438773,0.34645284604388094,-0.13017761165965425
electricity_transfer,standard,SHIFT8,81553,C3,C0_BIAS,0.34690385008438773,0.35862456986832936,3.268242270250732
electricity_transfer,standard,SHIFT8,81553,C1,C0,0.35883984246214995,0.35883984246214995,0.0
electricity_transfer,standard,SHIFT8,81553,C3_W_RECENCY_G,C3,0.34680980839702635,0.34690385008438773,0.027108862394720212
electricity_transfer,standard,SHIFT8,81553,RECENCY_W_C3_G,M_RECENCY,0.3469052650894746,0.34683608473092314,-0.019946124869085757
electricity_transfer,standard,SHIFT8,81553,C3,RECENCY_W_C3_G,0.34690385008438773,0.3469052650894746,0.00040789380538752695
electricity_transfer,standard,SHIFT8,81553,C3_W_RECENCY_G,M_RECENCY,0.34680980839702635,0.34683608473092314,0.007576009260157335
electricity_transfer,standard,SHIFT_POINT,81551,C2,C0,0.3357093807816125,0.34914445497055385,3.84799872879964
electricity_transfer,standard,SHIFT_POINT,81551,C3,C0,0.33601449991044324,0.34914445497055385,3.7606082162232712
electricity_transfer,standard,SHIFT_POINT,81551,C3,C2,0.33601449991044324,0.3357093807816125,-0.09088787692508316
electricity_transfer,standard,SHIFT_POINT,81551,C3,M_MEAN,0.33601449991044324,0.33533102473008636,-0.20382103949583286
electricity_transfer,standard,SHIFT_POINT,81551,C3,M_ROTATE16,0.33601449991044324,0.335689646977182,-0.09677180579934497
electricity_transfer,standard,SHIFT_POINT,81551,C3,M_RECENCY,0.33601449991044324,0.3369551446865881,0.27916023571024073
electricity_transfer,standard,SHIFT_POINT,81551,C3,C2_SHRINK,0.33601449991044324,0.3357093807816125,-0.09088787692508316
electricity_transfer,standard,SHIFT_POINT,81551,C3,C0_BIAS,0.33601449991044324,0.3487725845137914,3.657995258180524
electricity_transfer,standard,SHIFT_POINT,81551,C1,C0,0.34914445497055385,0.34914445497055385,0.0
electricity_transfer,standard,SHIFT_POINT,81551,C3_W_RECENCY_G,C3,0.3361157491855061,0.33601449991044324,-0.030132412467254177
electricity_transfer,standard,SHIFT_POINT,81551,RECENCY_W_C3_G,M_RECENCY,0.3370181401934538,0.3369551446865881,-0.01869551715087958
electricity_transfer,standard,SHIFT_POINT,81551,C3,RECENCY_W_C3_G,0.33601449991044324,0.3370181401934538,0.2978000775965439
electricity_transfer,standard,SHIFT_POINT,81551,C3_W_RECENCY_G,M_RECENCY,0.3361157491855061,0.3369551446865881,0.2491119409566478
electricity_transfer,standard,SHIFT_POINT,81552,C2,C0,0.3337344386146224,0.33648095069415146,0.8162459342388018
electricity_transfer,standard,SHIFT_POINT,81552,C3,C0,0.3341265415484771,0.33648095069415146,0.6997154343558742
electricity_transfer,standard,SHIFT_POINT,81552,C3,C2,0.3341265415484771,0.3337344386146224,-0.11748950317576057
electricity_transfer,standard,SHIFT_POINT,81552,C3,M_MEAN,0.3341265415484771,0.333303961838745,-0.24679565919172308
electricity_transfer,standard,SHIFT_POINT,81552,C3,M_ROTATE16,0.3341265415484771,0.3340486806771237,-0.023308240941277703
electricity_transfer,standard,SHIFT_POINT,81552,C3,M_RECENCY,0.3341265415484771,0.33337334757245773,-0.2259310714260554
electricity_transfer,standard,SHIFT_POINT,81552,C3,C2_SHRINK,0.3341265415484771,0.3337344386146224,-0.11748950317576057
electricity_transfer,standard,SHIFT_POINT,81552,C3,C0_BIAS,0.3341265415484771,0.33648564565952144,0.701100965665391
electricity_transfer,standard,SHIFT_POINT,81552,C1,C0,0.33648095069415146,0.33648095069415146,0.0
electricity_transfer,standard,SHIFT_POINT,81552,C3_W_RECENCY_G,C3,0.3328093119330086,0.3341265415484771,0.394230763399972
electricity_transfer,standard,SHIFT_POINT,81552,RECENCY_W_C3_G,M_RECENCY,0.33547580508341257,0.33337334757245773,-0.6306615469606092
electricity_transfer,standard,SHIFT_POINT,81552,C3,RECENCY_W_C3_G,0.3341265415484771,0.33547580508341257,0.4021939926785456
electricity_transfer,standard,SHIFT_POINT,81552,C3_W_RECENCY_G,M_RECENCY,0.3328093119330086,0.33337334757245773,0.16919038176155254
electricity_transfer,standard,SHIFT_POINT,81553,C2,C0,0.33579309777857874,0.3447320534219432,2.5930155187581017
electricity_transfer,standard,SHIFT_POINT,81553,C3,C0,0.3351244665890853,0.3447320534219432,2.786972298482049
electricity_transfer,standard,SHIFT_POINT,81553,C3,C2,0.3351244665890853,0.33579309777857874,0.19911999201792652
electricity_transfer,standard,SHIFT_POINT,81553,C3,M_MEAN,0.3351244665890853,0.33577969077263436,0.1951351441301874
electricity_transfer,standard,SHIFT_POINT,81553,C3,M_ROTATE16,0.3351244665890853,0.3358055317168791,0.20281533907786642
electricity_transfer,standard,SHIFT_POINT,81553,C3,M_RECENCY,0.3351244665890853,0.3358530981294639,0.2169494771484093
electricity_transfer,standard,SHIFT_POINT,81553,C3,C2_SHRINK,0.3351244665890853,0.3368783704129122,0.5206341451002405
electricity_transfer,standard,SHIFT_POINT,81553,C3,C0_BIAS,0.3351244665890853,0.34447010160031455,2.713046783396289
electricity_transfer,standard,SHIFT_POINT,81553,C1,C0,0.3447320534219432,0.3447320534219432,0.0
electricity_transfer,standard,SHIFT_POINT,81553,C3_W_RECENCY_G,C3,0.3353528629746387,0.3351244665890853,-0.06815270394251449
electricity_transfer,standard,SHIFT_POINT,81553,RECENCY_W_C3_G,M_RECENCY,0.33564464840798747,0.3358530981294639,0.062065743218508995
electricity_transfer,standard,SHIFT_POINT,81553,C3,RECENCY_W_C3_G,0.3351244665890853,0.33564464840798747,0.15497992337117905
electricity_transfer,standard,SHIFT_POINT,81553,C3_W_RECENCY_G,M_RECENCY,0.3353528629746387,0.3358530981294639,0.1489446301407682
ettm1,shape,PAIRED_SHIFT8_D32,81551,C2,C0,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,C3,C0,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,C3,C2,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,C3,M_MEAN,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,C3,M_ROTATE16,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,C3,M_RECENCY,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,C3_W_RECENCY_G,C3,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,RECENCY_W_C3_G,M_RECENCY,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,C3,RECENCY_W_C3_G,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81551,C3_W_RECENCY_G,M_RECENCY,0.5321689177080868,0.5321689177080868,0.0
ettm1,shape,PAIRED_SHIFT8_D32,81552,C2,C0,0.5359450971559677,0.5459552259605742,1.8335072783659645
ettm1,shape,PAIRED_SHIFT8_D32,81552,C3,C0,0.5527612954339932,0.5459552259605742,-1.2466350993241448
ettm1,shape,PAIRED_SHIFT8_D32,81552,C3,C2,0.5527612954339932,0.5359450971559677,-3.137671818860155
ettm1,shape,PAIRED_SHIFT8_D32,81552,C3,M_MEAN,0.5527612954339932,0.5358035040834074,-3.164927295426212
ettm1,shape,PAIRED_SHIFT8_D32,81552,C3,M_ROTATE16,0.5527612954339932,0.5354776105991065,-3.227713818986633
ettm1,shape,PAIRED_SHIFT8_D32,81552,C3,M_RECENCY,0.5527612954339932,0.5525589448262491,-0.03662063742497779
ettm1,shape,PAIRED_SHIFT8_D32,81552,C3_W_RECENCY_G,C3,0.5529724568175493,0.5527612954339932,-0.03820118834301223
ettm1,shape,PAIRED_SHIFT8_D32,81552,RECENCY_W_C3_G,M_RECENCY,0.5526302545397779,0.5525589448262491,-0.012905358640269426
ettm1,shape,PAIRED_SHIFT8_D32,81552,C3,RECENCY_W_C3_G,0.5527612954339932,0.5526302545397779,-0.023712218637839122
ettm1,shape,PAIRED_SHIFT8_D32,81552,C3_W_RECENCY_G,M_RECENCY,0.5529724568175493,0.5525589448262491,-0.07483581528666683
ettm1,shape,PAIRED_SHIFT8_D32,81553,C2,C0,0.5223794674846095,0.5385411829793684,3.001017564775177
ettm1,shape,PAIRED_SHIFT8_D32,81553,C3,C0,0.5410870169393764,0.5385411829793684,-0.47272781366947125
ettm1,shape,PAIRED_SHIFT8_D32,81553,C3,C2,0.5410870169393764,0.5223794674846095,-3.5812183707848444
ettm1,shape,PAIRED_SHIFT8_D32,81553,C3,M_MEAN,0.5410870169393764,0.5216495128032371,-3.7261616581766077
ettm1,shape,PAIRED_SHIFT8_D32,81553,C3,M_ROTATE16,0.5410870169393764,0.523012769663609,-3.455794642909482
ettm1,shape,PAIRED_SHIFT8_D32,81553,C3,M_RECENCY,0.5410870169393764,0.5416728054166394,0.10814433942505364
ettm1,shape,PAIRED_SHIFT8_D32,81553,C3_W_RECENCY_G,C3,0.541233145950643,0.5410870169393764,-0.027006563952158835
ettm1,shape,PAIRED_SHIFT8_D32,81553,RECENCY_W_C3_G,M_RECENCY,0.5415502086639611,0.5416728054166394,0.02263299014688691
ettm1,shape,PAIRED_SHIFT8_D32,81553,C3,RECENCY_W_C3_G,0.5410870169393764,0.5415502086639611,0.08553070743474445
ettm1,shape,PAIRED_SHIFT8_D32,81553,C3_W_RECENCY_G,M_RECENCY,0.541233145950643,0.5416728054166394,0.08116698154309043
ettm1,shape,PULSE8_D32,81551,C2,C0,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,C3,C0,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,C3,C2,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,C3,M_MEAN,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,C3,M_ROTATE16,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,C3,M_RECENCY,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,C3_W_RECENCY_G,C3,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,RECENCY_W_C3_G,M_RECENCY,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,C3,RECENCY_W_C3_G,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81551,C3_W_RECENCY_G,M_RECENCY,6.572331163861875,6.572331163861875,0.0
ettm1,shape,PULSE8_D32,81552,C2,C0,6.469788600545931,6.467736412184302,-0.031729622712561856
ettm1,shape,PULSE8_D32,81552,C3,C0,6.425086954972568,6.467736412184302,0.6594186048056727
ettm1,shape,PULSE8_D32,81552,C3,C2,6.425086954972568,6.469788600545931,0.6909289983538347
ettm1,shape,PULSE8_D32,81552,C3,M_MEAN,6.425086954972568,6.471603917094522,0.7187856784479862
ettm1,shape,PULSE8_D32,81552,C3,M_ROTATE16,6.425086954972568,6.476406075217941,0.7924012121745538
ettm1,shape,PULSE8_D32,81552,C3,M_RECENCY,6.425086954972568,6.426342335543637,0.019534915905827788
ettm1,shape,PULSE8_D32,81552,C3_W_RECENCY_G,C3,6.425812318107594,6.425086954972568,-0.011289545808623735
ettm1,shape,PULSE8_D32,81552,RECENCY_W_C3_G,M_RECENCY,6.4254992296551,6.426342335543637,0.013119529656469009
ettm1,shape,PULSE8_D32,81552,C3,RECENCY_W_C3_G,6.425086954972568,6.4254992296551,0.006416228028305326
ettm1,shape,PULSE8_D32,81552,C3_W_RECENCY_G,M_RECENCY,6.425812318107594,6.426342335543637,0.008247575500475168
ettm1,shape,PULSE8_D32,81553,C2,C0,6.534426072928786,6.51778977135706,-0.25524452544996024
ettm1,shape,PULSE8_D32,81553,C3,C0,6.460022348571411,6.51778977135706,0.8863038669874257
ettm1,shape,PULSE8_D32,81553,C3,C2,6.460022348571411,6.534426072928786,1.138642070886986
ettm1,shape,PULSE8_D32,81553,C3,M_MEAN,6.460022348571411,6.536528722061408,1.170443468438842
ettm1,shape,PULSE8_D32,81553,C3,M_ROTATE16,6.460022348571411,6.544671747615076,1.2934093917622569
ettm1,shape,PULSE8_D32,81553,C3,M_RECENCY,6.460022348571411,6.458451126697432,-0.024328153037878053
ettm1,shape,PULSE8_D32,81553,C3_W_RECENCY_G,C3,6.462097098069652,6.460022348571411,-0.03211675418892668
ettm1,shape,PULSE8_D32,81553,RECENCY_W_C3_G,M_RECENCY,6.456827531043101,6.458451126697432,0.025139087104342206
ettm1,shape,PULSE8_D32,81553,C3,RECENCY_W_C3_G,6.460022348571411,6.456827531043101,-0.04947967888178084
ettm1,shape,PULSE8_D32,81553,C3_W_RECENCY_G,M_RECENCY,6.462097098069652,6.458451126697432,-0.05645272063992124
ettm1,shape,RAMP8_D32,81551,C2,C0,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,C3,C0,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,C3,C2,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,C3,M_MEAN,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,C3,M_ROTATE16,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,C3,M_RECENCY,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,C3_W_RECENCY_G,C3,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,RECENCY_W_C3_G,M_RECENCY,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,C3,RECENCY_W_C3_G,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81551,C3_W_RECENCY_G,M_RECENCY,0.9893353330054808,0.9893353330054808,0.0
ettm1,shape,RAMP8_D32,81552,C2,C0,1.0474632633875933,1.0020228647536351,-4.5348664419080364
ettm1,shape,RAMP8_D32,81552,C3,C0,1.0108770143056052,1.0020228647536351,-0.8836274962794377
ettm1,shape,RAMP8_D32,81552,C3,C2,1.0108770143056052,1.0474632633875933,3.492843172720428
ettm1,shape,RAMP8_D32,81552,C3,M_MEAN,1.0108770143056052,1.046926575527661,3.443370534737511
ettm1,shape,RAMP8_D32,81552,C3,M_ROTATE16,1.0108770143056052,1.0490770939212213,3.6413033738857625
ettm1,shape,RAMP8_D32,81552,C3,M_RECENCY,1.0108770143056052,1.0091425334619195,-0.1718766959247553
ettm1,shape,RAMP8_D32,81552,C3_W_RECENCY_G,C3,1.0110702556291076,1.0108770143056052,-0.01911620511374501
ettm1,shape,RAMP8_D32,81552,RECENCY_W_C3_G,M_RECENCY,1.0086461747464923,1.0091425334619195,0.04918618519867968
ettm1,shape,RAMP8_D32,81552,C3,RECENCY_W_C3_G,1.0108770143056052,1.0086461747464923,-0.22117166702917412
ettm1,shape,RAMP8_D32,81552,C3_W_RECENCY_G,M_RECENCY,1.0110702556291076,1.0091425334619195,-0.1910257573402241
ettm1,shape,RAMP8_D32,81553,C2,C0,0.9880729700726892,0.9862542718242938,-0.18440460035029638
ettm1,shape,RAMP8_D32,81553,C3,C0,0.9823334302388419,0.9862542718242938,0.39754875567732384
ettm1,shape,RAMP8_D32,81553,C3,C2,0.9823334302388419,0.9880729700726892,0.5808821825603716
ettm1,shape,RAMP8_D32,81553,C3,M_MEAN,0.9823334302388419,0.9861812064587113,0.39016929086354013
ettm1,shape,RAMP8_D32,81553,C3,M_ROTATE16,0.9823334302388419,0.9846886356428656,0.23918275470763417
ettm1,shape,RAMP8_D32,81553,C3,M_RECENCY,0.9823334302388419,0.9790595159696912,-0.33439379483566345
ettm1,shape,RAMP8_D32,81553,C3_W_RECENCY_G,C3,0.9820869655416176,0.9823334302388419,0.025089718993320798
ettm1,shape,RAMP8_D32,81553,RECENCY_W_C3_G,M_RECENCY,0.9792696297792569,0.9790595159696912,-0.021460780079096686
ettm1,shape,RAMP8_D32,81553,C3,RECENCY_W_C3_G,0.9823334302388419,0.9792696297792569,-0.3128658712999721
ettm1,shape,RAMP8_D32,81553,C3_W_RECENCY_G,M_RECENCY,0.9820869655416176,0.9790595159696912,-0.3092201773788883
ettm1,shape,STEP12_D17,81551,C2,C0,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,C3,C0,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,C3,C2,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,C3,M_MEAN,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,C3,M_ROTATE16,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,C3,M_RECENCY,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,C3_W_RECENCY_G,C3,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,RECENCY_W_C3_G,M_RECENCY,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,C3,RECENCY_W_C3_G,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81551,C3_W_RECENCY_G,M_RECENCY,0.7638054275610129,0.7638054275610129,0.0
ettm1,shape,STEP12_D17,81552,C2,C0,0.8346577281135416,0.8415371166060617,0.8174789152812223
ettm1,shape,STEP12_D17,81552,C3,C0,0.867295594099176,0.8415371166060617,-3.06088430145528
ettm1,shape,STEP12_D17,81552,C3,C2,0.867295594099176,0.8346577281135416,-3.910329334564633
ettm1,shape,STEP12_D17,81552,C3,M_MEAN,0.867295594099176,0.8318011655159682,-4.267177067633776
ettm1,shape,STEP12_D17,81552,C3,M_ROTATE16,0.867295594099176,0.8328578793623089,-4.134884905361624
ettm1,shape,STEP12_D17,81552,C3,M_RECENCY,0.867295594099176,0.8625977868554615,-0.5446115577040889
ettm1,shape,STEP12_D17,81552,C3_W_RECENCY_G,C3,0.8647486687521027,0.867295594099176,0.2936628946811126
ettm1,shape,STEP12_D17,81552,RECENCY_W_C3_G,M_RECENCY,0.8642722606121821,0.8625977868554615,-0.19411987628958904
ettm1,shape,STEP12_D17,81552,C3,RECENCY_W_C3_G,0.867295594099176,0.8642722606121821,-0.3498126255784717
ettm1,shape,STEP12_D17,81552,C3_W_RECENCY_G,M_RECENCY,0.8647486687521027,0.8625977868554615,-0.24934934095786065
ettm1,shape,STEP12_D17,81553,C2,C0,0.8033566692650581,0.8424827135000397,4.644136147605327
ettm1,shape,STEP12_D17,81553,C3,C0,0.8561364999796426,0.8424827135000397,-1.6206607282040375
ettm1,shape,STEP12_D17,81553,C3,C2,0.8561364999796426,0.8033566692650581,-6.569912559868274
ettm1,shape,STEP12_D17,81553,C3,M_MEAN,0.8561364999796426,0.7988167435809571,-7.1755827427616214
ettm1,shape,STEP12_D17,81553,C3,M_ROTATE16,0.8561364999796426,0.8020670601696557,-6.74126173421834
ettm1,shape,STEP12_D17,81553,C3,M_RECENCY,0.8561364999796426,0.8601636138336212,0.4681799821815713
ettm1,shape,STEP12_D17,81553,C3_W_RECENCY_G,C3,0.8576107853922855,0.8561364999796426,-0.17220214448023796
ettm1,shape,STEP12_D17,81553,RECENCY_W_C3_G,M_RECENCY,0.8567957684204079,0.8601636138336212,0.3915354426820339
ettm1,shape,STEP12_D17,81553,C3,RECENCY_W_C3_G,0.8561364999796426,0.8567957684204079,0.07694580961584707
ettm1,shape,STEP12_D17,81553,C3_W_RECENCY_G,M_RECENCY,0.8576107853922855,0.8601636138336212,0.2967840536706845
ettm1,shape,STEP12_D63,81551,C2,C0,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,C3,C0,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,C3,C2,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,C3,M_MEAN,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,C3,M_ROTATE16,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,C3,M_RECENCY,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,C3_W_RECENCY_G,C3,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,RECENCY_W_C3_G,M_RECENCY,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,C3,RECENCY_W_C3_G,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81551,C3_W_RECENCY_G,M_RECENCY,0.7292794219781763,0.7292794219781763,0.0
ettm1,shape,STEP12_D63,81552,C2,C0,0.6560441226074397,0.694654461330971,5.558207838981288
ettm1,shape,STEP12_D63,81552,C3,C0,0.6625754309211694,0.694654461330971,4.617983788420144
ettm1,shape,STEP12_D63,81552,C3,C2,0.6625754309211694,0.6560441226074397,-0.9955593059459256
ettm1,shape,STEP12_D63,81552,C3,M_MEAN,0.6625754309211694,0.6588386691022399,-0.5671740282065407
ettm1,shape,STEP12_D63,81552,C3,M_ROTATE16,0.6625754309211694,0.6626989953809256,0.018645638610803594
ettm1,shape,STEP12_D63,81552,C3,M_RECENCY,0.6625754309211694,0.6625152569731502,-0.009082650910441359
ettm1,shape,STEP12_D63,81552,C3_W_RECENCY_G,C3,0.6625482258110508,0.6625754309211694,0.004105964219169866
ettm1,shape,STEP12_D63,81552,RECENCY_W_C3_G,M_RECENCY,0.6627104333690346,0.6625152569731502,-0.029459909614182322
ettm1,shape,STEP12_D63,81552,C3,RECENCY_W_C3_G,0.6625754309211694,0.6627104333690346,0.020371257349727223
ettm1,shape,STEP12_D63,81552,C3_W_RECENCY_G,M_RECENCY,0.6625482258110508,0.6625152569731502,-0.004976313760862716
ettm1,shape,STEP12_D63,81553,C2,C0,0.6379976399028395,0.7162585010319619,10.926343075351518
ettm1,shape,STEP12_D63,81553,C3,C0,0.6421762805606712,0.7162585010319619,10.342944672147746
ettm1,shape,STEP12_D63,81553,C3,C2,0.6421762805606712,0.6379976399028395,-0.6549617735996716
ettm1,shape,STEP12_D63,81553,C3,M_MEAN,0.6421762805606712,0.6432290710278558,0.1636727123514814
ettm1,shape,STEP12_D63,81553,C3,M_ROTATE16,0.6421762805606712,0.6555079609807333,2.0337938230553188
ettm1,shape,STEP12_D63,81553,C3,M_RECENCY,0.6421762805606712,0.6380619929027047,-0.6448100190468375
ettm1,shape,STEP12_D63,81553,C3_W_RECENCY_G,C3,0.6430159958642628,0.6421762805606712,-0.13076087189929364
ettm1,shape,STEP12_D63,81553,RECENCY_W_C3_G,M_RECENCY,0.6378012909502048,0.6380619929027047,0.04085840488852188
ettm1,shape,STEP12_D63,81553,C3,RECENCY_W_C3_G,0.6421762805606712,0.6378012909502048,-0.6859486916291013
ettm1,shape,STEP12_D63,81553,C3_W_RECENCY_G,M_RECENCY,0.6430159958642628,0.6380619929027047,-0.7764140501491212
ettm1,shape,STEP6_D17,81551,C2,C0,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,C3,C0,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,C3,C2,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,C3,M_MEAN,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,C3,M_ROTATE16,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,C3,M_RECENCY,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,C3_W_RECENCY_G,C3,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,RECENCY_W_C3_G,M_RECENCY,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,C3,RECENCY_W_C3_G,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81551,C3_W_RECENCY_G,M_RECENCY,0.6197384702648081,0.6197384702648081,0.0
ettm1,shape,STEP6_D17,81552,C2,C0,0.6345983366424969,0.6272455627657982,-1.1722321070358976
ettm1,shape,STEP6_D17,81552,C3,C0,0.6341777593653728,0.6272455627657982,-1.105180651897708
ettm1,shape,STEP6_D17,81552,C3,C2,0.6341777593653728,0.6345983366424969,0.06627456342688243
