panel,kind,arm,seed,condition,nmae,mae,pinball,crossing,nrmse
ettm1,shape,C3,81553,STEP12_D63,0.6421762805606712,3.0055420186868322,0.5048607665385009,0.0,0.8611315972153507
ettm1,shape,C3,81553,STEP6_D17,0.6235597969922504,2.998998442917407,0.5051928595734158,0.0,0.872114325002821
ettm1,shape,C3,81553,STEP6_D63,0.5444298589015066,2.5177209975437864,0.4293921712247777,0.0,0.7472818066826924
ettm1,shape,C3,81553,STEP8_D31,0.5363953093107376,2.474861712942125,0.4310337726874804,0.0,0.7420573465009748
ettm1,shape,C3,81553,STEP8_D33,0.5531894778042794,2.554653992335083,0.4422371820323021,0.0,0.7598039538977907
ettm1,shape,C3_W_RECENCY_G,81551,PAIRED_SHIFT8_D32,0.5321689177080868,2.4657940369979854,0.42790504937690516,0.0,0.7383617065700007
ettm1,shape,C3_W_RECENCY_G,81551,PULSE8_D32,6.572331163861875,29.95305968599496,6.277322554855254,0.0,6.9831321750576265
ettm1,shape,C3_W_RECENCY_G,81551,RAMP8_D32,0.9893353330054808,4.652528019905036,0.7751435693868653,0.0,1.3328755080339039
ettm1,shape,C3_W_RECENCY_G,81551,STEP12_D17,0.7638054275610129,3.6293547995385,0.6085615038049381,0.0,1.042889223260056
ettm1,shape,C3_W_RECENCY_G,81551,STEP12_D63,0.7292794219781763,3.4147987558356245,0.5700462401575337,0.0,0.976939907489561
ettm1,shape,C3_W_RECENCY_G,81551,STEP6_D17,0.6197384702648081,2.985854361174383,0.49829811831971543,0.0,0.8627043107839427
ettm1,shape,C3_W_RECENCY_G,81551,STEP6_D63,0.5819535743338907,2.681899822972884,0.4566563063197204,0.0,0.7941703771880146
ettm1,shape,C3_W_RECENCY_G,81551,STEP8_D31,0.5341098169992387,2.4698712180995854,0.4284571670072022,0.0,0.7385024903899233
ettm1,shape,C3_W_RECENCY_G,81551,STEP8_D33,0.5421562932719504,2.505417799810884,0.4336734325518254,0.0,0.7464499673902024
ettm1,shape,C3_W_RECENCY_G,81552,PAIRED_SHIFT8_D32,0.5529724568175493,2.5583323516907295,0.4468425277494169,0.0,0.7724662936608607
ettm1,shape,C3_W_RECENCY_G,81552,PULSE8_D32,6.425812318107594,29.26161314615001,6.1582290174797105,0.0,6.833610506923174
ettm1,shape,C3_W_RECENCY_G,81552,RAMP8_D32,1.0110702556291076,4.742864950010488,0.7987279899326889,0.0,1.3689141711456763
ettm1,shape,C3_W_RECENCY_G,81552,STEP12_D17,0.8647486687521027,4.085534451395513,0.6916002142707401,0.0,1.1482583879350803
ettm1,shape,C3_W_RECENCY_G,81552,STEP12_D63,0.6625482258110508,3.1325919949411682,0.516712130954416,0.0,0.8799097555216693
ettm1,shape,C3_W_RECENCY_G,81552,STEP6_D17,0.6338433013062623,3.049343496145151,0.5231272543072492,0.0,0.8873968412369491
ettm1,shape,C3_W_RECENCY_G,81552,STEP6_D63,0.5564404306974351,2.58166826412474,0.43972203631347795,0.0,0.7652681192332099
ettm1,shape,C3_W_RECENCY_G,81552,STEP8_D31,0.541051730845222,2.4933966270297607,0.43591663100596584,0.0,0.7539434373620573
ettm1,shape,C3_W_RECENCY_G,81552,STEP8_D33,0.557334767256484,2.5662311336151653,0.44683717397320216,7.62939453125e-06,0.7681953914205178
ettm1,shape,C3_W_RECENCY_G,81553,PAIRED_SHIFT8_D32,0.541233145950643,2.503851844699601,0.4352478089466477,0.0,0.7493790942836881
ettm1,shape,C3_W_RECENCY_G,81553,PULSE8_D32,6.462097098069652,29.446961519135584,6.181598146942508,0.0,6.865462639543809
ettm1,shape,C3_W_RECENCY_G,81553,RAMP8_D32,0.9820869655416176,4.594843853102645,0.774819267742177,0.0,1.3214738203426257
ettm1,shape,C3_W_RECENCY_G,81553,STEP12_D17,0.8576107853922855,4.064508840265351,0.6744901365086741,0.0,1.1301528195771198
ettm1,shape,C3_W_RECENCY_G,81553,STEP12_D63,0.6430159958642628,3.0106366616051434,0.505418047578164,0.0,0.8614347018652311
ettm1,shape,C3_W_RECENCY_G,81553,STEP6_D17,0.6240324789174673,3.001720648639432,0.5055470732667868,0.0,0.8724584042806423
ettm1,shape,C3_W_RECENCY_G,81553,STEP6_D63,0.5447477341372956,2.5196838759793736,0.42969912435380697,0.0,0.7475158658698773
ettm1,shape,C3_W_RECENCY_G,81553,STEP8_D31,0.5367977169567479,2.477394491202429,0.43117233746020817,0.0,0.7421213255042395
ettm1,shape,C3_W_RECENCY_G,81553,STEP8_D33,0.5539168338512176,2.5589175092603074,0.44264424507014755,0.0,0.7603804969800201
ettm1,shape,M_MEAN,81551,PAIRED_SHIFT8_D32,0.5321689177080868,2.4657940369979854,0.42790504937690516,0.0,0.7383617065700007
ettm1,shape,M_MEAN,81551,PULSE8_D32,6.572331163861875,29.95305968599496,6.277322554855254,0.0,6.9831321750576265
ettm1,shape,M_MEAN,81551,RAMP8_D32,0.9893353330054808,4.652528019905036,0.7751435693868653,0.0,1.3328755080339039
ettm1,shape,M_MEAN,81551,STEP12_D17,0.7638054275610129,3.6293547995385,0.6085615038049381,0.0,1.042889223260056
ettm1,shape,M_MEAN,81551,STEP12_D63,0.7292794219781763,3.4147987558356245,0.5700462401575337,0.0,0.976939907489561
ettm1,shape,M_MEAN,81551,STEP6_D17,0.6197384702648081,2.985854361174383,0.49829811831971543,0.0,0.8627043107839427
ettm1,shape,M_MEAN,81551,STEP6_D63,0.5819535743338907,2.681899822972884,0.4566563063197204,0.0,0.7941703771880146
ettm1,shape,M_MEAN,81551,STEP8_D31,0.5341098169992387,2.4698712180995854,0.4284571670072022,0.0,0.7385024903899233
ettm1,shape,M_MEAN,81551,STEP8_D33,0.5421562932719504,2.505417799810884,0.4336734325518254,0.0,0.7464499673902024
ettm1,shape,M_MEAN,81552,PAIRED_SHIFT8_D32,0.5358035040834074,2.472386989995077,0.43502821389275254,0.0,0.7522638197350588
ettm1,shape,M_MEAN,81552,PULSE8_D32,6.471603917094522,29.4821349778058,6.201757781214003,0.0,6.881258364351296
ettm1,shape,M_MEAN,81552,RAMP8_D32,1.046926575527661,4.937974693327498,0.8203492795977697,0.0,1.4007900396490192
ettm1,shape,M_MEAN,81552,STEP12_D17,0.8318011655159682,3.9344158059799073,0.6659233339874135,0.0,1.1183795124547906
ettm1,shape,M_MEAN,81552,STEP12_D63,0.6588386691022399,3.1262238545526957,0.514727063088722,0.0,0.8767892801648836
ettm1,shape,M_MEAN,81552,STEP6_D17,0.6345536145300735,3.0475866213845912,0.5384443492773989,0.0,0.8855787281662416
ettm1,shape,M_MEAN,81552,STEP6_D63,0.555741286000562,2.5814113194275032,0.43964229753924805,0.0,0.766733103704728
ettm1,shape,M_MEAN,81552,STEP8_D31,0.5265124793410946,2.4208498762364163,0.4262062714278531,0.0,0.7376169239977718
ettm1,shape,M_MEAN,81552,STEP8_D33,0.5354040723366936,2.4582045198080342,0.4314602119595235,7.62939453125e-06,0.7450463309051166
ettm1,shape,M_MEAN,81553,PAIRED_SHIFT8_D32,0.5216495128032371,2.403517195059727,0.42098581198337676,0.0,0.7234610314284242
ettm1,shape,M_MEAN,81553,PULSE8_D32,6.536528722061408,29.807823070853374,6.2574496066431164,0.0,6.939556531692949
ettm1,shape,M_MEAN,81553,RAMP8_D32,0.9861812064587113,4.638256209532981,0.771786177446887,0.0,1.3161932475457454
ettm1,shape,M_MEAN,81553,STEP12_D17,0.7988167435809571,3.777296696800103,0.63637153089208,0.0,1.0731598915537592
ettm1,shape,M_MEAN,81553,STEP12_D63,0.6432290710278558,3.01771672246798,0.505304416432188,0.0,0.8615936162722801
ettm1,shape,M_MEAN,81553,STEP6_D17,0.6167817340777088,2.9593704105369083,0.49770876042784323,0.0,0.8567950756579676
ettm1,shape,M_MEAN,81553,STEP6_D63,0.5494933603568869,2.541164532468698,0.4334793673025888,0.0,0.7536423010258736
ettm1,shape,M_MEAN,81553,STEP8_D31,0.5215114481158887,2.400112302603444,0.42014307787062616,0.0,0.7225939225942611
ettm1,shape,M_MEAN,81553,STEP8_D33,0.5285454962837063,2.429880934300165,0.4246605589559602,0.0,0.7317146875394395
ettm1,shape,M_RECENCY,81551,PAIRED_SHIFT8_D32,0.5321689177080868,2.4657940369979854,0.42790504937690516,0.0,0.7383617065700007
ettm1,shape,M_RECENCY,81551,PULSE8_D32,6.572331163861875,29.95305968599496,6.277322554855254,0.0,6.9831321750576265
ettm1,shape,M_RECENCY,81551,RAMP8_D32,0.9893353330054808,4.652528019905036,0.7751435693868653,0.0,1.3328755080339039
ettm1,shape,M_RECENCY,81551,STEP12_D17,0.7638054275610129,3.6293547995385,0.6085615038049381,0.0,1.042889223260056
ettm1,shape,M_RECENCY,81551,STEP12_D63,0.7292794219781763,3.4147987558356245,0.5700462401575337,0.0,0.976939907489561
ettm1,shape,M_RECENCY,81551,STEP6_D17,0.6197384702648081,2.985854361174383,0.49829811831971543,0.0,0.8627043107839427
ettm1,shape,M_RECENCY,81551,STEP6_D63,0.5819535743338907,2.681899822972884,0.4566563063197204,0.0,0.7941703771880146
ettm1,shape,M_RECENCY,81551,STEP8_D31,0.5341098169992387,2.4698712180995854,0.4284571670072022,0.0,0.7385024903899233
ettm1,shape,M_RECENCY,81551,STEP8_D33,0.5421562932719504,2.505417799810884,0.4336734325518254,0.0,0.7464499673902024
ettm1,shape,M_RECENCY,81552,PAIRED_SHIFT8_D32,0.5525589448262491,2.5557748543186274,0.446513511929476,0.0,0.7719055927161637
ettm1,shape,M_RECENCY,81552,PULSE8_D32,6.426342335543637,29.26324236002165,6.158549038295663,0.0,6.833927093820639
ettm1,shape,M_RECENCY,81552,RAMP8_D32,1.0091425334619195,4.736100272503964,0.7979095618101174,0.0,1.3668749782805871
ettm1,shape,M_RECENCY,81552,STEP12_D17,0.8625977868554615,4.0780538986152335,0.6898563192457913,0.0,1.1462727407548958
ettm1,shape,M_RECENCY,81552,STEP12_D63,0.6625152569731502,3.1337068242117208,0.5167588129386469,0.0,0.8801497117614151
ettm1,shape,M_RECENCY,81552,STEP6_D17,0.6331845868949022,3.04674404183589,0.5230619408443862,0.0,0.8867590595662778
ettm1,shape,M_RECENCY,81552,STEP6_D63,0.5559489623800845,2.5793768421906362,0.43948748136594173,0.0,0.7655624786849393
ettm1,shape,M_RECENCY,81552,STEP8_D31,0.5406903295021508,2.491284206078043,0.4357583721127684,0.0,0.7537100828429373
ettm1,shape,M_RECENCY,81552,STEP8_D33,0.5574178264792597,2.5662327787191934,0.44688516839073306,7.62939453125e-06,0.7680820358323002
ettm1,shape,M_RECENCY,81553,PAIRED_SHIFT8_D32,0.5416728054166394,2.5048030253349993,0.4354707504531784,0.0,0.7497927027300191
ettm1,shape,M_RECENCY,81553,PULSE8_D32,6.458451126697432,29.430868093937534,6.1779381031360305,0.0,6.861270482640748
ettm1,shape,M_RECENCY,81553,RAMP8_D32,0.9790595159696912,4.5796920768852365,0.772635392491049,0.0,1.317332530010883
ettm1,shape,M_RECENCY,81553,STEP12_D17,0.8601636138336212,4.074952391157116,0.6763111487447492,0.0,1.132874968196904
ettm1,shape,M_RECENCY,81553,STEP12_D63,0.6380619929027047,2.9862999538723076,0.50180039694156,0.0,0.8568053819024738
ettm1,shape,M_RECENCY,81553,STEP6_D17,0.6235415370760828,2.9997710513895983,0.5048411110479335,0.0,0.8714117197125741
ettm1,shape,M_RECENCY,81553,STEP6_D63,0.5433371069242665,2.5125730460649414,0.4285237415839031,0.0,0.7467011608847776
ettm1,shape,M_RECENCY,81553,STEP8_D31,0.5367079611823998,2.47593373554205,0.43095311762159033,0.0,0.7418517148029797
ettm1,shape,M_RECENCY,81553,STEP8_D33,0.5551933815456327,2.5636752436503802,0.44340504112312734,0.0,0.7616812049316095
ettm1,shape,M_ROTATE16,81551,PAIRED_SHIFT8_D32,0.5321689177080868,2.4657940369979854,0.42790504937690516,0.0,0.7383617065700007
ettm1,shape,M_ROTATE16,81551,PULSE8_D32,6.572331163861875,29.95305968599496,6.277322554855254,0.0,6.9831321750576265
ettm1,shape,M_ROTATE16,81551,RAMP8_D32,0.9893353330054808,4.652528019905036,0.7751435693868653,0.0,1.3328755080339039
ettm1,shape,M_ROTATE16,81551,STEP12_D17,0.7638054275610129,3.6293547995385,0.6085615038049381,0.0,1.042889223260056
ettm1,shape,M_ROTATE16,81551,STEP12_D63,0.7292794219781763,3.4147987558356245,0.5700462401575337,0.0,0.976939907489561
ettm1,shape,M_ROTATE16,81551,STEP6_D17,0.6197384702648081,2.985854361174383,0.49829811831971543,0.0,0.8627043107839427
ettm1,shape,M_ROTATE16,81551,STEP6_D63,0.5819535743338907,2.681899822972884,0.4566563063197204,0.0,0.7941703771880146
ettm1,shape,M_ROTATE16,81551,STEP8_D31,0.5341098169992387,2.4698712180995854,0.4284571670072022,0.0,0.7385024903899233
ettm1,shape,M_ROTATE16,81551,STEP8_D33,0.5421562932719504,2.505417799810884,0.4336734325518254,0.0,0.7464499673902024
ettm1,shape,M_ROTATE16,81552,PAIRED_SHIFT8_D32,0.5354776105991065,2.47323999283072,0.43498564037173754,0.0,0.7522579383487509
ettm1,shape,M_ROTATE16,81552,PULSE8_D32,6.476406075217941,29.5031724887358,6.206277666407712,0.0,6.886651225525984
ettm1,shape,M_ROTATE16,81552,RAMP8_D32,1.0490770939212213,4.945762108633897,0.8223754212407335,0.0,1.4041556797674026
ettm1,shape,M_ROTATE16,81552,STEP12_D17,0.8328578793623089,3.941180333303508,0.6668899033211415,0.0,1.120154653370379
ettm1,shape,M_ROTATE16,81552,STEP12_D63,0.6626989953809256,3.145210694496931,0.5177718570950797,0.0,0.8810555571850797
ettm1,shape,M_ROTATE16,81552,STEP6_D17,0.6353497025640134,3.051665010574047,0.5421109043326655,0.0,0.8862201940352701
ettm1,shape,M_ROTATE16,81552,STEP6_D63,0.5562078365512052,2.5833772518884035,0.4398870689459706,0.0,0.7668053752417374
ettm1,shape,M_ROTATE16,81552,STEP8_D31,0.5264243620019629,2.422450783824932,0.4262705745109004,0.0,0.7378059746946293
ettm1,shape,M_ROTATE16,81552,STEP8_D33,0.533937485695127,2.4529424499020442,0.4305233486140547,7.62939453125e-06,0.7437123972384719
ettm1,shape,M_ROTATE16,81553,PAIRED_SHIFT8_D32,0.523012769663609,2.4137024895335766,0.4217771576594315,0.0,0.7250473743781131
ettm1,shape,M_ROTATE16,81553,PULSE8_D32,6.544671747615076,29.84143983310787,6.266231639137099,0.0,6.948351024098649
ettm1,shape,M_ROTATE16,81553,RAMP8_D32,0.9846886356428656,4.63118076251303,0.7706901117205237,0.0,1.3150002169044046
ettm1,shape,M_ROTATE16,81553,STEP12_D17,0.8020670601696557,3.7952163534953742,0.6383838262165329,0.0,1.0763312525836441
ettm1,shape,M_ROTATE16,81553,STEP12_D63,0.6555079609807333,3.0752323844131007,0.5145937094987589,0.0,0.8745479683348386
ettm1,shape,M_ROTATE16,81553,STEP6_D17,0.6172931136681189,2.9620900274906052,0.49781702817492735,0.0,0.8565603066133516
ettm1,shape,M_ROTATE16,81553,STEP6_D63,0.552233798893673,2.5542539064833254,0.4356056646498209,0.0,0.7563400631190642
ettm1,shape,M_ROTATE16,81553,STEP8_D31,0.5226895010575027,2.4087851481742124,0.4208493918575671,0.0,0.7239583170020731
ettm1,shape,M_ROTATE16,81553,STEP8_D33,0.5282884333788269,2.432213026191488,0.42442686619401093,0.0,0.731724667569806
ettm1,shape,RECENCY_W_C3_G,81551,PAIRED_SHIFT8_D32,0.5321689177080868,2.4657940369979854,0.42790504937690516,0.0,0.7383617065700007
ettm1,shape,RECENCY_W_C3_G,81551,PULSE8_D32,6.572331163861875,29.95305968599496,6.277322554855254,0.0,6.9831321750576265
ettm1,shape,RECENCY_W_C3_G,81551,RAMP8_D32,0.9893353330054808,4.652528019905036,0.7751435693868653,0.0,1.3328755080339039
ettm1,shape,RECENCY_W_C3_G,81551,STEP12_D17,0.7638054275610129,3.6293547995385,0.6085615038049381,0.0,1.042889223260056
ettm1,shape,RECENCY_W_C3_G,81551,STEP12_D63,0.7292794219781763,3.4147987558356245,0.5700462401575337,0.0,0.976939907489561
ettm1,shape,RECENCY_W_C3_G,81551,STEP6_D17,0.6197384702648081,2.985854361174383,0.49829811831971543,0.0,0.8627043107839427
ettm1,shape,RECENCY_W_C3_G,81551,STEP6_D63,0.5819535743338907,2.681899822972884,0.4566563063197204,0.0,0.7941703771880146
ettm1,shape,RECENCY_W_C3_G,81551,STEP8_D31,0.5341098169992387,2.4698712180995854,0.4284571670072022,0.0,0.7385024903899233
ettm1,shape,RECENCY_W_C3_G,81551,STEP8_D33,0.5421562932719504,2.505417799810884,0.4336734325518254,0.0,0.7464499673902024
ettm1,shape,RECENCY_W_C3_G,81552,PAIRED_SHIFT8_D32,0.5526302545397779,2.5560787034919006,0.4467019026786199,0.0,0.7722584741210653
ettm1,shape,RECENCY_W_C3_G,81552,PULSE8_D32,6.4254992296551,29.25817084566006,6.157471290667783,0.0,6.833476908505489
ettm1,shape,RECENCY_W_C3_G,81552,RAMP8_D32,1.0086461747464923,4.733023205040167,0.7977623099808075,0.0,1.366289708544731
ettm1,shape,RECENCY_W_C3_G,81552,STEP12_D17,0.8642722606121821,4.088366751152429,0.6914866819369668,0.0,1.1504413164050282
ettm1,shape,RECENCY_W_C3_G,81552,STEP12_D63,0.6627104333690346,3.134785168617355,0.5167600122894239,3.814697265625e-06,0.8800955650743576
ettm1,shape,RECENCY_W_C3_G,81552,STEP6_D17,0.6338232618204783,3.0505907666741305,0.5219810198720357,0.0,0.8877522528119403
ettm1,shape,RECENCY_W_C3_G,81552,STEP6_D63,0.5558087950885426,2.5784947282291744,0.43936516379391066,0.0,0.7653315937687736
ettm1,shape,RECENCY_W_C3_G,81552,STEP8_D31,0.5406837562340646,2.4911432746243634,0.4358272570941788,0.0,0.7537565777186322
ettm1,shape,RECENCY_W_C3_G,81552,STEP8_D33,0.557320225174358,2.5655520500392544,0.44690514406089366,7.62939453125e-06,0.7679821686587878
ettm1,shape,RECENCY_W_C3_G,81553,PAIRED_SHIFT8_D32,0.5415502086639611,2.5039106997195177,0.4355902762106046,0.0,0.7501336466718934
ettm1,shape,RECENCY_W_C3_G,81553,PULSE8_D32,6.456827531043101,29.42133455787007,6.17619025350969,0.0,6.859948344042684
ettm1,shape,RECENCY_W_C3_G,81553,RAMP8_D32,0.9792696297792569,4.580789286405409,0.7733392899575334,0.0,1.3192015434455362
ettm1,shape,RECENCY_W_C3_G,81553,STEP12_D17,0.8567957684204079,4.05580811495148,0.6738283199302149,0.0,1.1296100203099255
ettm1,shape,RECENCY_W_C3_G,81553,STEP12_D63,0.6378012909502048,2.984683705040307,0.5016034948065875,0.0,0.8567889370067193
ettm1,shape,RECENCY_W_C3_G,81553,STEP6_D17,0.6225723552322912,2.9941213291100786,0.5040703213649592,0.0,0.8700822424549486
ettm1,shape,RECENCY_W_C3_G,81553,STEP6_D63,0.5430765176602771,2.510951581781999,0.4283220714104311,0.0,0.7463882361540445
ettm1,shape,RECENCY_W_C3_G,81553,STEP8_D31,0.5361966993893903,2.4727430771368764,0.4307094278659138,0.0,0.741415603990456
ettm1,shape,RECENCY_W_C3_G,81553,STEP8_D33,0.55450150942753,2.559539126426378,0.4430422012210065,0.0,0.7608806320953706
ettm1,standard,C0,81551,BURST16,0.46103509445451263,2.0713632995736475,0.375011796827212,3.62396240234375e-05,0.8752227096972912
ettm1,standard,C0,81551,BURST4,0.4159144730679214,1.8797505940689518,0.33451251001099885,5.7220458984375e-06,0.6606279274940362
ettm1,standard,C0,81551,BURST8,0.4179032113755649,1.870017490637082,0.33643955613402066,1.9073486328125e-05,0.6584909932227926
ettm1,standard,C0,81551,POINT16,0.4088139481757736,1.8462545976974525,0.3279180319042359,7.62939453125e-06,0.640532471624602
ettm1,standard,C0,81551,POINT4,0.40481165125341856,1.8264236674066012,0.32585186495595336,0.0,0.6392635154506114
ettm1,standard,C0,81551,POINT8,0.405483040798364,1.8300744818739219,0.32583150721748594,0.0,0.6374650034966758
ettm1,standard,C0,81551,REFERENCE,0.4045515146391231,1.821995278451567,0.32585152090590325,0.0,0.640204990960579
ettm1,standard,C0,81551,SHIFT4,0.5459466813770019,2.542138972479682,0.43737191237959966,0.0,0.7672480731997536
ettm1,standard,C0,81551,SHIFT8,0.5388866589281354,2.4781563243294484,0.4349827141716674,0.0,0.7601684320900455
ettm1,standard,C0,81551,SHIFT_POINT,0.582183295868751,2.720418012550975,0.46807391115727104,0.0,0.8315958818296774
ettm1,standard,C0,81552,BURST16,0.47326244754708446,2.132505740787451,0.38529305758857835,0.00029754638671875,0.8847107445297092
ettm1,standard,C0,81552,BURST4,0.42263440571448513,1.904519480304458,0.34020883770680016,6.103515625e-05,0.6714828586488403
ettm1,standard,C0,81552,BURST8,0.42648778167443446,1.9051576138314203,0.3433597180326746,6.866455078125e-05,0.6681763070880122
ettm1,standard,C0,81552,POINT16,0.41711609573919745,1.8827813871665597,0.3349806297506169,4.38690185546875e-05,0.6528999266287664
ettm1,standard,C0,81552,POINT4,0.41042733376131835,1.8509400256879687,0.3307596413111059,3.4332275390625e-05,0.6455178265524582
ettm1,standard,C0,81552,POINT8,0.41448299833752245,1.871607371917115,0.33333635147796814,2.6702880859375e-05,0.6562349357189681
ettm1,standard,C0,81552,REFERENCE,0.41012115197724214,1.8451784091994767,0.33075949068405497,3.0517578125e-05,0.647041498283758
ettm1,standard,C0,81552,SHIFT4,0.5568625036863599,2.59973486012106,0.44761702420701555,3.814697265625e-06,0.7842139644518423
ettm1,standard,C0,81552,SHIFT8,0.5518498844387241,2.538430872949749,0.44565071391996136,0.0,0.7785363095350184
ettm1,standard,C0,81552,SHIFT_POINT,0.5974310433023925,2.8098890896427746,0.48071970425422267,0.0,0.8566291846587737
ettm1,standard,C0,81553,BURST16,0.4613319392931651,2.072975646991722,0.37430282848919627,5.53131103515625e-05,0.8673804010799171
ettm1,standard,C0,81553,BURST4,0.415671954093452,1.8772683088164968,0.33426046781783764,7.62939453125e-06,0.6590219022282151
ettm1,standard,C0,81553,BURST8,0.41832038610159317,1.871427656993717,0.33687875987626636,2.86102294921875e-05,0.6576958239976958
ettm1,standard,C0,81553,POINT16,0.40922145583686365,1.8488984244254567,0.32788284720349486,3.814697265625e-06,0.6394324699300398
ettm1,standard,C0,81553,POINT4,0.405673720760554,1.8307464277107481,0.3263129597813859,0.0,0.6380103862014873
ettm1,standard,C0,81553,POINT8,0.4062889219372494,1.8339325296835867,0.32597920643338235,0.0,0.6365351774664655
ettm1,standard,C0,81553,REFERENCE,0.4049585987134873,1.824901041893142,0.32593839128845953,0.0,0.6383315742355437
ettm1,standard,C0,81553,SHIFT4,0.5445913258921281,2.532999797864214,0.4379718998658814,0.0,0.7679517556009704
ettm1,standard,C0,81553,SHIFT8,0.5429897463586472,2.4914340866032663,0.4398435619259368,0.0,0.7653688240776666
ettm1,standard,C0,81553,SHIFT_POINT,0.5815284417611576,2.71403204433814,0.46814485431614433,0.0,0.8301593713329218
ettm1,standard,C0_BIAS,81551,BURST16,0.4610955291871092,2.071409180708656,0.37501344161547306,3.62396240234375e-05,0.8753544460811915
ettm1,standard,C0_BIAS,81551,BURST4,0.41598897761291576,1.8801825305489501,0.33454314580859357,5.7220458984375e-06,0.6607870694319102
ettm1,standard,C0_BIAS,81551,BURST8,0.41789623028388495,1.8699672808392904,0.336391390165102,1.9073486328125e-05,0.6586319703121343
ettm1,standard,C0_BIAS,81551,POINT16,0.40871879466211747,1.845763739175311,0.3278239098491356,7.62939453125e-06,0.6406070042790291
ettm1,standard,C0_BIAS,81551,POINT4,0.4049190238903745,1.8270109020711232,0.3259129055370999,0.0,0.6394798496480494
ettm1,standard,C0_BIAS,81551,POINT8,0.4055364195690673,1.830429400108173,0.3258504830028511,0.0,0.6376477605554732
ettm1,standard,C0_BIAS,81551,REFERENCE,0.40471055786826976,1.8228111286935302,0.32595492107898677,0.0,0.6404674411015148
ettm1,standard,C0_BIAS,81551,SHIFT4,0.5459659501413459,2.5420749305400303,0.4373837422524693,0.0,0.7672657338358005
ettm1,standard,C0_BIAS,81551,SHIFT8,0.5385130544663312,2.476626935887313,0.43473840507646727,0.0,0.7597171035896274
ettm1,standard,C0_BIAS,81551,SHIFT_POINT,0.5822388342423279,2.720523677770579,0.4680984928278412,0.0,0.8316390498618916
ettm1,standard,C0_BIAS,81552,BURST16,0.4732510945826391,2.1322232048924974,0.3852440055516978,0.00029754638671875,0.8847565158528197
ettm1,standard,C0_BIAS,81552,BURST4,0.4225570657676352,1.9040974666983743,0.3401272693479783,6.103515625e-05,0.6714986905230453
ettm1,standard,C0_BIAS,81552,BURST8,0.4263735942981661,1.9044928200410283,0.34323446582040695,6.866455078125e-05,0.6681914978679049
ettm1,standard,C0_BIAS,81552,POINT16,0.4169385290976609,1.881883849347176,0.33481589078465057,4.38690185546875e-05,0.6528352600769342
ettm1,standard,C0_BIAS,81552,POINT4,0.4103552872429659,1.8506004916357384,0.33069466195398994,3.4332275390625e-05,0.6455647850553659
ettm1,standard,C0_BIAS,81552,POINT8,0.41439122688080665,1.871177867410644,0.3332432006558892,2.6702880859375e-05,0.6562575742717934
ettm1,standard,C0_BIAS,81552,REFERENCE,0.41009023982443543,1.845025632050735,0.33072320032118974,3.0517578125e-05,0.647120818756205
ettm1,standard,C0_BIAS,81552,SHIFT4,0.5570710140559787,2.600644676234576,0.4477436547686413,3.814697265625e-06,0.7843709044365907
ettm1,standard,C0_BIAS,81552,SHIFT8,0.5519169692660971,2.5387867787425824,0.4456838511357082,0.0,0.7785379411634283
ettm1,standard,C0_BIAS,81552,SHIFT_POINT,0.5976056567315894,2.8106514262886932,0.48082993131985363,0.0,0.8567684644743124
ettm1,standard,C0_BIAS,81553,BURST16,0.4613427356423493,2.073120934951646,0.3743231355663125,5.53131103515625e-05,0.8673410591868957
ettm1,standard,C0_BIAS,81553,BURST4,0.4156473960507527,1.8771440370955759,0.3342479692687136,7.62939453125e-06,0.6589505200499233
ettm1,standard,C0_BIAS,81553,BURST8,0.4183329723493965,1.871515233944649,0.3368998812909017,2.86102294921875e-05,0.6576328957386537
ettm1,standard,C0_BIAS,81553,POINT16,0.4092762354222419,1.8491819393580187,0.32792650971316945,3.814697265625e-06,0.6394077492916261
ettm1,standard,C0_BIAS,81553,POINT4,0.4056374674543112,1.8305628731590655,0.32628797703179335,0.0,0.6379199418110137
ettm1,standard,C0_BIAS,81553,POINT8,0.4062710171212237,1.8338193388459345,0.3259722268461201,0.0,0.6364599797706181
ettm1,standard,C0_BIAS,81553,REFERENCE,0.4049035707887799,1.824638552050871,0.3258982700868991,0.0,0.6382222102426055
ettm1,standard,C0_BIAS,81553,SHIFT4,0.5445288161635821,2.5328255855206754,0.4379294431540558,0.0,0.7678883114861834
ettm1,standard,C0_BIAS,81553,SHIFT8,0.5430441063250724,2.491646951478629,0.4398844522929568,0.0,0.7654697624294398
ettm1,standard,C0_BIAS,81553,SHIFT_POINT,0.5814484595916152,2.7137801973650846,0.46809615892586437,0.0,0.8300866521149202
ettm1,standard,C1,81551,BURST16,0.46103509445451263,2.0713632995736475,0.375011796827212,3.62396240234375e-05,0.8752227096972912
ettm1,standard,C1,81551,BURST4,0.4159144730679214,1.8797505940689518,0.33451251001099885,5.7220458984375e-06,0.6606279274940362
ettm1,standard,C1,81551,BURST8,0.4179032113755649,1.870017490637082,0.33643955613402066,1.9073486328125e-05,0.6584909932227926
ettm1,standard,C1,81551,POINT16,0.4088139481757736,1.8462545976974525,0.3279180319042359,7.62939453125e-06,0.640532471624602
ettm1,standard,C1,81551,POINT4,0.40481165125341856,1.8264236674066012,0.32585186495595336,0.0,0.6392635154506114
ettm1,standard,C1,81551,POINT8,0.405483040798364,1.8300744818739219,0.32583150721748594,0.0,0.6374650034966758
