source,seed,state,patch,adapter_rms,native_rms,discarded_feature_rms
electricity,81502,BURST16,7,0.002664581872522831,0.21386553347110748,0.15019609034061432
electricity,81502,BURST16,8,0.0025771725922822952,0.2118043154478073,0.14510853588581085
electricity,81502,BURST16,9,0.0024475150275975466,0.20743510127067566,0.12251124531030655
electricity,81502,BURST16,10,0.00241031008772552,0.2103891670703888,0.11193988472223282
electricity,81502,BURST16,11,0.002105146646499634,0.21059763431549072,0.0915539413690567
electricity,81502,BURST16,12,0.002512870356440544,0.20649491250514984,0.1072176992893219
electricity,81502,BURST16,13,0.002245805924758315,0.21127468347549438,0.1118258610367775
electricity,81502,BURST16,14,0.002577389357611537,0.21391040086746216,0.1370292603969574
electricity,81502,BURST16,15,0.0023110443726181984,0.20839384198188782,0.1209472119808197
electricity,81502,BURST16,16,0.002195994835346937,0.2134215384721756,0.1273750513792038
electricity,81502,BURST16,17,0.0025006651412695646,0.21268470585346222,0.1318734586238861
electricity,81502,BURST16,18,0.0024239416234195232,0.21020032465457916,0.11076211929321289
electricity,81502,BURST16,19,0.00246118800714612,0.21305887401103973,0.14421269297599792
electricity,81502,BURST16,20,0.0021740638185292482,0.2160317599773407,0.13315430283546448
electricity,81502,BURST16,21,0.0026690317317843437,0.21095514297485352,0.1253018081188202
electricity,81502,BURST16,22,0.002499511232599616,0.21181464195251465,0.13380879163742065
electricity,81502,BURST16,23,0.0024231562856584787,0.2078096568584442,0.1226300448179245
electricity,81502,BURST16,24,0.002868600655347109,0.21470770239830017,0.16193616390228271
electricity,81502,BURST16,25,0.002584664383903146,0.21169087290763855,0.1482565999031067
electricity,81502,BURST16,26,0.0023503266274929047,0.20989495515823364,0.11523210257291794
electricity,81502,BURST16,27,0.0024760011583566666,0.21288008987903595,0.13356371223926544
electricity,81502,BURST16,28,0.0027708946727216244,0.21606582403182983,0.16556794941425323
electricity,81502,BURST16,29,0.0024517406709492207,0.20991066098213196,0.13275107741355896
electricity,81502,BURST16,30,0.002187438076362014,0.20816287398338318,0.1152096688747406
electricity,81502,BURST16,31,0.002662722021341324,0.20813670754432678,0.146304190158844
electricity,81502,BURST4,0,0.002295107115060091,0.2070736587047577,0.0752483606338501
electricity,81502,BURST4,1,0.0024213087745010853,0.21341554820537567,0.06958666443824768
electricity,81502,BURST4,2,0.0024320888333022594,0.21503207087516785,0.06215133145451546
electricity,81502,BURST4,3,0.002160248113796115,0.20746442675590515,0.055468834936618805
electricity,81502,BURST4,4,0.002001293934881687,0.20320194959640503,0.04498007148504257
electricity,81502,BURST4,5,0.002107517793774605,0.211269348859787,0.05470140278339386
electricity,81502,BURST4,6,0.002234038896858692,0.21081724762916565,0.06780119240283966
electricity,81502,BURST4,7,0.002121088095009327,0.20876844227313995,0.052856430411338806
electricity,81502,BURST4,8,0.0021855165250599384,0.20766223967075348,0.05581718683242798
electricity,81502,BURST4,9,0.0021899244748055935,0.20925408601760864,0.05454269424080849
electricity,81502,BURST4,10,0.0020788847468793392,0.2111721634864807,0.05136425048112869
electricity,81502,BURST4,11,0.0020668329671025276,0.20970597863197327,0.04589453339576721
electricity,81502,BURST4,12,0.002187750767916441,0.2086065411567688,0.04838421568274498
electricity,81502,BURST4,13,0.0020001432858407497,0.2073676586151123,0.04787629097700119
electricity,81502,BURST4,14,0.0022495174780488014,0.21631291508674622,0.0535743311047554
electricity,81502,BURST4,15,0.00200033001601696,0.20547200739383698,0.051886796951293945
electricity,81502,BURST4,16,0.002026713453233242,0.21092058718204498,0.05001789331436157
electricity,81502,BURST4,17,0.0022498611360788345,0.21531535685062408,0.05821351706981659
electricity,81502,BURST4,18,0.0022159649524837732,0.2112676054239273,0.04560888931155205
electricity,81502,BURST4,19,0.002024915302172303,0.20680148899555206,0.05140257254242897
electricity,81502,BURST4,20,0.001997658284381032,0.204900324344635,0.05374828353524208
electricity,81502,BURST4,21,0.0022637220099568367,0.20792031288146973,0.05782904475927353
electricity,81502,BURST4,22,0.002220600377768278,0.21203899383544922,0.06694188714027405
electricity,81502,BURST4,23,0.002315320074558258,0.2132885754108429,0.06381003558635712
electricity,81502,BURST4,24,0.0024443105794489384,0.20897476375102997,0.07473346590995789
electricity,81502,BURST4,25,0.002366687636822462,0.2139105647802353,0.07177267968654633
electricity,81502,BURST4,26,0.0020876263733953238,0.21429556608200073,0.054025404155254364
electricity,81502,BURST4,27,0.0021406072191894054,0.21078374981880188,0.05820588767528534
electricity,81502,BURST4,28,0.0023161626886576414,0.2080412060022354,0.07412595301866531
electricity,81502,BURST4,29,0.0022763730958104134,0.20836512744426727,0.07758219540119171
electricity,81502,BURST4,30,0.0022121062502264977,0.21231962740421295,0.08169421553611755
electricity,81502,BURST4,31,0.002407799707725644,0.21159864962100983,0.09858821332454681
electricity,81502,BURST8,0,0.0024022962898015976,0.21465590596199036,0.11373916268348694
electricity,81502,BURST8,1,0.002440859330818057,0.21390369534492493,0.10525473952293396
electricity,81502,BURST8,2,0.002415332943201065,0.2147929072380066,0.09432274103164673
electricity,81502,BURST8,3,0.002225456526502967,0.21062695980072021,0.0912695974111557
electricity,81502,BURST8,4,0.0021506380289793015,0.2131858915090561,0.09439848363399506
electricity,81502,BURST8,5,0.002094051567837596,0.20750592648983002,0.07298505306243896
electricity,81502,BURST8,6,0.0022500124759972095,0.21230748295783997,0.10009945929050446
electricity,81502,BURST8,7,0.0021843588910996914,0.21547415852546692,0.09414221346378326
electricity,81502,BURST8,8,0.0022193240001797676,0.21071314811706543,0.08190330862998962
electricity,81502,BURST8,9,0.002260409062728286,0.21242184937000275,0.08341311663389206
electricity,81502,BURST8,10,0.002110268920660019,0.21039345860481262,0.07499933987855911
electricity,81502,BURST8,11,0.0021686446852982044,0.21070435643196106,0.07952268421649933
electricity,81502,BURST8,12,0.0022025220096111298,0.2163599282503128,0.0901859700679779
electricity,81502,BURST8,13,0.002097944263368845,0.21354329586029053,0.08440691232681274
electricity,81502,BURST8,14,0.0021704589016735554,0.20685690641403198,0.07097320258617401
electricity,81502,BURST8,15,0.0021069729700684547,0.21409153938293457,0.08622767776250839
electricity,81502,BURST8,16,0.0020770563278347254,0.214524507522583,0.0887538269162178
electricity,81502,BURST8,17,0.002243922557681799,0.21049955487251282,0.0877799242734909
electricity,81502,BURST8,18,0.0023200877476483583,0.20943930745124817,0.08057133853435516
electricity,81502,BURST8,19,0.002075913827866316,0.2133326679468155,0.08440372347831726
electricity,81502,BURST8,20,0.001956008840352297,0.2085893750190735,0.07315395772457123
electricity,81502,BURST8,21,0.002269953489303589,0.21105220913887024,0.08199124038219452
electricity,81502,BURST8,22,0.002294575795531273,0.21311397850513458,0.09894825518131256
electricity,81502,BURST8,23,0.0023911218158900738,0.21303626894950867,0.10086305439472198
electricity,81502,BURST8,24,0.0024764856789261103,0.21196123957633972,0.10688437521457672
electricity,81502,BURST8,25,0.0023372124414891005,0.21177059412002563,0.09905260056257248
electricity,81502,BURST8,26,0.0022298134863376617,0.21512562036514282,0.1003318503499031
electricity,81502,BURST8,27,0.00215418403968215,0.21444454789161682,0.09393313527107239
electricity,81502,BURST8,28,0.0023894389159977436,0.21397888660430908,0.10925346612930298
electricity,81502,BURST8,29,0.002281022258102894,0.21141670644283295,0.11342436075210571
electricity,81502,BURST8,30,0.0022473428398370743,0.21085897088050842,0.1125340610742569
electricity,81502,BURST8,31,0.0024551183450967073,0.2088693529367447,0.11653578281402588
electricity,81502,POINT16,0,0.002363660139963031,0.209175705909729,0.11787604540586472
electricity,81502,POINT16,1,0.002423161407932639,0.21075521409511566,0.11529751867055893
electricity,81502,POINT16,2,0.0024654169101268053,0.21032527089118958,0.10517466068267822
electricity,81502,POINT16,3,0.0022097663022577763,0.2087419331073761,0.09589186310768127
electricity,81502,POINT16,4,0.002084813080728054,0.2077147662639618,0.09727023541927338
electricity,81502,POINT16,5,0.002169843064621091,0.209276020526886,0.10661652684211731
electricity,81502,POINT16,6,0.00232360465452075,0.21107357740402222,0.11316188424825668
electricity,81502,POINT16,7,0.0021662891376763582,0.20866572856903076,0.08657993376255035
electricity,81502,POINT16,8,0.0022492846474051476,0.21070432662963867,0.10361909866333008
electricity,81502,POINT16,9,0.0022894893772900105,0.20914271473884583,0.09943673759698868
electricity,81502,POINT16,10,0.0021264932584017515,0.21113954484462738,0.10704167187213898
electricity,81502,POINT16,11,0.002111195819452405,0.2098199427127838,0.08668484538793564
electricity,81502,POINT16,12,0.002191598294302821,0.20665603876113892,0.0794416069984436
electricity,81502,POINT16,13,0.0020673866383731365,0.20916470885276794,0.0968397855758667
electricity,81502,POINT16,14,0.0021961932070553303,0.20692627131938934,0.08512908220291138
electricity,81502,POINT16,15,0.0020470572635531425,0.20901969075202942,0.10245215892791748
electricity,81502,POINT16,16,0.0020746574737131596,0.20959162712097168,0.10543452203273773
electricity,81502,POINT16,17,0.002259183209389448,0.20962916314601898,0.10686127841472626
electricity,81502,POINT16,18,0.0022489912807941437,0.21349205076694489,0.09651534259319305
electricity,81502,POINT16,19,0.002082916907966137,0.2060965746641159,0.08738762885332108
electricity,81502,POINT16,20,0.002037354279309511,0.20980733633041382,0.10816043615341187
electricity,81502,POINT16,21,0.0023182674776762724,0.20884943008422852,0.09152983129024506
electricity,81502,POINT16,22,0.0022563806269317865,0.21068476140499115,0.11728131771087646
electricity,81502,POINT16,23,0.0023265627678483725,0.20711445808410645,0.10647495836019516
electricity,81502,POINT16,24,0.0024711834266781807,0.20951303839683533,0.11225748062133789
electricity,81502,POINT16,25,0.0024327365681529045,0.21141241490840912,0.12807798385620117
electricity,81502,POINT16,26,0.002130115870386362,0.20877394080162048,0.1015038937330246
electricity,81502,POINT16,27,0.002186453901231289,0.20936237275600433,0.1011941060423851
electricity,81502,POINT16,28,0.0023707447107881308,0.20782490074634552,0.11539795994758606
electricity,81502,POINT16,29,0.002323441207408905,0.20909948647022247,0.11856135725975037
electricity,81502,POINT16,30,0.0022319024428725243,0.2084432989358902,0.12389928847551346
electricity,81502,POINT16,31,0.00247570825740695,0.2122221142053604,0.1422097533941269
electricity,81502,POINT4,0,0.0023357379250228405,0.21004259586334229,0.08093251287937164
electricity,81502,POINT4,1,0.002432632725685835,0.2079310417175293,0.07577499747276306
electricity,81502,POINT4,2,0.002453906461596489,0.2092292606830597,0.06833816319704056
electricity,81502,POINT4,3,0.002215208485722542,0.20793263614177704,0.05552434176206589
electricity,81502,POINT4,4,0.0020650308579206467,0.20966999232769012,0.04759044945240021
electricity,81502,POINT4,5,0.0021535679697990417,0.2063204050064087,0.05688104405999184
electricity,81502,POINT4,6,0.0022774762474000454,0.2092089056968689,0.07017605006694794
electricity,81502,POINT4,7,0.002156641101464629,0.2083260715007782,0.05263448506593704
electricity,81502,POINT4,8,0.0022563107777386904,0.20840196311473846,0.05500026047229767
electricity,81502,POINT4,9,0.0022132466547191143,0.20917770266532898,0.05431322753429413
electricity,81502,POINT4,10,0.002105903811752796,0.20811434090137482,0.05226828530430794
electricity,81502,POINT4,11,0.0020847138948738575,0.20909345149993896,0.04601855203509331
electricity,81502,POINT4,12,0.0022054442670196295,0.20990340411663055,0.048032015562057495
electricity,81502,POINT4,13,0.002025030553340912,0.20644445717334747,0.04863198474049568
electricity,81502,POINT4,14,0.0022178152576088905,0.20504072308540344,0.054608073085546494
electricity,81502,POINT4,15,0.002037348225712776,0.20857344567775726,0.05191055312752724
electricity,81502,POINT4,16,0.00203887652605772,0.20786523818969727,0.049509916454553604
electricity,81502,POINT4,17,0.0022485903464257717,0.20622539520263672,0.060086511075496674
electricity,81502,POINT4,18,0.0022361143492162228,0.21129897236824036,0.04786873608827591
electricity,81502,POINT4,19,0.002062293468043208,0.20717065036296844,0.0512964241206646
electricity,81502,POINT4,20,0.0020242370665073395,0.20634981989860535,0.05375424399971962
electricity,81502,POINT4,21,0.0023041265085339546,0.2073516547679901,0.05956120789051056
electricity,81502,POINT4,22,0.002241328125819564,0.21116913855075836,0.07048381865024567
electricity,81502,POINT4,23,0.002299592597410083,0.2076171636581421,0.06575532257556915
electricity,81502,POINT4,24,0.002474571578204632,0.2075936198234558,0.0771028995513916
electricity,81502,POINT4,25,0.0023782916832715273,0.20744028687477112,0.0732976645231247
electricity,81502,POINT4,26,0.0020913933403789997,0.20934605598449707,0.0545668825507164
electricity,81502,POINT4,27,0.002141873352229595,0.20909541845321655,0.05597957223653793
electricity,81502,POINT4,28,0.0023458569776266813,0.20970173180103302,0.07440686225891113
electricity,81502,POINT4,29,0.0023101321421563625,0.20933347940444946,0.0761466920375824
electricity,81502,POINT4,30,0.0022159446962177753,0.2071223258972168,0.08148525655269623
electricity,81502,POINT4,31,0.0024318373762071133,0.20743054151535034,0.09618645906448364
electricity,81502,POINT8,0,0.002340407110750675,0.21282809972763062,0.10128073394298553
electricity,81502,POINT8,1,0.002418630989268422,0.20884522795677185,0.09459064155817032
electricity,81502,POINT8,2,0.0024287132546305656,0.21009458601474762,0.08697278052568436
electricity,81502,POINT8,3,0.002174763474613428,0.20944851636886597,0.0705253928899765
electricity,81502,POINT8,4,0.0020550768822431564,0.20623637735843658,0.06401088833808899
electricity,81502,POINT8,5,0.002151241060346365,0.20766109228134155,0.07985611259937286
electricity,81502,POINT8,6,0.002255455357953906,0.20938915014266968,0.09191170334815979
electricity,81502,POINT8,7,0.0021390935871750116,0.21064922213554382,0.07190469652414322
electricity,81502,POINT8,8,0.002224824856966734,0.208717480301857,0.07322818040847778
electricity,81502,POINT8,9,0.002207010518759489,0.20825836062431335,0.07125374674797058
electricity,81502,POINT8,10,0.0020611947402358055,0.20759174227714539,0.066827192902565
electricity,81502,POINT8,11,0.0020798547193408012,0.21113765239715576,0.06841643899679184
electricity,81502,POINT8,12,0.0021843966096639633,0.20778469741344452,0.0683550015091896
electricity,81502,POINT8,13,0.002003337722271681,0.20861096680164337,0.06549136340618134
electricity,81502,POINT8,14,0.0022066798992455006,0.2088368833065033,0.07966291904449463
electricity,81502,POINT8,15,0.00202336348593235,0.2065580040216446,0.06479579955339432
electricity,81502,POINT8,16,0.0020227772183716297,0.20933319628238678,0.07133141160011292
electricity,81502,POINT8,17,0.002224294003099203,0.20834070444107056,0.07500766962766647
electricity,81502,POINT8,18,0.002223306568339467,0.21130581200122833,0.07082304358482361
electricity,81502,POINT8,19,0.0020390122663229704,0.208131805062294,0.07509823143482208
electricity,81502,POINT8,20,0.002034380566328764,0.20643261075019836,0.0772494301199913
electricity,81502,POINT8,21,0.0022953993175178766,0.21087700128555298,0.07625389099121094
electricity,81502,POINT8,22,0.002250510733574629,0.21092355251312256,0.09593188762664795
electricity,81502,POINT8,23,0.0022768720518797636,0.2064540982246399,0.08327430486679077
electricity,81502,POINT8,24,0.0024811553303152323,0.21004420518875122,0.09926195442676544
electricity,81502,POINT8,25,0.0023536542430520058,0.20914265513420105,0.09095538407564163
electricity,81502,POINT8,26,0.0020942240953445435,0.20925652980804443,0.07127456367015839
electricity,81502,POINT8,27,0.002128492807969451,0.20834730565547943,0.0782138779759407
electricity,81502,POINT8,28,0.002343017840757966,0.20747753977775574,0.09154300391674042
electricity,81502,POINT8,29,0.0023007746785879135,0.21134570240974426,0.0984886959195137
electricity,81502,POINT8,30,0.0022059879265725613,0.20990221202373505,0.10056693851947784
electricity,81502,POINT8,31,0.002411967609077692,0.20784103870391846,0.11088161170482635
electricity,81502,REFERENCE,0,0.0023661586456000805,0.2065175324678421,0.0798385888338089
electricity,81502,REFERENCE,1,0.002470041159540415,0.20777982473373413,0.07608231902122498
electricity,81502,REFERENCE,2,0.0024992001708596945,0.20853908360004425,0.06729347258806229
electricity,81502,REFERENCE,3,0.0022500883787870407,0.20730620622634888,0.055112190544605255
electricity,81502,REFERENCE,4,0.002087430329993367,0.20616866648197174,0.047563113272190094
electricity,81502,REFERENCE,5,0.002179996343329549,0.20602914690971375,0.056724175810813904
electricity,81502,REFERENCE,6,0.0023040873929858208,0.20643895864486694,0.06915178149938583
electricity,81502,REFERENCE,7,0.0021834541112184525,0.20695661008358002,0.05290587991476059
electricity,81502,REFERENCE,8,0.002282298868522048,0.20764008164405823,0.05454230308532715
electricity,81502,REFERENCE,9,0.002248790580779314,0.2057281732559204,0.05507618933916092
electricity,81502,REFERENCE,10,0.002130202017724514,0.20677247643470764,0.05115319415926933
electricity,81502,REFERENCE,11,0.002120843157172203,0.20666912198066711,0.04601855203509331
electricity,81502,REFERENCE,12,0.002236111555248499,0.2066417932510376,0.04799792170524597
electricity,81502,REFERENCE,13,0.0020642427261918783,0.2073836773633957,0.04890914633870125
electricity,81502,REFERENCE,14,0.0022466012742370367,0.2063259780406952,0.05417707562446594
electricity,81502,REFERENCE,15,0.002071887021884322,0.2059953212738037,0.051763929426670074
electricity,81502,REFERENCE,16,0.00207092659547925,0.2054091989994049,0.049582406878471375
electricity,81502,REFERENCE,17,0.002286189468577504,0.20788273215293884,0.05962379649281502
electricity,81502,REFERENCE,18,0.002279170323163271,0.20768803358078003,0.046127256006002426
electricity,81502,REFERENCE,19,0.0021002492867410183,0.20665523409843445,0.052727460861206055
electricity,81502,REFERENCE,20,0.0020616701804101467,0.20498375594615936,0.05421917140483856
electricity,81502,REFERENCE,21,0.0023451331071555614,0.207371786236763,0.058180369436740875
electricity,81502,REFERENCE,22,0.0022877254523336887,0.20826034247875214,0.0706658586859703
electricity,81502,REFERENCE,23,0.0023363155778497458,0.20761260390281677,0.06558099389076233
electricity,81502,REFERENCE,24,0.002518751658499241,0.2085639089345932,0.07773025333881378
electricity,81502,REFERENCE,25,0.0024006653111428022,0.2066214382648468,0.0725470781326294
electricity,81502,REFERENCE,26,0.002125382889062166,0.207626074552536,0.05357670783996582
electricity,81502,REFERENCE,27,0.002174288034439087,0.20673906803131104,0.05496475473046303
electricity,81502,REFERENCE,28,0.0023911232128739357,0.20697709918022156,0.07400951534509659
electricity,81502,REFERENCE,29,0.00235373480245471,0.20845714211463928,0.0761466920375824
electricity,81502,REFERENCE,30,0.0022486774250864983,0.20658719539642334,0.08073747903108597
electricity,81502,REFERENCE,31,0.002467652317136526,0.20716048777103424,0.09614710509777069
electricity,81502,SHIFT4,0,0.0021870785858482122,0.2027101218700409,0.07040470093488693
electricity,81502,SHIFT4,1,0.0022340300492942333,0.20263603329658508,0.06255906820297241
electricity,81502,SHIFT4,2,0.0022457013837993145,0.2028757631778717,0.0562184676527977
electricity,81502,SHIFT4,3,0.0020210989750921726,0.202056422829628,0.04649072140455246
electricity,81502,SHIFT4,4,0.0019183832919225097,0.201583594083786,0.04122614860534668
electricity,81502,SHIFT4,5,0.001986508723348379,0.20200224220752716,0.045821525156497955
electricity,81502,SHIFT4,6,0.0021232739090919495,0.20226505398750305,0.06323236227035522
electricity,81502,SHIFT4,7,0.0019901494961231947,0.20229525864124298,0.047640711069107056
electricity,81502,SHIFT4,8,0.002026095986366272,0.20172205567359924,0.04267420619726181
electricity,81502,SHIFT4,9,0.002056966070085764,0.20165404677391052,0.050792936235666275
electricity,81502,SHIFT4,10,0.00190146011300385,0.20222948491573334,0.043864861130714417
electricity,81502,SHIFT4,11,0.001894684275612235,0.20220494270324707,0.03688744828104973
electricity,81502,SHIFT4,12,0.0020183147862553596,0.2015891820192337,0.04361899197101593
electricity,81502,SHIFT4,13,0.0018978751031681895,0.20233555138111115,0.04259057343006134
electricity,81502,SHIFT4,14,0.0020444609690457582,0.2018062323331833,0.05018344148993492
electricity,81502,SHIFT4,15,0.0018841270357370377,0.2014225274324417,0.04712473973631859
electricity,81502,SHIFT4,16,0.0018627906683832407,0.20166003704071045,0.04341250658035278
electricity,81502,SHIFT4,17,0.002077543642371893,0.20241066813468933,0.05387362837791443
electricity,81502,SHIFT4,18,0.002067028312012553,0.2017756700515747,0.04185735434293747
electricity,81502,SHIFT4,19,0.0019125991966575384,0.2013293206691742,0.045510485768318176
electricity,81502,SHIFT4,20,0.0018938541179522872,0.2014608532190323,0.04833218455314636
electricity,81502,SHIFT4,21,0.002169659361243248,0.20207783579826355,0.05522361025214195
electricity,81502,SHIFT4,22,0.002039384562522173,0.20253866910934448,0.06085340306162834
electricity,81502,SHIFT4,23,0.002087921602651477,0.20179437100887299,0.05892874673008919
electricity,81502,SHIFT4,24,0.0022878553718328476,0.20262731611728668,0.06967434287071228
electricity,81502,SHIFT4,25,0.002225854666903615,0.20192760229110718,0.06717362999916077
electricity,81502,SHIFT4,26,0.0019141359953209758,0.2021103948354721,0.0471891351044178
electricity,81502,SHIFT4,27,0.0020079382229596376,0.20188529789447784,0.05085563659667969
electricity,81502,SHIFT4,28,0.0021586124785244465,0.20215725898742676,0.06611108779907227
electricity,81502,SHIFT4,29,0.0020921227987855673,0.2024279534816742,0.0705222561955452
electricity,81502,SHIFT4,30,0.004135160706937313,0.32981207966804504,0.11927510052919388
electricity,81502,SHIFT4,31,0.00437867222353816,0.3286914825439453,0.13607266545295715
electricity,81502,SHIFT8,0,0.0021242403890937567,0.20248626172542572,0.07025042176246643
electricity,81502,SHIFT8,1,0.0021576303988695145,0.20227810740470886,0.0626441165804863
electricity,81502,SHIFT8,2,0.002172938548028469,0.2023186981678009,0.05636829510331154
electricity,81502,SHIFT8,3,0.001951474929228425,0.20176348090171814,0.04569010064005852
electricity,81502,SHIFT8,4,0.0018610511906445026,0.2015884667634964,0.04030192643404007
electricity,81502,SHIFT8,5,0.0019217797089368105,0.20177067816257477,0.04468447342514992
electricity,81502,SHIFT8,6,0.0020660466980189085,0.20187273621559143,0.0624467171728611
electricity,81502,SHIFT8,7,0.0019266040762886405,0.20186077058315277,0.047634877264499664
electricity,81502,SHIFT8,8,0.0019576866179704666,0.20148694515228271,0.04323940351605415
electricity,81502,SHIFT8,9,0.002010805532336235,0.20170274376869202,0.05069372430443764
electricity,81502,SHIFT8,10,0.0018689434509724379,0.20175695419311523,0.04449644684791565
electricity,81502,SHIFT8,11,0.0018546878127381206,0.20188875496387482,0.037172067910432816
electricity,81502,SHIFT8,12,0.0019772585947066545,0.2014264017343521,0.04443458467721939
electricity,81502,SHIFT8,13,0.0018390873447060585,0.20214249193668365,0.042830564081668854
electricity,81502,SHIFT8,14,0.0019782076124101877,0.2016712725162506,0.04978061467409134
electricity,81502,SHIFT8,15,0.0018183502834290266,0.2012861967086792,0.04609920457005501
electricity,81502,SHIFT8,16,0.0017940698890015483,0.2016318440437317,0.042151931673288345
electricity,81502,SHIFT8,17,0.002015048637986183,0.20154613256454468,0.0541529543697834
electricity,81502,SHIFT8,18,0.001996837090700865,0.2014143168926239,0.042319756001234055
electricity,81502,SHIFT8,19,0.0018341976683586836,0.2009478509426117,0.04665202647447586
electricity,81502,SHIFT8,20,0.0018246317049488425,0.20124782621860504,0.04966015741229057
electricity,81502,SHIFT8,21,0.00209706649184227,0.2015153169631958,0.05464917793869972
electricity,81502,SHIFT8,22,0.0019821184687316418,0.20196107029914856,0.06123766303062439
electricity,81502,SHIFT8,23,0.0020412723533809185,0.2016022950410843,0.059740714728832245
electricity,81502,SHIFT8,24,0.0021939361467957497,0.20222070813179016,0.0666830986738205
electricity,81502,SHIFT8,25,0.002141623292118311,0.20186065137386322,0.0647866427898407
electricity,81502,SHIFT8,26,0.0018345147836953402,0.20169095695018768,0.04709970951080322
electricity,81502,SHIFT8,27,0.0019341178704053164,0.20167335867881775,0.05026879161596298
electricity,81502,SHIFT8,28,0.0020970930345356464,0.2018800526857376,0.06533896923065186
electricity,81502,SHIFT8,29,0.0020418642088770866,0.20235991477966309,0.07188059389591217
electricity,81502,SHIFT8,30,0.011809496209025383,0.36173033714294434,1.2320064306259155
electricity,81502,SHIFT8,31,0.011819299310445786,0.3624197840690613,1.2306431531906128
electricity,81502,SHIFT_POINT,0,0.002199524315074086,0.20384612679481506,0.0896395742893219
electricity,81502,SHIFT_POINT,1,0.0022365101613104343,0.2038380354642868,0.08203507959842682
electricity,81502,SHIFT_POINT,2,0.0022539570927619934,0.20399373769760132,0.06656700372695923
electricity,81502,SHIFT_POINT,3,0.002019515261054039,0.20329323410987854,0.06575451791286469
electricity,81502,SHIFT_POINT,4,0.0019189893500879407,0.20269078016281128,0.05400977283716202
electricity,81502,SHIFT_POINT,5,0.0019822614267468452,0.20304881036281586,0.06324510276317596
electricity,81502,SHIFT_POINT,6,0.0021164575591683388,0.20274828374385834,0.0727597028017044
electricity,81502,SHIFT_POINT,7,0.0019962582737207413,0.203916996717453,0.06528128683567047
electricity,81502,SHIFT_POINT,8,0.0020416632760316133,0.20262254774570465,0.057765062898397446
electricity,81502,SHIFT_POINT,9,0.0020751003175973892,0.20303213596343994,0.07138033211231232
electricity,81502,SHIFT_POINT,10,0.0019379976438358426,0.20361454784870148,0.061649978160858154
electricity,81502,SHIFT_POINT,11,0.0019372116075828671,0.2033413052558899,0.05568934231996536
electricity,81502,SHIFT_POINT,12,0.0020285500213503838,0.20359393954277039,0.06193379685282707
electricity,81502,SHIFT_POINT,13,0.0019137558992952108,0.20340962707996368,0.06190601363778114
electricity,81502,SHIFT_POINT,14,0.0020495858043432236,0.2033064365386963,0.06981830298900604
electricity,81502,SHIFT_POINT,15,0.0018783800769597292,0.20236364006996155,0.06241566315293312
electricity,81502,SHIFT_POINT,16,0.001855596899986267,0.20260336995124817,0.05678725987672806
electricity,81502,SHIFT_POINT,17,0.002086038002744317,0.2038138061761856,0.08116203546524048
electricity,81502,SHIFT_POINT,18,0.00206817127764225,0.2030147910118103,0.055703483521938324
electricity,81502,SHIFT_POINT,19,0.0019024994689971209,0.20208129286766052,0.06350619345903397
electricity,81502,SHIFT_POINT,20,0.0019116578623652458,0.2022559940814972,0.0625118613243103
electricity,81502,SHIFT_POINT,21,0.002180973067879677,0.20361143350601196,0.07520177215337753
electricity,81502,SHIFT_POINT,22,0.0020560575649142265,0.20363500714302063,0.07806244492530823
electricity,81502,SHIFT_POINT,23,0.002121337689459324,0.20336982607841492,0.0819820985198021
electricity,81502,SHIFT_POINT,24,0.002275681821629405,0.203683003783226,0.08544238656759262
electricity,81502,SHIFT_POINT,25,0.0022089877165853977,0.2031179964542389,0.07696952670812607
electricity,81502,SHIFT_POINT,26,0.0019265874288976192,0.20320549607276917,0.06426506489515305
electricity,81502,SHIFT_POINT,27,0.0020045889541506767,0.20250344276428223,0.060679659247398376
electricity,81502,SHIFT_POINT,28,0.002166182268410921,0.20324024558067322,0.08421287685632706
electricity,81502,SHIFT_POINT,29,0.0021210487466305494,0.20280000567436218,0.07969927787780762
electricity,81502,SHIFT_POINT,30,0.0041442252695560455,0.3187246024608612,0.1193917840719223
electricity,81502,SHIFT_POINT,31,0.004280064720660448,0.3179573714733124,0.12083721905946732
ettm1,81501,BURST16,0,0.0015907936030998826,0.21387740969657898,0.07740964740514755
ettm1,81501,BURST16,1,0.0016473830910399556,0.21492910385131836,0.07872934639453888
ettm1,81501,BURST16,2,0.0016791124362498522,0.2149510681629181,0.07921956479549408
ettm1,81501,BURST16,3,0.0016759606078267097,0.21664735674858093,0.08870363235473633
ettm1,81501,BURST16,4,0.001689242315478623,0.2170703113079071,0.12019146978855133
ettm1,81501,BURST16,5,0.0016560893272981048,0.2147844135761261,0.09028390794992447
ettm1,81501,BURST16,6,0.0016194076742976904,0.21358008682727814,0.0938376933336258
ettm1,81501,BURST16,7,0.001705468283034861,0.2174963653087616,0.09655332565307617
ettm1,81501,BURST16,8,0.001648963545449078,0.21648436784744263,0.10622178018093109
ettm1,81501,BURST16,9,0.001648285542614758,0.21731433272361755,0.10428443551063538
ettm1,81501,BURST16,10,0.0017586771864444017,0.21863973140716553,0.10307523608207703
ettm1,81501,BURST16,11,0.0016513827722519636,0.2134423553943634,0.07586167752742767
ettm1,81501,BURST16,12,0.0016109036514535546,0.2150591015815735,0.0897117555141449
ettm1,81501,BURST16,13,0.0015473118983209133,0.21555064618587494,0.09663495421409607
