source,arm,seed,condition,origin,channel,history_subset,nmae,mae,normalized_mse,pinball,crossing
electricity,B0,81551,REFERENCE,21216,3,False,0.14498103977324875,20.549471855163574,0.041314387152953005,0.11433501150026941,0.0
electricity,B0,81551,REFERENCE,21282,0,False,0.5966537113089577,14.412713080644608,1.0775615599955972,0.5292888844423463,0.001953125
electricity,B0,81551,REFERENCE,21282,1,False,0.35021612849462896,9.671494960784912,0.17481642966666047,0.28089244740032676,0.0
electricity,B0,81551,REFERENCE,21282,2,False,0.01062366304043823,0.667054183781147,0.0005576904395750038,0.009671202016200727,0.0
electricity,B0,81551,REFERENCE,21282,3,False,0.1896829489004544,26.88547706604004,0.05347577773009435,0.14321374646770685,0.0
electricity,B0,81551,REFERENCE,21303,0,False,0.23843298328100446,5.759565576910973,0.1302699793401082,0.27949306105153227,0.068359375
electricity,B0,81551,REFERENCE,21303,1,False,0.18562456977053346,5.1261690855026245,0.0498804186988513,0.1409405565079235,0.0
electricity,B0,81551,REFERENCE,21303,2,False,0.010634352737964693,0.6677253842353821,0.0004461334606757345,0.009382595656212729,0.0
electricity,B0,81551,REFERENCE,21303,3,False,0.19935736287385122,28.25671911239624,0.06426093696749671,0.15517721632395504,0.0
electricity,B0,81551,REFERENCE,21346,0,True,0.07903872352733612,1.909252256155014,0.02314570813203555,0.06724323448087915,0.0
