source,arm,seed,condition,nmae,mae,normalized_mse,pinball,crossing,nrmse
electricity,B5,81552,REFERENCE,0.1705265559905729,10.883853233252012,0.14328290974077293,0.14148753239452344,0.000865936279296875,0.31338345238410076
electricity,B5,81552,SHIFT4,0.25488206429734045,17.21476191282618,0.1966568398340085,0.20523319165196377,2.86102294921875e-05,0.3922870702957407
electricity,B5,81552,SHIFT8,0.33144060047660756,20.553145545178676,0.32137851622448976,0.2747893355370504,0.0,0.49859771900975836
electricity,B5,81552,SHIFT_POINT,0.24861883892032147,16.84216247606439,0.17815156408588073,0.2005595700733068,5.7220458984375e-05,0.377750262814098
ettm1,B0,81551,BURST16,0.46103509445451263,2.0713632995736475,0.8818215313705763,0.37501179682721203,3.62396240234375e-05,0.8752227096972913
ettm1,B0,81551,BURST4,0.41591447306792145,1.8797505940689518,0.4746895413804853,0.33451251001099885,5.7220458984375e-06,0.6606279274940362
ettm1,B0,81551,BURST8,0.41790321137556496,1.870017490637082,0.46038876715780974,0.33643955613402066,1.9073486328125e-05,0.6584909932227927
ettm1,B0,81551,POINT16,0.4088139481757736,1.8462545976974525,0.44716038156333443,0.32791803190423596,7.62939453125e-06,0.640532471624602
ettm1,B0,81551,POINT4,0.4048116512534186,1.8264236674066012,0.4439207069186855,0.3258518649559534,0.0,0.6392635154506114
ettm1,B0,81551,POINT8,0.40548304079836406,1.8300744818739219,0.44213692271132554,0.32583150721748594,0.0,0.6374650034966758
ettm1,B0,81551,REFERENCE,0.4045515146391231,1.821995278451567,0.44391903496280827,0.3258515209059033,0.0,0.6402049909605791
ettm1,B0,81551,SHIFT4,0.5459466813770019,2.542138972479682,0.6372385313932573,0.4373719123795997,0.0,0.7672480731997537
ettm1,B0,81551,SHIFT8,0.5388866589281355,2.4781563243294484,0.618083751562926,0.43498271417166745,0.0,0.7601684320900455
ettm1,B0,81551,SHIFT_POINT,0.5821832958687511,2.720418012550975,0.7574824924044702,0.46807391115727104,0.0,0.8315958818296775
ettm1,B0,81552,BURST16,0.4732624475470845,2.132505740787451,0.8994754330946986,0.38529305758857835,0.00029754638671875,0.8847107445297093
ettm1,B0,81552,BURST4,0.4226344057144852,1.904519480304458,0.4886226037995044,0.3402088377068002,6.103515625e-05,0.6714828586488404
ettm1,B0,81552,BURST8,0.42648778167443446,1.9051576138314203,0.4721586374711101,0.3433597180326747,6.866455078125e-05,0.6681763070880122
ettm1,B0,81552,POINT16,0.41711609573919745,1.8827813871665597,0.4647602154277477,0.33498062975061693,4.38690185546875e-05,0.6528999266287664
ettm1,B0,81552,POINT4,0.41042733376131835,1.8509400256879687,0.45185422324278063,0.33075964131110597,3.4332275390625e-05,0.6455178265524583
ettm1,B0,81552,POINT8,0.4144829983375225,1.871607371917115,0.4711441701548205,0.3333363514779682,2.6702880859375e-05,0.6562349357189681
ettm1,B0,81552,REFERENCE,0.41012115197724214,1.8451784091994767,0.4528170520099751,0.33075949068405497,3.0517578125e-05,0.647041498283758
ettm1,B0,81552,SHIFT4,0.5568625036863599,2.59973486012106,0.6709676481267337,0.44761702420701555,3.814697265625e-06,0.7842139644518423
ettm1,B0,81552,SHIFT8,0.5518498844387241,2.538430872949749,0.6523718609710448,0.44565071391996136,0.0,0.7785363095350184
ettm1,B0,81552,SHIFT_POINT,0.5974310433023925,2.8098890896427746,0.8148395871501422,0.48071970425422267,0.0,0.8566291846587737
ettm1,B1,81551,BURST16,0.44077449460358564,1.9903851494441653,0.5595484528656816,0.3563982956999146,0.0,0.716201942318415
ettm1,B1,81551,BURST4,0.42951448080706295,1.951364639214063,0.5319616677055502,0.3459995281334133,0.0,0.6950313592189249
ettm1,B1,81551,BURST8,0.425632856317278,1.9085550798677673,0.4758213763293709,0.34279689986376927,3.814697265625e-06,0.6683517820574776
ettm1,B1,81551,POINT16,0.4174126405115911,1.8935277421395789,0.47455032846373557,0.3363574536336414,1.9073486328125e-06,0.659397729245828
ettm1,B1,81551,POINT4,0.41661942020427234,1.8905371776394944,0.47401373002136077,0.3360266325972465,0.0,0.6589334949908222
ettm1,B1,81551,POINT8,0.41822341284130793,1.8986015395403015,0.47837813268660817,0.3367200558622656,0.0,0.6608466830540891
ettm1,B1,81551,REFERENCE,0.41704470425294077,1.888755931101052,0.47638075796397694,0.3365577723933781,0.0,0.6615812683691448
ettm1,B1,81551,SHIFT4,0.8135994551607307,3.710574358994672,1.2389385814314855,0.636150890799559,0.0,1.0729694872555169
ettm1,B1,81551,SHIFT8,0.7152391462496807,3.3513835719348877,0.9951308575690875,0.5684562227294213,0.0,0.9495777925152015
ettm1,B1,81551,SHIFT_POINT,0.7664887057290127,3.4843653426644674,1.1341957996122336,0.5975410812525058,0.0,1.0277963788070212
ettm1,B1,81552,BURST16,0.440551289440788,1.9847169990506472,0.5561506667552051,0.35684622873700655,0.0,0.7156030861374252
ettm1,B1,81552,BURST4,0.42927536994141363,1.9468953835884122,0.53721280806204,0.3466374607447681,1.52587890625e-05,0.698711284430686
ettm1,B1,81552,BURST8,0.4249471633223878,1.902739343922235,0.47152706449994486,0.34262652124375914,1.52587890625e-05,0.6658731692636995
ettm1,B1,81552,POINT16,0.41703711290640777,1.8864680957776727,0.4716625291007783,0.33687745904154537,3.814697265625e-06,0.6586281428441604
