canonical,source,split,origin,channel,numerator,count
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45728,1,10.971213925029927,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45728,2,5.135259374257531,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45728,3,14.436250909876819,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45824,0,9.448666168490817,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45824,1,0.2045554451261897,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45824,2,6.380400215202222,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45824,3,12.799778541244816,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45920,0,4.879620844596391,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45920,1,0.35896300520392666,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45920,2,2.915487184131574,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,45920,3,12.61894965456626,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46016,0,5.9674737607666986,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46016,1,0.8277039921985369,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46016,2,3.4896165926069873,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46016,3,10.063897581560957,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46112,0,7.450677656219,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46112,1,0.5808265446030751,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46112,2,3.3264414090288716,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46112,3,12.091109387121419,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46208,0,4.345828354812416,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46208,1,2.374792643612184,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46208,2,1.8793232932704542,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46208,3,9.018618366670632,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46304,0,3.4314424239154144,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46304,1,0.39523676970583443,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46304,2,1.5500517837806747,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46304,3,7.7069617443331175,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46400,0,3.3889235099995316,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46400,1,0.12803957825668755,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46400,2,2.12127569210472,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46400,3,8.79235437236172,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46496,0,4.709245063318518,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46496,1,0.07069743610860033,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46496,2,2.083328583212357,48
ettm2_later_233_34000_native_anchor_1_step450,ettm2_later,S,46496,3,9.210255685271495,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45056,0,6.979181460215568,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45056,1,9.487275913723328,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45056,2,3.870020621169733,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45056,3,6.640832864098751,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45152,0,4.602907200480184,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45152,1,0.1494915287333634,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45152,2,1.9967021180579694,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45152,3,9.471199693409272,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45248,0,5.459111133615904,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45248,1,0.31131182396314855,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45248,2,1.917913438934862,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45248,3,12.565291258123011,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45344,0,17.324647052245982,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45344,1,10.865646764197916,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45344,2,9.720494926254672,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45344,3,18.697538998374085,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45440,0,3.590190300888423,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45440,1,2.525616481799944,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45440,2,1.7046254363895945,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45440,3,8.888338786311635,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45536,0,3.534954930295311,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45536,1,0.9955243804704411,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45536,2,1.4217545489155063,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45536,3,5.781626682967171,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45632,0,35.6948281630199,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45632,1,18.084506369382133,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45632,2,19.42268509334715,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45632,3,37.952670553682495,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45728,0,20.195690512090543,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45728,1,11.38064175449405,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45728,2,11.05528623465746,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45728,3,27.692119038437657,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45824,0,5.789704075685699,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45824,1,0.2708062837957818,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45824,2,3.875033219180708,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45824,3,11.576869527376662,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45920,0,5.040490439872327,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45920,1,0.23775269104355687,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45920,2,3.2165758617698876,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,45920,3,13.994694872289342,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46016,0,6.611270511541806,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46016,1,0.7792945465648735,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46016,2,3.7106155052116176,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46016,3,10.047985004210412,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46112,0,7.5404382372199406,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46112,1,0.6302284193108217,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46112,2,3.6961952022673414,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46112,3,12.71204164232205,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46208,0,4.480485783332304,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46208,1,2.3370213219267177,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46208,2,2.175897563821276,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46208,3,9.46124552967532,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46304,0,4.357662820302565,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46304,1,0.33612003414727337,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46304,2,1.5718182890924317,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46304,3,7.1760315214319235,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46400,0,3.6075703906167527,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46400,1,0.16280157374499346,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46400,2,1.7478869712685725,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46400,3,8.305407850120803,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46496,0,5.331435845959295,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46496,1,0.08230905883781536,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46496,2,2.226339272257176,48
ettm2_later_233_34000_native_anchor_1_step900,ettm2_later,S,46496,3,10.542088833737353,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45056,0,7.060344895374418,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45056,1,9.848472553658906,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45056,2,3.179004092196068,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45056,3,6.795124955467374,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45152,0,3.446766905303129,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45152,1,0.1456208051677895,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45152,2,1.494535017017211,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45152,3,6.943334761209701,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45248,0,3.86442485874118,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45248,1,0.23538662606419464,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45248,2,1.726467575600041,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45248,3,9.25277525671687,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45344,0,17.36141611023653,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45344,1,11.601972855175166,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45344,2,10.410889449882552,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45344,3,20.195872988650763,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45440,0,4.565615134692246,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45440,1,2.502716603568951,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45440,2,1.6926601057135808,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45440,3,8.970105696454246,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45536,0,3.362624485528292,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45536,1,0.6911355642163675,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45536,2,1.3797777413250698,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45536,3,5.799424660155905,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45632,0,23.761675983569212,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45632,1,17.402398788648984,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45632,2,12.789932830793486,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45632,3,28.34857871231921,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45728,0,7.329893944221234,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45728,1,10.711462682504552,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45728,2,4.2577705596586055,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45728,3,13.428116607738422,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45824,0,13.750067516625485,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45824,1,0.19340641541298764,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45824,2,8.263485384266767,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45824,3,13.509286111564318,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45920,0,4.8699041462050845,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45920,1,0.5410306406664943,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45920,2,2.677878445158512,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,45920,3,11.147123706263056,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46016,0,5.848710126644329,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46016,1,0.7412028829583063,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46016,2,3.252875789568585,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46016,3,10.295706125120983,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46112,0,6.637202819081018,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46112,1,0.4263068351173426,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46112,2,2.937757575773396,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46112,3,10.665759790917692,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46208,0,4.239449248754691,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46208,1,2.3758631872011624,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46208,2,1.7843028136526702,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46208,3,9.37222099231752,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46304,0,3.4557236407511125,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46304,1,0.36686245774931614,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46304,2,1.7045701062440666,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46304,3,8.169333090087719,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46400,0,3.13223090801274,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46400,1,0.10629063421485943,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46400,2,1.9146246089327832,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46400,3,8.277264371583406,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46496,0,4.5407282189836025,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46496,1,0.0772845408565196,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46496,2,2.0273353148127846,48
ettm2_later_233_34001_native_0_step150,ettm2_later,S,46496,3,8.802661261561688,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45056,0,6.94171430323338,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45056,1,9.785058561823126,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45056,2,3.05905985808173,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45056,3,6.8019893937023435,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45152,0,3.4395246488923443,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45152,1,0.1349253027208142,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45152,2,1.4491421025992892,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45152,3,6.782798546674449,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45248,0,3.988776744589022,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45248,1,0.23788524414867881,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45248,2,1.753810828828981,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45248,3,9.440385588204059,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45344,0,16.22362819755424,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45344,1,11.105965305073502,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45344,2,9.131159044115854,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45344,3,19.887281210317543,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45440,0,4.4095076967735825,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45440,1,2.496602436096525,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45440,2,1.6785916471126965,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45440,3,8.854109112766517,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45536,0,3.323923548315359,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45536,1,0.8003198802139468,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45536,2,1.3561116407875764,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45536,3,5.593177199328329,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45632,0,27.343230145253322,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45632,1,17.825141048248526,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45632,2,14.827852381085949,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45632,3,34.33785615916365,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45728,0,7.506236311613167,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45728,1,10.786318292352552,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45728,2,4.296908241408944,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45728,3,13.770936552674483,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45824,0,12.864412676574368,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45824,1,0.21365906053221417,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45824,2,7.6821596516159305,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45824,3,13.256277232080153,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45920,0,4.55197856512929,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45920,1,0.3161000176471294,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45920,2,2.6523744144131216,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,45920,3,11.356689151240781,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46016,0,6.158410427598238,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46016,1,0.7073893194650481,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46016,2,3.3920747913640636,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46016,3,10.5654991817928,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46112,0,6.8951631379996465,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46112,1,0.4238188646407082,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46112,2,3.0301603830473747,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46112,3,10.824000856273141,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46208,0,3.9212882469038304,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46208,1,2.3597681224536706,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46208,2,1.6519601833996171,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46208,3,8.55957244960895,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46304,0,3.46251604896927,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46304,1,0.3701080556781688,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46304,2,1.6377941260588795,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46304,3,7.888469245897184,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46400,0,3.117745862069173,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46400,1,0.09589954850312678,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46400,2,1.8441258589743879,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46400,3,8.391575530105444,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46496,0,4.510561164072412,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46496,1,0.06772961287117378,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46496,2,1.9836095681475068,48
ettm2_later_233_34001_native_0_step450,ettm2_later,S,46496,3,8.813222530759484,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45056,0,7.711576535486284,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45056,1,9.461063020511462,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45056,2,4.038355049545534,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45056,3,7.543404971104983,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45152,0,3.4603395021162253,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45152,1,0.20504519459984652,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45152,2,1.5296119566544746,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45152,3,7.031620965994773,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45248,0,4.329240032645467,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45248,1,0.38851870145816064,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45248,2,1.759823281192411,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45248,3,9.621868287334161,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45344,0,17.37413701344413,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45344,1,10.963996507114862,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45344,2,9.677192116810565,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45344,3,19.88580023847582,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45440,0,3.976041159165175,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45440,1,2.608784726169269,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45440,2,1.6842501819579965,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45440,3,9.1970678439262,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45536,0,3.5430185971058687,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45536,1,0.9434962160840178,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45536,2,1.3864231650950376,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45536,3,5.83908726020435,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45632,0,35.939361183918265,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45632,1,17.881038367891858,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45632,2,18.931611271759326,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45632,3,42.02239024868571,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45728,0,11.501339530575748,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45728,1,11.026338964411494,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45728,2,5.862252101164502,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45728,3,15.316032686387272,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45824,0,7.108607513018836,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45824,1,0.2794849160255986,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45824,2,4.531129769383951,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45824,3,11.971022904640906,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45920,0,4.460553916605049,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45920,1,0.3196037080269111,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45920,2,2.743023596011495,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,45920,3,12.654156255781208,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46016,0,6.4157286015101205,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46016,1,0.6712080594989425,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46016,2,3.644145279587032,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46016,3,10.283021663469098,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46112,0,8.157004270707263,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46112,1,0.55283731988077,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46112,2,3.4477002025409402,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46112,3,11.564814691873918,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46208,0,3.6760244738145738,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46208,1,2.3927698583322004,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46208,2,1.7952854861913157,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46208,3,7.905218476637736,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46304,0,3.807541732038617,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46304,1,0.28868474426299284,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46304,2,1.490835766495028,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46304,3,6.689375822905285,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46400,0,3.4948661876366454,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46400,1,0.1742486447597815,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46400,2,2.211113288254588,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46400,3,9.169747119408294,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46496,0,4.941991218847189,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46496,1,0.07197254628438364,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46496,2,2.093203232927974,48
ettm2_later_233_34001_native_0_step900,ettm2_later,S,46496,3,9.475999366505986,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45056,0,6.99716492188342,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45056,1,9.716368399331625,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45056,2,3.074982112154406,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45056,3,6.956753037631375,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45152,0,3.4192551274348504,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45152,1,0.17503905779218015,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45152,2,1.4832016135835788,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45152,3,6.940024692021116,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45248,0,4.01351109602188,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45248,1,0.2929948602460138,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45248,2,1.7914288448479105,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45248,3,9.642127538982495,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45344,0,17.417223521677368,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45344,1,11.312617330602587,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45344,2,10.145682735908,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45344,3,21.3192948752446,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45440,0,4.482937489438075,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45440,1,2.5388337565606105,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45440,2,1.6960676096085046,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45440,3,9.065566923147552,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45536,0,3.661040610003351,48
ettm2_later_233_34001_native_1_step150,ettm2_later,S,45536,1,0.8484106930706542,48
