uid,group,yaw,equivariance_defect,paired_error_penalty,canonical_baseline_error,raw_base_error
univ:320:356,univ,90.0,0.0378120224902294,0.029900994814451853,0.5305221009991855,0.506113138916985
univ:323:365,univ,90.0,0.13481211170757096,0.11241369851433955,0.05437081958118192,0.13848710273891
univ:327:354,univ,90.0,0.033603787195336104,-0.029822060858606003,0.2561049783092843,0.34526211444326727
univ:330:366,univ,90.0,0.10287820632359565,-0.09778034370156952,0.5353675794163691,0.7122559086154169
univ:335:377,univ,90.0,0.050752216889825806,0.04156156472264194,0.15783473681250632,0.28703383973356195
univ:390:310,univ,90.0,0.16390851980661006,-0.11912963271305602,0.10802272964098827,0.14717748265511307
univ:391:333,univ,90.0,0.1268621288778123,-0.11269853057672666,0.3337296095405967,0.33499993040259446
univ:395:335,univ,90.0,0.14089160542560866,-0.08064557261826616,0.4522182595370006,0.3752521364121755
univ:399:329,univ,90.0,0.13336790116598896,-0.12325777489024084,0.15342947092082487,0.20280492969883823
univ:409:332,univ,90.0,0.187327527425181,-0.14183752570456176,0.3448162760668122,0.374441291184688
univ:415:337,univ,90.0,0.16674743444857598,0.04233591059880326,0.18505636269288944,0.14393366789926537
eth:171:892,eth,135.0,0.16185815491494734,-0.1495395755684351,0.2139328789415162,0.34395548048496344
eth:196:890,eth,135.0,0.12699198832685582,-0.12188598142324802,0.22244500871226067,0.4165261927105484
eth:197:891,eth,135.0,0.16636014308816716,-0.15323238392480837,0.25651189628687004,0.4369105841514844
eth:216:930,eth,135.0,0.1454775051942331,-0.12269424898550899,0.3043471840335393,0.28589248803228445
eth:216:950,eth,135.0,0.025295987743453967,0.008139544635422602,0.20037612647826494,0.2554610664313274
eth:230:968,eth,135.0,0.07178635463099672,0.003411571604430258,0.14039640203185863,0.1990936730653335
eth:231:968,eth,135.0,0.09617005523436403,0.08664197483377122,0.12903767086313747,0.10392631311505666
eth:238:1012,eth,135.0,0.01960392745411821,-0.012179002137310824,0.5518870440351807,0.5460777396406243
eth:238:992,eth,135.0,0.08735977690764302,0.04669283066145904,0.057553100327543516,0.06118533169484985
eth:239:992,eth,135.0,0.06892375608827694,0.06336486958842204,0.06667666875029916,0.08742510042818984
eth:257:1025,eth,135.0,0.1518655955204392,-0.1163476339877656,0.1468506501878014,0.34837016534793597
eth:258:1025,eth,135.0,0.12020672816263583,0.10273045316818688,0.15535192823802627,0.14160472651188388
eth:259:1025,eth,135.0,0.11678253651147633,0.10424586312426838,0.07114461682836998,0.06506591816742661
eth:260:1026,eth,135.0,0.15768783527895316,-0.1406032205119724,0.10260350997355042,0.3170957898877167
eth:261:1028,eth,135.0,0.1710462691104999,-0.11966289721376838,0.11181416297471945,0.3357426122146638
eth:263:1030,eth,135.0,0.12105101554366553,0.06454257276840093,0.13242101805889567,0.09990270085245169
eth:264:1030,eth,135.0,0.11869235473185674,0.0625604687852655,0.15898172682788078,0.14084684187527763
eth:265:1030,eth,135.0,0.1213857216846654,0.05084863299464587,0.05658714631830988,0.06146416740216838
eth:267:1030,eth,135.0,0.12460560214885472,0.0679912498112143,0.048203317334470294,0.05794468437766522
eth:268:1030,eth,135.0,0.15355097633579173,0.1019466338442501,0.08168364796958061,0.09932604780641774
eth:303:1069,eth,135.0,0.09363660004030845,-0.08186715227243935,0.2350536825261855,0.35565603244659216
eth:316:1085,eth,135.0,0.05475708977436359,-0.01530073256986153,0.2084119293078192,0.26018352934909
hotel:296:1270,hotel,135.0,0.2402915929506934,-0.23443382566845064,0.18537732057210618,0.38553905853803033
hotel:297:1270,hotel,135.0,0.19571199914325033,-0.19206697784422094,0.1503660765632956,0.3086305433222383
hotel:303:1290,hotel,135.0,0.211046746893668,-0.17369961847302934,0.1520436755071358,0.237834734202388
hotel:304:1298,hotel,135.0,0.19481976478094767,-0.1483635130621171,0.18575893961390536,0.32087582740086995
hotel:306:1301,hotel,135.0,0.2599461633382193,-0.23923228767599494,0.2622022157511134,0.40424851831388137
hotel:307:1306,hotel,135.0,0.1965858210560985,0.17907935807882283,0.13328588109288422,0.0651420229473623
hotel:310:1313,hotel,135.0,0.07258790556326897,0.03520005332947984,0.641721404727758,0.6569234659638287
hotel:315:1317,hotel,135.0,0.149883979657422,0.11614911898826813,0.1160943524828299,0.17464932497156532
hotel:316:1317,hotel,135.0,0.2608126096375426,-0.24736116747814785,0.21815857227051336,0.3859579372194019
hotel:317:1318,hotel,135.0,0.12739338686619434,0.08224701310024145,0.08097750786610067,0.09900147091039972
hotel:333:1434,hotel,135.0,0.14138971912073411,0.03265990515818418,0.10630095645617824,0.29502656905719443
hotel:334:1434,hotel,135.0,0.22328746585830256,0.012145470689131965,0.2977096237365761,0.3187270354001067
hotel:344:1495,hotel,135.0,0.21984702692936078,-0.13118766763133552,0.231337690447964,0.3514943986779653
hotel:345:1496,hotel,135.0,0.23095840588385114,0.22159854828055947,0.163442777311648,0.08623053678615118
hotel:356:1602,hotel,135.0,0.031226032321530806,-0.01777256764554777,0.21989028459962817,0.24974938163354385
hotel:358:1590,hotel,135.0,0.14292942946496712,0.1379397232516686,0.14045057139191328,0.20122990824114179
hotel:359:1591,hotel,135.0,0.11878925847934015,0.10748529618478764,0.15226934796465988,0.24996756289617172
hotel:362:1601,hotel,135.0,0.2079941922827541,-0.200741280841166,0.1253342922413155,0.2931674356487268
hotel:363:1601,hotel,135.0,0.23798356003821536,-0.23346271618426684,0.20203162365435012,0.35122221304823326
hotel:365:1604,hotel,135.0,0.23149259161025149,-0.22602930083884706,0.27654371638507924,0.4044758952440143
hotel:366:1604,hotel,135.0,0.12776346728319188,-0.10295142184747538,0.17150306315465505,0.24139817829260832
zara1:109:640,zara1,135.0,0.10745087886506052,0.10246570461322786,0.14269221350758005,0.11142412245826273
zara1:110:640,zara1,135.0,0.11928646367314877,0.11635147061011133,0.1846797388086417,0.08091962902533426
zara1:111:648,zara1,135.0,0.0635373298223344,-0.049483444395644394,0.23160510677941262,0.41062596472613694
zara1:112:651,zara1,135.0,0.03755580398657255,-0.009993861829990763,0.09019520672029172,0.18864071993110632
zara1:113:652,zara1,135.0,0.06276533799982528,-0.04972514447146331,0.12190279418955598,0.23066220251836997
zara1:114:653,zara1,135.0,0.05409022378494675,-0.008834149061167695,0.1466414188032787,0.21277340672014516
zara1:115:653,zara1,135.0,0.052503811341937594,-0.025188316901354868,0.17622873595635585,0.2468808763856293
zara1:116:653,zara1,135.0,0.1230038768614796,0.1047039796800559,0.21955075714749864,0.18814026343312185
zara1:117:660,zara1,135.0,0.07067457878363814,-0.03866205705170475,0.2121049675201771,0.2578093315683765
zara1:118:661,zara1,135.0,0.07119490807462477,-0.030675810722229968,0.20048519213000202,0.2452473971570061
zara1:119:677,zara1,135.0,0.14901301285720286,-0.11760643160942114,0.15883021044101409,0.3680956136704597
zara1:120:681,zara1,135.0,0.1398597603267826,0.130180251932906,0.3201464650546068,0.18065607049357668
zara1:121:681,zara1,135.0,0.04858611505386071,0.008118633246359586,0.17120489273997222,0.21566032092212642
zara1:122:698,zara1,135.0,0.12738481976537827,0.10078279669131443,0.25127554305152644,0.15362839312193657
zara1:123:698,zara1,135.0,0.1277915535536637,0.11883790531979473,0.19813832675978932,0.098438975162023
zara1:124:701,zara1,135.0,0.12269008688300878,0.10651741584288468,0.16041621527347547,0.1285605726056272
zara1:125:701,zara1,135.0,0.11716871669460137,0.1094371767662152,0.1408585245803937,0.11166448916143476
zara1:126:730,zara1,135.0,0.10881010118849331,-0.09800503755299816,0.2921654641212049,0.451773286030366
zara1:126:750,zara1,135.0,0.05047221300982398,-0.018847153496019453,0.0765851696475073,0.1688020323571416
zara1:127:733,zara1,135.0,0.05830126011821776,-0.03491562602023121,0.13576367604286274,0.26064679504729393
zara1:127:753,zara1,135.0,0.03185569292429693,0.01071209267071227,0.15767776126909364,0.16578540433524336
zara1:128:734,zara1,135.0,0.12636179064069245,-0.10323474190494081,0.22161776815208806,0.31497816537850953
zara1:129:733,zara1,135.0,0.14790175275129605,-0.11480087349442822,0.22254338988403086,0.31297579577562423
zara1:129:753,zara1,135.0,0.08145589098668628,-0.046050101305548125,0.09165956453277227,0.21777353506840222
zara1:130:736,zara1,135.0,0.14697090070119262,-0.12526634688311983,0.23786283759870627,0.3517089369307111
zara1:131:750,zara1,135.0,0.05261774304462944,-0.03176112282893248,0.08448980302959325,0.19847602259571032
zara1:132:763,zara1,135.0,0.11729591843093302,0.09868155800748554,0.08050316053266579,0.050268032996694745
zara1:133:767,zara1,135.0,0.14975530895439365,-0.09109085125035174,0.10458332156219637,0.272353423916645
zara1:133:787,zara1,135.0,0.0473222712226676,-0.0010456408993150534,0.07850763379468194,0.15371603529272018
zara1:134:770,zara1,135.0,0.04554720360403684,-0.010497392736541766,0.19072281245217648,0.21635549913002938
zara1:135:776,zara1,135.0,0.11505185812792015,0.1094331689942824,0.2631205002859596,0.14478083587343515
zara1:136:777,zara1,135.0,0.1226857344947872,0.11936110112456093,0.1967598421149763,0.09634553935119254
zara2:130:755,zara2,135.0,0.07429363219050507,-0.0003219150957910477,0.4978905399767048,0.6332057095325828
zara2:139:737,zara2,135.0,0.06168097194205288,-0.02948785498589082,0.19534687364050998,0.23631378373579165
zara2:140:740,zara2,135.0,0.10050044959639683,-0.0632278531811421,0.11017296798508454,0.26888240119652534
zara2:144:748,zara2,135.0,0.12553282145422873,0.10845533149942418,0.10647661780937284,0.051910128929457226
zara2:145:749,zara2,135.0,0.1166371875890748,0.06363459807811148,0.05167488772443614,0.043487114095809985
zara2:146:749,zara2,135.0,0.1471622528331367,0.04039328973623475,0.14555922997955592,0.09740738748002888
zara2:146:769,zara2,135.0,0.07923801993892325,-0.05962459000888201,0.1717493106284135,0.2841972581717386
zara2:148:752,zara2,135.0,0.14517138493844625,0.007846850287423657,0.15982476215738942,0.16494369895466865
zara2:150:763,zara2,135.0,0.12980517996701277,0.12509719660438756,0.20267079474354938,0.10370773751074394
zara2:152:768,zara2,135.0,0.058784422551138915,-0.031419038787169284,0.08502286486595219,0.1456730346442704
zara2:152:788,zara2,135.0,0.0360571110752403,-0.005596098883632494,0.29794956765686365,0.40778123176374065
zara2:153:789,zara2,135.0,0.06339444943761932,-0.03947602335765221,0.17478451070926895,0.2908511878071267
zara2:155:772,zara2,135.0,0.14170107973265192,-0.13033585119137103,0.1524969271348315,0.34964431134745705
zara2:157:778,zara2,135.0,0.12760245754040234,0.11630162636302271,0.20363499275784433,0.1358929537751446
zara2:158:778,zara2,135.0,0.13252109211007093,0.10969552933134061,0.19319878111370453,0.10982380944570999
zara2:160:799,zara2,135.0,0.04480877839692289,-0.007895068090589846,0.15206134603708601,0.18650079308614248
zara2:162:818,zara2,135.0,0.12599578176642093,0.06162793699633645,0.1377599481400745,0.1388499492053579
zara2:164:825,zara2,135.0,0.07121566840718363,-0.041084418488926966,0.12893039413446647,0.21641259850480407
zara2:165:827,zara2,135.0,0.16223166929451555,0.12830337635699446,0.19065091995779418,0.2107492418779759
zara2:166:850,zara2,135.0,0.20868347211250896,-0.14235098622985154,0.34606043585846774,0.41898493783281804
zara2:168:831,zara2,135.0,0.14349362689594167,-0.09348928156935571,0.23351967449145844,0.3190530953868736
zara2:169:830,zara2,135.0,0.04372582281196687,-0.0003743983871086487,0.10048952363590093,0.15971429696279998
zara2:169:850,zara2,135.0,0.04388456730022506,-0.0046333840863484604,0.08941800523881505,0.07672594835104742
zara2:170:831,zara2,135.0,0.12833678614756142,0.05936763408578899,0.2383087962663938,0.1732858372944726
zara2:172:847,zara2,135.0,0.06771166067426189,-0.0143371406601982,0.25187720380027,0.30839945031046073
zara2:174:871,zara2,135.0,0.012884604002654244,-0.010773477604962556,0.1922443790254862,0.16718327354800694
zara2:175:880,zara2,135.0,0.09374138216459402,0.03845880502610949,0.18649404299489658,0.1811038482517589
zara2:177:888,zara2,135.0,0.03939077966055995,0.0018839805554212719,0.09417198231532935,0.13515069424490034
zara2:178:890,zara2,135.0,0.07479859637882473,-0.04769740341595066,0.05378532692317363,0.21735061774576292
zara2:179:911,zara2,135.0,0.13036385365038705,-0.12033041509238929,0.3914781828443653,0.41314708950892004
zara2:180:918,zara2,135.0,0.11173125954915815,0.05848304444287225,0.1523278869042069,0.13993881538849037
zara2:182:922,zara2,135.0,0.10270402112139669,0.020452719181220574,0.2287444228697627,0.2230891264053717
univ:128:325,univ,135.0,0.20444843539547403,0.050418313783236524,0.22330833839170242,0.2869304367428578
univ:137:316,univ,135.0,0.12939374724128078,0.07115735711136432,0.11627174015121829,0.09932515127606693
univ:139:321,univ,135.0,0.26278477360089425,0.21823775495169187,0.14561203933292266,0.07258440133299063
univ:142:342,univ,135.0,0.12460769320539396,0.09018963900705268,0.13921701446107976,0.07056163001862842
univ:144:364,univ,135.0,0.14261106693939127,0.08859504186517231,0.7368905353683579,0.6138856096457411
univ:146:368,univ,135.0,0.13658289036009272,0.024729929072512175,0.15178373100723777,0.1463913207228539
univ:177:326,univ,135.0,0.14328575337642657,0.13319897675771014,0.19361214258593945,0.2393685088264843
univ:201:318,univ,135.0,0.04083825762782995,0.0035386224443351155,0.21687124475763922,0.3203200020152608
univ:208:314,univ,135.0,0.17334549566876178,-0.0016251731808143849,0.17599649717984697,0.10722613255379627
univ:209:338,univ,135.0,0.06252805499834027,0.025513093675963994,0.16710452602272485,0.2776613526152135
univ:210:337,univ,135.0,0.0627015733397118,-0.04105335566580469,0.10118250343916013,0.16055480949407172
univ:213:331,univ,135.0,0.03971987333382339,0.005859110287087799,0.25797159865132596,0.28096863635497993
univ:215:337,univ,135.0,0.06505964697158544,-0.042462703963896786,0.12220282874605957,0.27573955529982425
univ:216:358,univ,135.0,0.08838810090122845,0.030797480217052836,0.24413937239522895,0.20506629980636074
univ:220:353,univ,135.0,0.13202537679928483,0.11984819388751194,0.10959341186166321,0.1490168383587684
univ:224:359,univ,135.0,0.08586120096828576,0.054467016681206626,0.20327682489728877,0.3008458852098731
univ:227:362,univ,135.0,0.10602390975628928,0.09315667915958634,0.1418481547253604,0.19747417785051638
univ:301:351,univ,135.0,0.05042657740804632,-0.03617875446434904,0.24986850216061507,0.3157844618897874
univ:307:325,univ,135.0,0.05111282984665801,-0.011088327675061009,0.043084702699224445,0.049953152487653654
univ:314:319,univ,135.0,0.09198235795046959,0.0574876165531632,0.5192817020666708,0.4925794192813961
univ:316:332,univ,135.0,0.07337297714256591,-0.05578877185429387,0.19795340451098972,0.29354815596632033
univ:320:356,univ,135.0,0.1436205790219127,-0.12450722360866484,0.5305221009991855,0.506113138916985
univ:323:365,univ,135.0,0.14172023950790302,0.1196089787242269,0.05437081958118192,0.13848710273891
univ:327:354,univ,135.0,0.1315728944592595,-0.11600596307878877,0.2561049783092843,0.34526211444326727
univ:330:366,univ,135.0,0.16297775488681562,-0.1575159950320706,0.5353675794163691,0.7122559086154169
univ:335:377,univ,135.0,0.11267148315042463,-0.03831939122640368,0.15783473681250632,0.28703383973356195
univ:390:310,univ,135.0,0.16408599934854448,-0.12103360295903455,0.10802272964098827,0.14717748265511307
univ:391:333,univ,135.0,0.07009088625331401,-0.015419515111880111,0.3337296095405967,0.33499993040259446
univ:395:335,univ,135.0,0.036535552317617265,0.008326903588007861,0.4522182595370006,0.3752521364121755
univ:399:329,univ,135.0,0.11640873502240853,-0.10758415157946903,0.15342947092082487,0.20280492969883823
univ:409:332,univ,135.0,0.08871240501387516,-0.05989449259132795,0.3448162760668122,0.374441291184688
univ:415:337,univ,135.0,0.13192278868477367,0.018864030974659718,0.18505636269288944,0.14393366789926537
