source,arm,seed,variant,step,origin,pinball
Electricity,RANDOM,92342,raw128,128,23603,0.21929574047396647
Electricity,RANDOM,92342,raw128,128,23667,0.1941060277615957
Electricity,RANDOM,92342,raw128,128,23731,0.18967645084179227
Electricity,RANDOM,92342,raw128,128,23795,0.21051461673226127
Electricity,RANDOM,92342,raw128,128,23859,0.1750853893406269
Electricity,RANDOM,92342,raw128,128,23923,0.17222907703361776
Electricity,RANDOM,92342,raw128,128,23987,0.19040244954166916
Electricity,RANDOM,92342,raw128,128,24051,0.19465855592048426
Electricity,RANDOM,92342,raw128,128,24115,0.1644711262913134
Electricity,RANDOM,92342,raw128,128,24179,0.2167645543261789
Electricity,RANDOM,92342,raw128,128,24243,0.2085628136109423
Electricity,RANDOM,92342,raw128,128,24307,0.23073718636082752
Electricity,RANDOM,92342,raw128,128,24371,0.23023155213481847
Electricity,RANDOM,92342,raw128,128,24435,0.1833598285471834
Electricity,RANDOM,92342,raw128,128,24499,0.1788941476118281
Electricity,RANDOM,92342,raw128,128,24563,0.21753104273750068
Electricity,RANDOM,92342,raw128,128,24627,0.1660122322046329
Electricity,RANDOM,92342,raw128,128,24691,0.24532814152173302
Electricity,RANDOM,92342,raw128,128,24755,0.16591236714021884
Electricity,RANDOM,92342,raw128,128,24819,0.18570243344178955
Electricity,RANDOM,92342,raw128,128,24883,0.19230897620348003
Electricity,RANDOM,92342,raw128,128,24947,0.16845218901403328
Electricity,RANDOM,92342,raw128,128,25011,0.16854000924753293
Electricity,RANDOM,92342,raw128,128,25075,0.15638893398534098
Electricity,RANDOM,92342,raw128,128,25139,0.1508806345671117
Electricity,RANDOM,92342,raw128,128,25203,0.15067623859438975
Electricity,RANDOM,92342,raw128,128,25267,0.14993715223212756
Electricity,RANDOM,92342,raw128,128,25331,0.14550435736543804
Electricity,RANDOM,92342,raw128,128,25395,0.12608856985965317
Electricity,RANDOM,92342,raw128,128,25459,0.12480272203622528
Electricity,RANDOM,92342,raw128,128,25523,0.16075729667042965
Electricity,RANDOM,92342,raw128,128,25587,0.2400351189740653
Electricity,RANDOM,92342,raw128,128,25651,0.1496215348234266
Electricity,RANDOM,92342,raw128,128,25715,0.27791610256984245
Electricity,RANDOM,92342,raw128,128,25779,0.17038621820018435
Electricity,RANDOM,92342,raw128,128,25843,0.19666737384009741
Electricity,RANDOM,92342,raw128,128,25907,0.15496375372101884
Electricity,RANDOM,92342,raw128,128,25971,0.1698882802296277
Electricity,RANDOM,92342,raw128,128,26035,0.14467488737313677
Electricity,RANDOM,92342,raw128,128,26099,0.6814197337477075
Electricity,RANDOM,92342,raw128,128,26163,0.306879841433417
Electricity,RANDOM,92342,raw128,128,26227,0.24660674315354986
Electricity,RANDOM,92342,selected_raw,512,21043,0.12295988832804446
Electricity,RANDOM,92342,selected_raw,512,21107,0.17289878359416322
Electricity,RANDOM,92342,selected_raw,512,21171,0.1862643823751114
Electricity,RANDOM,92342,selected_raw,512,21235,0.12244326484308382
Electricity,RANDOM,92342,selected_raw,512,21299,0.15209699631891316
Electricity,RANDOM,92342,selected_raw,512,21363,0.16436947312945
Electricity,RANDOM,92342,selected_raw,512,21427,0.2999618372165301
Electricity,RANDOM,92342,selected_raw,512,21491,0.3700439115045815
Electricity,RANDOM,92342,selected_raw,512,21555,0.2273285117336438
Electricity,RANDOM,92342,selected_raw,512,21619,0.18739508605971888
Electricity,RANDOM,92342,selected_raw,512,21683,0.23396472336255414
Electricity,RANDOM,92342,selected_raw,512,21747,0.19532663796036948
Electricity,RANDOM,92342,selected_raw,512,21811,0.1773796113985565
Electricity,RANDOM,92342,selected_raw,512,21875,0.15590782153724264
Electricity,RANDOM,92342,selected_raw,512,21939,0.21190955055953187
Electricity,RANDOM,92342,selected_raw,512,22003,0.15050575943715447
Electricity,RANDOM,92342,selected_raw,512,22067,0.23156137800909884
Electricity,RANDOM,92342,selected_raw,512,22131,0.26358384953169767
Electricity,RANDOM,92342,selected_raw,512,22195,0.21066183750794487
Electricity,RANDOM,92342,selected_raw,512,22259,0.18276394649028213
Electricity,RANDOM,92342,selected_raw,512,22323,0.2280204447733937
Electricity,RANDOM,92342,selected_raw,512,22387,0.17593138154948987
Electricity,RANDOM,92342,selected_raw,512,22451,0.20835319341647707
Electricity,RANDOM,92342,selected_raw,512,22515,0.19002909437162202
Electricity,RANDOM,92342,selected_raw,512,22579,0.2505418763087428
Electricity,RANDOM,92342,selected_raw,512,22643,0.23994410526260795
Electricity,RANDOM,92342,selected_raw,512,22707,0.18519258036442732
Electricity,RANDOM,92342,selected_raw,512,22771,0.20585819470001937
Electricity,RANDOM,92342,selected_raw,512,22835,0.22015973354334317
Electricity,RANDOM,92342,selected_raw,512,22899,0.20232232733126448
Electricity,RANDOM,92342,selected_raw,512,22963,0.2278900430409238
Electricity,RANDOM,92342,selected_raw,512,23027,0.20015675186760495
Electricity,RANDOM,92342,selected_raw,512,23091,0.17301041392444727
Electricity,RANDOM,92342,selected_raw,512,23155,0.21148893595713011
Electricity,RANDOM,92342,selected_raw,512,23219,0.2320203500413644
Electricity,RANDOM,92342,selected_raw,512,23283,0.1741640851556435
Electricity,RANDOM,92342,selected_raw,512,23347,0.2612558399099608
Electricity,RANDOM,92342,selected_raw,512,23411,0.187229219679317
Electricity,RANDOM,92342,selected_raw,512,23475,0.243115930421992
Electricity,RANDOM,92342,selected_raw,512,23539,0.17380707287020594
Electricity,RANDOM,92342,selected_raw,512,23603,0.2152696498184343
Electricity,RANDOM,92342,selected_raw,512,23667,0.19067835612957246
Electricity,RANDOM,92342,selected_raw,512,23731,0.18744820868542494
Electricity,RANDOM,92342,selected_raw,512,23795,0.2090510602274446
Electricity,RANDOM,92342,selected_raw,512,23859,0.17538126193854559
Electricity,RANDOM,92342,selected_raw,512,23923,0.17214643355609216
Electricity,RANDOM,92342,selected_raw,512,23987,0.19041498388327263
Electricity,RANDOM,92342,selected_raw,512,24051,0.19394602565823102
Electricity,RANDOM,92342,selected_raw,512,24115,0.16498477460608968
Electricity,RANDOM,92342,selected_raw,512,24179,0.21842154137260952
Electricity,RANDOM,92342,selected_raw,512,24243,0.20629356547919425
Electricity,RANDOM,92342,selected_raw,512,24307,0.22319662356297018
Electricity,RANDOM,92342,selected_raw,512,24371,0.23009480051400386
Electricity,RANDOM,92342,selected_raw,512,24435,0.1766949766139856
Electricity,RANDOM,92342,selected_raw,512,24499,0.17999064750210475
Electricity,RANDOM,92342,selected_raw,512,24563,0.2181249086355998
Electricity,RANDOM,92342,selected_raw,512,24627,0.16372875136607712
Electricity,RANDOM,92342,selected_raw,512,24691,0.239997849009488
Electricity,RANDOM,92342,selected_raw,512,24755,0.1654958819458947
Electricity,RANDOM,92342,selected_raw,512,24819,0.18466454003306523
Electricity,RANDOM,92342,selected_raw,512,24883,0.1916812570205933
Electricity,RANDOM,92342,selected_raw,512,24947,0.16682768882317317
Electricity,RANDOM,92342,selected_raw,512,25011,0.1696501479306251
Electricity,RANDOM,92342,selected_raw,512,25075,0.15705998638370677
Electricity,RANDOM,92342,selected_raw,512,25139,0.1490292768281951
Electricity,RANDOM,92342,selected_raw,512,25203,0.14723394262536127
Electricity,RANDOM,92342,selected_raw,512,25267,0.1517227871371035
Electricity,RANDOM,92342,selected_raw,512,25331,0.143490446984306
Electricity,RANDOM,92342,selected_raw,512,25395,0.12696571163699027
Electricity,RANDOM,92342,selected_raw,512,25459,0.12321603983779562
Electricity,RANDOM,92342,selected_raw,512,25523,0.15720358240896526
Electricity,RANDOM,92342,selected_raw,512,25587,0.24231155801834553
Electricity,RANDOM,92342,selected_raw,512,25651,0.14813745930838712
Electricity,RANDOM,92342,selected_raw,512,25715,0.278031849102003
Electricity,RANDOM,92342,selected_raw,512,25779,0.16799798951348016
Electricity,RANDOM,92342,selected_raw,512,25843,0.18917847722858078
Electricity,RANDOM,92342,selected_raw,512,25907,0.15379972228831928
Electricity,RANDOM,92342,selected_raw,512,25971,0.16261312261613303
Electricity,RANDOM,92342,selected_raw,512,26035,0.14466433552261393
Electricity,RANDOM,92342,selected_raw,512,26099,0.6837364561782979
Electricity,RANDOM,92342,selected_raw,512,26163,0.29500056647790507
Electricity,RANDOM,92342,selected_raw,512,26227,0.24178625382270968
Electricity,RANDOM,92342,selected_cal,512,21043,0.12295988832804446
Electricity,RANDOM,92342,selected_cal,512,21107,0.17289878359416322
Electricity,RANDOM,92342,selected_cal,512,21171,0.1862643823751114
Electricity,RANDOM,92342,selected_cal,512,21235,0.12244326484308382
Electricity,RANDOM,92342,selected_cal,512,21299,0.15209699631891316
Electricity,RANDOM,92342,selected_cal,512,21363,0.16436947312945
Electricity,RANDOM,92342,selected_cal,512,21427,0.2999618372165301
Electricity,RANDOM,92342,selected_cal,512,21491,0.3700439115045815
Electricity,RANDOM,92342,selected_cal,512,21555,0.2273285117429658
Electricity,RANDOM,92342,selected_cal,512,21619,0.18739508605039687
Electricity,RANDOM,92342,selected_cal,512,21683,0.23396472343091557
Electricity,RANDOM,92342,selected_cal,512,21747,0.1953266379448328
Electricity,RANDOM,92342,selected_cal,512,21811,0.1773796113985565
Electricity,RANDOM,92342,selected_cal,512,21875,0.15590782153724264
Electricity,RANDOM,92342,selected_cal,512,21939,0.21190955055953187
Electricity,RANDOM,92342,selected_cal,512,22003,0.15050575943715447
Electricity,RANDOM,92342,selected_cal,512,22067,0.23156137800909884
Electricity,RANDOM,92342,selected_cal,512,22131,0.26358384953169767
Electricity,RANDOM,92342,selected_cal,512,22195,0.21066183750794487
Electricity,RANDOM,92342,selected_cal,512,22259,0.18276394649028213
Electricity,RANDOM,92342,selected_cal,512,22323,0.22802044477494737
Electricity,RANDOM,92342,selected_cal,512,22387,0.17593138154948987
Electricity,RANDOM,92342,selected_cal,512,22451,0.20835319341647707
Electricity,RANDOM,92342,selected_cal,512,22515,0.19002909437162202
Electricity,RANDOM,92342,selected_cal,512,22579,0.2505418763087428
Electricity,RANDOM,92342,selected_cal,512,22643,0.23994410525173232
Electricity,RANDOM,92342,selected_cal,512,22707,0.185192580365981
Electricity,RANDOM,92342,selected_cal,512,22771,0.20585819470001937
Electricity,RANDOM,92342,selected_cal,512,22835,0.22015973354023585
Electricity,RANDOM,92342,selected_cal,512,22899,0.20232232733126448
Electricity,RANDOM,92342,selected_cal,512,22963,0.2278900430409238
Electricity,RANDOM,92342,selected_cal,512,23027,0.20015675185517562
Electricity,RANDOM,92342,selected_cal,512,23091,0.17301041392133995
Electricity,RANDOM,92342,selected_cal,512,23155,0.21148893595713011
Electricity,RANDOM,92342,selected_cal,512,23219,0.2320203500398107
Electricity,RANDOM,92342,selected_cal,512,23283,0.1741640851556435
Electricity,RANDOM,92342,selected_cal,512,23347,0.2612558399099608
Electricity,RANDOM,92342,selected_cal,512,23411,0.187229219679317
Electricity,RANDOM,92342,selected_cal,512,23475,0.243115930421992
Electricity,RANDOM,92342,selected_cal,512,23539,0.17380707287020594
Electricity,RANDOM,92342,selected_cal,512,23603,0.2152696498184343
Electricity,RANDOM,92342,selected_cal,512,23667,0.19067835612957246
Electricity,RANDOM,92342,selected_cal,512,23731,0.18744820868542494
Electricity,RANDOM,92342,selected_cal,512,23795,0.2090510602274446
Electricity,RANDOM,92342,selected_cal,512,23859,0.17538126193854559
Electricity,RANDOM,92342,selected_cal,512,23923,0.17214643355609216
Electricity,RANDOM,92342,selected_cal,512,23987,0.19041498388327263
Electricity,RANDOM,92342,selected_cal,512,24051,0.19394602565823102
Electricity,RANDOM,92342,selected_cal,512,24115,0.16498477460298233
Electricity,RANDOM,92342,selected_cal,512,24179,0.21842154137260952
Electricity,RANDOM,92342,selected_cal,512,24243,0.20629356547919425
Electricity,RANDOM,92342,selected_cal,512,24307,0.22319662356297018
Electricity,RANDOM,92342,selected_cal,512,24371,0.23009480051400386
Electricity,RANDOM,92342,selected_cal,512,24435,0.17669497661709294
Electricity,RANDOM,92342,selected_cal,512,24499,0.17999064750210475
Electricity,RANDOM,92342,selected_cal,512,24563,0.21812490863870715
Electricity,RANDOM,92342,selected_cal,512,24627,0.16372875136607712
Electricity,RANDOM,92342,selected_cal,512,24691,0.23999784900793436
Electricity,RANDOM,92342,selected_cal,512,24755,0.1654958819521094
Electricity,RANDOM,92342,selected_cal,512,24819,0.18466454001752855
Electricity,RANDOM,92342,selected_cal,512,24883,0.1916812570205933
Electricity,RANDOM,92342,selected_cal,512,24947,0.16682768882317317
Electricity,RANDOM,92342,selected_cal,512,25011,0.1696501479306251
Electricity,RANDOM,92342,selected_cal,512,25075,0.15705998638370677
Electricity,RANDOM,92342,selected_cal,512,25139,0.1490292768281951
Electricity,RANDOM,92342,selected_cal,512,25203,0.14723394262536127
Electricity,RANDOM,92342,selected_cal,512,25267,0.1517227871371035
Electricity,RANDOM,92342,selected_cal,512,25331,0.143490446984306
Electricity,RANDOM,92342,selected_cal,512,25395,0.12696571163699027
Electricity,RANDOM,92342,selected_cal,512,25459,0.12321603983779562
Electricity,RANDOM,92342,selected_cal,512,25523,0.15720358240896526
Electricity,RANDOM,92342,selected_cal,512,25587,0.24231155801834553
Electricity,RANDOM,92342,selected_cal,512,25651,0.14813745930838712
Electricity,RANDOM,92342,selected_cal,512,25715,0.278031849102003
Electricity,RANDOM,92342,selected_cal,512,25779,0.16799798951348016
Electricity,RANDOM,92342,selected_cal,512,25843,0.18917847722858078
Electricity,RANDOM,92342,selected_cal,512,25907,0.15379972228831928
Electricity,RANDOM,92342,selected_cal,512,25971,0.16261312261613303
Electricity,RANDOM,92342,selected_cal,512,26035,0.14466433552261393
Electricity,RANDOM,92342,selected_cal,512,26099,0.6837364561782979
Electricity,RANDOM,92342,selected_cal,512,26163,0.2950005664635822
Electricity,RANDOM,92342,selected_cal,512,26227,0.24178625379474367
Electricity,SHUFFLE,92341,raw128,128,21043,0.12384383900039445
Electricity,SHUFFLE,92341,raw128,128,21107,0.17452373300649793
Electricity,SHUFFLE,92341,raw128,128,21171,0.18741392006566526
Electricity,SHUFFLE,92341,raw128,128,21235,0.12397682975296509
Electricity,SHUFFLE,92341,raw128,128,21299,0.15142495538199552
Electricity,SHUFFLE,92341,raw128,128,21363,0.16516759154165792
Electricity,SHUFFLE,92341,raw128,128,21427,0.30011725169101944
Electricity,SHUFFLE,92341,raw128,128,21491,0.37812506128519896
Electricity,SHUFFLE,92341,raw128,128,21555,0.22573992251091746
Electricity,SHUFFLE,92341,raw128,128,21619,0.19543788673097162
Electricity,SHUFFLE,92341,raw128,128,21683,0.23022731547255146
Electricity,SHUFFLE,92341,raw128,128,21747,0.1877708929418424
Electricity,SHUFFLE,92341,raw128,128,21811,0.17847031581490955
Electricity,SHUFFLE,92341,raw128,128,21875,0.16205448655606614
Electricity,SHUFFLE,92341,raw128,128,21939,0.2108562575167881
Electricity,SHUFFLE,92341,raw128,128,22003,0.15124630667533934
Electricity,SHUFFLE,92341,raw128,128,22067,0.2314887675469959
Electricity,SHUFFLE,92341,raw128,128,22131,0.2678802461958
Electricity,SHUFFLE,92341,raw128,128,22195,0.20980810106817085
Electricity,SHUFFLE,92341,raw128,128,22259,0.18371519770268413
Electricity,SHUFFLE,92341,raw128,128,22323,0.22773936069574052
Electricity,SHUFFLE,92341,raw128,128,22387,0.1747073622978974
Electricity,SHUFFLE,92341,raw128,128,22451,0.21016373564798618
Electricity,SHUFFLE,92341,raw128,128,22515,0.19334774793937803
Electricity,SHUFFLE,92341,raw128,128,22579,0.24971308347814292
Electricity,SHUFFLE,92341,raw128,128,22643,0.23267068307622013
Electricity,SHUFFLE,92341,raw128,128,22707,0.19114398712712719
Electricity,SHUFFLE,92341,raw128,128,22771,0.20695460457597542
Electricity,SHUFFLE,92341,raw128,128,22835,0.22123351931836113
Electricity,SHUFFLE,92341,raw128,128,22899,0.2035915728458474
Electricity,SHUFFLE,92341,raw128,128,22963,0.22434967141469225
Electricity,SHUFFLE,92341,raw128,128,23027,0.19766712762681743
Electricity,SHUFFLE,92341,raw128,128,23091,0.16845886832587859
Electricity,SHUFFLE,92341,raw128,128,23155,0.21858747671124729
Electricity,SHUFFLE,92341,raw128,128,23219,0.24272231836841468
Electricity,SHUFFLE,92341,raw128,128,23283,0.17297219263744518
Electricity,SHUFFLE,92341,raw128,128,23347,0.2600359836433293
Electricity,SHUFFLE,92341,raw128,128,23411,0.18829204187285248
Electricity,SHUFFLE,92341,raw128,128,23475,0.24269134182503208
Electricity,SHUFFLE,92341,raw128,128,23539,0.1736802575008038
Electricity,SHUFFLE,92341,raw128,128,23603,0.2236140888475514
Electricity,SHUFFLE,92341,raw128,128,23667,0.19208194727910685
Electricity,SHUFFLE,92341,raw128,128,23731,0.18922523212505254
Electricity,SHUFFLE,92341,raw128,128,23795,0.20931338185241727
Electricity,SHUFFLE,92341,raw128,128,23859,0.17409836947589974
Electricity,SHUFFLE,92341,raw128,128,23923,0.17384463606672035
Electricity,SHUFFLE,92341,raw128,128,23987,0.19033092709588972
Electricity,SHUFFLE,92341,raw128,128,24051,0.19421377419908292
Electricity,SHUFFLE,92341,raw128,128,24115,0.16529570424849035
Electricity,SHUFFLE,92341,raw128,128,24179,0.215483270925671
Electricity,SHUFFLE,92341,raw128,128,24243,0.2097831129943889
Electricity,SHUFFLE,92341,raw128,128,24307,0.22812978553279425
Electricity,SHUFFLE,92341,raw128,128,24371,0.22556410635853819
Electricity,SHUFFLE,92341,raw128,128,24435,0.1780368110536149
Electricity,SHUFFLE,92341,raw128,128,24499,0.17928441784966886
Electricity,SHUFFLE,92341,raw128,128,24563,0.21746254507744495
Electricity,SHUFFLE,92341,raw128,128,24627,0.16440833468151256
Electricity,SHUFFLE,92341,raw128,128,24691,0.24394623119957906
Electricity,SHUFFLE,92341,raw128,128,24755,0.16502634437181335
Electricity,SHUFFLE,92341,raw128,128,24819,0.18558639234501886
Electricity,SHUFFLE,92341,raw128,128,24883,0.19286141697714015
Electricity,SHUFFLE,92341,raw128,128,24947,0.16714347721612807
Electricity,SHUFFLE,92341,raw128,128,25011,0.16818023929709686
Electricity,SHUFFLE,92341,raw128,128,25075,0.15636462654248046
Electricity,SHUFFLE,92341,raw128,128,25139,0.14862999799939977
Electricity,SHUFFLE,92341,raw128,128,25203,0.14899230576164094
Electricity,SHUFFLE,92341,raw128,128,25267,0.15073385838067016
Electricity,SHUFFLE,92341,raw128,128,25331,0.14266040438073177
Electricity,SHUFFLE,92341,raw128,128,25395,0.12704006861152783
Electricity,SHUFFLE,92341,raw128,128,25459,0.12330639219781844
Electricity,SHUFFLE,92341,raw128,128,25523,0.1588769633340934
Electricity,SHUFFLE,92341,raw128,128,25587,0.23587229214811584
Electricity,SHUFFLE,92341,raw128,128,25651,0.1485904914982305
Electricity,SHUFFLE,92341,raw128,128,25715,0.2861374528786614
Electricity,SHUFFLE,92341,raw128,128,25779,0.16712765040594751
Electricity,SHUFFLE,92341,raw128,128,25843,0.1910853641292518
Electricity,SHUFFLE,92341,raw128,128,25907,0.15510016755660883
Electricity,SHUFFLE,92341,raw128,128,25971,0.17091198664301036
Electricity,SHUFFLE,92341,raw128,128,26035,0.1440598176676124
Electricity,SHUFFLE,92341,raw128,128,26099,0.6846347139952194
Electricity,SHUFFLE,92341,raw128,128,26163,0.3103183211733028
Electricity,SHUFFLE,92341,raw128,128,26227,0.24157716860635037
Electricity,SHUFFLE,92341,selected_raw,512,21043,0.12366403661685141
Electricity,SHUFFLE,92341,selected_raw,512,21107,0.1728953134647356
Electricity,SHUFFLE,92341,selected_raw,512,21171,0.1861999824032044
Electricity,SHUFFLE,92341,selected_raw,512,21235,0.12279177101972653
Electricity,SHUFFLE,92341,selected_raw,512,21299,0.15061489986621526
Electricity,SHUFFLE,92341,selected_raw,512,21363,0.16335947838490317
Electricity,SHUFFLE,92341,selected_raw,512,21427,0.30472634438012125
Electricity,SHUFFLE,92341,selected_raw,512,21491,0.3730324331514395
Electricity,SHUFFLE,92341,selected_raw,512,21555,0.2281547720347056
Electricity,SHUFFLE,92341,selected_raw,512,21619,0.18472830035548848
Electricity,SHUFFLE,92341,selected_raw,512,21683,0.22640806009348766
Electricity,SHUFFLE,92341,selected_raw,512,21747,0.1869922802055377
Electricity,SHUFFLE,92341,selected_raw,512,21811,0.17774820970532323
Electricity,SHUFFLE,92341,selected_raw,512,21875,0.1552776498967599
Electricity,SHUFFLE,92341,selected_raw,512,21939,0.2099845214202596
Electricity,SHUFFLE,92341,selected_raw,512,22003,0.14996357669943572
Electricity,SHUFFLE,92341,selected_raw,512,22067,0.2317369386771799
Electricity,SHUFFLE,92341,selected_raw,512,22131,0.2692771145711209
Electricity,SHUFFLE,92341,selected_raw,512,22195,0.21128310390650148
Electricity,SHUFFLE,92341,selected_raw,512,22259,0.18373292991243745
Electricity,SHUFFLE,92341,selected_raw,512,22323,0.21984770367692785
Electricity,SHUFFLE,92341,selected_raw,512,22387,0.17337955655151838
Electricity,SHUFFLE,92341,selected_raw,512,22451,0.20713089167811422
Electricity,SHUFFLE,92341,selected_raw,512,22515,0.19243871284024866
Electricity,SHUFFLE,92341,selected_raw,512,22579,0.25038344640246807
Electricity,SHUFFLE,92341,selected_raw,512,22643,0.2394831153374613
Electricity,SHUFFLE,92341,selected_raw,512,22707,0.1893379621999171
Electricity,SHUFFLE,92341,selected_raw,512,22771,0.20605134457245533
Electricity,SHUFFLE,92341,selected_raw,512,22835,0.2218039747468596
Electricity,SHUFFLE,92341,selected_raw,512,22899,0.20924437249902295
Electricity,SHUFFLE,92341,selected_raw,512,22963,0.22907683071513674
Electricity,SHUFFLE,92341,selected_raw,512,23027,0.2007896268292703
Electricity,SHUFFLE,92341,selected_raw,512,23091,0.167394582190604
Electricity,SHUFFLE,92341,selected_raw,512,23155,0.20799943546202299
Electricity,SHUFFLE,92341,selected_raw,512,23219,0.23553554681414512
Electricity,SHUFFLE,92341,selected_raw,512,23283,0.17302236342782337
Electricity,SHUFFLE,92341,selected_raw,512,23347,0.26298336787931426
Electricity,SHUFFLE,92341,selected_raw,512,23411,0.18838373271539233
Electricity,SHUFFLE,92341,selected_raw,512,23475,0.24439467522760963
Electricity,SHUFFLE,92341,selected_raw,512,23539,0.17478804478715687
Electricity,SHUFFLE,92341,selected_raw,512,23603,0.22023536954810818
Electricity,SHUFFLE,92341,selected_raw,512,23667,0.19108199750586208
Electricity,SHUFFLE,92341,selected_raw,512,23731,0.18971553998227095
Electricity,SHUFFLE,92341,selected_raw,512,23795,0.20936027807501817
Electricity,SHUFFLE,92341,selected_raw,512,23859,0.17463931390302723
Electricity,SHUFFLE,92341,selected_raw,512,23923,0.17449277031111982
Electricity,SHUFFLE,92341,selected_raw,512,23987,0.19029249413909943
Electricity,SHUFFLE,92341,selected_raw,512,24051,0.19468260056420356
Electricity,SHUFFLE,92341,selected_raw,512,24115,0.16894004855571676
Electricity,SHUFFLE,92341,selected_raw,512,24179,0.2180022327648537
Electricity,SHUFFLE,92341,selected_raw,512,24243,0.20884232788025914
Electricity,SHUFFLE,92341,selected_raw,512,24307,0.2188942805867056
Electricity,SHUFFLE,92341,selected_raw,512,24371,0.2252998424410388
Electricity,SHUFFLE,92341,selected_raw,512,24435,0.17203821580809003
Electricity,SHUFFLE,92341,selected_raw,512,24499,0.18162387865115437
Electricity,SHUFFLE,92341,selected_raw,512,24563,0.2176256217768794
Electricity,SHUFFLE,92341,selected_raw,512,24627,0.1632110554663302
Electricity,SHUFFLE,92341,selected_raw,512,24691,0.23567031475364814
Electricity,SHUFFLE,92341,selected_raw,512,24755,0.16783575184443816
Electricity,SHUFFLE,92341,selected_raw,512,24819,0.18336177415341512
Electricity,SHUFFLE,92341,selected_raw,512,24883,0.19396931223656722
Electricity,SHUFFLE,92341,selected_raw,512,24947,0.16641204686844227
Electricity,SHUFFLE,92341,selected_raw,512,25011,0.16773896308436728
Electricity,SHUFFLE,92341,selected_raw,512,25075,0.15728244222745208
Electricity,SHUFFLE,92341,selected_raw,512,25139,0.14854806948205973
Electricity,SHUFFLE,92341,selected_raw,512,25203,0.1466626055968657
Electricity,SHUFFLE,92341,selected_raw,512,25267,0.153725919818554
Electricity,SHUFFLE,92341,selected_raw,512,25331,0.1424383832525724
Electricity,SHUFFLE,92341,selected_raw,512,25395,0.1294568363529931
Electricity,SHUFFLE,92341,selected_raw,512,25459,0.12357470665563762
Electricity,SHUFFLE,92341,selected_raw,512,25523,0.15624309141147347
Electricity,SHUFFLE,92341,selected_raw,512,25587,0.2408567771918404
Electricity,SHUFFLE,92341,selected_raw,512,25651,0.1493251042731081
Electricity,SHUFFLE,92341,selected_raw,512,25715,0.27736630443199195
Electricity,SHUFFLE,92341,selected_raw,512,25779,0.16860153306005107
Electricity,SHUFFLE,92341,selected_raw,512,25843,0.18480431004437597
Electricity,SHUFFLE,92341,selected_raw,512,25907,0.15354160931816316
Electricity,SHUFFLE,92341,selected_raw,512,25971,0.16090091810047435
Electricity,SHUFFLE,92341,selected_raw,512,26035,0.14457970351372157
Electricity,SHUFFLE,92341,selected_raw,512,26099,0.6835475111761458
Electricity,SHUFFLE,92341,selected_raw,512,26163,0.31146816100035457
Electricity,SHUFFLE,92341,selected_raw,512,26227,0.23864751269724696
Electricity,SHUFFLE,92341,selected_cal,512,21043,0.12366403661685141
Electricity,SHUFFLE,92341,selected_cal,512,21107,0.1728953134647356
Electricity,SHUFFLE,92341,selected_cal,512,21171,0.1861999824032044
Electricity,SHUFFLE,92341,selected_cal,512,21235,0.12279177101972653
Electricity,SHUFFLE,92341,selected_cal,512,21299,0.15061489986621526
Electricity,SHUFFLE,92341,selected_cal,512,21363,0.16335947838490317
Electricity,SHUFFLE,92341,selected_cal,512,21427,0.30472634438012125
Electricity,SHUFFLE,92341,selected_cal,512,21491,0.3730324331514395
Electricity,SHUFFLE,92341,selected_cal,512,21555,0.22815477202382992
Electricity,SHUFFLE,92341,selected_cal,512,21619,0.18472830034150547
Electricity,SHUFFLE,92341,selected_cal,512,21683,0.2264080600763973
Electricity,SHUFFLE,92341,selected_cal,512,21747,0.18699228018223268
Electricity,SHUFFLE,92341,selected_cal,512,21811,0.17774820970532323
Electricity,SHUFFLE,92341,selected_cal,512,21875,0.1552776498967599
Electricity,SHUFFLE,92341,selected_cal,512,21939,0.2099845214202596
Electricity,SHUFFLE,92341,selected_cal,512,22003,0.14996357669943572
Electricity,SHUFFLE,92341,selected_cal,512,22067,0.2317369386771799
Electricity,SHUFFLE,92341,selected_cal,512,22131,0.2692771145711209
Electricity,SHUFFLE,92341,selected_cal,512,22195,0.21128310390339414
Electricity,SHUFFLE,92341,selected_cal,512,22259,0.18373292991243745
Electricity,SHUFFLE,92341,selected_cal,512,22323,0.21984770367692785
Electricity,SHUFFLE,92341,selected_cal,512,22387,0.17337955655151838
Electricity,SHUFFLE,92341,selected_cal,512,22451,0.20713089167811422
Electricity,SHUFFLE,92341,selected_cal,512,22515,0.19243871284024866
Electricity,SHUFFLE,92341,selected_cal,512,22579,0.25038344640246807
Electricity,SHUFFLE,92341,selected_cal,512,22643,0.23948311531104893
Electricity,SHUFFLE,92341,selected_cal,512,22707,0.18933796220147076
Electricity,SHUFFLE,92341,selected_cal,512,22771,0.20605134457400898
Electricity,SHUFFLE,92341,selected_cal,512,22835,0.22180397476084263
Electricity,SHUFFLE,92341,selected_cal,512,22899,0.2092443724974693
Electricity,SHUFFLE,92341,selected_cal,512,22963,0.22907683071513674
Electricity,SHUFFLE,92341,selected_cal,512,23027,0.20078962682150195
Electricity,SHUFFLE,92341,selected_cal,512,23091,0.167394582190604
Electricity,SHUFFLE,92341,selected_cal,512,23155,0.20799943546202299
Electricity,SHUFFLE,92341,selected_cal,512,23219,0.23553554682346717
Electricity,SHUFFLE,92341,selected_cal,512,23283,0.17302236342782337
Electricity,SHUFFLE,92341,selected_cal,512,23347,0.26298336787931426
