source,arm,seed,variant,step,lead,pinball,nmae,raw_mae,coverage,width,crossing
Electricity,RANDOM,92342,raw128,128,33,0.21088385989533803,0.26048769214600226,68.82999763256166,0.8292682926829268,0.8417895436286926,0.0
Electricity,RANDOM,92342,raw128,128,34,0.20769979593119528,0.26008342386019906,67.37699302812902,0.8170731707317073,0.8443011045455933,0.0
Electricity,RANDOM,92342,raw128,128,35,0.2047460916060239,0.2542849877205975,64.9583543917028,0.8292682926829268,0.8423342108726501,0.0
Electricity,RANDOM,92342,raw128,128,36,0.20112547473987596,0.24975257490188635,64.43919102738543,0.823170731707317,0.8406254053115845,0.0
Electricity,RANDOM,92342,raw128,128,37,0.19940624996600095,0.24745350460839163,64.62172942045258,0.8048780487804879,0.8337525129318237,0.00038109756097560977
Electricity,RANDOM,92342,raw128,128,38,0.21069786155396106,0.26114469176947464,68.55797051220405,0.7759146341463414,0.8357514142990112,0.0
Electricity,RANDOM,92342,raw128,128,39,0.1978387992357617,0.24836013510181215,64.02715545747338,0.8429878048780488,0.8468812108039856,0.0
Electricity,RANDOM,92342,raw128,128,40,0.20626332577071166,0.2599788398225354,66.22480972801766,0.8033536585365854,0.8499618172645569,0.001714939024390244
Electricity,RANDOM,92342,raw128,128,41,0.20687708531034849,0.2546162205412369,66.45041700688805,0.8003048780487805,0.8559613823890686,0.001524390243902439
Electricity,RANDOM,92342,raw128,128,42,0.19777803826941157,0.24543600462683965,64.40032048341705,0.8003048780487805,0.8577044606208801,0.0009527439024390244
Electricity,RANDOM,92342,raw128,128,43,0.19597329201399188,0.24210468466382906,62.74707465055512,0.8292682926829268,0.8618356585502625,0.0013338414634146342
Electricity,RANDOM,92342,raw128,128,44,0.20030886116465363,0.24597686388698184,61.50111779934022,0.8399390243902439,0.8563172817230225,0.0005716463414634146
Electricity,RANDOM,92342,raw128,128,45,0.2133858515915691,0.26199071715393796,66.43341206341255,0.8094512195121951,0.8511813879013062,0.0022865853658536584
Electricity,RANDOM,92342,raw128,128,46,0.2336057035585505,0.28493535907598677,70.92069542117235,0.7926829268292683,0.8474844694137573,0.001524390243902439
Electricity,RANDOM,92342,raw128,128,47,0.2323191627602617,0.2839805817624753,71.23507978858018,0.7957317073170732,0.8540921807289124,0.00019054878048780488
Electricity,RANDOM,92342,raw128,128,48,0.2368470164311541,0.29099339287781856,73.8879876020478,0.801829268292683,0.8569626212120056,0.00019054878048780488
Electricity,RANDOM,92342,raw128,128,49,0.22456823287916788,0.27557199510112873,71.54211707231475,0.8185975609756098,0.8689448833465576,0.00019054878048780488
Electricity,RANDOM,92342,raw128,128,50,0.22261020769398568,0.2760032852461258,72.33083208595833,0.8125,0.875849187374115,0.0
Electricity,RANDOM,92342,raw128,128,51,0.2170139008397721,0.27019161236005246,70.4000143423313,0.8475609756097561,0.883546769618988,0.0
Electricity,RANDOM,92342,raw128,128,52,0.2122035996339179,0.2584857385400014,68.51590389158667,0.8673780487804879,0.8887777328491211,0.0005716463414634146
Electricity,RANDOM,92342,raw128,128,53,0.2282949639974659,0.2817492774354564,71.70518102878478,0.8140243902439024,0.87709641456604,0.0005716463414634146
Electricity,RANDOM,92342,raw128,128,54,0.23890743375062748,0.29750678037542944,76.65381943307271,0.7865853658536586,0.881162703037262,0.0005716463414634146
Electricity,RANDOM,92342,raw128,128,55,0.22781328281925678,0.2850712695783519,73.48188760803967,0.8170731707317073,0.8857818245887756,0.0
Electricity,RANDOM,92342,raw128,128,56,0.24075825674080575,0.299428388129758,77.54546472502918,0.7972560975609756,0.8907583951950073,0.0009527439024390244
Electricity,RANDOM,92342,raw128,128,57,0.2325523154304191,0.2842400888766305,74.99836015701294,0.8079268292682927,0.8955506086349487,0.0
Electricity,RANDOM,92342,raw128,128,58,0.2302278132852177,0.28500907928236874,74.76242745794902,0.7987804878048781,0.8967384696006775,0.00038109756097560977
Electricity,RANDOM,92342,raw128,128,59,0.21658222503569366,0.26969627988092093,70.27479636959913,0.8170731707317073,0.8907762169837952,0.0
Electricity,RANDOM,92342,raw128,128,60,0.20442491375895322,0.2522990922958441,66.49355899996874,0.8536585365853658,0.8883998394012451,0.0
Electricity,RANDOM,92342,raw128,128,61,0.21442466284737277,0.26521270122956875,70.06808883387868,0.8125,0.8851705193519592,0.001714939024390244
Electricity,RANDOM,92342,raw128,128,62,0.22134982016625623,0.27167886681422565,69.56878317856207,0.7850609756097561,0.8879271745681763,0.0022865853658536584
Electricity,RANDOM,92342,raw128,128,63,0.22138539995642884,0.27752097136977183,69.18269253940117,0.8216463414634146,0.8980206847190857,0.002096036585365854
Electricity,RANDOM,92342,raw128,128,64,0.22227841343822172,0.2751108851633902,72.30578062010974,0.8201219512195121,0.9105820059776306,0.002096036585365854
Electricity,RANDOM,92342,selected_raw,512,1,0.10720471394921538,0.13782363786732232,33.69295149314694,0.8780487804878049,0.5142370462417603,0.0005716463414634146
Electricity,RANDOM,92342,selected_raw,512,2,0.13710319797365153,0.17333896498814994,43.8098280022784,0.8262195121951219,0.5873143672943115,0.0
Electricity,RANDOM,92342,selected_raw,512,3,0.14704830434042665,0.18220334396716645,47.07415838939388,0.8353658536585366,0.6374722123146057,0.0007621951219512195
Electricity,RANDOM,92342,selected_raw,512,4,0.16092157153342174,0.202592908022495,52.1769985222235,0.8170731707317073,0.6771122813224792,0.00038109756097560977
Electricity,RANDOM,92342,selected_raw,512,5,0.17626514449487435,0.2231444086730863,56.37298585147393,0.7926829268292683,0.6881982684135437,0.0009527439024390244
Electricity,RANDOM,92342,selected_raw,512,6,0.189112790822563,0.23790397566980637,60.044664673688935,0.7621951219512195,0.7026793360710144,0.0007621951219512195
Electricity,RANDOM,92342,selected_raw,512,7,0.2178192407981425,0.2698607299330399,65.83058251404181,0.7820121951219512,0.7133216857910156,0.0
Electricity,RANDOM,92342,selected_raw,512,8,0.1941144780016177,0.2451866524373035,62.37959696606892,0.7896341463414634,0.718647837638855,0.0
Electricity,RANDOM,92342,selected_raw,512,9,0.1980043189711925,0.2524178188855102,61.30847578513913,0.7957317073170732,0.7284493446350098,0.00019054878048780488
Electricity,RANDOM,92342,selected_raw,512,10,0.19414684885238717,0.2456808732286013,59.35204082582055,0.7972560975609756,0.7354610562324524,0.0
Electricity,RANDOM,92342,selected_raw,512,11,0.19041530578759513,0.24190543614628407,58.09190616375062,0.8170731707317073,0.7394347190856934,0.0011432926829268292
Electricity,RANDOM,92342,selected_raw,512,12,0.18979077338443956,0.23799132429356484,59.33828921434356,0.8094512195121951,0.7443353533744812,0.00038109756097560977
Electricity,RANDOM,92342,selected_raw,512,13,0.18970282359299542,0.23765128972736202,59.42291397001685,0.7835365853658537,0.7391911745071411,0.0007621951219512195
Electricity,RANDOM,92342,selected_raw,512,14,0.19923506934636445,0.25001096244100135,63.85798104216413,0.7637195121951219,0.735769510269165,0.0024771341463414634
Electricity,RANDOM,92342,selected_raw,512,15,0.19291296929764795,0.24414014796247116,61.42915541951249,0.8185975609756098,0.7420474886894226,0.0005716463414634146
Electricity,RANDOM,92342,selected_raw,512,16,0.19438888340326785,0.24460215295876575,61.396547515217854,0.8079268292682927,0.7522827386856079,0.001714939024390244
Electricity,RANDOM,92342,selected_raw,512,17,0.1951428304294489,0.24358194291703786,60.408444230149435,0.7911585365853658,0.7569871544837952,0.0
Electricity,RANDOM,92342,selected_raw,512,18,0.1928691714012081,0.24240153785597224,60.56874390346248,0.8079268292682927,0.7577565312385559,0.0
Electricity,RANDOM,92342,selected_raw,512,19,0.18232786853515756,0.2292411249927602,58.1168076933884,0.8262195121951219,0.7591611742973328,0.0
Electricity,RANDOM,92342,selected_raw,512,20,0.17985012071667833,0.2242060953467661,55.56454942284561,0.8338414634146342,0.7551624178886414,0.0009527439024390244
Electricity,RANDOM,92342,selected_raw,512,21,0.18793224514323445,0.23619756300969114,59.020248227003144,0.8003048780487805,0.7449736595153809,0.0032393292682926828
Electricity,RANDOM,92342,selected_raw,512,22,0.20439576415411592,0.252574613567647,64.83582624574987,0.7576219512195121,0.7421790957450867,0.0024771341463414634
Electricity,RANDOM,92342,selected_raw,512,23,0.19385393647348942,0.2411759191879921,59.28077300001935,0.8094512195121951,0.7505096793174744,0.0007621951219512195
Electricity,RANDOM,92342,selected_raw,512,24,0.20051426411510667,0.2504002060256005,64.69619058981175,0.7926829268292683,0.7537305951118469,0.00019054878048780488
Electricity,RANDOM,92342,selected_raw,512,25,0.19728384980015634,0.24752797195691176,64.06909878660993,0.8262195121951219,0.7737593650817871,0.0005716463414634146
Electricity,RANDOM,92342,selected_raw,512,26,0.19253519265882557,0.24386598886438965,60.65942542145892,0.8170731707317073,0.786571204662323,0.00019054878048780488
Electricity,RANDOM,92342,selected_raw,512,27,0.1963302212655242,0.2502153383069331,60.83002948760986,0.8323170731707317,0.795864462852478,0.00038109756097560977
Electricity,RANDOM,92342,selected_raw,512,28,0.18885963446099557,0.23956017728364787,59.263477988359405,0.8475609756097561,0.8078820705413818,0.00038109756097560977
Electricity,RANDOM,92342,selected_raw,512,29,0.19759327114624,0.25016671948174607,60.958750689901954,0.8109756097560976,0.801994800567627,0.0007621951219512195
Electricity,RANDOM,92342,selected_raw,512,30,0.20431216957070397,0.25894334345103287,65.25626146502611,0.801829268292683,0.8069887757301331,0.00038109756097560977
Electricity,RANDOM,92342,selected_raw,512,31,0.20493785252399932,0.2541558493126391,65.56879522742295,0.8064024390243902,0.8138615489006042,0.0
Electricity,RANDOM,92342,selected_raw,512,32,0.20760570090648695,0.2597174469132644,69.77004555958074,0.8048780487804879,0.8151835799217224,0.00038109756097560977
Electricity,RANDOM,92342,selected_raw,512,33,0.21002811362842388,0.25963575753669976,68.4000791107736,0.8201219512195121,0.8176308870315552,0.0
Electricity,RANDOM,92342,selected_raw,512,34,0.2057330110587427,0.257056931588064,66.42876891392034,0.801829268292683,0.819153368473053,0.0
Electricity,RANDOM,92342,selected_raw,512,35,0.20312526404671508,0.25210379871750044,64.25192491019645,0.823170731707317,0.8152238726615906,0.0
Electricity,RANDOM,92342,selected_raw,512,36,0.20012173367004518,0.24867098752384256,63.86247613953381,0.8155487804878049,0.8116539716720581,0.0
Electricity,RANDOM,92342,selected_raw,512,37,0.1982773388927073,0.24700253152179447,64.24924900473619,0.7896341463414634,0.8048886656761169,0.0007621951219512195
Electricity,RANDOM,92342,selected_raw,512,38,0.20902980941464702,0.2596501707586405,67.7406878703978,0.7667682926829268,0.8052394986152649,0.0009527439024390244
Electricity,RANDOM,92342,selected_raw,512,39,0.195104386149843,0.2451149196323903,62.79570642331751,0.8292682926829268,0.815715491771698,0.0007621951219512195
Electricity,RANDOM,92342,selected_raw,512,40,0.20476401431998156,0.2583825886002424,65.39707021015447,0.8003048780487805,0.8197323679924011,0.0024771341463414634
Electricity,RANDOM,92342,selected_raw,512,41,0.20533798588513666,0.2530705201531708,65.57413257040629,0.7911585365853658,0.8267298340797424,0.001714939024390244
Electricity,RANDOM,92342,selected_raw,512,42,0.19604749223882795,0.24325573108693588,63.43928405715198,0.788109756097561,0.8270902633666992,0.0011432926829268292
Electricity,RANDOM,92342,selected_raw,512,43,0.19426198324250024,0.24009973610168053,61.938905436818196,0.8140243902439024,0.8294687271118164,0.001524390243902439
Electricity,RANDOM,92342,selected_raw,512,44,0.19835886872337916,0.24384187388728104,60.88946021475443,0.8201219512195121,0.8227261900901794,0.0011432926829268292
Electricity,RANDOM,92342,selected_raw,512,45,0.2112255188241909,0.25855536576455773,65.42469263076782,0.7972560975609756,0.8190045356750488,0.0024771341463414634
Electricity,RANDOM,92342,selected_raw,512,46,0.23248904885989136,0.2823753230760991,70.07572100802166,0.7698170731707317,0.8126327991485596,0.0013338414634146342
Electricity,RANDOM,92342,selected_raw,512,47,0.23082504895117364,0.28128582493008714,70.37381329187532,0.7835365853658537,0.8183512091636658,0.00019054878048780488
Electricity,RANDOM,92342,selected_raw,512,48,0.2356079816903888,0.2895922676101328,73.35445444758345,0.7850609756097561,0.8219254016876221,0.0005716463414634146
Electricity,RANDOM,92342,selected_raw,512,49,0.22369784954733907,0.27382918058116673,70.72779549621954,0.8033536585365854,0.8370245695114136,0.0
Electricity,RANDOM,92342,selected_raw,512,50,0.22013478510194215,0.2727026162597711,71.45908449917304,0.8064024390243902,0.8454959988594055,0.0
Electricity,RANDOM,92342,selected_raw,512,51,0.21511309829603986,0.2689648658347661,70.01181094239398,0.8399390243902439,0.8525453805923462,0.00038109756097560977
Electricity,RANDOM,92342,selected_raw,512,52,0.21142259502868196,0.2594653869467544,68.85575448012933,0.8597560975609756,0.8576062917709351,0.0007621951219512195
Electricity,RANDOM,92342,selected_raw,512,53,0.22614080600189748,0.2792721304100056,71.1862013514449,0.7987804878048781,0.8477928638458252,0.0009527439024390244
Electricity,RANDOM,92342,selected_raw,512,54,0.23775388068885359,0.2975132593196835,76.5072952479851,0.7759146341463414,0.8506884574890137,0.0005716463414634146
Electricity,RANDOM,92342,selected_raw,512,55,0.22569439471229202,0.2833113121665871,72.89536838996702,0.8064024390243902,0.8541489839553833,0.0
Electricity,RANDOM,92342,selected_raw,512,56,0.23889202430684486,0.29773492192879103,77.08709067833132,0.7926829268292683,0.8595412373542786,0.0013338414634146342
Electricity,RANDOM,92342,selected_raw,512,57,0.23178859840993343,0.2836200871051533,74.5599059477085,0.801829268292683,0.8647499084472656,0.0
Electricity,RANDOM,92342,selected_raw,512,58,0.22857549233404667,0.2830364491799677,74.13489106806313,0.7759146341463414,0.8650555610656738,0.00038109756097560977
Electricity,RANDOM,92342,selected_raw,512,59,0.21518081530420283,0.2669214092647554,69.40403872001463,0.8033536585365854,0.8581045866012573,0.0
Electricity,RANDOM,92342,selected_raw,512,60,0.2027930185132774,0.2513360757711289,66.09806400392114,0.8445121951219512,0.8544718027114868,0.0
Electricity,RANDOM,92342,selected_raw,512,61,0.21255491417339253,0.2631729033945987,69.16232819673492,0.8033536585365854,0.8507532477378845,0.002096036585365854
Electricity,RANDOM,92342,selected_raw,512,62,0.219145274462989,0.26944477607580875,68.6529634405927,0.7682926829268293,0.8515916466712952,0.002858231707317073
Electricity,RANDOM,92342,selected_raw,512,63,0.21919318734788185,0.2755941234518595,68.54583906545872,0.8079268292682927,0.861397922039032,0.0024771341463414634
Electricity,RANDOM,92342,selected_raw,512,64,0.22070563480600508,0.27442734752494075,71.88936078839185,0.8140243902439024,0.8765658736228943,0.0022865853658536584
Electricity,RANDOM,92342,selected_cal,512,1,0.10720471394921538,0.13782363786732232,33.69295149314694,0.8780487804878049,0.5142370462417603,0.0005716463414634146
Electricity,RANDOM,92342,selected_cal,512,2,0.13710319797365153,0.17333896498814994,43.8098280022784,0.8262195121951219,0.5873143672943115,0.0
Electricity,RANDOM,92342,selected_cal,512,3,0.14704830434285185,0.18220334396716645,47.07415838939388,0.8353658536585366,0.6374722123146057,0.0007621951219512195
Electricity,RANDOM,92342,selected_cal,512,4,0.16092157153342174,0.202592908022495,52.1769985222235,0.8170731707317073,0.6771122813224792,0.00038109756097560977
Electricity,RANDOM,92342,selected_cal,512,5,0.176265144496087,0.2231444086730863,56.37298585147393,0.7926829268292683,0.6881982684135437,0.0009527439024390244
Electricity,RANDOM,92342,selected_cal,512,6,0.189112790822563,0.23790397566980637,60.044664673688935,0.7621951219512195,0.7026793360710144,0.0007621951219512195
Electricity,RANDOM,92342,selected_cal,512,7,0.21781924079329198,0.2698607299330399,65.83058251404181,0.7820121951219512,0.7133216857910156,0.0
Electricity,RANDOM,92342,selected_cal,512,8,0.19411447800404294,0.2451866524373035,62.37959696606892,0.7896341463414634,0.718647837638855,0.0
Electricity,RANDOM,92342,selected_cal,512,9,0.19800431897613135,0.2524178188855102,61.30847578513913,0.7957317073170732,0.7284493446350098,0.00019054878048780488
Electricity,RANDOM,92342,selected_cal,512,10,0.19414684885117456,0.2456808732286013,59.35204082582055,0.7972560975609756,0.7354610562324524,0.0
Electricity,RANDOM,92342,selected_cal,512,11,0.19041530578638252,0.24190543614628407,58.09190616375062,0.8170731707317073,0.7394347190856934,0.0011432926829268292
Electricity,RANDOM,92342,selected_cal,512,12,0.18979077338443956,0.23799132429356484,59.33828921434356,0.8094512195121951,0.7443353533744812,0.00038109756097560977
Electricity,RANDOM,92342,selected_cal,512,13,0.18970282359299542,0.23765128972736202,59.42291397001685,0.7835365853658537,0.7391911745071411,0.0007621951219512195
Electricity,RANDOM,92342,selected_cal,512,14,0.1992350693451518,0.25001096244100135,63.85798104216413,0.7637195121951219,0.735769510269165,0.0024771341463414634
Electricity,RANDOM,92342,selected_cal,512,15,0.19291296929392165,0.24414014796247116,61.42915541951249,0.8185975609756098,0.7420474886894226,0.0005716463414634146
Electricity,RANDOM,92342,selected_cal,512,16,0.19438888340326782,0.24460215295876575,61.396547515217854,0.8079268292682927,0.7522827386856079,0.001714939024390244
Electricity,RANDOM,92342,selected_cal,512,17,0.1951428304294489,0.24358194291703786,60.408444230149435,0.7911585365853658,0.7569871544837952,0.0
Electricity,RANDOM,92342,selected_cal,512,18,0.1928691714012081,0.24240153785597224,60.56874390346248,0.8079268292682927,0.7577565312385559,0.0
Electricity,RANDOM,92342,selected_cal,512,19,0.18232786853515756,0.2292411249927602,58.1168076933884,0.8262195121951219,0.7591611742973328,0.0
Electricity,RANDOM,92342,selected_cal,512,20,0.17985012071667833,0.2242060953467661,55.56454942284561,0.8338414634146342,0.7551624178886414,0.0009527439024390244
Electricity,RANDOM,92342,selected_cal,512,21,0.1879322451444471,0.23619756300969114,59.020248227003144,0.8003048780487805,0.7449736595153809,0.0032393292682926828
Electricity,RANDOM,92342,selected_cal,512,22,0.20439576415411592,0.252574613567647,64.83582624574987,0.7576219512195121,0.7421790957450867,0.0024771341463414634
Electricity,RANDOM,92342,selected_cal,512,23,0.19385393647227678,0.2411759191879921,59.28077300001935,0.8094512195121951,0.7505096793174744,0.0007621951219512195
Electricity,RANDOM,92342,selected_cal,512,24,0.20051426411146878,0.2504002060256005,64.69619058981175,0.7926829268292683,0.7537305951118469,0.00019054878048780488
Electricity,RANDOM,92342,selected_cal,512,25,0.19728384979651845,0.24752797195691176,64.06909878660993,0.8262195121951219,0.7737593650817871,0.0005716463414634146
Electricity,RANDOM,92342,selected_cal,512,26,0.19253519265640034,0.24386598886438965,60.65942542145892,0.8170731707317073,0.786571204662323,0.00019054878048780488
Electricity,RANDOM,92342,selected_cal,512,27,0.19633022126794947,0.2502153383069331,60.83002948760986,0.8323170731707317,0.795864462852478,0.00038109756097560977
Electricity,RANDOM,92342,selected_cal,512,28,0.18885963445614506,0.23956017728364787,59.263477988359405,0.8475609756097561,0.8078820705413818,0.00038109756097560977
Electricity,RANDOM,92342,selected_cal,512,29,0.19759327114624,0.25016671948174607,60.958750689901954,0.8109756097560976,0.801994800567627,0.0007621951219512195
Electricity,RANDOM,92342,selected_cal,512,30,0.20431216956827872,0.25894334345103287,65.25626146502611,0.801829268292683,0.8069887757301331,0.00038109756097560977
Electricity,RANDOM,92342,selected_cal,512,31,0.20493785249974694,0.2541558493126391,65.56879522742295,0.8064024390243902,0.8138615489006042,0.0
Electricity,RANDOM,92342,selected_cal,512,32,0.20760570092467623,0.2597174469132644,69.77004555958074,0.8048780487804879,0.8151835799217224,0.00038109756097560977
Electricity,RANDOM,92342,selected_cal,512,33,0.21002811363327434,0.25963575753669976,68.4000791107736,0.8201219512195121,0.8176308870315552,0.0
Electricity,RANDOM,92342,selected_cal,512,34,0.20573301106731945,0.257056931588064,66.42876891392034,0.801829268292683,0.819153368473053,0.0
Electricity,RANDOM,92342,selected_cal,512,35,0.20312526404550246,0.25210379871750044,64.25192491019645,0.823170731707317,0.8152238726615906,0.0
Electricity,RANDOM,92342,selected_cal,512,36,0.20012173366510633,0.24867098752384256,63.86247613953381,0.8155487804878049,0.8116539716720581,0.0
Electricity,RANDOM,92342,selected_cal,512,37,0.1982773388683665,0.24700253152179447,64.24924900473619,0.7896341463414634,0.8048886656761169,0.0007621951219512195
Electricity,RANDOM,92342,selected_cal,512,38,0.2090298094268616,0.2596501707586405,67.7406878703978,0.7667682926829268,0.8052394986152649,0.0009527439024390244
Electricity,RANDOM,92342,selected_cal,512,39,0.195104386149843,0.2451149196323903,62.79570642331751,0.8292682926829268,0.815715491771698,0.0007621951219512195
Electricity,RANDOM,92342,selected_cal,512,40,0.20476401431876898,0.2583825886002424,65.39707021015447,0.8003048780487805,0.8197323679924011,0.0024771341463414634
Electricity,RANDOM,92342,selected_cal,512,41,0.20533798588392407,0.2530705201531708,65.57413257040629,0.7911585365853658,0.8267298340797424,0.001714939024390244
Electricity,RANDOM,92342,selected_cal,512,42,0.19604749222548915,0.24325573108693588,63.43928405715198,0.788109756097561,0.8270902633666992,0.0011432926829268292
Electricity,RANDOM,92342,selected_cal,512,43,0.19426198324250024,0.24009973610168053,61.938905436818196,0.8140243902439024,0.8294687271118164,0.001524390243902439
Electricity,RANDOM,92342,selected_cal,512,44,0.1983588687245918,0.24384187388728104,60.88946021475443,0.8201219512195121,0.8227261900901794,0.0011432926829268292
Electricity,RANDOM,92342,selected_cal,512,45,0.2112255188229783,0.25855536576455773,65.42469263076782,0.7972560975609756,0.8190045356750488,0.0024771341463414634
Electricity,RANDOM,92342,selected_cal,512,46,0.2324890488501904,0.2823753230760991,70.07572100802166,0.7698170731707317,0.8126327991485596,0.0013338414634146342
Electricity,RANDOM,92342,selected_cal,512,47,0.2308250489535989,0.28128582493008714,70.37381329187532,0.7835365853658537,0.8183512091636658,0.00019054878048780488
Electricity,RANDOM,92342,selected_cal,512,48,0.2356079816891762,0.2895922676101328,73.35445444758345,0.7850609756097561,0.8219254016876221,0.0005716463414634146
Electricity,RANDOM,92342,selected_cal,512,49,0.22369784954733907,0.27382918058116673,70.72779549621954,0.8033536585365854,0.8370245695114136,0.0
Electricity,RANDOM,92342,selected_cal,512,50,0.22013478509830428,0.2727026162597711,71.45908449917304,0.8064024390243902,0.8454959988594055,0.0
Electricity,RANDOM,92342,selected_cal,512,51,0.21511309830089032,0.2689648658347661,70.01181094239398,0.8399390243902439,0.8525453805923462,0.00038109756097560977
Electricity,RANDOM,92342,selected_cal,512,52,0.21142259502746935,0.2594653869467544,68.85575448012933,0.8597560975609756,0.8576062917709351,0.0007621951219512195
Electricity,RANDOM,92342,selected_cal,512,53,0.2261408060043227,0.2792721304100056,71.1862013514449,0.7987804878048781,0.8477928638458252,0.0009527439024390244
Electricity,RANDOM,92342,selected_cal,512,54,0.23775388069249143,0.2975132593196835,76.5072952479851,0.7759146341463414,0.8506884574890137,0.0005716463414634146
Electricity,RANDOM,92342,selected_cal,512,55,0.22569439470986677,0.2833113121665871,72.89536838996702,0.8064024390243902,0.8541489839553833,0.0
Electricity,RANDOM,92342,selected_cal,512,56,0.23889202431057113,0.29773492192879103,77.08709067833132,0.7926829268292683,0.8595412373542786,0.0013338414634146342
Electricity,RANDOM,92342,selected_cal,512,57,0.23178859842084704,0.2836200871051533,74.5599059477085,0.801829268292683,0.8647499084472656,0.0
Electricity,RANDOM,92342,selected_cal,512,58,0.22857549234365918,0.2830364491799677,74.13489106806313,0.7759146341463414,0.8650555610656738,0.00038109756097560977
Electricity,RANDOM,92342,selected_cal,512,59,0.21518081529198818,0.2669214092647554,69.40403872001463,0.8033536585365854,0.8581045866012573,0.0
Electricity,RANDOM,92342,selected_cal,512,60,0.20279301851449003,0.2513360757711289,66.09806400392114,0.8445121951219512,0.8544718027114868,0.0
Electricity,RANDOM,92342,selected_cal,512,61,0.2125549141708789,0.2631729033945987,69.16232819673492,0.8033536585365854,0.8507532477378845,0.002096036585365854
Electricity,RANDOM,92342,selected_cal,512,62,0.21914527446420165,0.26944477607580875,68.6529634405927,0.7682926829268293,0.8515916466712952,0.002858231707317073
Electricity,RANDOM,92342,selected_cal,512,63,0.2191931873659827,0.2755941234518595,68.54583906545872,0.8079268292682927,0.861397922039032,0.0024771341463414634
Electricity,RANDOM,92342,selected_cal,512,64,0.22070563480357988,0.27442734752494075,71.88936078839185,0.8140243902439024,0.8765658736228943,0.0022865853658536584
Electricity,SHUFFLE,92341,raw128,128,1,0.10773789117843247,0.13732574085842378,33.46929625767033,0.8810975609756098,0.5291812419891357,0.0
Electricity,SHUFFLE,92341,raw128,128,2,0.1380129716272977,0.17393582523255066,43.87169897265551,0.8338414634146342,0.5995382070541382,0.0
Electricity,SHUFFLE,92341,raw128,128,3,0.14778966795943882,0.18312487267420752,47.387623496171905,0.8384146341463414,0.6499616503715515,0.0007621951219512195
Electricity,SHUFFLE,92341,raw128,128,4,0.16127467798457026,0.20293599841210475,52.34649563998711,0.8277439024390244,0.6910910606384277,0.00038109756097560977
Electricity,SHUFFLE,92341,raw128,128,5,0.1769529661193178,0.22436915389664616,56.75416489345272,0.7896341463414634,0.7005516886711121,0.0005716463414634146
Electricity,SHUFFLE,92341,raw128,128,6,0.18938830687055214,0.2391952891428581,60.46107545713099,0.7759146341463414,0.7130414247512817,0.00038109756097560977
Electricity,SHUFFLE,92341,raw128,128,7,0.21931159682877474,0.2724201616262504,66.57315724070479,0.7820121951219512,0.7217352986335754,0.0
Electricity,SHUFFLE,92341,raw128,128,8,0.19575268404293605,0.24780347957663845,63.22147461263145,0.8094512195121951,0.7249748110771179,0.0
Electricity,SHUFFLE,92341,raw128,128,9,0.20004930347118055,0.2540705615223702,61.79989161142489,0.7972560975609756,0.7340849041938782,0.0
Electricity,SHUFFLE,92341,raw128,128,10,0.19561285268400075,0.24785670203063764,60.11673458611093,0.7957317073170732,0.7409899234771729,0.0
Electricity,SHUFFLE,92341,raw128,128,11,0.19139783026027257,0.24326628158472627,58.62545499569032,0.8170731707317073,0.745025098323822,0.00019054878048780488
Electricity,SHUFFLE,92341,raw128,128,12,0.19124586233108729,0.23916470854498428,59.88732065805575,0.8109756097560976,0.7533345222473145,0.00019054878048780488
Electricity,SHUFFLE,92341,raw128,128,13,0.1897092600298466,0.23718923282817134,59.54214308901531,0.7911585365853658,0.7490378022193909,0.00038109756097560977
Electricity,SHUFFLE,92341,raw128,128,14,0.19852062197504905,0.2489299607078289,63.83295262732157,0.7667682926829268,0.7453497052192688,0.00019054878048780488
Electricity,SHUFFLE,92341,raw128,128,15,0.192884321273203,0.24323730975441138,61.34977016216371,0.8262195121951219,0.7512860298156738,0.0
Electricity,SHUFFLE,92341,raw128,128,16,0.19484475794586878,0.2449838152617073,61.686270911519124,0.8109756097560976,0.7590057253837585,0.00038109756097560977
Electricity,SHUFFLE,92341,raw128,128,17,0.19590582751739452,0.2445810920697386,60.877084371520255,0.8003048780487805,0.7623330354690552,0.0
Electricity,SHUFFLE,92341,raw128,128,18,0.1945745430276007,0.24554785059888015,61.537565440666384,0.8201219512195121,0.7648701667785645,0.0
Electricity,SHUFFLE,92341,raw128,128,19,0.18430527898842758,0.2315522989099114,58.82632785890161,0.8292682926829268,0.7688714861869812,0.00019054878048780488
Electricity,SHUFFLE,92341,raw128,128,20,0.18068935186614996,0.22557168243976872,56.13614262604132,0.8353658536585366,0.7671677470207214,0.0005716463414634146
Electricity,SHUFFLE,92341,raw128,128,21,0.1879322260040266,0.2362391455098609,59.22788621158135,0.8125,0.7569798231124878,0.002858231707317073
Electricity,SHUFFLE,92341,raw128,128,22,0.20445811336996841,0.2525429775383264,65.11287825282027,0.7804878048780488,0.7559429407119751,0.002096036585365854
Electricity,SHUFFLE,92341,raw128,128,23,0.19649879273784554,0.24535208320834997,60.586442040234076,0.8125,0.7640169858932495,0.00019054878048780488
Electricity,SHUFFLE,92341,raw128,128,24,0.2019560043427049,0.2527537889456907,65.46271773082454,0.8094512195121951,0.7664696574211121,0.0
Electricity,SHUFFLE,92341,raw128,128,25,0.1986046941097906,0.24874490681035888,64.49087028968626,0.8307926829268293,0.7836341857910156,0.00038109756097560977
