source,arm,seed,variant,step,series_index,pinball,nmae,raw_mae,coverage,width,crossing
Electricity,RANDOM,92341,raw128,128,1,0.1702701756060151,0.2119330741479427,76.68258365770666,0.8046875,0.6667879819869995,2.381859756097561e-05
Electricity,RANDOM,92341,raw128,128,2,0.21267989816345667,0.2599121597432089,110.79130194245315,0.8010670731707317,0.7281630635261536,0.002500952743902439
Electricity,RANDOM,92341,raw128,128,3,0.3927557901082429,0.501749237153875,20.683861239654263,0.7791539634146342,1.5640209913253784,0.0
Electricity,RANDOM,92341,raw128,128,4,0.16217731478671185,0.198134123321839,54.96898327222684,0.8892911585365854,0.7886372804641724,0.0017625762195121952
Electricity,RANDOM,92341,raw128,128,5,0.1744209605517993,0.21784572745221029,56.659873398338874,0.8302210365853658,0.7208200097084045,0.0
Electricity,RANDOM,92341,raw128,128,6,0.14701132796490618,0.18174040126852634,59.366543665164855,0.7825838414634146,0.5330014824867249,0.0
Electricity,RANDOM,92341,raw128,128,7,0.2070293152998745,0.2579736732870747,47.11395364854394,0.7806783536585366,0.7660523653030396,4.763719512195122e-05
Electricity,RANDOM,92341,selected_raw,512,0,0.14782301241572307,0.18277691572078356,85.67058816770228,0.8071646341463414,0.5730841159820557,0.0
Electricity,RANDOM,92341,selected_raw,512,1,0.16925995362993257,0.21006233226863474,76.00570336783805,0.8128810975609756,0.6784617900848389,2.381859756097561e-05
Electricity,RANDOM,92341,selected_raw,512,2,0.2100061056965084,0.25609229873476685,109.16303116519276,0.8165015243902439,0.7500013113021851,0.0030964176829268294
Electricity,RANDOM,92341,selected_raw,512,3,0.39273313295001516,0.5024559182871666,20.71299311155226,0.7829649390243902,1.5704259872436523,0.0
Electricity,RANDOM,92341,selected_raw,512,4,0.1633806058871826,0.1993544449435545,55.3075410011338,0.8936737804878049,0.8154041767120361,0.0026676829268292685
Electricity,RANDOM,92341,selected_raw,512,5,0.1736732626442493,0.2177629833970369,56.638352353398396,0.8185975609756098,0.7034311294555664,0.00011909298780487805
Electricity,RANDOM,92341,selected_raw,512,6,0.14703931304332368,0.1817825236581906,59.380303185160564,0.7886814024390244,0.5416753888130188,0.0
Electricity,RANDOM,92341,selected_raw,512,7,0.20788858865132354,0.2585229877032834,47.21427541244321,0.7932545731707317,0.7817369103431702,0.0
Electricity,RANDOM,92341,selected_cal,512,0,0.14782301241572307,0.18277691572078356,85.67058816770228,0.8071646341463414,0.5730841159820557,0.0
Electricity,RANDOM,92341,selected_cal,512,1,0.16925995362993257,0.21006233226863474,76.00570336783805,0.8128810975609756,0.6784617900848389,2.381859756097561e-05
Electricity,RANDOM,92341,selected_cal,512,2,0.21000610567998648,0.25609229873476685,109.16303116519276,0.8165015243902439,0.7500013113021851,0.0030964176829268294
Electricity,RANDOM,92341,selected_cal,512,3,0.39273313295001516,0.5024559182871666,20.71299311155226,0.7829649390243902,1.5704259872436523,0.0
Electricity,RANDOM,92341,selected_cal,512,4,0.16338060588904574,0.1993544449435545,55.3075410011338,0.8936737804878049,0.8154041767120361,0.0026676829268292685
Electricity,RANDOM,92341,selected_cal,512,5,0.1736732626442493,0.2177629833970369,56.638352353398396,0.8185975609756098,0.7034311294555664,0.00011909298780487805
Electricity,RANDOM,92341,selected_cal,512,6,0.14703931304332368,0.1817825236581906,59.380303185160564,0.7886814024390244,0.5416753888130188,0.0
Electricity,RANDOM,92341,selected_cal,512,7,0.20788858865132354,0.2585229877032834,47.21427541244321,0.7932545731707317,0.7817369103431702,0.0
Electricity,RANDOM,92342,raw128,128,0,0.15310364411326682,0.1896230345776631,88.87947823361652,0.8206935975609756,0.6300453543663025,0.0
Electricity,RANDOM,92342,raw128,128,1,0.17118395617497265,0.21298972751710915,77.0649067599599,0.8121189024390244,0.6883602738380432,0.0
Electricity,RANDOM,92342,raw128,128,2,0.21341053207363805,0.26149508840745345,111.46604808656181,0.8058307926829268,0.7388267517089844,0.002072217987804878
Electricity,RANDOM,92342,raw128,128,3,0.39242089109237127,0.5014748655541931,20.67255068116072,0.7877286585365854,1.5914597511291504,0.0
Electricity,RANDOM,92342,raw128,128,4,0.16371577710745175,0.199800297680025,55.431235351213594,0.8843368902439024,0.7903936505317688,0.0018578506097560975
Electricity,RANDOM,92342,raw128,128,5,0.1744388364516906,0.21767829478061732,56.616325544147955,0.8292682926829268,0.7247656583786011,0.0
Electricity,RANDOM,92342,raw128,128,6,0.1469947270474315,0.18196574950925762,59.44015495951583,0.7999237804878049,0.5568763017654419,0.0
Electricity,RANDOM,92342,raw128,128,7,0.2067376030432115,0.2581095289501058,47.13876508503425,0.7858231707317073,0.7814100384712219,4.763719512195122e-05
Electricity,RANDOM,92342,selected_raw,512,0,0.14915349583125373,0.18466524192404477,86.55567814664143,0.8024009146341463,0.5743447542190552,0.0
Electricity,RANDOM,92342,selected_raw,512,1,0.16951188974502385,0.21067721215551913,76.22818199018153,0.8006859756097561,0.6591783165931702,2.381859756097561e-05
Electricity,RANDOM,92342,selected_raw,512,2,0.2116204152677087,0.2592054491121132,110.49005635627886,0.8065929878048781,0.7410979866981506,0.0032631478658536584
Electricity,RANDOM,92342,selected_raw,512,3,0.39201097529623385,0.5013391528163529,20.66695612668991,0.782202743902439,1.5698914527893066,0.0
Electricity,RANDOM,92342,selected_raw,512,4,0.16167327236817577,0.19682456054800723,54.605667085182375,0.8774771341463414,0.7713271975517273,0.0029535060975609756
Electricity,RANDOM,92342,selected_raw,512,5,0.17249494840509416,0.21589767523185738,56.15320111484063,0.8159298780487805,0.6894086599349976,2.381859756097561e-05
Electricity,RANDOM,92342,selected_raw,512,6,0.1467721059947371,0.1814604373474471,59.27509184581478,0.7761051829268293,0.5260341167449951,0.0
Electricity,RANDOM,92342,selected_raw,512,7,0.20721970915219634,0.25873372578726095,47.25276268982306,0.78125,0.7628704905509949,4.763719512195122e-05
Electricity,RANDOM,92342,selected_cal,512,0,0.14915349583125373,0.18466524192404477,86.55567814664143,0.8024009146341463,0.5743447542190552,0.0
Electricity,RANDOM,92342,selected_cal,512,1,0.16951188974502385,0.21067721215551913,76.22818199018153,0.8006859756097561,0.6591783165931702,2.381859756097561e-05
Electricity,RANDOM,92342,selected_cal,512,2,0.21162041526664765,0.2592054491121132,110.49005635627886,0.8065929878048781,0.7410979866981506,0.0032631478658536584
Electricity,RANDOM,92342,selected_cal,512,3,0.39201097529623385,0.5013391528163529,20.66695612668991,0.782202743902439,1.5698914527893066,0.0
Electricity,RANDOM,92342,selected_cal,512,4,0.16167327236677842,0.19682456054800723,54.605667085182375,0.8774771341463414,0.7713271975517273,0.0029535060975609756
Electricity,RANDOM,92342,selected_cal,512,5,0.17249494840509416,0.21589767523185738,56.15320111484063,0.8159298780487805,0.6894086599349976,2.381859756097561e-05
Electricity,RANDOM,92342,selected_cal,512,6,0.1467721059947371,0.1814604373474471,59.27509184581478,0.7761051829268293,0.5260341167449951,0.0
Electricity,RANDOM,92342,selected_cal,512,7,0.20721970915219634,0.25873372578726095,47.25276268982306,0.78125,0.7628704905509949,4.763719512195122e-05
Electricity,SHUFFLE,92341,raw128,128,0,0.15181412637329103,0.18798083376467117,88.1097513291894,0.8014481707317073,0.5891203880310059,0.0
Electricity,SHUFFLE,92341,raw128,128,1,0.17030846447151915,0.2119434746700554,76.68634682166868,0.8058307926829268,0.6657539010047913,2.381859756097561e-05
Electricity,SHUFFLE,92341,raw128,128,2,0.21250410227111832,0.25953184551452757,110.6291875243187,0.8022103658536586,0.7301568984985352,0.0023342225609756097
Electricity,SHUFFLE,92341,raw128,128,3,0.39258126898540674,0.5015817161794046,20.676955438241727,0.7801067073170732,1.5643740892410278,0.0
Electricity,SHUFFLE,92341,raw128,128,4,0.1620488949098682,0.19779382683821878,54.874573730840915,0.8887195121951219,0.7900654673576355,0.0018340320121951218
Electricity,SHUFFLE,92341,raw128,128,5,0.1741623589952776,0.21759959294318976,56.59585584663763,0.8306021341463414,0.7201247811317444,0.0
Electricity,SHUFFLE,92341,raw128,128,6,0.1472739785090427,0.18206209287590722,59.47162607239514,0.7842987804878049,0.5334790945053101,0.0
Electricity,SHUFFLE,92341,raw128,128,7,0.20735035732534604,0.25810767490025205,47.13842647831614,0.7814405487804879,0.7652947902679443,2.381859756097561e-05
Electricity,SHUFFLE,92341,selected_raw,512,0,0.14795595785406002,0.1828424944459577,85.70132600970385,0.8039253048780488,0.5694466829299927,0.0
Electricity,SHUFFLE,92341,selected_raw,512,1,0.16911636114778378,0.20975789457437785,75.89555034404847,0.8111661585365854,0.6743720173835754,2.381859756097561e-05
Electricity,SHUFFLE,92341,selected_raw,512,2,0.21001233741852918,0.2556815691758237,108.98795177442271,0.8176448170731707,0.745228111743927,0.0025247713414634147
Electricity,SHUFFLE,92341,selected_raw,512,3,0.39213214539934116,0.5016784342553992,20.68094249614855,0.7850609756097561,1.5757343769073486,0.0
Electricity,SHUFFLE,92341,selected_raw,512,4,0.16373263697330234,0.19988365489433985,55.45436140967578,0.8923399390243902,0.8130744099617004,0.0029296875
Electricity,SHUFFLE,92341,selected_raw,512,5,0.17342112659708667,0.21755419836157028,56.58404909110651,0.819359756097561,0.7055620551109314,0.00011909298780487805
Electricity,SHUFFLE,92341,selected_raw,512,6,0.14718318102173086,0.1818414807550929,59.399561858758695,0.7877286585365854,0.5405353903770447,0.0
Electricity,SHUFFLE,92341,selected_raw,512,7,0.2073319642052002,0.25794661971018923,47.10901283054817,0.7917301829268293,0.7777799963951111,0.0
Electricity,SHUFFLE,92341,selected_cal,512,0,0.14795595785406002,0.1828424944459577,85.70132600970385,0.8039253048780488,0.5694466829299927,0.0
Electricity,SHUFFLE,92341,selected_cal,512,1,0.16911636114778378,0.20975789457437785,75.89555034404847,0.8111661585365854,0.6743720173835754,2.381859756097561e-05
