arm,origin,issued_before_update,available_label_end,updates,supervised_loss,preservation,unrevealed_drift
TAFAS_LIKE,1800,True,1799,88,4.029466152191162,0.0,0.34292492270469666
TAFAS_LIKE,1824,True,1823,96,3.4411659240722656,0.0,0.1265539675951004
TAFAS_LIKE,1848,True,1847,104,3.845817804336548,0.0,0.4016381800174713
TAFAS_LIKE,1872,True,1871,112,2.5773305892944336,0.0,0.1900033950805664
TAFAS_LIKE,1896,True,1895,120,2.803281307220459,0.0,0.20628662407398224
TAFAS_LIKE,1920,True,1919,128,4.511527061462402,0.0,0.11975470185279846
TAFAS_LIKE,1944,True,1943,136,7.569685935974121,0.0,0.20303024351596832
TAFAS_LIKE,1968,True,1967,144,6.25283145904541,0.0,0.2124985307455063
TAFAS_LIKE,1992,True,1991,152,5.560113430023193,0.0,0.07808052748441696
TAFAS_LIKE,2016,True,2015,160,4.015893459320068,0.0,0.1998361051082611
TAFAS_LIKE,2040,True,2039,168,3.918825626373291,0.0,0.08555883169174194
TAFAS_LIKE,2064,True,2063,176,2.805295467376709,0.0,0.053695619106292725
TAFAS_LIKE,2088,True,2087,184,3.13124418258667,0.0,0.3235805034637451
TAFAS_LIKE,2112,True,2111,192,3.453176736831665,0.0,0.2894741892814636
TAFAS_LIKE,2136,True,2135,200,3.9802968502044678,0.0,0.07995389401912689
TAFAS_LIKE,2160,True,2159,208,3.902712106704712,0.0,0.13521210849285126
TAFAS_LIKE,2184,True,2183,216,3.460787057876587,0.0,0.28503382205963135
TAFAS_LIKE,2208,True,2207,224,5.182069778442383,0.0,0.23083925247192383
TAFAS_LIKE,2232,True,2231,232,3.9829578399658203,0.0,0.3465135097503662
MATURITY_PEFT,1560,True,1559,8,2.507356643676758,0.14163941144943237,0.5022299289703369
MATURITY_PEFT,1584,True,1583,16,4.0232462882995605,0.002690170193091035,0.09828463941812515
MATURITY_PEFT,1608,True,1607,24,4.5147013664245605,0.006191855762153864,0.1624494045972824
MATURITY_PEFT,1632,True,1631,32,6.354743003845215,0.004069387447088957,0.11126789450645447
MATURITY_PEFT,1656,True,1655,40,3.6464781761169434,0.010256887413561344,0.1812015026807785
MATURITY_PEFT,1680,True,1679,48,3.124650716781616,0.035678040236234665,0.4234265685081482
MATURITY_PEFT,1704,True,1703,56,2.085078239440918,0.03742982819676399,0.37940797209739685
MATURITY_PEFT,1728,True,1727,64,2.5693163871765137,0.029987795278429985,0.36936700344085693
MATURITY_PEFT,1752,True,1751,72,3.442563056945801,0.002728242427110672,0.10518018156290054
MATURITY_PEFT,1776,True,1775,80,3.2649292945861816,0.027490291744470596,0.3105742633342743
MATURITY_PEFT,1800,True,1799,88,3.4084432125091553,0.029966484755277634,0.43800145387649536
MATURITY_PEFT,1824,True,1823,96,2.7774956226348877,0.008118079043924809,0.178359255194664
MATURITY_PEFT,1848,True,1847,104,3.0126588344573975,0.0061394209042191505,0.16138821840286255
MATURITY_PEFT,1872,True,1871,112,2.1912341117858887,0.020886074751615524,0.28828632831573486
MATURITY_PEFT,1896,True,1895,120,2.2392919063568115,0.016772903501987457,0.21477988362312317
MATURITY_PEFT,1920,True,1919,128,3.6494641304016113,0.03832481801509857,0.4347330927848816
MATURITY_PEFT,1944,True,1943,136,4.159274101257324,0.07446157932281494,0.5876818299293518
MATURITY_PEFT,1968,True,1967,144,5.255190849304199,0.24305568635463715,1.0158823728561401
MATURITY_PEFT,1992,True,1991,152,3.241126537322998,0.03471619263291359,0.33328181505203247
MATURITY_PEFT,2016,True,2015,160,2.9975624084472656,0.05365430936217308,0.5108137130737305
MATURITY_PEFT,2040,True,2039,168,2.389631748199463,0.005388347432017326,0.13784590363502502
MATURITY_PEFT,2064,True,2063,176,1.6555523872375488,0.027201849967241287,0.2730428874492645
MATURITY_PEFT,2088,True,2087,184,2.3226261138916016,0.12199009954929352,0.538306713104248
MATURITY_PEFT,2112,True,2111,192,2.5819597244262695,0.04793822392821312,0.4570866823196411
MATURITY_PEFT,2136,True,2135,200,2.6993556022644043,0.0439809113740921,0.38613295555114746
MATURITY_PEFT,2160,True,2159,208,1.9122916460037231,0.08367451280355453,0.568606436252594
MATURITY_PEFT,2184,True,2183,216,2.68295955657959,0.1909029334783554,0.7899133563041687
MATURITY_PEFT,2208,True,2207,224,4.776309013366699,0.13390836119651794,0.8160301446914673
MATURITY_PEFT,2232,True,2231,232,3.6302907466888428,0.01821860857307911,0.25232407450675964
