arm,seed,policy,origin,channel,normalizedMSE
LEARN,73101,fixed512,16915,0,0.13404073708340172
LEARN,73101,fixed512,16915,1,0.21875936573008156
LEARN,73101,fixed512,16915,2,0.4971336488606373
LEARN,73101,fixed512,16915,3,0.14550928395991813
LEARN,73101,fixed512,16963,0,1.0483751203660494
LEARN,73101,fixed512,16963,1,0.6673786340890802
LEARN,73101,fixed512,16963,2,0.21133913070466304
LEARN,73101,fixed512,16963,3,1.0387957557819156
LEARN,73101,fixed512,17012,0,0.004540800872016185
LEARN,73101,fixed512,17012,1,0.010952445556280008
LEARN,73101,fixed512,17012,2,0.3540139059442374
LEARN,73101,fixed512,17012,3,0.016258707177401785
LEARN,73101,fixed512,17084,0,0.5152955663583442
LEARN,73101,fixed512,17084,1,0.3216885153901206
LEARN,73101,fixed512,17084,2,0.21724547200141667
LEARN,73101,fixed512,17084,3,0.2515039721374312
LEARN,73101,fixed512,17133,0,0.6117119187573183
LEARN,73101,fixed512,17133,1,0.26753372431038475
LEARN,73101,fixed512,17133,2,0.36884133369782046
LEARN,73101,fixed512,17133,3,1.014162660600033
LEARN,73101,fixed512,17181,0,0.026279961775462324
LEARN,73101,fixed512,17181,1,0.004573066851508249
LEARN,73101,fixed512,17181,2,0.13914107503818623
LEARN,73101,fixed512,17181,3,0.018344649028090996
LEARN,73101,fixed512,17229,0,0.8758313014131098
LEARN,73101,fixed512,17229,1,0.12640936700336308
LEARN,73101,fixed512,17229,2,0.3690530637461595
LEARN,73101,fixed512,17229,3,0.8441168184044393
LEARN,73101,fixed512,17302,0,0.45869216594831824
LEARN,73101,fixed512,17302,1,0.06506779570962547
LEARN,73101,fixed512,17302,2,0.31881186149958735
LEARN,73101,fixed512,17302,3,0.8532462502118001
LEARN,73101,fixed512,17350,0,0.025223507030478654
LEARN,73101,fixed512,17350,1,0.03301915812478116
LEARN,73101,fixed512,17350,2,0.4361999365458613
LEARN,73101,fixed512,17350,3,0.08422482758593415
LEARN,73101,fixed512,17398,0,0.05048867886404427
LEARN,73101,fixed512,17398,1,0.06371931655265904
LEARN,73101,fixed512,17398,2,0.14903823882364253
LEARN,73101,fixed512,17398,3,0.1479229815816756
LEARN,73101,fixed512,17471,0,0.0054269945874490695
LEARN,73101,fixed512,17471,1,0.051973703384465074
LEARN,73101,fixed512,17471,2,0.13946022759129265
LEARN,73101,fixed512,17471,3,0.12169183474885513
LEARN,73101,fixed512,17496,0,0.0055416367306630075
LEARN,73101,fixed512,17496,1,0.026373743635444938
LEARN,73101,fixed512,17496,2,0.26204678811572374
LEARN,73101,fixed512,17496,3,0.09481139730153931
LEARN_KD,73101,selected,14039,0,0.0957746144112014
LEARN_KD,73101,selected,14039,1,0.08995201679350139
LEARN_KD,73101,selected,14039,2,0.1093617215974766
LEARN_KD,73101,selected,14039,3,0.01030486861643042
LEARN_KD,73101,selected,14064,0,0.07919665661965038
LEARN_KD,73101,selected,14064,1,0.5362832200839138
LEARN_KD,73101,selected,14064,2,0.0999137578008961
LEARN_KD,73101,selected,14064,3,0.019512600652863994
LEARN_KD,73101,selected,14136,0,0.002390417095618141
LEARN_KD,73101,selected,14136,1,0.003119474180417066
LEARN_KD,73101,selected,14136,2,0.29456621160065555
LEARN_KD,73101,selected,14136,3,0.006822063194912951
LEARN_KD,73101,selected,14185,0,0.9669883280744367
LEARN_KD,73101,selected,14185,1,0.029721362061348424
LEARN_KD,73101,selected,14185,2,0.43696990097851335
LEARN_KD,73101,selected,14185,3,0.07689440562068502
LEARN_KD,73101,selected,14233,0,0.6610545399872036
LEARN_KD,73101,selected,14233,1,0.9254065691436634
LEARN_KD,73101,selected,14233,2,0.12865270591042677
LEARN_KD,73101,selected,14233,3,0.16815534853219316
LEARN_KD,73101,selected,14305,0,0.0033145088582826666
LEARN_KD,73101,selected,14305,1,0.004260562015962604
LEARN_KD,73101,selected,14305,2,0.15062870679026966
LEARN_KD,73101,selected,14305,3,0.10033269348381145
LEARN_KD,73101,selected,14354,0,0.4018855646741326
LEARN_KD,73101,selected,14354,1,0.022151372598500488
LEARN_KD,73101,selected,14354,2,0.1792967447628273
LEARN_KD,73101,selected,14354,3,0.0082408250506716
LEARN_KD,73101,selected,14402,0,0.5444109202879269
LEARN_KD,73101,selected,14402,1,0.14901416336354326
LEARN_KD,73101,selected,14402,2,0.15198259079637333
LEARN_KD,73101,selected,14402,3,0.026471657662501636
LEARN_KD,73101,selected,14451,0,0.45922245387100213
LEARN_KD,73101,selected,14451,1,0.042945546915703736
LEARN_KD,73101,selected,14451,2,0.15321528848694363
LEARN_KD,73101,selected,14451,3,0.3777954307913641
LEARN_KD,73101,selected,14523,0,0.09206823066478222
LEARN_KD,73101,selected,14523,1,0.25126160004922765
LEARN_KD,73101,selected,14523,2,0.21444090644493788
LEARN_KD,73101,selected,14523,3,0.8915030282928482
LEARN_KD,73101,selected,14571,0,0.2718334522769632
LEARN_KD,73101,selected,14571,1,0.2069449937597876
LEARN_KD,73101,selected,14571,2,0.11902292915677937
LEARN_KD,73101,selected,14571,3,0.07148091986680741
LEARN_KD,73101,selected,14620,0,0.005812714684312996
LEARN_KD,73101,selected,14620,1,0.052315211792938465
LEARN_KD,73101,selected,14620,2,0.3312522999696061
LEARN_KD,73101,selected,14620,3,0.3594643217734448
LEARN_KD,73101,selected,14692,0,0.9285679604058071
LEARN_KD,73101,selected,14692,1,0.5626298507313011
LEARN_KD,73101,selected,14692,2,0.5818652377032073
LEARN_KD,73101,selected,14692,3,0.25312766409536247
LEARN_KD,73101,selected,14740,0,0.666549567122933
LEARN_KD,73101,selected,14740,1,0.2757431766057305
LEARN_KD,73101,selected,14740,2,0.30375355882987143
LEARN_KD,73101,selected,14740,3,0.8172338333804653
LEARN_KD,73101,selected,14789,0,0.5262944145937051
LEARN_KD,73101,selected,14789,1,0.1707604207963158
LEARN_KD,73101,selected,14789,2,0.17066755623667618
LEARN_KD,73101,selected,14789,3,0.2534354338963262
LEARN_KD,73101,selected,14861,0,0.10969757220941002
LEARN_KD,73101,selected,14861,1,0.16075882608064393
LEARN_KD,73101,selected,14861,2,0.08079051129666699
LEARN_KD,73101,selected,14861,3,0.4581479748745265
LEARN_KD,73101,selected,14910,0,0.055378138307891366
LEARN_KD,73101,selected,14910,1,0.42262288733867215
LEARN_KD,73101,selected,14910,2,0.10188536631348315
LEARN_KD,73101,selected,14910,3,0.3796721995558506
LEARN_KD,73101,selected,14958,0,0.0888392859330035
LEARN_KD,73101,selected,14958,1,0.1914385344657733
LEARN_KD,73101,selected,14958,2,0.12609778972323707
LEARN_KD,73101,selected,14958,3,0.8555739198411864
LEARN_KD,73101,selected,15006,0,0.004892415688824683
LEARN_KD,73101,selected,15006,1,0.012827684342669307
LEARN_KD,73101,selected,15006,2,0.21602426989746726
LEARN_KD,73101,selected,15006,3,0.014781244778080202
LEARN_KD,73101,selected,15079,0,0.09232422368670745
LEARN_KD,73101,selected,15079,1,0.8564582390968822
LEARN_KD,73101,selected,15079,2,0.1825347847932189
LEARN_KD,73101,selected,15079,3,0.30713400559314635
LEARN_KD,73101,selected,15127,0,0.09891927465167068
LEARN_KD,73101,selected,15127,1,0.5094116626483998
LEARN_KD,73101,selected,15127,2,0.33286612978949304
LEARN_KD,73101,selected,15127,3,4.560209587455925
LEARN_KD,73101,selected,15175,0,0.00951338553629016
LEARN_KD,73101,selected,15175,1,0.004093098253339662
LEARN_KD,73101,selected,15175,2,0.1308383973541659
LEARN_KD,73101,selected,15175,3,0.01557224821189108
LEARN_KD,73101,selected,15248,0,0.12695730552995232
LEARN_KD,73101,selected,15248,1,0.6545210280272612
LEARN_KD,73101,selected,15248,2,0.3384893152664643
LEARN_KD,73101,selected,15248,3,1.0934808395753457
LEARN_KD,73101,selected,15296,0,0.014371862363603079
LEARN_KD,73101,selected,15296,1,0.26864998301887744
LEARN_KD,73101,selected,15296,2,0.20023742890440752
LEARN_KD,73101,selected,15296,3,1.7315638461422393
LEARN_KD,73101,selected,15345,0,0.23029811948325327
LEARN_KD,73101,selected,15345,1,0.21390586287123817
LEARN_KD,73101,selected,15345,2,0.2487045840799115
LEARN_KD,73101,selected,15345,3,0.8129035632720448
LEARN_KD,73101,selected,15417,0,0.1527221331288942
LEARN_KD,73101,selected,15417,1,1.3826628201909446
LEARN_KD,73101,selected,15417,2,0.2410770250733086
LEARN_KD,73101,selected,15417,3,0.9941335625607898
LEARN_KD,73101,selected,15465,0,0.013522077018889784
LEARN_KD,73101,selected,15465,1,0.14247255765286335
LEARN_KD,73101,selected,15465,2,0.18666921193999517
LEARN_KD,73101,selected,15465,3,1.7871786758050583
LEARN_KD,73101,selected,15514,0,0.14535862970273664
LEARN_KD,73101,selected,15514,1,0.10901090237843575
LEARN_KD,73101,selected,15514,2,0.23073853079007736
LEARN_KD,73101,selected,15514,3,0.03534385374591059
LEARN_KD,73101,selected,15562,0,0.7780008201513922
LEARN_KD,73101,selected,15562,1,0.19778380407751617
LEARN_KD,73101,selected,15562,2,0.14763592794616553
LEARN_KD,73101,selected,15562,3,2.462058680680789
LEARN_KD,73101,selected,15634,0,1.608787280420475
LEARN_KD,73101,selected,15634,1,0.009338170261696338
LEARN_KD,73101,selected,15634,2,0.22611780958599445
LEARN_KD,73101,selected,15634,3,0.5997000224154428
LEARN_KD,73101,selected,15683,0,0.32669379474125
LEARN_KD,73101,selected,15683,1,0.19795941245572587
LEARN_KD,73101,selected,15683,2,0.2907731020457334
LEARN_KD,73101,selected,15683,3,0.04165067815536689
LEARN_KD,73101,selected,15731,0,0.6681567076803598
LEARN_KD,73101,selected,15731,1,0.05181314653238267
LEARN_KD,73101,selected,15731,2,0.15091839427674553
LEARN_KD,73101,selected,15731,3,0.7006334476385452
LEARN_KD,73101,selected,15804,0,0.08083992219385021
LEARN_KD,73101,selected,15804,1,0.006601069379358668
LEARN_KD,73101,selected,15804,2,0.1982207027718611
LEARN_KD,73101,selected,15804,3,0.23854513732165486
LEARN_KD,73101,selected,15852,0,0.20265714951109495
LEARN_KD,73101,selected,15852,1,0.07633646976064044
LEARN_KD,73101,selected,15852,2,0.29318067140642545
LEARN_KD,73101,selected,15852,3,0.030714186218828005
LEARN_KD,73101,selected,15900,0,0.5837464350096692
LEARN_KD,73101,selected,15900,1,0.40165705620598297
LEARN_KD,73101,selected,15900,2,0.0715051661389205
LEARN_KD,73101,selected,15900,3,0.27722586201470806
LEARN_KD,73101,selected,15973,0,0.21482406815937227
LEARN_KD,73101,selected,15973,1,0.054518100059116704
LEARN_KD,73101,selected,15973,2,0.36582173935155105
LEARN_KD,73101,selected,15973,3,1.714876954678542
LEARN_KD,73101,selected,16021,0,0.22257102760077982
LEARN_KD,73101,selected,16021,1,0.02905888366805606
LEARN_KD,73101,selected,16021,2,0.30444718916547614
LEARN_KD,73101,selected,16021,3,0.02743180268161788
LEARN_KD,73101,selected,16069,0,0.22236094101350903
LEARN_KD,73101,selected,16069,1,0.3697256274990852
LEARN_KD,73101,selected,16069,2,0.266283125628864
LEARN_KD,73101,selected,16069,3,0.0794481666509526
LEARN_KD,73101,selected,16118,0,0.5473996358313821
LEARN_KD,73101,selected,16118,1,0.4396247443531587
LEARN_KD,73101,selected,16118,2,0.15329706127099324
LEARN_KD,73101,selected,16118,3,1.2219633207792924
LEARN_KD,73101,selected,16190,0,0.636982173831997
LEARN_KD,73101,selected,16190,1,0.8851742341604022
LEARN_KD,73101,selected,16190,2,0.21244712039260172
LEARN_KD,73101,selected,16190,3,0.10781963893696171
LEARN_KD,73101,selected,16239,0,1.0151000650461224
LEARN_KD,73101,selected,16239,1,0.4697919098295143
LEARN_KD,73101,selected,16239,2,0.2568630391777713
LEARN_KD,73101,selected,16239,3,0.757140285301746
LEARN_KD,73101,selected,16287,0,0.15645008794038942
LEARN_KD,73101,selected,16287,1,0.22108589307039148
LEARN_KD,73101,selected,16287,2,0.6661471401645852
LEARN_KD,73101,selected,16287,3,0.4731856258017833
LEARN_KD,73101,selected,16359,0,0.5493087125344206
LEARN_KD,73101,selected,16359,1,0.18990006693357994
LEARN_KD,73101,selected,16359,2,0.23025744411946247
LEARN_KD,73101,selected,16359,3,0.7463567027526904
LEARN_KD,73101,selected,16408,0,0.08179798457779548
LEARN_KD,73101,selected,16408,1,0.2737206673966104
LEARN_KD,73101,selected,16408,2,0.22436531509947777
LEARN_KD,73101,selected,16408,3,0.46167974733198003
LEARN_KD,73101,selected,16456,0,1.1248742216023742
LEARN_KD,73101,selected,16456,1,0.1495535220175087
LEARN_KD,73101,selected,16456,2,0.4718247256329163
LEARN_KD,73101,selected,16456,3,0.3568676301415788
LEARN_KD,73101,selected,16528,0,0.0695220333573785
LEARN_KD,73101,selected,16528,1,0.3367149750432212
LEARN_KD,73101,selected,16528,2,0.2814505232067137
LEARN_KD,73101,selected,16528,3,0.029076860110658964
LEARN_KD,73101,selected,16577,0,2.5065756869801636
LEARN_KD,73101,selected,16577,1,0.7766181208961215
LEARN_KD,73101,selected,16577,2,0.33442289765804833
LEARN_KD,73101,selected,16577,3,0.49277923971192755
LEARN_KD,73101,selected,16625,0,0.17643625035912155
LEARN_KD,73101,selected,16625,1,0.36003831035414535
LEARN_KD,73101,selected,16625,2,1.0717246528690663
LEARN_KD,73101,selected,16625,3,0.7876428809783604
LEARN_KD,73101,selected,16674,0,0.004793271780522998
LEARN_KD,73101,selected,16674,1,0.025206725239872694
LEARN_KD,73101,selected,16674,2,0.24190830949392686
LEARN_KD,73101,selected,16674,3,0.05099362477688608
LEARN_KD,73101,selected,16746,0,0.16682155407796384
LEARN_KD,73101,selected,16746,1,0.13153610815939384
LEARN_KD,73101,selected,16746,2,0.3488196681980176
LEARN_KD,73101,selected,16746,3,0.20310258718350963
LEARN_KD,73101,selected,16794,0,0.6698256266070851
LEARN_KD,73101,selected,16794,1,0.20188296647878512
LEARN_KD,73101,selected,16794,2,0.32754794989489466
LEARN_KD,73101,selected,16794,3,1.4976927525800452
LEARN_KD,73101,selected,16843,0,0.0029218492183732485
LEARN_KD,73101,selected,16843,1,0.01022861542077385
LEARN_KD,73101,selected,16843,2,0.15468114122726628
LEARN_KD,73101,selected,16843,3,0.2830196341714735
LEARN_KD,73101,selected,16915,0,0.12502975968409855
LEARN_KD,73101,selected,16915,1,0.18455055876190016
LEARN_KD,73101,selected,16915,2,0.5137922688096513
LEARN_KD,73101,selected,16915,3,0.2776824216321661
LEARN_KD,73101,selected,16963,0,1.0509525287326966
LEARN_KD,73101,selected,16963,1,0.5303340055478435
LEARN_KD,73101,selected,16963,2,0.19712949077729733
LEARN_KD,73101,selected,16963,3,0.564114406079534
LEARN_KD,73101,selected,17012,0,0.002759886864473397
LEARN_KD,73101,selected,17012,1,0.0091408788870556
LEARN_KD,73101,selected,17012,2,0.3263940497928303
LEARN_KD,73101,selected,17012,3,0.014748533485356792
LEARN_KD,73101,selected,17084,0,0.5249986937717303
LEARN_KD,73101,selected,17084,1,0.2544108252232187
LEARN_KD,73101,selected,17084,2,0.255398703906125
LEARN_KD,73101,selected,17084,3,0.3229412147428905
LEARN_KD,73101,selected,17133,0,0.7401374992816109
LEARN_KD,73101,selected,17133,1,0.17124889870130514
LEARN_KD,73101,selected,17133,2,0.32673758873410286
LEARN_KD,73101,selected,17133,3,0.943876633682245
LEARN_KD,73101,selected,17181,0,0.025714317914066708
LEARN_KD,73101,selected,17181,1,0.0046335326146387445
LEARN_KD,73101,selected,17181,2,0.1515193898311787
LEARN_KD,73101,selected,17181,3,0.01884242391206808
LEARN_KD,73101,selected,17229,0,0.5554529832342668
LEARN_KD,73101,selected,17229,1,0.10184821456526993
LEARN_KD,73101,selected,17229,2,0.3874457014192407
LEARN_KD,73101,selected,17229,3,0.6945837543108001
LEARN_KD,73101,selected,17302,0,0.36855533865399376
LEARN_KD,73101,selected,17302,1,0.06054052872436535
LEARN_KD,73101,selected,17302,2,0.3389449107981896
LEARN_KD,73101,selected,17302,3,0.4623695648180517
LEARN_KD,73101,selected,17350,0,0.026738182963331265
LEARN_KD,73101,selected,17350,1,0.03767314426758322
LEARN_KD,73101,selected,17350,2,0.46221647842362024
LEARN_KD,73101,selected,17350,3,0.09251964217723281
LEARN_KD,73101,selected,17398,0,0.08200533314921439
LEARN_KD,73101,selected,17398,1,0.05336603537074342
LEARN_KD,73101,selected,17398,2,0.10631422212459325
LEARN_KD,73101,selected,17398,3,0.11624494811408682
LEARN_KD,73101,selected,17471,0,0.006657534297289051
LEARN_KD,73101,selected,17471,1,0.053455694597116875
LEARN_KD,73101,selected,17471,2,0.16061183848055963
LEARN_KD,73101,selected,17471,3,0.10959665193474248
LEARN_KD,73101,selected,17496,0,0.005089503008782126
LEARN_KD,73101,selected,17496,1,0.03037572317354799
LEARN_KD,73101,selected,17496,2,0.4083315651961275
LEARN_KD,73101,selected,17496,3,0.09842931433331505
LEARN_KD,73101,fixed512,14039,0,0.09473251772618833
LEARN_KD,73101,fixed512,14039,1,0.06951764980871632
LEARN_KD,73101,fixed512,14039,2,0.11756728793941675
LEARN_KD,73101,fixed512,14039,3,0.010292381868108397
LEARN_KD,73101,fixed512,14064,0,0.07226153958061464
LEARN_KD,73101,fixed512,14064,1,0.5345597321457166
LEARN_KD,73101,fixed512,14064,2,0.11705048376531414
LEARN_KD,73101,fixed512,14064,3,0.023697417734130005
LEARN_KD,73101,fixed512,14136,0,0.0026817701157060025
LEARN_KD,73101,fixed512,14136,1,0.0036342549461178372
LEARN_KD,73101,fixed512,14136,2,0.26109978070325973
LEARN_KD,73101,fixed512,14136,3,0.007344377440395633
LEARN_KD,73101,fixed512,14185,0,0.979524290748193
LEARN_KD,73101,fixed512,14185,1,0.03395597622220229
LEARN_KD,73101,fixed512,14185,2,0.44748668958399146
LEARN_KD,73101,fixed512,14185,3,0.0823553410915141
LEARN_KD,73101,fixed512,14233,0,0.7654069402032468
LEARN_KD,73101,fixed512,14233,1,0.9068103561807007
LEARN_KD,73101,fixed512,14233,2,0.11969104491131353
LEARN_KD,73101,fixed512,14233,3,0.17161561680757217
LEARN_KD,73101,fixed512,14305,0,0.003955615881907241
LEARN_KD,73101,fixed512,14305,1,0.0044715043634563694
LEARN_KD,73101,fixed512,14305,2,0.15546732423646276
LEARN_KD,73101,fixed512,14305,3,0.10199373681180306
LEARN_KD,73101,fixed512,14354,0,0.3940704270021524
LEARN_KD,73101,fixed512,14354,1,0.022070108621707427
LEARN_KD,73101,fixed512,14354,2,0.17561950325125522
LEARN_KD,73101,fixed512,14354,3,0.009025091221931708
LEARN_KD,73101,fixed512,14402,0,0.7047951048945263
LEARN_KD,73101,fixed512,14402,1,0.15017364791791024
LEARN_KD,73101,fixed512,14402,2,0.15260559754991213
LEARN_KD,73101,fixed512,14402,3,0.018711578909832816
LEARN_KD,73101,fixed512,14451,0,0.5021494151297613
LEARN_KD,73101,fixed512,14451,1,0.040493542285163
LEARN_KD,73101,fixed512,14451,2,0.15512882358314953
LEARN_KD,73101,fixed512,14451,3,0.38626969272161477
LEARN_KD,73101,fixed512,14523,0,0.10495151747742733
LEARN_KD,73101,fixed512,14523,1,0.2529261768871908
LEARN_KD,73101,fixed512,14523,2,0.21851807563040362
LEARN_KD,73101,fixed512,14523,3,0.9119403575988515
LEARN_KD,73101,fixed512,14571,0,0.29200858626432746
LEARN_KD,73101,fixed512,14571,1,0.24997306639265246
LEARN_KD,73101,fixed512,14571,2,0.1258346538407471
LEARN_KD,73101,fixed512,14571,3,0.08371043126883067
LEARN_KD,73101,fixed512,14620,0,0.00854308411966659
LEARN_KD,73101,fixed512,14620,1,0.05088020805866899
LEARN_KD,73101,fixed512,14620,2,0.3743765442166292
LEARN_KD,73101,fixed512,14620,3,0.40031165031320737
LEARN_KD,73101,fixed512,14692,0,0.8780368852785211
LEARN_KD,73101,fixed512,14692,1,0.6244559837988629
LEARN_KD,73101,fixed512,14692,2,0.5352170255088439
LEARN_KD,73101,fixed512,14692,3,0.20380935741615716
LEARN_KD,73101,fixed512,14740,0,0.8010243887398696
LEARN_KD,73101,fixed512,14740,1,0.34208837498387495
LEARN_KD,73101,fixed512,14740,2,0.30414699141332474
LEARN_KD,73101,fixed512,14740,3,0.8582537232115399
LEARN_KD,73101,fixed512,14789,0,0.5171758687486284
LEARN_KD,73101,fixed512,14789,1,0.14703429619880398
LEARN_KD,73101,fixed512,14789,2,0.15889285395285263
LEARN_KD,73101,fixed512,14789,3,0.2818382563911342
LEARN_KD,73101,fixed512,14861,0,0.08220933114202471
LEARN_KD,73101,fixed512,14861,1,0.13866422455033375
LEARN_KD,73101,fixed512,14861,2,0.09325007330605291
LEARN_KD,73101,fixed512,14861,3,0.5061319804035099
LEARN_KD,73101,fixed512,14910,0,0.04975393191911723
LEARN_KD,73101,fixed512,14910,1,0.4339815885807931
LEARN_KD,73101,fixed512,14910,2,0.11050988477184905
LEARN_KD,73101,fixed512,14910,3,0.4158942320884338
LEARN_KD,73101,fixed512,14958,0,0.15016588046504023
LEARN_KD,73101,fixed512,14958,1,0.1890121682918887
LEARN_KD,73101,fixed512,14958,2,0.10961061256475642
LEARN_KD,73101,fixed512,14958,3,0.924350068756579
LEARN_KD,73101,fixed512,15006,0,0.0049305981919674485
LEARN_KD,73101,fixed512,15006,1,0.01161082943253764
LEARN_KD,73101,fixed512,15006,2,0.19668016758677145
LEARN_KD,73101,fixed512,15006,3,0.016445707476135853
LEARN_KD,73101,fixed512,15079,0,0.15225795311382126
LEARN_KD,73101,fixed512,15079,1,0.9076095195277256
LEARN_KD,73101,fixed512,15079,2,0.18474904673005843
LEARN_KD,73101,fixed512,15079,3,0.35493047568942776
LEARN_KD,73101,fixed512,15127,0,0.16425943416231126
LEARN_KD,73101,fixed512,15127,1,0.616934646581416
LEARN_KD,73101,fixed512,15127,2,0.3910026049484658
LEARN_KD,73101,fixed512,15127,3,4.042928178569736
LEARN_KD,73101,fixed512,15175,0,0.017839483340936726
LEARN_KD,73101,fixed512,15175,1,0.004536484258563625
LEARN_KD,73101,fixed512,15175,2,0.15036654445677092
LEARN_KD,73101,fixed512,15175,3,0.018369386654615235
LEARN_KD,73101,fixed512,15248,0,0.164655107339538
LEARN_KD,73101,fixed512,15248,1,0.7231694291404893
LEARN_KD,73101,fixed512,15248,2,0.33089198765032213
LEARN_KD,73101,fixed512,15248,3,1.1614147566219912
LEARN_KD,73101,fixed512,15296,0,0.013543205694702493
LEARN_KD,73101,fixed512,15296,1,0.2165176470587705
LEARN_KD,73101,fixed512,15296,2,0.22817460407105017
LEARN_KD,73101,fixed512,15296,3,1.7133280455848208
LEARN_KD,73101,fixed512,15345,0,0.17538923228999861
LEARN_KD,73101,fixed512,15345,1,0.28219902932601004
LEARN_KD,73101,fixed512,15345,2,0.20030975831135814
LEARN_KD,73101,fixed512,15345,3,0.97363704364242
LEARN_KD,73101,fixed512,15417,0,0.1821067277799652
LEARN_KD,73101,fixed512,15417,1,1.3940532022194125
LEARN_KD,73101,fixed512,15417,2,0.25726348285791173
LEARN_KD,73101,fixed512,15417,3,1.0934028869886951
LEARN_KD,73101,fixed512,15465,0,0.021412735172956544
LEARN_KD,73101,fixed512,15465,1,0.1636279675603627
LEARN_KD,73101,fixed512,15465,2,0.14573958576550927
LEARN_KD,73101,fixed512,15465,3,1.9445742898726388
LEARN_KD,73101,fixed512,15514,0,0.08335986179820477
LEARN_KD,73101,fixed512,15514,1,0.05529886681241084
LEARN_KD,73101,fixed512,15514,2,0.2745670440273776
LEARN_KD,73101,fixed512,15514,3,0.03629009848872428
LEARN_KD,73101,fixed512,15562,0,0.7137699148983341
LEARN_KD,73101,fixed512,15562,1,0.16112222087250533
LEARN_KD,73101,fixed512,15562,2,0.1847906566911313
LEARN_KD,73101,fixed512,15562,3,2.448702604475768
LEARN_KD,73101,fixed512,15634,0,1.5940710428938007
LEARN_KD,73101,fixed512,15634,1,0.014520843120957597
LEARN_KD,73101,fixed512,15634,2,0.24366031649569733
LEARN_KD,73101,fixed512,15634,3,0.5901338155271849
LEARN_KD,73101,fixed512,15683,0,0.3004429657580911
LEARN_KD,73101,fixed512,15683,1,0.1492626435502428
LEARN_KD,73101,fixed512,15683,2,0.2888632199088224
LEARN_KD,73101,fixed512,15683,3,0.048327487239522675
LEARN_KD,73101,fixed512,15731,0,0.743533645117591
LEARN_KD,73101,fixed512,15731,1,0.04276901969694274
LEARN_KD,73101,fixed512,15731,2,0.14082903279287332
LEARN_KD,73101,fixed512,15731,3,0.4681810280911578
LEARN_KD,73101,fixed512,15804,0,0.04820682617584351
LEARN_KD,73101,fixed512,15804,1,0.0076872731693919906
LEARN_KD,73101,fixed512,15804,2,0.18505715148354404
LEARN_KD,73101,fixed512,15804,3,0.4243311581776108
LEARN_KD,73101,fixed512,15852,0,0.10599883054473763
LEARN_KD,73101,fixed512,15852,1,0.05512181249870765
LEARN_KD,73101,fixed512,15852,2,0.22320170971237185
LEARN_KD,73101,fixed512,15852,3,0.025306384196062782
LEARN_KD,73101,fixed512,15900,0,0.6288296483411316
LEARN_KD,73101,fixed512,15900,1,0.4418319672043262
LEARN_KD,73101,fixed512,15900,2,0.076282786471486
LEARN_KD,73101,fixed512,15900,3,0.2637881949271078
LEARN_KD,73101,fixed512,15973,0,0.20464030346670103
LEARN_KD,73101,fixed512,15973,1,0.054855299747237046
LEARN_KD,73101,fixed512,15973,2,0.3902866329563386
LEARN_KD,73101,fixed512,15973,3,2.0131857952001195
LEARN_KD,73101,fixed512,16021,0,0.1622892458848724
LEARN_KD,73101,fixed512,16021,1,0.02593620109053583
LEARN_KD,73101,fixed512,16021,2,0.3091282771060555
LEARN_KD,73101,fixed512,16021,3,0.027231330817013125
LEARN_KD,73101,fixed512,16069,0,0.14773836239983715
LEARN_KD,73101,fixed512,16069,1,0.43213302141148574
LEARN_KD,73101,fixed512,16069,2,0.25495890925884085
LEARN_KD,73101,fixed512,16069,3,0.12442022986564917
LEARN_KD,73101,fixed512,16118,0,0.6210145146879452
LEARN_KD,73101,fixed512,16118,1,0.40254092412703996
LEARN_KD,73101,fixed512,16118,2,0.13475699901928304
LEARN_KD,73101,fixed512,16118,3,1.3439140709432122
LEARN_KD,73101,fixed512,16190,0,0.6018453531367273
LEARN_KD,73101,fixed512,16190,1,0.6451621591958624
LEARN_KD,73101,fixed512,16190,2,0.20725465778483354
LEARN_KD,73101,fixed512,16190,3,0.11042849712805036
LEARN_KD,73101,fixed512,16239,0,0.9258567217640672
LEARN_KD,73101,fixed512,16239,1,0.46747198825732283
LEARN_KD,73101,fixed512,16239,2,0.24881184007348758
LEARN_KD,73101,fixed512,16239,3,0.5272727077957625
LEARN_KD,73101,fixed512,16287,0,0.3100905113991795
LEARN_KD,73101,fixed512,16287,1,0.44836992850581825
LEARN_KD,73101,fixed512,16287,2,0.7143291167154316
LEARN_KD,73101,fixed512,16287,3,0.4777970950078363
LEARN_KD,73101,fixed512,16359,0,0.5085228160370083
LEARN_KD,73101,fixed512,16359,1,0.1908275918012351
LEARN_KD,73101,fixed512,16359,2,0.24567005324283583
LEARN_KD,73101,fixed512,16359,3,0.7346054436400818
LEARN_KD,73101,fixed512,16408,0,0.0737798349565556
LEARN_KD,73101,fixed512,16408,1,0.3139707531208393
LEARN_KD,73101,fixed512,16408,2,0.2265665458791891
LEARN_KD,73101,fixed512,16408,3,0.45980723924051964
LEARN_KD,73101,fixed512,16456,0,1.050554436437401
LEARN_KD,73101,fixed512,16456,1,0.1537167674805536
LEARN_KD,73101,fixed512,16456,2,0.4172968771532271
LEARN_KD,73101,fixed512,16456,3,0.41764709782169424
LEARN_KD,73101,fixed512,16528,0,0.10430364897758981
LEARN_KD,73101,fixed512,16528,1,0.3373825324943334
LEARN_KD,73101,fixed512,16528,2,0.25945536616324816
LEARN_KD,73101,fixed512,16528,3,0.02555515478744728
