dataset,source,budget,seed,arm,rule,candidate_id,step,lr,selection_n_origins,selection_loss,selection_gain_vs_f0_percent,S_loss,D_loss,F0_S,F0_D,S_gain_vs_f0_percent,D_gain_vs_f0_percent,D_loss_difference_vs_f0,D_front4_loss,D_back4_loss,D_front4_gain_percent,D_back4_gain_percent,S_valid_targets,D_valid_targets,D_front4_valid_targets,D_back4_valid_targets,S_improves_D_worsens
electricity_new_32,electricity_new,32,34000,native,FIXED,electricity_new_32_34000_native_0_step150,150,3e-05,8,0.16819892567256803,1.2705896389758269,0.16819892567256803,0.12016908070730167,0.17036354725255062,0.11940146822492492,1.2705896389758269,-0.6428836209373447,0.0007676124823767505,0.12475363812481655,0.11558452328978683,-2.9439855636467533,1.7280424985590785,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34000,native,RECENT4,electricity_new_32_34000_native_0_step150,150,3e-05,4,0.15052044868882822,4.426619758752482,0.16819892567256803,0.12016908070730167,0.17036354725255062,0.11940146822492492,1.2705896389758269,-0.6428836209373447,0.0007676124823767505,0.12475363812481655,0.11558452328978683,-2.9439855636467533,1.7280424985590785,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34000,native,SPREAD4,electricity_new_32_34000_native_0_step150,150,3e-05,4,0.15257202900338818,4.978294049424453,0.16819892567256803,0.12016908070730167,0.17036354725255062,0.11940146822492492,1.2705896389758269,-0.6428836209373447,0.0007676124823767505,0.12475363812481655,0.11558452328978683,-2.9439855636467533,1.7280424985590785,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34000,native,ALL8,electricity_new_32_34000_native_0_step150,150,3e-05,8,0.16819892567256803,1.2705896389758269,0.16819892567256803,0.12016908070730167,0.17036354725255062,0.11940146822492492,1.2705896389758269,-0.6428836209373447,0.0007676124823767505,0.12475363812481655,0.11558452328978683,-2.9439855636467533,1.7280424985590785,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34000,native_anchor,FROZEN,F0,0,0.0,8,0.17036354725255062,0.0,0.17036354725255062,0.11940146822492492,0.17036354725255062,0.11940146822492492,0.0,0.0,0.0,0.12118594150183318,0.11761699494801664,0.0,0.0,1536,1536,768,768,False
electricity_new_32,electricity_new,32,34000,native_anchor,FIXED,electricity_new_32_34000_native_anchor_0_step150,150,3e-05,8,0.16888478332863793,0.8680048917510145,0.16888478332863793,0.11966135601645192,0.17036354725255062,0.11940146822492492,0.8680048917510145,-0.21765879045760825,0.00025988779152699704,0.12274329987972663,0.11657941215317719,-1.2850982206297332,0.8821708081370685,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34000,native_anchor,RECENT4,electricity_new_32_34000_native_anchor_0_step150,150,3e-05,4,0.15359675348406937,2.4733114176288766,0.16888478332863793,0.11966135601645192,0.17036354725255062,0.11940146822492492,0.8680048917510145,-0.21765879045760825,0.00025988779152699704,0.12274329987972663,0.11657941215317719,-1.2850982206297332,0.8821708081370685,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34000,native_anchor,SPREAD4,electricity_new_32_34000_native_anchor_1_step150,150,0.0001,4,0.1566085002413952,2.4643838290436206,0.17042976205353308,0.12283959935363946,0.17036354725255062,0.11940146822492492,-0.03886676583711752,-2.879471399998103,0.003438131128714536,0.12637900245071698,0.11930019625656191,-4.28520081168429,-1.4310868163985953,1536,1536,768,768,False
electricity_new_32,electricity_new,32,34000,native_anchor,ALL8,electricity_new_32_34000_native_anchor_0_step150,150,3e-05,8,0.16888478332863793,0.8680048917510145,0.16888478332863793,0.11966135601645192,0.17036354725255062,0.11940146822492492,0.8680048917510145,-0.21765879045760825,0.00025988779152699704,0.12274329987972663,0.11657941215317719,-1.2850982206297332,0.8821708081370685,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34001,native,FROZEN,F0,0,0.0,8,0.17036354725255062,0.0,0.17036354725255062,0.11940146822492492,0.17036354725255062,0.11940146822492492,0.0,0.0,0.0,0.12118594150183318,0.11761699494801664,0.0,0.0,1536,1536,768,768,False
electricity_new_32,electricity_new,32,34001,native,FIXED,electricity_new_32_34001_native_0_step150,150,3e-05,8,0.1677916611045926,1.5096458071194128,0.1677916611045926,0.11932989149567289,0.17036354725255062,0.11940146822492492,1.5096458071194128,0.05994627228302034,-7.157672925203751e-05,0.1232754946835459,0.11538428830779984,-1.7242537837452983,1.8982857377061793,1536,1536,768,768,False
electricity_new_32,electricity_new,32,34001,native,RECENT4,electricity_new_32_34001_native_0_step150,150,3e-05,4,0.15149333092096523,3.808885462104152,0.1677916611045926,0.11932989149567289,0.17036354725255062,0.11940146822492492,1.5096458071194128,0.05994627228302034,-7.157672925203751e-05,0.1232754946835459,0.11538428830779984,-1.7242537837452983,1.8982857377061793,1536,1536,768,768,False
electricity_new_32,electricity_new,32,34001,native,SPREAD4,electricity_new_32_34001_native_1_step150,150,0.0001,4,0.15126567922570475,5.791887374848985,0.16717207659399877,0.12467620613091907,0.17036354725255062,0.11940146822492492,1.8733295414545157,-4.417649116389213,0.005274737905994142,0.13072691973657244,0.11862549252526564,-7.87300747636221,-0.85744205392658,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34001,native,ALL8,electricity_new_32_34001_native_1_step150,150,0.0001,8,0.16717207659399877,1.8733295414545157,0.16717207659399877,0.12467620613091907,0.17036354725255062,0.11940146822492492,1.8733295414545157,-4.417649116389213,0.005274737905994142,0.13072691973657244,0.11862549252526564,-7.87300747636221,-0.85744205392658,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34001,native_anchor,FROZEN,F0,0,0.0,8,0.17036354725255062,0.0,0.17036354725255062,0.11940146822492492,0.17036354725255062,0.11940146822492492,0.0,0.0,0.0,0.12118594150183318,0.11761699494801664,0.0,0.0,1536,1536,768,768,False
electricity_new_32,electricity_new,32,34001,native_anchor,FIXED,electricity_new_32_34001_native_anchor_0_step150,150,3e-05,8,0.16787456813204119,1.4609810376980008,0.16787456813204119,0.11906896813612691,0.17036354725255062,0.11940146822492492,1.4609810376980008,0.27847236197435726,-0.0003325000887980101,0.12195640259729573,0.11618153367495812,-0.6357677185277303,1.2204539604952092,1536,1536,768,768,False
electricity_new_32,electricity_new,32,34001,native_anchor,RECENT4,electricity_new_32_34001_native_anchor_0_step150,150,3e-05,4,0.1533868990768416,2.6065590609357554,0.16787456813204119,0.11906896813612691,0.17036354725255062,0.11940146822492492,1.4609810376980008,0.27847236197435726,-0.0003325000887980101,0.12195640259729573,0.11618153367495812,-0.6357677185277303,1.2204539604952092,1536,1536,768,768,False
electricity_new_32,electricity_new,32,34001,native_anchor,SPREAD4,electricity_new_32_34001_native_anchor_1_step150,150,0.0001,4,0.1528572590438234,4.800653067603952,0.16690132373287117,0.12180492781328828,0.17036354725255062,0.11940146822492492,2.0322560638790748,-2.0129229766553536,0.0024034595883633547,0.12618699883871076,0.11742285678786582,-4.126763612099291,0.16505961594803809,1536,1536,768,768,True
electricity_new_32,electricity_new,32,34001,native_anchor,ALL8,electricity_new_32_34001_native_anchor_1_step150,150,0.0001,8,0.16690132373287117,2.0322560638790748,0.16690132373287117,0.12180492781328828,0.17036354725255062,0.11940146822492492,2.0322560638790748,-2.0129229766553536,0.0024034595883633547,0.12618699883871076,0.11742285678786582,-4.126763612099291,0.16505961594803809,1536,1536,768,768,True
electricity_new_233,electricity_new,233,34000,native,FROZEN,F0,0,0.0,8,0.17036354725255062,0.0,0.17036354725255062,0.11940146822492492,0.17036354725255062,0.11940146822492492,0.0,0.0,0.0,0.12118594150183318,0.11761699494801664,0.0,0.0,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34000,native,FIXED,electricity_new_233_34000_native_0_step150,150,3e-05,8,0.16898387261436698,0.8098414598860063,0.16898387261436698,0.11906067256836488,0.17036354725255062,0.11940146822492492,0.8098414598860063,0.2854199882350413,-0.0003407956565600473,0.12163564517327856,0.1164856999634512,-0.37108567699544465,0.9618465299725046,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34000,native,RECENT4,electricity_new_233_34000_native_0_step450,450,3e-05,4,0.1503654039261674,4.525065864814986,0.16724828551580764,0.11882887865975922,0.17036354725255062,0.11940146822492492,1.8285964262794132,0.47954985284358237,-0.0005725895651657043,0.12091700156820764,0.11674075575131079,0.22192337683118596,0.7449936950804769,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34000,native,SPREAD4,electricity_new_233_34000_native_1_step150,150,0.0001,4,0.15425454036245254,3.9304276700898346,0.16807730596563647,0.11932086567480163,0.17036354725255062,0.11940146822492492,1.3419779781439862,0.06750549329213987,-8.06025501232932e-05,0.12145678003168475,0.11718495131791856,-0.2234900570933616,0.3673309544160934,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34000,native,ALL8,electricity_new_233_34000_native_0_step900,900,3e-05,8,0.16659184720733078,2.213912603984815,0.16659184720733078,0.11982333417334404,0.17036354725255062,0.11940146822492492,2.213912603984815,-0.35331722020738976,0.0004218659484191145,0.12015652044717648,0.11949014789951161,0.8494558377805947,-1.5925869831335593,1536,1536,768,768,True
electricity_new_233,electricity_new,233,34000,native_anchor,FROZEN,F0,0,0.0,8,0.17036354725255062,0.0,0.17036354725255062,0.11940146822492492,0.17036354725255062,0.11940146822492492,0.0,0.0,0.0,0.12118594150183318,0.11761699494801664,0.0,0.0,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34000,native_anchor,FIXED,electricity_new_233_34000_native_anchor_0_step150,150,3e-05,8,0.16960033590150062,0.44798982138978777,0.16960033590150062,0.11908452702621003,0.17036354725255062,0.11940146822492492,0.44798982138978777,0.26544162599227716,-0.0003169411987148929,0.12101744604188303,0.11715160801053705,0.13903878441840814,0.3956800100914667,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34000,native_anchor,RECENT4,electricity_new_233_34000_native_anchor_0_step450,450,3e-05,4,0.15379542593684717,2.347163787601229,0.16850490630010384,0.11895961132032376,0.17036354725255062,0.11940146822492492,1.090985121184107,0.3700598587019092,-0.0004418569046011622,0.1209412013874753,0.11697802125317225,0.20195421294323598,0.5432664685293137,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34000,native_anchor,SPREAD4,electricity_new_233_34000_native_anchor_0_step450,450,3e-05,4,0.15686466993479115,2.3048416020815687,0.16850490630010384,0.11895961132032376,0.17036354725255062,0.11940146822492492,1.090985121184107,0.3700598587019092,-0.0004418569046011622,0.1209412013874753,0.11697802125317225,0.20195421294323598,0.5432664685293137,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34000,native_anchor,ALL8,electricity_new_233_34000_native_anchor_0_step900,900,3e-05,8,0.16804293656651773,1.3621521290542127,0.16804293656651773,0.11864464662995566,0.17036354725255062,0.11940146822492492,1.3621521290542127,0.6338461379248547,-0.0007568215949692592,0.11994786209866481,0.11734143116124648,1.021636163258784,0.2342890896778538,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34001,native,FROZEN,F0,0,0.0,8,0.17036354725255062,0.0,0.17036354725255062,0.11940146822492492,0.17036354725255062,0.11940146822492492,0.0,0.0,0.0,0.12118594150183318,0.11761699494801664,0.0,0.0,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34001,native,FIXED,electricity_new_233_34001_native_0_step150,150,3e-05,8,0.16909550853740138,0.7443134024847912,0.16909550853740138,0.11858182209852944,0.17036354725255062,0.11940146822492492,0.7443134024847912,0.6864623514105034,-0.0008196461263954846,0.12152519092144796,0.11563845327561093,-0.27994123362044876,1.6821902934011992,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34001,native,RECENT4,electricity_new_233_34001_native_1_step450,450,0.0001,4,0.15187672402543276,3.5654489372044824,0.1700163949848782,0.11974623716079126,0.17036354725255062,0.11940146822492492,0.20377144833560148,-0.2887476519274224,0.00034476893586633806,0.11992901827698312,0.11956345604459942,1.0371856745702213,-1.6549148339005433,1536,1536,768,768,True
electricity_new_233,electricity_new,233,34001,native,SPREAD4,electricity_new_233_34001_native_1_step150,150,0.0001,4,0.15416187147342608,3.9881417608137815,0.16896188994916472,0.11770963182182001,0.17036354725255062,0.11940146822492492,0.8227448453559453,1.4169309877478908,-0.0016918364031049127,0.12033763287676247,0.11508163076687757,0.7000058047639768,2.155610404992606,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34001,native,ALL8,electricity_new_233_34001_native_0_step900,900,3e-05,8,0.1672164674914204,1.8472729711743512,0.1672164674914204,0.11985287577531399,0.17036354725255062,0.11940146822492492,1.8472729711743512,-0.3780586261625531,0.00045140755038906855,0.12048931602974336,0.11921643552088462,0.5748401699542682,-1.3598719926273324,1536,1536,768,768,True
electricity_new_233,electricity_new,233,34001,native_anchor,FROZEN,F0,0,0.0,8,0.17036354725255062,0.0,0.17036354725255062,0.11940146822492492,0.17036354725255062,0.11940146822492492,0.0,0.0,0.0,0.12118594150183318,0.11761699494801664,0.0,0.0,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34001,native_anchor,FIXED,electricity_new_233_34001_native_anchor_0_step150,150,3e-05,8,0.16919393423096316,0.6865394859697351,0.16919393423096316,0.1188193301598221,0.17036354725255062,0.11940146822492492,0.6865394859697351,0.4875468231313601,-0.0005821380651028218,0.12103005193567776,0.11660860838396647,0.12863667536309265,0.8573476685880691,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34001,native_anchor,RECENT4,electricity_new_233_34001_native_anchor_1_step450,450,0.0001,4,0.15365467220038753,2.436535766572958,0.16850566342143045,0.11878271161303397,0.17036354725255062,0.11940146822492492,1.0905407060854455,0.5182152456662906,-0.0006187566118909527,0.11993482964962382,0.11763059357644412,1.0323902564147116,-0.011561788696854975,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34001,native_anchor,SPREAD4,electricity_new_233_34001_native_anchor_1_step150,150,0.0001,4,0.15645425126351226,2.5604499370668923,0.16839770056839432,0.11838681032251619,0.17036354725255062,0.11940146822492492,1.1539127447505506,0.8497867886325744,-0.0010146579024087332,0.12087871110861827,0.11589490953641415,0.2535198302768999,1.4641467522304912,1536,1536,768,768,False
electricity_new_233,electricity_new,233,34001,native_anchor,ALL8,electricity_new_233_34001_native_anchor_0_step900,900,3e-05,8,0.16831453096984916,1.2027316381619795,0.16831453096984916,0.11800748341514539,0.17036354725255062,0.11940146822492492,1.2027316381619795,1.167477109371544,-0.001393984809779536,0.11909998536529648,0.1169149814649943,1.7212855803947724,0.5968639849475967,1536,1536,768,768,False
