dataset,source,budget,seed,arm,candidate_id,origin,channel,scaled_quantile_mean_pinball_numerator,valid_target_count,train_scale,quantile_count,active
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step150,38816,0,4.864754115091829,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step150,38816,1,7.794961380633588,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step150,38816,2,2.4488536333762796,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step150,38816,3,11.26179247268962,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37376,0,8.099144180633324,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37376,1,7.467413331140194,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37376,2,4.249693211459716,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37376,3,9.005606061704302,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37472,0,9.41174370149035,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37472,1,7.2258130625796815,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37472,2,4.5072587630526115,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37472,3,8.349929767672393,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37568,0,5.206306472241997,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37568,1,6.583108061580692,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37568,2,3.0603147679623106,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37568,3,7.839822874284349,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37664,0,4.628772096399805,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37664,1,5.4402979615426155,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37664,2,2.2275568405658186,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37664,3,6.746082069793991,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37760,0,22.653572951811576,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37760,1,16.24723740851005,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37760,2,12.570063919574197,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37760,3,17.679255241804842,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37856,0,10.439978518689635,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37856,1,10.387817617809613,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37856,2,4.704582842213251,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37856,3,11.459365096207128,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37952,0,5.8987560564017185,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37952,1,2.636673787802452,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37952,2,4.461082860316815,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,37952,3,6.61418907028148,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38048,0,12.030421266653752,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38048,1,13.43114963282453,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38048,2,5.2594426236092,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38048,3,14.480476627974264,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38144,0,6.950764403805541,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38144,1,11.033269067085822,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38144,2,2.7061002937680203,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38144,3,13.263831273375192,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38240,0,7.178123390508244,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38240,1,10.070505874883922,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38240,2,4.108108125164918,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38240,3,12.344623753988103,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38336,0,9.321211010274656,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38336,1,8.987132751952343,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38336,2,4.849588842938716,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38336,3,11.468824068385299,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38432,0,5.036982056676728,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38432,1,6.330125681136269,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38432,2,2.4820388546304777,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38432,3,8.056125071066784,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38528,0,6.1766674510426105,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38528,1,7.146398989122638,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38528,2,2.6791458154985395,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38528,3,9.847603946092896,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38624,0,8.460825151567317,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38624,1,8.959473487036593,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38624,2,3.759143959096023,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38624,3,11.125604243936731,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38720,0,15.605215917168785,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38720,1,11.348939867752799,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38720,2,7.8780718840788495,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38720,3,11.888374129674625,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38816,0,4.780808122594853,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38816,1,7.5921236381109045,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38816,2,2.4037553605213153,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step450,38816,3,11.00846120398686,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37376,0,8.276484378948417,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37376,1,8.628134821034307,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37376,2,4.363758831834993,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37376,3,11.379932354433828,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37472,0,9.182135988656086,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37472,1,7.489565185390249,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37472,2,4.713578597623326,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37472,3,8.902376836224102,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37568,0,4.659302868343475,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37568,1,5.382740086742219,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37568,2,2.8619166669791904,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37568,3,7.126893869130151,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37664,0,5.101276812223339,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37664,1,6.147374564593855,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37664,2,2.314008011064781,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37664,3,7.23861638955853,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37760,0,22.87375230824618,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37760,1,16.658210405270868,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37760,2,12.469262484892981,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37760,3,18.033281003799598,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37856,0,9.500006400007983,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37856,1,9.44107901939815,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37856,2,4.682838408948537,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37856,3,10.859769422765444,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37952,0,8.171176463398423,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37952,1,2.9436843072207113,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37952,2,5.906805060457675,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,37952,3,7.731004333639676,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38048,0,17.63302462103412,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38048,1,17.21428490047409,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38048,2,7.689385455221849,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38048,3,16.781276470137538,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38144,0,8.188517179445192,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38144,1,12.767420724881763,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38144,2,3.1956463668137887,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38144,3,14.067220977553538,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38240,0,6.106449269788755,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38240,1,9.928182581927063,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38240,2,3.5178677899945368,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38240,3,11.577651758376676,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38336,0,7.8799505266133245,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38336,1,7.961218713946651,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38336,2,4.358051895118358,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38336,3,11.214072597807583,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38432,0,4.751516641766508,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38432,1,6.60395629341535,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38432,2,2.3798050485276128,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38432,3,8.156991661739745,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38528,0,6.719582106952673,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38528,1,7.02789293725177,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38528,2,2.870406902488882,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38528,3,9.243746584790806,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38624,0,9.033401827463972,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38624,1,8.599077464386042,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38624,2,4.004958014955796,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38624,3,10.732073812740346,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38720,0,11.249069217332238,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38720,1,7.400248509219943,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38720,2,5.494457666433808,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38720,3,9.13397959992584,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38816,0,5.156747629981022,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38816,1,7.7636455497517955,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38816,2,2.6299559292329557,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_0_step900,38816,3,11.44191878184227,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37376,0,6.608555622091687,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37376,1,6.597700915577856,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37376,2,3.3270069095632997,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37376,3,8.039357778309952,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37472,0,7.90880167391424,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37472,1,6.580111460985673,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37472,2,3.6209357518515004,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37472,3,7.837735596135469,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37568,0,5.560319854490316,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37568,1,6.9724206720416895,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37568,2,3.118696742203275,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37568,3,8.053274840900977,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37664,0,4.4981646492331215,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37664,1,5.280550530843305,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37664,2,2.051905252438078,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37664,3,6.522594174106861,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37760,0,22.478255129216098,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37760,1,16.02639912699539,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37760,2,12.543751601205043,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37760,3,17.550547151469434,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37856,0,10.331690443347021,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37856,1,10.809799446610205,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37856,2,4.856125029345734,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37856,3,12.138483498247535,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37952,0,5.966333657339759,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37952,1,2.581409246198831,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37952,2,4.27294805524109,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,37952,3,6.103547152597021,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38048,0,11.050071440367491,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38048,1,12.427374754710197,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38048,2,4.586048605457518,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38048,3,13.428878625902776,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38144,0,7.313680077860544,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38144,1,11.549361849895304,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38144,2,2.9129808092074367,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38144,3,14.042969706211364,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38240,0,6.502137293265277,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38240,1,9.236495895241879,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38240,2,3.6511391307580063,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38240,3,11.375561208986406,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38336,0,9.183386443679442,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38336,1,9.084137930455594,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38336,2,4.813707231878258,48,24.094714024609956,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38336,3,11.522401121493123,48,3.2101138037076193,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38432,0,5.136636772892025,48,13.457249340383063,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38432,1,6.390266821095222,48,4.9437093351749555,21,True
ettm2_later_233,ettm2_later,233,34001,native_anchor,ettm2_later_233_34001_native_anchor_1_step150,38432,2,2.5083549975806885,48,24.094714024609956,21,True
